date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-09-20,1,0.4985447686925998,-3957.3883500508,1.0144,11.343351041555302,364.1,200000,8144.488856521817,-191855.5111434782,0.04072244428260907
2021-09-21,1,0.9984043278155318,-3957.3883500508,0.9876,11.343351041555302,344.4,200000,7814.966833221815,-192185.0331667782,0.03907483416610902
2021-09-22,1,1.1231427706231336,-3957.3883500508,1.093,11.343351041555302,379.0,200000,8624.555511354984,-191375.444488645,0.04312277755677496
2021-09-23,2,1.5198017329941422,0.0,1.1219,0.0,383.5,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-24,2,3.2384031012280783,0.0,1.1589,0.0,355.0,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-25,2,2.3160794153715147,0.0,1.125,0.0,349.6,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-26,2,1.8233381729137266,0.0,1.0964,0.0,344.0,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-27,2,1.576614092979813,0.0,1.0672,0.0,335.5,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-28,0,0.4005179692027456,0.0,0.9897,0.0,333.0,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-29,0,-0.4917427272992125,0.0,1.0326,0.0,367.7,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-09-30,0,0.10128052723070587,0.0,1.1335,0.0,387.5,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-01,0,0.0619364743333728,0.0,1.2327,0.0,421.5,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-02,0,-0.1768787930695543,0.0,1.2345,0.0,427.1,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-03,0,0.48803204439481485,0.0,1.2995,0.0,430.5,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-04,0,-0.1713373695434748,0.0,1.2444,0.0,426.3,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-05,0,0.2523593471213154,0.0,1.326,0.0,442.1,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-06,1,1.1904704555237535,-3413.3498674852403,1.371,10.76041082621813,434.9,200000,9359.40533664453,-190640.59466335547,0.04679702668322261
2021-10-07,2,1.814755700923779,0.0,1.44,0.0,438.5,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-08,2,1.6995564778398442,0.0,1.3861,0.0,419.2,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-09,0,0.13189256555308454,0.0,1.2868,0.0,421.9,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-10,0,0.8051257243217892,0.0,1.283,0.0,404.1,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-11,0,-0.3100726547028072,0.0,1.2423,0.0,413.1,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-12,-2,-2.1748597368465354,0.0,1.1864,0.0,444.2,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-13,-2,-1.9535365759519505,0.0,1.2515,0.0,470.8,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-14,-2,-1.6001678301427071,0.0,1.2699,0.0,472.7,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-15,-2,-2.3148675188389136,0.0,1.1565,0.0,474.5,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-16,-2,-1.7505065703159506,0.0,1.1666,0.0,465.8,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-17,-2,-1.7780660220674385,0.0,1.1449,0.0,470.9,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-18,-2,-1.591995134649753,0.0,1.1738,0.0,484.9,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-19,-2,-1.515067674699379,0.0,1.1676,0.0,488.1,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-20,-2,-1.3923023977184332,0.0,1.1921,0.0,501.3,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-21,0,-0.9421926177442981,0.0,1.1731,0.0,470.9,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-22,0,-0.7379318235934197,0.0,1.2155,0.0,479.3,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-23,0,-0.4625291119191052,0.0,1.2654,0.0,485.5,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-24,0,-0.5632053843967879,0.0,1.2159,0.0,475.8,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-25,0,-0.5844862441856652,0.0,1.2257,0.0,485.1,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-26,0,-0.5982624972156173,0.0,1.1943,0.0,478.1,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-27,0,-0.8901720943409438,0.0,1.0723,0.0,448.7,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-28,-1,-1.1009039366907658,4172.279513851999,1.1452,-9.71354848396688,491.9,200000,9556.188998526617,-190443.8110014734,0.04778094499263297
2021-10-29,-2,-1.4603449998704476,0.0,1.178,0.0,530.3,200000,9792.33849225659,-190207.6615077434,0.0489616924612829
2021-10-30,-1,-1.1213995471231246,4011.93809089503,1.2204,-9.267782029392949,528.3,200000,9792.33849225659,-190207.6615077434,0.0489616924612829
2021-10-31,-1,-0.21283740192549935,4011.93809089503,1.2843,-9.267782029392949,524.6,200000,10014.410542756028,-189985.58945724397,0.050072052713780124
2021-11-01,-2,-1.660115136086713,0.0,1.2381,0.0,551.3,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-02,-2,-1.276014625216225,0.0,1.2641,0.0,554.4,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-03,-2,-1.7068786131258413,0.0,1.2587,0.0,568.4,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-04,0,-0.8182802725776253,0.0,1.2898,0.0,558.7,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-05,-2,-2.4061773366750567,0.0,1.243,0.0,607.3,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-06,-2,-2.5220567185169442,0.0,1.2254,0.0,637.7,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-07,-2,-2.1739519517149875,0.0,1.2314,0.0,649.6,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-08,-2,-1.8447276220021724,0.0,1.2398,0.0,653.5,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-09,-1,-1.1755593336544448,3877.629264138866,1.281,-7.822430058837617,635.0,200000,9934.486174723774,-190065.51382527623,0.049672430873618834
2021-11-10,-2,-1.4493369264884624,0.0,1.1743,0.0,614.1,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-11,-2,-1.4177363285975704,0.0,1.1815,0.0,628.4,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-12,-2,-1.3923325133320728,0.0,1.1624,0.0,626.9,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-13,-2,-1.3609243021296673,0.0,1.189,0.0,649.5,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-14,-2,-1.2871731992504314,0.0,1.1851,0.0,650.8,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-15,0,-0.9229096544147578,0.0,1.1954,0.0,633.8,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-16,0,-0.5679596664939587,0.0,1.1459,0.0,588.7,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-17,0,0.2734240787658288,0.0,1.2172,0.0,578.0,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-18,0,0.37092383605735324,0.0,1.1267,0.0,531.8,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-19,0,-0.20269382531222313,0.0,1.1586,0.0,581.0,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-20,0,-0.20045070497886797,0.0,1.1945,0.0,604.3,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-21,0,0.24027985526114312,0.0,1.1865,0.0,584.0,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-22,0,0.3714236928556081,0.0,1.1367,0.0,559.3,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-23,0,-0.21645244776661943,0.0,1.1502,0.0,591.1,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-24,0,-0.7124929520042318,0.0,1.1146,0.0,590.3,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-25,-2,-1.5969292738759648,0.0,1.1458,0.0,639.1,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-26,0,-0.7163275947578787,0.0,1.0977,0.0,587.3,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-27,0,-0.8483876046856842,0.0,1.112,0.0,599.9,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-28,-1,-1.1013242003965924,4569.1971417576,1.1145,-8.330394592653109,611.3,200000,10184.74042897769,-189815.2595710223,0.050923702144888505
2021-11-29,-1,-0.8259670513486058,4569.1971417576,1.1478,-8.330394592653109,623.4,200000,10437.692468369321,-189562.30753163068,0.0521884623418466
2021-11-30,-1,-1.0844120939172621,4569.1971417576,1.1253,-8.330394592653109,622.5,200000,10327.388177546387,-189672.61182245362,0.05163694088773185
2021-12-01,-1,-1.1268493491107756,4569.1971417576,1.1267,-8.330394592653109,627.5,200000,10375.437026508112,-189624.56297349188,0.05187718513254058
2021-12-02,-1,-1.029874747635397,4569.1971417576,1.1161,-8.330394592653109,619.9,200000,10263.69253790132,-189736.3074620987,0.05131846268950657
2021-12-03,-1,-0.9802870916286239,4569.1971417576,1.0728,-8.330394592653109,595.0,200000,9858.419476306153,-190141.58052369385,0.04929209738153073
2021-12-04,-2,-2.4108730126234166,0.0,0.9048,0.0,568.6,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-05,-2,-2.4260251758993348,0.0,0.8387,0.0,557.8,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-06,-2,-1.9180712945126432,0.0,0.8971,0.0,587.5,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-07,-2,-1.6729497003209697,0.0,0.8879,0.0,578.7,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-08,-2,-1.2635828021447149,0.0,0.9639,0.0,607.2,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-09,-2,-1.5232275851405854,0.0,0.862,0.0,570.2,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-10,-2,-1.5213010868084245,0.0,0.8171,0.0,552.4,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-11,-2,-1.2886226413226805,0.0,0.8467,0.0,564.5,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-12,-2,-1.300292305174136,0.0,0.8443,0.0,570.3,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-13,-2,-1.3211172005287841,0.0,0.7585,0.0,521.0,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-14,-2,-1.2841584765568541,0.0,0.7605,0.0,528.1,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-15,-1,-1.1811738723011804,6944.246955386873,0.7767,-9.967837017647355,541.1,200000,10787.193220497968,-189212.80677950202,0.05393596610248996
2021-12-16,-1,-0.9716979320227607,6944.246955386873,0.7655,-9.967837017647355,526.2,200000,10560.89688303469,-189439.1031169653,0.05280448441517349
2021-12-17,-1,-0.8028816516415103,6944.246955386873,0.7719,-9.967837017647355,525.5,200000,10598.362577636814,-189401.6374223632,0.05299181288818411
2021-12-18,-1,-0.7462131207654413,6944.246955386873,0.7824,-9.967837017647355,533.9,200000,10755.007001616614,-189244.9929983834,0.053775035008083116
2021-12-19,-1,-0.7290468031263474,6944.246955386873,0.7723,-9.967837017647355,529.8,200000,10644.001975594849,-189355.99802440515,0.05322000987797426
2021-12-20,-1,-1.009304575467458,6944.246955386873,0.7394,-9.967837017647355,524.0,200000,10357.722796060269,-189642.27720393974,0.05178861398030132
2021-12-21,-1,-0.6743808494962977,6944.246955386873,0.7633,-9.967837017647355,528.3,200000,10566.551997469898,-189433.4480025301,0.0528327599873496
2021-12-22,-1,-0.46357868536304225,6944.246955386873,0.7796,-9.967837017647355,533.6,200000,10732.572759036235,-189267.42724096376,0.05366286379518115
2021-12-23,0,0.599853721238938,0.0,0.8317,0.0,549.0,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-24,0,0.37107516180809313,0.0,0.8114,0.0,542.1,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-25,0,0.6417226398978266,0.0,0.8256,0.0,547.4,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-26,0,0.8535923894740692,0.0,0.8283,0.0,546.4,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-27,0,-0.2726420599322984,0.0,0.8271,0.0,563.7,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-28,-2,-1.4780915194440827,0.0,0.7607,0.0,534.2,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-29,-1,-1.068871933097964,7107.800373146507,0.7375,-10.188537949845577,514.5,200000,10484.005550391099,-189515.9944496089,0.052420027751955534
2021-12-30,-1,-0.21469290002995495,7107.800373146507,0.7561,-10.188537949845577,518.5,200000,10656.964789131005,-189343.03521086898,0.053284823945655035
2021-12-31,0,-0.03244264016949826,0.0,0.7476,0.0,511.4,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-01,0,0.888408034458553,0.0,0.7853,0.0,527.3,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-02,2,2.5618111676309128,0.0,0.8297,0.0,531.0,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-03,2,3.1965476299687086,0.0,0.8468,0.0,511.9,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-04,2,1.8281436539582996,0.0,0.8091,0.0,506.9,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-05,2,1.3002906125240288,0.0,0.7462,0.0,474.1,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-06,1,1.0729532657199863,-7010.151471486898,0.7404,10.98247175092869,472.6,200000,10380.632298977798,-189619.3677010222,0.05190316149488905
2022-01-07,2,2.610813363049133,0.0,0.771,0.0,448.1,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-08,2,1.8209243095310277,0.0,0.7231,0.0,429.9,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-09,2,1.4060323947499778,0.0,0.728,0.0,438.7,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-10,0,0.9108034354367611,0.0,0.6897,0.0,424.7,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-11,0,-0.3058084711022846,0.0,0.7047,0.0,463.6,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-12,0,-0.5404993948691633,0.0,0.7311,0.0,487.8,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-13,0,-0.8018095134458406,0.0,0.7006,0.0,475.2,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-14,0,-0.9282821696388187,0.0,0.715,0.0,490.0,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-15,0,-0.40025531673511566,0.0,0.7446,0.0,494.5,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-16,0,0.540715141627013,0.0,0.7957,0.0,498.6,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-17,0,0.0832699779182275,0.0,0.7422,0.0,475.2,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-18,0,-0.5096148152541807,0.0,0.716,0.0,471.4,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-19,0,-0.8016843210233275,0.0,0.6927,0.0,461.9,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-20,0,-0.5632979529622546,0.0,0.6703,0.0,440.2,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-21,0,-0.646627739642853,0.0,0.5831,0.0,383.9,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-22,2,3.3164638112774294,0.0,0.7062,0.0,358.3,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-23,2,1.4230777766156568,0.0,0.6777,0.0,383.9,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-24,0,0.7088920554500764,0.0,0.6252,0.0,371.3,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-25,0,-0.14408605506920114,0.0,0.6079,0.0,385.1,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-26,0,0.24611665411874134,0.0,0.6114,0.0,375.1,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-27,0,-0.3546041439318041,0.0,0.6036,0.0,389.9,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-28,0,-0.036882104304219475,0.0,0.6103,0.0,385.9,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-29,0,0.16849960637369066,0.0,0.624,0.0,389.3,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-30,1,1.1550977394078725,-8328.897187904822,0.6522,14.401131351939357,377.2,200000,10864.21349190305,-189135.78650809696,0.05432106745951515
2022-01-31,1,0.7877836689924863,-8328.897187904822,0.634,14.401131351939357,374.3,200000,10670.864282162558,-189329.13571783743,0.053354321410812866
