date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-09-28,0,0.02747492549405038,0.0,100.8,0.0,1.406,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-29,0,0.49290074088762154,0.0,103.7,0.0,1.431,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-30,0,-0.2257988044634808,0.0,107.1,0.0,1.53,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-01,-2,-2.4895787459897525,0.0,114.9,0.0,1.911,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-02,-2,-2.334196857340995,0.0,114.2,0.0,1.948,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-03,-2,-2.486151804025499,0.0,118.7,0.0,2.162,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-04,-2,-2.2361834479182083,0.0,116.8,0.0,2.171,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-05,-2,-1.950500569149129,0.0,123.1,0.0,2.295,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-06,-2,-1.374697136156219,0.0,125.4,0.0,2.213,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-07,-1,-1.021890872143179,474.166727426286,125.3,-27750.159246386564,2.141,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-10-08,-1,-1.0002114224629757,474.166727426286,123.4,-27750.159246386564,2.132,200000,117675.51367769986,-82324.48632230014,0.5883775683884993
2021-10-09,-1,-0.7737414395105329,474.166727426286,127.6,-27750.159246386564,2.163,200000,120527.26886952823,-79472.73113047177,0.6026363443476411
2021-10-10,-1,-0.9333435156134972,474.166727426286,119.5,-27750.159246386564,2.096,200000,114827.25770786742,-85172.74229213258,0.5741362885393371
2021-10-11,-1,-1.0188388225460574,474.166727426286,119.7,-27750.159246386564,2.151,200000,116448.34981190393,-83551.65018809607,0.5822417490595196
2021-10-12,-1,-0.7423177074597909,474.166727426286,116.3,-27750.159246386564,2.037,200000,111672.66478456648,-88327.33521543352,0.5583633239228325
2021-10-13,-1,-0.8422994976492881,474.166727426286,119.4,-27750.159246386564,2.141,200000,116028.59820121218,-83971.40179878782,0.5801429910060609
2021-10-14,-1,-0.409433509413904,474.166727426286,121.8,-27750.159246386564,2.09,200000,115751.34022546955,-84248.65977453045,0.5787567011273478
2021-10-15,0,0.3688744303190647,0.0,126.2,0.0,2.008,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-16,0,0.4449570947569065,0.0,126.1,0.0,2.002,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-17,2,1.7034932488885741,0.0,137.7,0.0,1.946,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-18,2,1.6769233193038582,0.0,140.7,0.0,2.001,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-19,2,1.5938398408809038,0.0,144.1,0.0,2.084,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-20,2,1.8828702889023405,0.0,149.9,0.0,2.111,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-21,2,2.2396177635794756,0.0,155.0,0.0,2.036,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-22,2,2.167594320771525,0.0,165.0,0.0,2.089,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-23,2,2.259311545106019,0.0,173.6,0.0,2.07,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-24,2,2.017144780392871,0.0,173.0,0.0,2.034,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-25,2,1.3992908077467319,0.0,170.1,0.0,2.112,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-26,1,1.1060575001867394,-356.01694804026755,161.1,28046.12730038489,2.045,200000,114708.6606585742,-85291.3393414258,0.573543303292871
2021-10-27,2,1.224619676631085,0.0,147.1,0.0,1.807,200000,116399.40168350206,-83600.59831649794,0.5819970084175103
2021-10-28,1,1.0615035589678157,-366.0358543506354,159.0,29603.10317484793,1.966,200000,116399.40168350206,-83600.59831649794,0.5819970084175103
2021-10-29,1,0.699132430263068,-366.0358543506354,162.6,29603.10317484793,2.087,200000,121299.10624332094,-78700.89375667906,0.6064955312166047
2021-10-30,0,0.058125595416077355,0.0,153.3,0.0,2.128,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-10-31,0,-0.08572504642816313,0.0,167.0,0.0,2.336,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-01,0,-0.061946445976919756,0.0,169.7,0.0,2.34,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-02,0,-0.40900054960186183,0.0,171.8,0.0,2.426,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-03,0,-0.025385811974056084,0.0,168.3,0.0,2.261,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-04,0,0.12611279165246825,0.0,163.7,0.0,2.155,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-05,0,0.34663860595781365,0.0,162.8,0.0,2.096,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-06,0,0.23732994776194816,0.0,159.6,0.0,2.061,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-07,0,0.8057460565608487,0.0,164.1,0.0,2.038,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-08,0,0.5359264513094254,0.0,170.8,0.0,2.145,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-09,2,2.713408385700115,0.0,200.1,0.0,2.165,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-10,2,1.7195562462847158,0.0,179.8,0.0,2.027,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-11,2,2.6574512449728935,0.0,204.5,0.0,2.062,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-12,2,1.48169590669081,0.0,202.1,0.0,2.203,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-13,0,0.7506649244100948,0.0,199.1,0.0,2.308,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-14,0,0.40182102166988304,0.0,201.8,0.0,2.409,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-15,0,-0.25230420852908036,0.0,195.5,0.0,2.483,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-16,-1,-1.0927019085504477,330.4686016879242,165.7,-23623.23006889087,2.318,200000,109517.29459937807,-90482.70540062193,0.5475864729968904
2021-11-17,-1,-1.19159955412021,330.4686016879242,159.3,-23623.23006889087,2.284,200000,106599.10572623307,-93400.89427376693,0.5329955286311654
2021-11-18,-1,-0.9284472440210728,330.4686016879242,148.2,-23623.23006889087,2.075,200000,97993.64916309892,-102006.35083690108,0.4899682458154946
2021-11-19,-1,-0.8119056271546499,330.4686016879242,158.8,-23623.23006889087,2.192,200000,104260.53425905116,-95739.46574094884,0.5213026712952558
2021-11-20,0,0.25849445519560993,0.0,179.3,0.0,2.187,200000,101928.2784773976,-98071.7215226024,0.509641392386988
2021-11-21,1,1.1770765944260617,-222.16276913120663,229.4,20143.928552845377,2.53,200000,101928.2784773976,-98071.7215226024,0.509641392386988
2021-11-22,2,1.4697463661392198,0.0,206.0,0.0,2.177,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-23,2,2.1275900270943224,0.0,218.7,0.0,2.099,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-24,2,3.1927737481513043,0.0,260.8,0.0,1.965,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-25,2,2.9106876687646666,0.0,294.5,0.0,1.999,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-26,2,2.217953237229971,0.0,246.6,0.0,1.713,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-27,2,1.772018665280309,0.0,243.5,0.0,1.734,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-28,2,1.463390993531292,0.0,241.2,0.0,1.754,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-29,2,1.3509091007055833,0.0,246.7,0.0,1.778,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-11-30,0,0.8100965337915648,0.0,220.2,0.0,1.749,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-12-01,0,0.8929639525330559,0.0,229.8,0.0,1.763,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-12-02,0,0.8851796889216408,0.0,225.4,0.0,1.7,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-12-03,0,0.7111257092393307,0.0,206.2,0.0,1.59,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-12-04,0,0.9724232585511416,0.0,187.6,0.0,1.337,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-12-05,1,1.1412134387987665,-284.338654049512,182.6,42314.7825830814,1.227,200000,103840.47645888178,-96159.52354111822,0.519202382294409
2021-12-06,1,0.8642418002793605,-284.338654049512,179.8,42314.7825830814,1.256,200000,104271.4569224525,-95728.5430775475,0.5213572846122625
2021-12-07,1,0.49806818832710653,-284.338654049512,174.1,42314.7825830814,1.29,200000,104089.42920219505,-95910.57079780495,0.5204471460109752
2021-12-08,1,0.3378887499186859,-284.338654049512,178.8,42314.7825830814,1.345,200000,107753.13391829724,-92246.86608170276,0.5387656695914862
2021-12-09,1,0.4686930456790774,-284.338654049512,164.1,42314.7825830814,1.193,200000,97141.50875114102,-102858.49124885898,0.48570754375570513
2021-12-10,1,0.5166812509706036,-284.338654049512,159.4,42314.7825830814,1.141,200000,93604.7483827881,-106395.2516172119,0.46802374191394047
2021-12-11,1,0.5054689791234308,-284.338654049512,168.3,42314.7825830814,1.198,200000,98547.3050110644,-101452.6949889356,0.49273652505532195
2021-12-12,0,0.0915883139198666,0.0,169.6,0.0,1.24,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-13,0,-0.40468866947765825,0.0,147.9,0.0,1.095,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-14,0,-0.9937471097433506,0.0,151.6,0.0,1.153,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-15,0,-0.3138247077415524,0.0,159.5,0.0,1.181,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-16,-2,-1.616581272808367,0.0,152.3,0.0,1.201,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-17,-2,-1.7627423863917793,0.0,149.9,0.0,1.205,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-18,0,-0.9529058631756917,0.0,157.6,0.0,1.224,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-19,0,-0.5057589446761614,0.0,157.8,0.0,1.203,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-20,-1,-1.1014341135830146,317.78551940860905,156.7,-40584.34465470989,1.227,200000,99593.98178265807,-100406.01821734193,0.4979699089132903
2021-12-21,-2,-1.2271891650437516,0.0,162.2,0.0,1.282,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-22,-2,-2.694793830509116,0.0,165.5,0.0,1.486,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-23,-2,-2.2366621191616827,0.0,167.6,0.0,1.509,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-24,-2,-1.8644528454032614,0.0,165.0,0.0,1.479,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-25,-2,-1.8305714947595981,0.0,169.5,0.0,1.544,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-26,-2,-1.722236251737105,0.0,167.5,0.0,1.543,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-27,-2,-1.4890414154621638,0.0,169.5,0.0,1.556,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-28,-2,-2.71531763393266,0.0,149.7,0.0,1.786,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-29,-2,-1.3120452451648896,0.0,146.6,0.0,1.437,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-30,0,0.04750721314213605,0.0,153.7,0.0,1.267,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2021-12-31,0,0.014074024394630251,0.0,146.5,0.0,1.223,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-01,0,0.09297209382109352,0.0,150.3,0.0,1.253,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-02,0,0.26532948337054724,0.0,153.0,0.0,1.261,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-03,0,0.46052612789529435,0.0,150.5,0.0,1.222,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-04,0,0.4543060540356025,0.0,147.3,0.0,1.206,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-05,0,0.6866450321256162,0.0,136.8,0.0,1.098,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-06,0,0.5446458608748185,0.0,137.4,0.0,1.118,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-07,2,1.4024623567902799,0.0,139.6,0.0,1.049,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-08,2,2.184793720480643,0.0,143.6,0.0,0.986,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-09,2,1.7140151460459603,0.0,144.1,0.0,1.015,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-10,2,1.9163415986436394,0.0,141.3,0.0,0.95,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-11,2,1.440161771790679,0.0,141.3,0.0,0.979,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-12,0,0.992549887032282,0.0,144.5,0.0,1.041,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-13,1,1.1421538671537184,-349.19155750844294,143.3,50039.150190959874,1.0,200000,100078.30038191975,-99921.69961808025,0.5003915019095988
2022-01-14,1,0.6995977265779021,-349.19155750844294,142.4,50039.150190959874,1.038,200000,101665.51568741864,-98334.48431258136,0.5083275784370932
2022-01-15,1,0.6220136629457945,-349.19155750844294,144.4,50039.150190959874,1.053,200000,103114.4860552999,-96885.5139447001,0.5155724302764995
2022-01-16,1,0.30148603726980455,-349.19155750844294,141.2,50039.150190959874,1.062,200000,102447.42542299152,-97552.57457700848,0.5122371271149576
2022-01-17,1,0.7841095209187946,-349.19155750844294,138.9,50039.150190959874,0.989,200000,97991.42687678205,-102008.57312321795,0.4899571343839102
2022-01-18,1,0.4391176494202223,-349.19155750844294,131.8,50039.150190959874,0.961,200000,94111.07061312522,-105888.92938687478,0.4705553530656261
2022-01-19,1,0.3276380402513286,-349.19155750844294,125.9,50039.150190959874,0.921,200000,90049.27441618702,-109950.72558381298,0.4502463720809351
2022-01-20,0,0.058788395428624234,0.0,118.8,0.0,0.881,200000,97477.76609568713,-102522.23390431287,0.4873888304784356
2022-01-21,0,0.06862801191008862,0.0,102.3,0.0,0.754,200000,97477.76609568713,-102522.23390431287,0.4873888304784356
2022-01-22,0,0.3298973262461115,0.0,94.6,0.0,0.683,200000,97477.76609568713,-102522.23390431287,0.4873888304784356
2022-01-23,0,0.2482248369645807,0.0,97.5,0.0,0.704,200000,97477.76609568713,-102522.23390431287,0.4873888304784356
2022-01-24,0,0.6715831240208694,0.0,94.4,0.0,0.665,200000,97477.76609568713,-102522.23390431287,0.4873888304784356
2022-01-25,-1,-1.00845469858182,539.7439983149897,90.3,-71464.63790006387,0.682,200000,97477.76609568713,-102522.23390431287,0.4873888304784356
2022-01-26,-2,-1.639921830055787,0.0,89.8,0.0,0.687,200000,98104.96128434496,-101895.03871565504,0.4905248064217248
2022-01-27,-2,-1.9010953540554616,0.0,88.7,0.0,0.69,200000,98104.96128434496,-101895.03871565504,0.4905248064217248
2022-01-28,-2,-1.6222504596146399,0.0,91.2,0.0,0.707,200000,98104.96128434496,-101895.03871565504,0.4905248064217248
2022-01-29,-2,-1.315129278351906,0.0,96.3,0.0,0.742,200000,98104.96128434496,-101895.03871565504,0.4905248064217248
2022-01-30,-2,-1.6312651668716711,0.0,93.1,0.0,0.729,200000,98104.96128434496,-101895.03871565504,0.4905248064217248
2022-01-31,-2,-1.8581750519478923,0.0,94.5,0.0,0.753,200000,98104.96128434496,-101895.03871565504,0.4905248064217248
