date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,ETHUSDT_position,ETHUSDT_price,init,total_asset,pnl,return
2021-09-29,1,1.0645093333298685,-1205499.3844037815,0.14652,61.96557378759217,2850.45,200000,353259.5396056842,153259.53960568417,1.7662976980284208
2021-09-30,1,0.595886811969598,-1205499.3844037815,0.13829,61.96557378759217,3000.61,200000,352643.03023198585,152643.03023198585,1.7632151511599292
2021-10-01,1,0.3375685604104249,-1205499.3844037815,0.14468,61.96557378759217,3309.91,200000,379512.1232708283,179512.12327082828,1.8975606163541414
2021-10-02,0,0.16537924680034188,0.0,0.14363,0.0,3387.76,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-03,0,0.06375801566816039,0.0,0.14375,0.0,3417.73,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-04,0,0.008109958458308005,0.0,0.14266,0.0,3386.31,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-05,0,-0.3087964206050589,0.0,0.13944,0.0,3515.27,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-06,0,-0.6826833613783339,0.0,0.13086,0.0,3574.89,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-07,0,-0.6415463381120695,0.0,0.13326,0.0,3587.47,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-08,0,0.5617648528841854,0.0,0.17528,0.0,3563.13,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-09,0,-0.028999257802388802,0.0,0.15895,0.0,3574.82,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-10,0,-0.10323812565172637,0.0,0.15241,0.0,3414.22,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-11,0,-0.6567645716423338,0.0,0.14645,0.0,3542.12,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-12,0,-0.662982709359752,0.0,0.14611,0.0,3491.46,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-13,0,-0.9753068248269987,0.0,0.14189,0.0,3607.42,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-14,-1,-1.1688200827225321,1108514.6197301089,0.14275,-41.743069300698274,3790.82,200000,316480.92393294605,116480.92393294605,1.5824046196647301
2021-10-15,-2,-1.2709941835540646,0.0,0.14075,0.0,3868.99,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-16,-2,-1.2053071199676035,0.0,0.13886,0.0,3829.96,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-17,-2,-1.3547648702281565,0.0,0.13406,0.0,3846.85,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-18,-2,-1.3066394554676124,0.0,0.13136,0.0,3744.96,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-19,-2,-1.2248429331721626,0.0,0.13676,0.0,3877.03,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-20,-2,-1.5055127355795757,0.0,0.13912,0.0,4161.15,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-21,-2,-1.387823829589386,0.0,0.13466,0.0,4052.99,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-22,0,-0.8018662372559314,0.0,0.14049,0.0,3972.2,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-23,-2,-1.2633782848146102,0.0,0.13654,0.0,4167.12,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-24,0,-0.8289765526490696,0.0,0.14,0.0,4082.33,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-25,0,-0.7643821644540593,0.0,0.14462,0.0,4220.37,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-26,0,-0.4906115976454695,0.0,0.14632,0.0,4131.52,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-27,-2,-1.2875377179142895,0.0,0.12265,0.0,3922.0,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-28,-2,-1.7306641925299784,0.0,0.12501,0.0,4286.02,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-29,-2,-1.7556450697553856,0.0,0.12577,0.0,4418.89,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-30,-2,-1.8297392630330545,0.0,0.12012,0.0,4322.68,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-10-31,-2,-1.527771412190276,0.0,0.12188,0.0,4287.21,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-01,-2,-1.5931230590734202,0.0,0.12044,0.0,4319.43,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-02,-2,-1.7285018664336385,0.0,0.12307,0.0,4589.89,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-03,-2,-1.7174768462122278,0.0,0.12021,0.0,4603.35,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-04,-2,-1.7145294847193486,0.0,0.1146,0.0,4532.32,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-05,-2,-1.2809347121816872,0.0,0.11803,0.0,4474.24,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-06,-2,-1.5023943248521754,0.0,0.11233,0.0,4518.0,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-07,-2,-1.4130477393149214,0.0,0.11337,0.0,4612.59,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-08,-2,-1.522311533551153,0.0,0.11285,0.0,4807.98,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-09,-1,-1.1321048049069837,1386926.031272688,0.11607,-34.017176412004424,4732.33,200000,321961.0088996418,121961.0088996418,1.609805044498209
2021-11-10,0,0.07770394661488221,0.0,0.13475,0.0,4628.78,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-11,0,-0.33869077823416704,0.0,0.1284,0.0,4719.0,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-12,0,-0.7747493045966519,0.0,0.11838,0.0,4665.46,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-13,0,-0.6921651027040185,0.0,0.11803,0.0,4644.28,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-14,0,-0.3972873464149368,0.0,0.12073,0.0,4626.5,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-15,0,-0.3933840915833698,0.0,0.11841,0.0,4563.78,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-16,0,-0.9739464908143957,0.0,0.10426,0.0,4209.76,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-17,0,0.5964482133036237,0.0,0.11665,0.0,4287.8,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-18,0,0.3448692419465374,0.0,0.10672,0.0,3996.9,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-19,0,-0.3585076701214452,0.0,0.10986,0.0,4294.76,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-20,0,0.6630352886018137,0.0,0.11862,0.0,4412.17,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-21,2,3.52738910094172,0.0,0.14561,0.0,4258.31,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-22,2,1.9869510266383374,0.0,0.129,0.0,4085.97,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-23,2,1.5301180113429171,0.0,0.13424,0.0,4339.44,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-24,0,0.7355786847140374,0.0,0.12376,0.0,4269.36,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-25,0,0.2595899679185764,0.0,0.12563,0.0,4524.85,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-26,0,0.04425541210309149,0.0,0.11032,0.0,4041.2,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-27,0,-0.1012496556856205,0.0,0.11074,0.0,4095.29,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-28,0,-0.602218535494249,0.0,0.11143,0.0,4294.78,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-29,0,-0.8512107398749419,0.0,0.11297,0.0,4444.53,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-11-30,-2,-1.2505052269316834,0.0,0.11161,0.0,4630.26,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-12-01,-1,-1.1115034590953146,1318775.3674961904,0.11091,-31.91511493884997,4582.95,200000,292530.75201800495,92530.75201800495,1.4626537600900247
2021-12-02,-1,-1.1956228626123695,1318775.3674961904,0.10743,-31.91511493884997,4511.21,200000,285651.82339340507,85651.82339340507,1.4282591169670253
2021-12-03,-1,-1.0605546772002,1318775.3674961904,0.10135,-31.91511493884997,4215.73,200000,268203.39099689684,68203.39099689684,1.3410169549844841
2021-12-04,-2,-2.0399771286058375,0.0,0.0837,0.0,4117.25,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-05,-2,-2.3388736342092256,0.0,0.07372,0.0,4196.44,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-06,-2,-2.1383109443578943,0.0,0.07261,0.0,4347.59,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-07,-2,-1.5313057447280811,0.0,0.07923,0.0,4306.4,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-08,-2,-1.5525344506600312,0.0,0.07687,0.0,4436.91,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-09,-2,-1.535343425760878,0.0,0.06738,0.0,4105.64,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-10,-2,-1.3192273571115922,0.0,0.06517,0.0,3897.94,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-11,-2,-1.2020900457781165,0.0,0.06919,0.0,4089.37,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-12,-1,-1.0988717085153645,2235185.0637336317,0.07014,-37.96026159086608,4130.0,200000,313551.76074055384,113551.76074055384,1.5677588037027692
2021-12-13,-1,-1.1935837622066776,2235185.0637336317,0.06081,-37.96026159086608,3781.93,200000,279484.6558439863,79484.65584398631,1.3974232792199315
2021-12-14,-1,-1.0628432855769177,2235185.0637336317,0.06274,-37.96026159086608,3858.99,200000,286723.7807751844,86723.7807751844,1.433618903875922
2021-12-15,-1,-0.8519703932202743,2235185.0637336317,0.06763,-37.96026159086608,4019.08,200000,303730.89401492354,103730.89401492354,1.5186544700746176
2021-12-16,0,-0.19450136612926064,0.0,0.07623,0.0,3958.11,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-17,0,-0.2891665517360562,0.0,0.07197,0.0,3875.42,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-18,0,-0.4852231148325102,0.0,0.06974,0.0,3959.93,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-19,0,-0.10816741094948283,0.0,0.07268,0.0,3924.14,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-20,0,-0.2987385391542192,0.0,0.06997,0.0,3944.73,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-21,0,-0.0823964885207809,0.0,0.07234,0.0,4014.15,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-22,0,0.035782900289966973,0.0,0.07154,0.0,3979.51,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-23,1,1.1184096575978213,-1888853.4462312479,0.07767,35.68295236154532,4111.41,200000,293414.49433756206,93414.49433756206,1.4670724716878103
2021-12-24,2,1.6462791617308603,0.0,0.07778,0.0,4046.36,200000,295943.44426776597,95943.44426776597,1.4797172213388299
2021-12-25,2,2.78309183316084,0.0,0.08772,0.0,4094.83,200000,295943.44426776597,95943.44426776597,1.4797172213388299
2021-12-26,2,2.2709319987305996,0.0,0.08723,0.0,4063.56,200000,295943.44426776597,95943.44426776597,1.4797172213388299
2021-12-27,2,2.0152554208570908,0.0,0.08741,0.0,4037.23,200000,295943.44426776597,95943.44426776597,1.4797172213388299
2021-12-28,1,1.0851341626139288,-1926464.290247142,0.07681,39.01436217358987,3792.75,200000,295943.44426776597,95943.44426776597,1.4797172213388299
2021-12-29,1,0.8904300524226969,-1926464.290247142,0.07287,39.01436217358987,3630.19,200000,282011.00024925347,82011.00024925347,1.4100550012462674
2021-12-30,1,0.8900393044560414,-1926464.290247142,0.07506,39.01436217358987,3709.27,200000,289315.2128055822,89315.21280558221,1.446576064027911
2021-12-31,1,0.6067722654131305,-1926464.290247142,0.07306,39.01436217358987,3676.23,200000,284173.2496988725,84173.2496988725,1.4208662484943626
2022-01-01,1,1.1421050038537166,-1926464.290247142,0.07902,39.01436217358987,3765.54,200000,299139.34955446876,99139.34955446876,1.4956967477723437
2022-01-02,1,0.7906981265027732,-1926464.290247142,0.07853,39.01436217358987,3828.27,200000,300642.75299139693,100642.75299139693,1.5032137649569846
2022-01-03,1,0.6923664632082579,-1926464.290247142,0.07707,39.01436217358987,3765.89,200000,295396.3992152476,95396.3992152476,1.476981996076238
2022-01-04,2,1.256518161589677,0.0,0.08097,0.0,3785.11,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-05,2,1.4327361706034891,0.0,0.07744,0.0,3540.63,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-06,2,1.3793847015604819,0.0,0.07507,0.0,3406.81,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-07,0,0.956110732711969,0.0,0.0689,0.0,3199.24,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-08,0,0.48496583146894845,0.0,0.06464,0.0,3080.95,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-09,0,0.8386869879933249,0.0,0.0679,0.0,3151.97,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-10,0,-0.041358738519581516,0.0,0.06352,0.0,3082.68,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-11,0,0.06311256504470462,0.0,0.06754,0.0,3239.72,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-12,2,1.7426978153751187,0.0,0.07543,0.0,3371.26,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-13,2,3.050830578708283,0.0,0.07864,0.0,3240.61,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-14,2,3.0347347996312375,0.0,0.08521,0.0,3307.42,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-15,2,3.3164587173210975,0.0,0.09778,0.0,3326.04,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-16,2,2.0905424723772676,0.0,0.0924,0.0,3346.88,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-17,2,1.4386744645305085,0.0,0.08469,0.0,3209.67,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-18,1,1.0724714346653432,-1873495.1074027114,0.0812,48.143995038087304,3159.85,200000,304255.6054422003,104255.60544220032,1.5212780272110016
2022-01-19,1,0.4424896712523673,-1873495.1074027114,0.07439,48.143995038087304,3084.02,200000,287846.3446170497,87846.34461704968,1.4392317230852485
2022-01-20,0,-0.08570861182653602,0.0,0.06854,0.0,3001.48,200000,288161.7218766639,88161.72187666391,1.4408086093833194
2022-01-21,0,0.5989269048288854,0.0,0.06374,0.0,2568.15,200000,288161.7218766639,88161.72187666391,1.4408086093833194
2022-01-22,0,-0.5724530368718044,0.0,0.05272,0.0,2412.18,200000,288161.7218766639,88161.72187666391,1.4408086093833194
2022-01-23,-1,-1.0338806982572533,2741264.477517731,0.05256,-56.74686627399338,2539.01,200000,288161.7218766639,88161.72187666391,1.4408086093833194
2022-01-24,-1,-1.0932758784089822,2741264.477517731,0.04989,-56.74686627399338,2439.29,200000,275183.74821684894,75183.74821684894,1.3759187410842446
2022-01-25,-1,-1.039167091592079,2741264.477517731,0.05031,-56.74686627399338,2458.83,200000,277443.9130644002,77443.9130644002,1.387219565322001
2022-01-26,-1,-0.958244038192396,2741264.477517731,0.05061,-56.74686627399338,2462.99,200000,278502.3593713553,78502.35937135533,1.3925117968567766
2022-01-27,-1,-1.0133687254436334,2741264.477517731,0.04917,-56.74686627399338,2424.25,200000,272356.56492427527,72356.56492427527,1.3617828246213763
2022-01-28,-1,-1.1079625429919089,2741264.477517731,0.05067,-56.74686627399338,2544.99,200000,283320.07827447384,83320.07827447384,1.4166003913723693
2022-01-29,-1,-1.1317993866874851,2741264.477517731,0.05113,-56.74686627399338,2601.43,200000,287783.8530666362,87783.85306663619,1.438919265333181
2022-01-30,-2,-1.2797669633596511,0.0,0.04953,0.0,2601.68,200000,300024.0793529338,100024.0793529338,1.500120396764669
2022-01-31,-2,-1.3484275908394459,0.0,0.04985,0.0,2686.94,200000,300024.0793529338,100024.0793529338,1.500120396764669
