date,statusList,zscore,ONTUSDT_position,ONTUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-09-28,0,-0.9277060342581352,0.0,0.7137,0.0,35.93,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-29,-2,-1.236782346734944,0.0,0.7305,0.0,37.08,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-30,0,-0.9346111614125745,0.0,0.7776,0.0,39.25,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-01,0,-0.4849806193137146,0.0,0.8463,0.0,42.37,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-02,0,-0.5943195984050479,0.0,0.8449,0.0,42.33,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-03,0,0.3522675434966205,0.0,0.9039,0.0,44.47,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-04,0,-0.2517113530222378,0.0,0.8665,0.0,43.01,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-05,-2,-1.791580815011858,0.0,0.9166,0.0,46.81,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-06,0,-0.4548950291073075,0.0,0.9288,0.0,46.32,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-07,0,0.6890406353656986,0.0,0.9422,0.0,46.08,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-08,2,3.934235453499754,0.0,1.1232,0.0,46.82,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-09,0,0.6067948597604861,0.0,1.0228,0.0,48.74,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-10,0,0.864993806841287,0.0,0.9648,0.0,45.31,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-11,0,0.6648781989011949,0.0,0.9531,0.0,45.12,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-12,0,0.4242304962461429,0.0,0.9264,0.0,44.28,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-13,1,1.1914272128239458,-89277.82938987097,0.9758,1943.2814168778964,44.83,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-10-14,1,0.841122937301247,-89277.82938987097,0.9643,1943.2814168778964,44.91,200000,173363.3793126389,-26636.620687361108,0.8668168965631945
2021-10-15,1,0.49219823945417657,-89277.82938987097,0.9457,1943.2814168778964,44.73,200000,171353.02103094928,-28646.978969050717,0.8567651051547465
2021-10-16,1,0.8748141557864444,-89277.82938987097,0.9617,1943.2814168778964,44.49,200000,172315.0787611365,-27684.92123886349,0.8615753938056825
2021-10-17,1,0.8549213677436288,-89277.82938987097,0.9382,1943.2814168778964,43.26,200000,167826.81362771473,-32173.186372285272,0.8391340681385736
2021-10-18,1,0.4928763365082057,-89277.82938987097,0.9179,1943.2814168778964,42.94,200000,165392.62363769943,-34607.376362300565,0.8269631181884972
2021-10-19,1,0.5220872266356126,-89277.82938987097,0.9217,1943.2814168778964,42.91,200000,165673.5809468746,-34326.4190531254,0.828367904734373
2021-10-20,0,0.19645355555617489,0.0,0.9656,0.0,45.51,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-21,0,0.8230386004283166,0.0,0.986,0.0,45.01,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-22,0,0.9046015267344586,0.0,0.98,0.0,44.4,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-23,0,0.18814545903578486,0.0,0.96,0.0,44.74,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-24,0,0.2780804200270509,0.0,0.9459,0.0,43.79,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-25,0,0.44521302301933874,0.0,0.9717,0.0,44.55,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-26,0,0.5042638637768166,0.0,0.9723,0.0,44.37,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-27,0,0.17881629229425353,0.0,0.853,0.0,39.23,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-28,0,0.165755833938193,0.0,0.8911,0.0,41.33,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-29,0,-0.2970044649044105,0.0,0.928,0.0,43.28,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-30,2,3.446521904871844,0.0,0.9943,0.0,42.57,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-10-31,2,2.6342014424235356,0.0,1.0442,0.0,44.67,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-01,2,1.4515966743146527,0.0,1.0276,0.0,45.18,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-02,0,0.9122744697467466,0.0,1.0417,0.0,46.39,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-03,2,1.3280358018329237,0.0,1.0725,0.0,46.99,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-04,2,2.6254280646349497,0.0,1.1242,0.0,46.4,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-05,2,2.6206590916654036,0.0,1.1266,0.0,45.17,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-06,2,1.2647838070935984,0.0,1.0667,0.0,45.0,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-07,0,0.4897698712992747,0.0,1.0633,0.0,46.33,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-08,0,-0.9748103575355672,0.0,1.0834,0.0,50.59,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-09,0,0.19619483177349312,0.0,1.1931,0.0,52.54,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-10,0,-0.3735154620265279,0.0,1.068,0.0,48.22,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-11,0,-0.5907135352963383,0.0,1.0636,0.0,48.52,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-12,0,-0.49363405082326445,0.0,1.0437,0.0,47.31,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-13,0,-0.6797500668387411,0.0,1.0743,0.0,49.05,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-14,0,0.33765993246684534,0.0,1.1121,0.0,48.48,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-15,0,-0.10327932252052217,0.0,1.0615,0.0,47.07,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-16,0,0.3835454524280732,0.0,0.988,0.0,42.83,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-17,0,0.5145827905332211,0.0,1.0065,0.0,43.28,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-18,0,0.3112442996216928,0.0,0.922,0.0,39.84,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-19,0,0.598529008215271,0.0,0.9706,0.0,41.51,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-20,0,0.6610698411772229,0.0,0.9863,0.0,42.08,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-21,0,0.8305866553395901,0.0,0.9826,0.0,41.57,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-22,0,0.5840681304060248,0.0,0.9446,0.0,40.23,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-23,2,1.8510456698668634,0.0,1.0,0.0,40.28,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-24,2,1.3566625965538948,0.0,0.9546,0.0,39.15,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-25,2,1.7711177643657567,0.0,1.0174,0.0,41.14,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-26,2,2.5330643588872217,0.0,0.9694,0.0,37.14,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-27,2,2.8309206820790718,0.0,1.0427,0.0,37.53,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-28,2,1.5255895508655921,0.0,0.9912,0.0,38.04,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-29,2,1.9431057985405986,0.0,1.0472,0.0,38.39,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-11-30,1,1.171468483641809,-87666.94526708385,0.981,2293.3672881869134,37.5,200000,172002.5466140185,-27997.4533859815,0.8600127330700925
2021-12-01,1,1.0177629314739063,-87666.94526708385,0.974,2293.3672881869134,37.36,200000,171067.80657680274,-28932.193423197255,0.8553390328840137
2021-12-02,2,1.6204905893791561,0.0,1.0033,0.0,36.53,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-03,2,1.280519940339322,0.0,0.9487,0.0,35.04,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-04,0,0.9840643566371338,0.0,0.7922,0.0,29.63,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-05,0,0.4622692134951441,0.0,0.7326,0.0,28.22,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-06,0,0.2918450498556266,0.0,0.7576,0.0,29.37,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-07,0,0.1392482684490719,0.0,0.7615,0.0,29.67,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-08,0,0.22938879035454138,0.0,0.807,0.0,31.14,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-09,0,-0.08443054881300627,0.0,0.7155,0.0,27.95,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-10,0,-0.10734701219427414,0.0,0.6876,0.0,26.76,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-11,0,0.31273509612657135,0.0,0.7367,0.0,28.03,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-12,0,-0.3073310273519315,0.0,0.7257,0.0,28.13,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-13,0,-0.365201214854805,0.0,0.6536,0.0,25.32,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-14,0,-0.6832120175702805,0.0,0.6764,0.0,26.34,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-15,0,-0.7996287983387681,0.0,0.6975,0.0,27.14,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-16,-1,-1.0482865855990007,130795.9062828625,0.6735,-3332.994433655236,26.43,200000,176182.08576301578,-23817.914236984216,0.8809104288150789
2021-12-17,0,0.5622829797652213,0.0,0.6721,0.0,25.4,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-18,0,0.2817894200178906,0.0,0.6804,0.0,25.86,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-19,2,1.9559475580543308,0.0,0.6906,0.0,25.31,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-20,0,0.1547108483239965,0.0,0.6731,0.0,25.65,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-21,0,0.6248008723081515,0.0,0.7002,0.0,26.38,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-22,0,-0.14015645389322876,0.0,0.7107,0.0,27.3,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-23,-2,-1.6914640661840437,0.0,0.7476,0.0,29.69,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-24,0,-0.8844520741555588,0.0,0.7392,0.0,28.95,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-25,-2,-1.4057959608583663,0.0,0.7425,0.0,29.45,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-26,-1,-1.071400920773816,115596.40091253136,0.748,-2929.0686952091282,29.52,200000,172932.21576514692,-27067.784234853083,0.8646610788257346
2021-12-27,-1,-0.7271307711242665,115596.40091253136,0.7544,-2929.0686952091282,29.58,200000,173847.77685269964,-26152.223147300363,0.8692388842634982
2021-12-28,-1,-0.5867692593210417,115596.40091253136,0.69,-2929.0686952091282,27.0,200000,158846.37140029308,-41153.62859970692,0.7942318570014654
2021-12-29,-1,-1.1510683325585158,115596.40091253136,0.6573,-2929.0686952091282,26.06,200000,152313.04451695675,-47686.955483043246,0.7615652225847838
2021-12-30,-1,-0.4601155798883281,115596.40091253136,0.6689,-2929.0686952091282,26.14,200000,153888.28826315884,-46111.71173684116,0.7694414413157942
2021-12-31,-1,-0.4419834718580394,115596.40091253136,0.6568,-2929.0686952091282,25.69,200000,151171.4908992731,-48828.50910072689,0.7558574544963655
2022-01-01,-1,-0.35441386703143307,115596.40091253136,0.6754,-2929.0686952091282,26.38,200000,155342.6413559405,-44657.35864405951,0.7767132067797025
2022-01-02,0,0.40919975948153936,0.0,0.7029,0.0,27.01,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-03,0,-0.12028884054549405,0.0,0.6855,0.0,26.63,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-04,0,0.08244531962560558,0.0,0.6731,0.0,26.03,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-05,0,-0.12625108163318322,0.0,0.6296,0.0,24.44,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-06,0,-0.7630831547459744,0.0,0.6281,0.0,24.75,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-07,0,0.4684667911907351,0.0,0.6148,0.0,23.65,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-08,0,-0.32067400215918057,0.0,0.5896,0.0,23.07,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-09,0,0.5408715332251594,0.0,0.6112,0.0,23.66,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-10,1,1.1416554810964359,-145208.00120840606,0.5881,3765.2921300998055,22.68,200000,170793.65102132718,-29206.348978672817,0.8539682551066359
2022-01-11,1,0.3187060813434476,-145208.00120840606,0.6118,3765.2921300998055,23.82,200000,178527.5136782802,-21472.4863217198,0.892637568391401
2022-01-12,1,0.5552558110995826,-145208.00120840606,0.6379,3765.2921300998055,24.76,200000,185856.8171121134,-14143.182887886593,0.9292840855605671
2022-01-13,2,1.3614610910173446,0.0,0.6116,0.0,23.53,200000,171005.5407391399,-28994.45926086011,0.8550277036956995
2022-01-14,-2,-2.341458560990498,0.0,0.6219,0.0,24.86,200000,171005.5407391399,-28994.45926086011,0.8550277036956995
2022-01-15,0,-0.48321314973923096,0.0,0.6464,0.0,25.32,200000,171005.5407391399,-28994.45926086011,0.8550277036956995
2022-01-16,0,0.6522900746904117,0.0,0.6502,0.0,25.16,200000,171005.5407391399,-28994.45926086011,0.8550277036956995
2022-01-17,1,1.09223907932503,-137375.91640355068,0.6224,3570.0530425707702,23.95,200000,171005.5407391399,-28994.45926086011,0.8550277036956995
2022-01-18,0,-3.431840321722683,0.0,0.6156,0.0,25.42,200000,164823.40653501672,-35176.59346498328,0.8241170326750836
2022-01-19,-2,-1.5965090081222462,0.0,0.5932,0.0,23.83,200000,164823.40653501672,-35176.59346498328,0.8241170326750836
2022-01-20,-1,-1.1018870301692676,144734.28743854645,0.5694,-3628.872887164613,22.71,200000,164823.40653501672,-35176.59346498328,0.8241170326750836
2022-01-21,-1,-0.49926402798411806,144734.28743854645,0.4956,-3628.872887164613,19.56,200000,142711.06652748346,-57288.93347251654,0.7135553326374173
2022-01-22,0,-0.11187289951256003,0.0,0.4548,0.0,17.84,200000,163737.34491498247,-36262.655085017526,0.8186867245749123
2022-01-23,0,-0.5681198800012547,0.0,0.4701,0.0,18.61,200000,163737.34491498247,-36262.655085017526,0.8186867245749123
2022-01-24,-2,-1.7126414742233973,0.0,0.4458,0.0,18.11,200000,163737.34491498247,-36262.655085017526,0.8186867245749123
2022-01-25,-1,-1.1984078525106412,180965.23531717778,0.4524,-4488.414060169476,18.24,200000,163737.34491498247,-36262.655085017526,0.8186867245749123
2022-01-26,-1,-0.4591679951475251,180965.23531717778,0.4565,-4488.414060169476,18.14,200000,164030.46097376596,-35969.53902623404,0.8201523048688298
2022-01-27,0,0.39970425913363095,0.0,0.4624,0.0,18.08,200000,161209.5463121836,-38790.45368781639,0.806047731560918
2022-01-28,-1,-1.056835759838727,170664.35137855558,0.4723,-4233.443968282133,19.04,200000,161209.5463121836,-38790.45368781639,0.806047731560918
2022-01-29,-1,-0.6635214465304906,170664.35137855558,0.4826,-4233.443968282133,19.33,200000,164195.08788218454,-35804.91211781546,0.8209754394109227
2022-01-30,-2,-1.7939106747434819,0.0,0.475,0.0,19.57,200000,162992.47786665105,-37007.522133348946,0.8149623893332553
2022-01-31,-1,-1.0621165833401327,168102.80308029192,0.4848,-4134.766054455887,19.71,200000,162992.47786665105,-37007.522133348946,0.8149623893332553
