date,statusList,zscore,ETHUSDT_position,ETHUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-03-08,0,0.426086776211985,0.0,1833.18,0.0,240.5509,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-09,0,-0.5270490665216532,0.0,1870.51,0.0,293.2052,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-10,0,-0.46104363458938724,0.0,1795.12,0.0,278.4499,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-11,0,-0.8981163805135929,0.0,1825.78,0.0,290.0301,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-12,0,0.19631108413624082,0.0,1766.1,0.0,263.2201,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-13,0,0.7930854383407887,0.0,1922.35,0.0,276.2822,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-14,0,0.888665999807286,0.0,1848.1,0.0,263.238,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-15,0,0.9085522377410151,0.0,1793.48,0.0,254.5144,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-16,0,0.6722809086857202,0.0,1805.12,0.0,258.5352,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-17,0,0.051465539458417364,0.0,1823.58,0.0,269.7896,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-18,0,0.10277990567126277,0.0,1776.08,0.0,261.4816,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-19,0,0.284757184198531,0.0,1809.1,0.0,262.935,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-20,0,0.14806649473120628,0.0,1806.1,0.0,264.3023,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-21,0,-0.20312666066607865,0.0,1782.98,0.0,264.6513,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-22,0,-0.7205874951557548,0.0,1680.97,0.0,254.7976,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-23,0,-0.9370490297834,0.0,1668.08,0.0,255.4646,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-24,-2,-1.3363970677105177,0.0,1581.84,0.0,248.5236,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-25,0,-0.09697832548820065,0.0,1585.74,0.0,233.9466,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-26,0,-0.388019518368991,0.0,1698.84,0.0,255.2105,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-27,-2,-1.2028004025303332,0.0,1712.63,0.0,269.2234,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-28,-2,-1.5396886054198107,0.0,1687.01,0.0,268.4263,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-29,0,-0.34122639528267795,0.0,1816.74,0.0,275.2991,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-30,-2,-2.532652204033982,0.0,1840.46,0.0,311.2962,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-31,-1,-1.0682521202957083,59.36955731471992,1919.37,-376.8602796523557,302.3724,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-04-01,-2,-2.183533386316066,0.0,1968.05,0.0,334.7991,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-02,0,-0.8258540182497733,0.0,2133.69,0.0,338.2932,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-03,0,-0.9369862847889459,0.0,2008.52,0.0,321.9497,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-04,-2,-1.6372215864772426,0.0,2075.69,0.0,348.8617,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-05,-2,-2.002527102447454,0.0,2107.38,0.0,368.0263,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-06,-2,-2.590054325007826,0.0,2112.21,0.0,403.3648,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-07,-2,-2.15571477921752,0.0,1963.47,0.0,375.5538,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-08,-2,-2.22415674503938,0.0,2080.46,0.0,418.7048,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-09,-2,-2.3953818905583373,0.0,2066.87,0.0,453.9937,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-10,-2,-2.047154698641389,0.0,2133.49,0.0,471.2975,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-11,-2,-2.1896541291641527,0.0,2151.36,0.0,525.9275,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-12,-2,-2.281232623053318,0.0,2137.69,0.0,596.7104,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-13,-2,-1.4552432273080782,0.0,2299.19,0.0,551.6442,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-14,-1,-1.0814264230513928,48.76151435222199,2432.6,-215.66060870933944,550.0182,200000,237234.5196264304,37234.51962643041,1.186172598132152
2021-04-15,-1,-0.7703451404564049,48.76151435222199,2514.04,-215.66060870933944,541.8824,200000,239451.08577493794,39451.085774937936,1.1972554288746897
2021-04-16,-1,-0.5606486593216554,48.76151435222199,2422.67,-215.66060870933944,508.2743,200000,227747.80290501105,27747.80290501105,1.1387390145250553
2021-04-17,-1,-0.7693610810365572,48.76151435222199,2317.6,-215.66060870933944,514.6861,200000,224007.20328294561,24007.203282945615,1.120036016414728
2021-04-18,-1,-0.5348720450752019,48.76151435222199,2235.64,-215.66060870933944,481.4367,200000,212840.12372341717,12840.123723417171,1.0642006186170858
2021-04-19,-1,-0.874520021640334,48.76151435222199,2161.12,-215.66060870933944,504.0322,200000,214079.3749579815,14079.37495798149,1.0703968747899075
2021-04-20,-1,-1.1611310367012895,48.76151435222199,2330.03,-215.66060870933944,586.3635,200000,240071.30062104657,40071.30062104657,1.2003565031052328
2021-04-21,-1,-0.623100950084539,48.76151435222199,2357.06,-215.66060870933944,543.6327,200000,232173.97401535008,32173.974015350075,1.1608698700767504
2021-04-22,0,0.02505046968442766,0.0,2397.94,0.0,505.2411,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-23,0,-0.2568820454897558,0.0,2367.39,0.0,526.5357,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-24,0,-0.23789144098241907,0.0,2213.35,0.0,496.992,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-25,0,0.21357137950777538,0.0,2320.49,0.0,505.0,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-26,0,0.6817617204621269,0.0,2532.6,0.0,535.33,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-27,0,0.7172974759494986,0.0,2666.13,0.0,568.78,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-28,2,1.373253726220464,0.0,2748.24,0.0,562.78,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-29,0,0.4495452655053207,0.0,2757.04,0.0,599.7,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-04-30,0,-0.0005720683494200545,0.0,2772.42,0.0,622.65,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-01,0,0.8584230340644868,0.0,2944.77,0.0,620.0,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-02,0,0.8809044811570683,0.0,2949.56,0.0,621.78,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-03,2,2.037379294981259,0.0,3431.04,0.0,676.15,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-04,2,2.3972724369626053,0.0,3239.01,0.0,609.3,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-05,2,2.2187252219657734,0.0,3524.26,0.0,651.1,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-06,2,2.081678555870077,0.0,3489.73,0.0,633.99,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-07,2,1.9111139473468406,0.0,3479.53,0.0,624.3,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-08,2,2.3837653014636793,0.0,3910.26,0.0,646.1,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-09,2,1.8460092042234888,0.0,3923.95,0.0,661.74,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-10,2,2.111003117558894,0.0,3945.88,0.0,631.1,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-11,2,1.7779310309470304,0.0,4173.45,0.0,671.91,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-12,2,1.8227901249798042,0.0,3823.21,0.0,594.65,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-13,2,1.6974477155493084,0.0,3717.91,0.0,571.1,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-14,2,1.7885009316108404,0.0,4075.01,0.0,602.61,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-15,2,1.2620001258609415,0.0,3646.68,0.0,563.41,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-16,0,0.9929444908856581,0.0,3582.1,0.0,564.32,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-17,0,0.9762574020760642,0.0,3282.51,0.0,512.07,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-18,1,1.166932016234322,-33.96491584939563,3375.07,225.71073587426108,507.88,200000,229267.93707163943,29267.937071639433,1.146339685358197
2021-05-19,2,1.7963522325910788,0.0,2438.92,0.0,334.8,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-20,2,1.4266747142867167,0.0,2768.62,0.0,391.17,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-21,2,1.7621056004610043,0.0,2430.98,0.0,326.01,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-22,2,1.8604558051478897,0.0,2294.87,0.0,299.76,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-23,2,2.088557981245716,0.0,2096.39,0.0,260.72,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-24,2,1.4421810597872975,0.0,2648.43,0.0,345.64,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-25,2,1.5709690061933705,0.0,2705.11,0.0,343.18,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-26,1,1.109923774319771,-40.9952538465869,2884.94,311.9233242751672,379.16,200000,236537.6952643448,36537.6952643448,1.182688476321724
2021-05-27,1,0.77000595323188,-40.9952538465869,2742.23,311.9233242751672,369.67,200000,227727.11024052708,27727.11024052708,1.1386355512026354
2021-05-28,1,0.5714034861004879,-40.9952538465869,2412.1,311.9233242751672,328.82,200000,201451.27929151274,1451.2792915127357,1.0072563964575636
2021-05-29,1,0.7058266455500738,-40.9952538465869,2278.74,311.9233242751672,305.04,200000,188566.61558726843,-11433.384412731568,0.9428330779363422
2021-05-30,1,0.3982188316558694,-40.9952538465869,2385.98,311.9233242751672,325.57,200000,199366.73245714558,-633.2675428544171,0.9968336622857279
2021-05-31,1,0.8913976105772096,-40.9952538465869,2706.15,311.9233242751672,353.33,200000,221151.17436308594,21151.174363085942,1.1057558718154297
2021-06-01,0,0.10652268349685173,0.0,2634.57,0.0,362.39,200000,231504.66770686943,31504.667706869426,1.157523338534347
2021-06-02,0,-0.968880996244875,0.0,2706.22,0.0,401.54,200000,231504.66770686943,31504.667706869426,1.157523338534347
2021-06-03,-1,-1.0905505109063547,40.511797656290035,2857.25,-270.1464102255291,428.48,200000,231504.66770686943,31504.667706869426,1.157523338534347
2021-06-04,-1,-0.7418168995286734,40.511797656290035,2689.51,-270.1464102255291,390.7,200000,214503.08738968283,14503.087389682827,1.0725154369484142
2021-06-05,-1,-1.1618118492356284,40.511797656290035,2627.73,-270.1464102255291,390.08,200000,211832.77775613742,11832.777756137424,1.0591638887806871
2021-06-06,-1,-0.9563177530832844,40.511797656290035,2711.92,-270.1464102255291,393.73,200000,216229.50039814366,16229.50039814366,1.0811475019907184
2021-06-07,0,-0.1912318858739067,0.0,2592.05,0.0,357.96,200000,223197.67159621321,23197.671596213215,1.115988357981066
2021-06-08,0,-0.496684316506137,0.0,2507.23,0.0,352.5,200000,223197.67159621321,23197.671596213215,1.115988357981066
2021-06-09,0,-0.8843976177113237,0.0,2610.18,0.0,375.54,200000,223197.67159621321,23197.671596213215,1.115988357981066
2021-06-10,0,-0.6455357276841575,0.0,2471.09,0.0,351.94,200000,223197.67159621321,23197.671596213215,1.115988357981066
2021-06-11,-1,-1.0658263461699011,47.4079701437575,2354.01,-322.7732054898239,345.75,200000,223197.67159621324,23197.671596213244,1.1159883579810663
2021-06-12,-1,-0.7814853217372042,47.4079701437575,2370.74,-322.7732054898239,343.7,200000,223329.12186546414,23329.12186546414,1.1166456093273207
2021-06-13,-1,-0.802307326183468,47.4079701437575,2509.33,-322.7732054898239,365.8,200000,237032.6802890126,37032.68028901261,1.1851634014450632
2021-06-14,-1,-0.4037787464667138,47.4079701437575,2580.77,-322.7732054898239,370.19,200000,241836.48004818294,41836.480048182944,1.2091824002409148
2021-06-15,-1,-0.4299634241727312,47.4079701437575,2543.54,-322.7732054898239,366.48,200000,238873.99272736363,38873.99272736363,1.1943699636368181
2021-06-16,-1,-0.7808168710840494,47.4079701437575,2367.89,-322.7732054898239,347.22,200000,224330.17083387863,24330.170833878627,1.121650854169393
2021-06-17,-1,-1.0218553435925433,47.4079701437575,2373.28,-322.7732054898239,352.85,200000,226402.91293986118,26402.912939861184,1.1320145646993058
2021-06-18,-2,-1.2942188673357915,0.0,2234.09,0.0,337.16,200000,226110.21354069505,26110.213540695055,1.1305510677034754
2021-06-19,-2,-1.6612121108810218,0.0,2164.67,0.0,334.01,200000,226110.21354069505,26110.213540695055,1.1305510677034754
2021-06-20,-2,-1.2173962672018352,0.0,2243.47,0.0,339.08,200000,226110.21354069505,26110.213540695055,1.1305510677034754
2021-06-21,0,0.6430147052747883,0.0,1885.49,0.0,270.76,200000,226110.21354069505,26110.213540695055,1.1305510677034754
2021-06-22,2,1.5653549982708719,0.0,1879.28,0.0,262.1,200000,226110.21354069505,26110.213540695055,1.1305510677034754
2021-06-23,-1,-1.1584083510906944,-57.44261422985536,1968.14,381.62061357079335,296.25,200000,226110.21354069505,26110.213540695055,1.1305510677034754
2021-06-24,-2,-1.8557739473408452,0.0,1989.52,0.0,308.62,200000,229602.73743833147,29602.737438331475,1.1480136871916573
2021-06-25,-2,-1.6760298745826674,0.0,1808.82,0.0,280.81,200000,229602.73743833147,29602.737438331475,1.1480136871916573
2021-06-26,-1,-1.126924144813355,62.745331715072766,1829.64,-410.5180358275192,279.65,200000,229602.73743833147,29602.737438331475,1.1480136871916573
2021-06-27,0,0.10182091370422591,0.0,1982.28,0.0,290.87,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-06-28,2,1.7367097820900652,0.0,2084.41,0.0,290.0,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-06-29,2,1.6213666534871418,0.0,2165.33,0.0,300.79,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-06-30,2,2.3423947210567384,0.0,2275.68,0.0,303.71,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-01,2,1.5518901362227973,0.0,2106.41,0.0,287.43,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-02,2,1.8271044559651606,0.0,2154.13,0.0,287.17,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-03,2,1.5323183837426002,0.0,2226.99,0.0,298.13,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-04,2,1.560004286510476,0.0,2322.69,0.0,307.62,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-05,0,0.7841167306602022,0.0,2196.53,0.0,302.02,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-06,0,0.68803791863427,0.0,2322.5,0.0,319.92,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-07,0,0.17645775717446316,0.0,2316.57,0.0,327.51,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-08,0,-0.49439526266412576,0.0,2116.33,0.0,310.14,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-09,0,-0.6986746175095871,0.0,2146.99,0.0,317.09,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-10,0,-0.9708103979354881,0.0,2110.69,0.0,316.12,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-11,0,-0.9898266390805994,0.0,2140.45,0.0,322.16,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-12,-2,-1.395263401206679,0.0,2031.58,0.0,316.12,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-13,-2,-1.6222377938757322,0.0,1940.15,0.0,308.94,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-14,-2,-1.224931113657566,0.0,1994.58,0.0,309.4,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-15,-2,-1.930897096289102,0.0,1919.51,0.0,316.11,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-16,-2,-1.543564004685885,0.0,1876.26,0.0,302.88,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-17,-1,-1.1778924888920879,59.12625944738801,1899.59,-373.7376919461726,300.52,200000,224631.30236732756,24631.30236732756,1.1231565118366378
2021-07-18,-1,-1.1691912100603943,59.12625944738801,1891.64,-373.7376919461726,302.1,200000,224751.7541579958,24751.754157995805,1.123758770789979
2021-07-19,-1,-0.6616326884830945,59.12625944738801,1818.73,-373.7376919461726,280.54,200000,212383.07394332727,12383.073943327268,1.0619153697166364
2021-07-20,0,-0.05531609376665529,0.0,1786.03,0.0,264.44,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-21,0,0.10847455658555004,0.0,1995.5,0.0,293.26,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-22,0,0.41156024565474975,0.0,2024.56,0.0,293.36,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-23,0,0.9731940848402431,0.0,2124.25,0.0,299.27,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-24,2,1.4814868238462455,0.0,2184.75,0.0,301.56,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-25,2,1.4778420043528822,0.0,2189.79,0.0,302.56,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-26,2,1.6884611228913369,0.0,2228.08,0.0,304.0,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-27,2,1.5937733447798799,0.0,2299.49,0.0,313.48,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-28,2,1.4359103234053485,0.0,2300.9,0.0,313.8,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-29,2,1.6468901298959588,0.0,2382.92,0.0,317.03,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-30,2,1.6553873875778264,0.0,2461.81,0.0,322.58,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-07-31,2,1.4379679148031261,0.0,2531.05,0.0,332.38,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-01,2,1.3970521826407962,0.0,2555.69,0.0,332.59,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-02,2,1.5707762206598437,0.0,2606.93,0.0,330.55,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-03,2,1.2067647475862127,0.0,2509.04,0.0,323.43,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-04,2,1.7083913210399757,0.0,2724.78,0.0,334.77,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-05,2,1.8848272977580207,0.0,2826.99,0.0,337.91,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-06,2,1.8101858937499955,0.0,2891.58,0.0,342.39,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-07,2,2.222529742610797,0.0,3160.31,0.0,356.18,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-08,2,1.8891071336582015,0.0,3011.85,0.0,341.79,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-09,2,1.8127491899527106,0.0,3160.52,0.0,354.32,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-10,0,0.9890359666321991,0.0,3141.66,0.0,371.92,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-11,0,0.3337289998192022,0.0,3160.5,0.0,390.96,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-12,0,-0.05327981334641497,0.0,3045.96,0.0,385.66,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-13,0,0.22119717481743073,0.0,3322.32,0.0,410.76,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-14,0,-0.04437613486018016,0.0,3263.16,0.0,408.67,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-15,0,-0.11031115131677316,0.0,3307.09,0.0,414.05,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-16,-1,-1.0382844054555282,34.61928290287317,3146.53,-262.0287987885536,415.72,200000,217861.22446475504,17861.22446475504,1.0893061223237752
2021-08-17,-2,-1.2455429779323517,0.0,3011.72,0.0,401.8,200000,218880.80911375472,18880.809113754716,1.0944040455687736
2021-08-18,-1,-1.0163694044653429,36.304060160513956,3014.55,-276.2600140272053,396.15,200000,218880.80911375472,18880.809113754716,1.0944040455687736
2021-08-19,-2,-1.4434759255745246,0.0,3184.12,0.0,431.27,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-20,-2,-1.6547386246361873,0.0,3284.82,0.0,454.93,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-21,-2,-1.5811013847476183,0.0,3223.43,0.0,448.74,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-22,-2,-1.3764092182887895,0.0,3238.0,0.0,448.68,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-23,-2,-2.0273621632249696,0.0,3321.28,0.0,499.06,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-24,-2,-1.666225370236006,0.0,3170.62,0.0,471.62,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-25,-2,-1.8196899921927319,0.0,3226.87,0.0,503.19,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-26,-2,-1.53741297229211,0.0,3093.2,0.0,478.1,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-27,-2,-1.233773549053626,0.0,3273.45,0.0,494.5,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-28,-1,-1.076185271068487,34.277755037012376,3244.48,-228.74021115278882,486.2,200000,222426.98132497183,22426.981324971828,1.1121349066248591
2021-08-29,-1,-0.958627001030072,34.277755037012376,3223.47,-228.74021115278882,479.7,200000,220219.99431915107,20219.99431915107,1.1010999715957555
2021-08-30,-1,-0.4089976190157038,34.277755037012376,3229.64,-228.74021115278882,460.3,200000,215993.92797136534,15993.927971365338,1.0799696398568266
2021-08-31,0,0.3267922702450659,0.0,3429.2,0.0,463.9,200000,210994.2877058277,10994.287705827708,1.0549714385291384
2021-09-01,1,1.136923538597712,-27.567835396729883,3826.82,215.5642498016221,489.4,200000,210994.2877058277,10994.287705827708,1.0549714385291384
2021-09-02,2,1.2202707748898298,0.0,3785.82,0.0,483.7,200000,211092.72267843102,11092.722678431019,1.055463613392155
2021-09-03,2,1.6486218255122715,0.0,3938.11,0.0,488.5,200000,211092.72267843102,11092.722678431019,1.055463613392155
2021-09-04,2,1.2069161264404475,0.0,3885.52,0.0,497.7,200000,211092.72267843102,11092.722678431019,1.055463613392155
2021-09-05,1,1.1875983577947729,-26.71863618600546,3950.29,209.08550186056954,504.8,200000,211092.72267843102,11092.722678431019,1.055463613392155
2021-09-06,2,1.2701950513568945,0.0,3926.77,0.0,496.1,200000,212283.34422152312,12283.344221523119,1.0614167211076155
2021-09-07,2,1.6348796184153185,0.0,3434.57,0.0,418.7,200000,212283.34422152312,12283.344221523119,1.0614167211076155
2021-09-08,2,1.7659539434411433,0.0,3499.0,0.0,415.0,200000,212283.34422152312,12283.344221523119,1.0614167211076155
2021-09-09,1,1.1724313906016413,-30.99090262012992,3424.93,251.93845741932483,421.3,200000,212283.34422152312,12283.344221523119,1.0614167211076155
2021-09-10,1,0.8879115378703717,-30.99090262012992,3208.86,251.93845741932483,401.4,200000,200573.56458974708,573.5645897470822,1.0028678229487353
2021-09-11,1,0.9104970219013006,-30.99090262012992,3267.21,251.93845741932483,405.1,200000,203314.05605008316,3314.0560500831634,1.0165702802504157
2021-09-12,1,0.9726356289375098,-30.99090262012992,3404.21,251.93845741932483,416.3,200000,210381.52043213742,10381.520432137419,1.051907602160687
2021-09-13,1,0.9542682549277833,-30.99090262012992,3285.35,251.93845741932483,399.1,200000,202364.60027909637,2364.6002790963685,1.0118230013954819
2021-09-14,1,0.9623916312825251,-30.99090262012992,3434.37,251.93845741932483,414.3,200000,210812.32914032188,10812.329140321875,1.0540616457016094
2021-09-15,1,1.0356490194813488,-30.99090262012992,3613.55,251.93845741932483,431.3,200000,220648.23284792528,20648.232847925276,1.1032411642396265
2021-09-16,1,1.0279247371670712,-30.99090262012992,3567.98,251.93845741932483,424.3,200000,217472.40821359068,17472.40821359068,1.0873620410679534
2021-09-17,1,0.8987945754425293,-30.99090262012992,3399.81,251.93845741932483,406.6,200000,207801.35742364137,7801.35742364137,1.039006787118207
2021-09-18,1,0.9206660145548226,-30.99090262012992,3435.64,251.93845741932483,410.7,200000,209944.70913993986,9944.709139939863,1.0497235456996994
2021-09-19,1,0.20542840302540483,-30.99090262012992,3328.62,251.93845741932483,408.6,200000,206098.99198095297,6098.991980952967,1.0304949599047648
2021-09-20,1,0.21984162233498272,-30.99090262012992,2977.28,251.93845741932483,364.1,200000,183999.3868992366,-16000.61310076341,0.9199969344961829
2021-09-21,0,-0.5532066324966368,0.0,2765.9,0.0,344.4,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-22,0,-0.20187225154775235,0.0,3076.92,0.0,379.0,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-23,0,0.3062442693815605,0.0,3152.5,0.0,383.5,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-24,0,0.38456878445906306,0.0,2928.53,0.0,355.0,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-25,0,0.9957775617985242,0.0,2921.73,0.0,349.6,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-26,2,3.2264865510499923,0.0,3059.37,0.0,344.0,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-27,2,1.96383401037693,0.0,2925.59,0.0,335.5,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-28,0,0.618930306046927,0.0,2804.91,0.0,333.0,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-29,-2,-2.0753235059392297,0.0,2850.45,0.0,367.7,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-09-30,-2,-1.905842063867031,0.0,3000.61,0.0,387.5,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-10-01,-2,-1.3981573901239157,0.0,3309.91,0.0,421.5,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-10-02,-1,-1.0407292047473113,31.17598015256762,3387.76,-247.28807895495783,427.1,200000,211233.477043325,11233.477043324994,1.056167385216625
2021-10-03,-1,-0.9418623206856797,31.17598015256762,3417.73,-247.28807895495783,430.5,200000,213008.6006369443,13008.600636944291,1.0650430031847216
2021-10-04,-1,-0.8519616200294668,31.17598015256762,3386.31,-247.28807895495783,426.3,200000,210990.44140893978,10990.441408939776,1.0549522070446988
