date,statusList,zscore,VETUSDT_position,VETUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-02-27,-1,-0.5841523272109411,1589249.208022028,0.040822,-42678.37827146146,1.5276,200000,130071.82181735974,-69928.17818264026,0.6503591090867987
2021-02-28,0,-0.10615860773862454,0.0,0.039735,0.0,1.3919,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-01,0,-0.30018745820994613,0.0,0.045729,0.0,1.6715,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-02,0,-0.5227742574191134,0.0,0.043803,0.0,1.661,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-03,0,0.4084404747198518,0.0,0.052864,0.0,1.7768,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-04,0,-0.5856439289841839,0.0,0.050284,0.0,1.9399,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-05,0,0.2518974960604814,0.0,0.05201,0.0,1.8595,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-06,1,1.1626547067882906,-1600461.5144289997,0.053272,46324.2519949262,1.8405,200000,170519.57159332334,-29480.428406676656,0.8525978579666167
2021-03-07,1,1.1530954072201087,-1600461.5144289997,0.05667,46324.2519949262,1.958,200000,181401.03942875692,-18598.96057124308,0.9070051971437846
2021-03-08,2,3.0705217599466716,0.0,0.065316,0.0,1.889,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-09,2,1.8721780608439829,0.0,0.064429,0.0,1.9806,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-10,2,1.797151507380293,0.0,0.061343,0.0,1.8591,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-11,2,2.3229546633232894,0.0,0.067237,0.0,1.8846,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-12,2,2.1378214389365167,0.0,0.065552,0.0,1.7958,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-13,2,1.8784575478403496,0.0,0.067523,0.0,1.8371,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-14,2,1.8746922504792003,0.0,0.066074,0.0,1.7388,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-15,2,2.0686398469242437,0.0,0.078901,0.0,1.943,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-16,2,1.4908101266529112,0.0,0.074411,0.0,1.9204,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-17,2,1.6923211651091656,0.0,0.076673,0.0,1.8758,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-18,2,1.6004800315832224,0.0,0.077475,0.0,1.8669,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-19,2,1.3658933547025651,0.0,0.080765,0.0,1.9662,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-20,2,1.9943671939869745,0.0,0.089496,0.0,1.9247,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-21,2,1.9765500682363515,0.0,0.093802,0.0,1.937,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-22,2,1.7113890695203502,0.0,0.088369,0.0,1.8366,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-23,1,1.0317781158902035,-1129431.0585064816,0.083028,50047.71410880939,1.8737,200000,187548.8038513523,-12451.196148647694,0.9377440192567615
2021-03-24,1,0.9916633131337278,-1129431.0585064816,0.0846,50047.71410880939,1.8979,200000,190535.42415675765,-9464.575843242346,0.9526771207837883
2021-03-25,1,0.927769214272245,-1129431.0585064816,0.080762,50047.71410880939,1.8076,200000,181681.35917018433,-18318.640829815675,0.9084067958509217
2021-03-26,1,0.7572462792114514,-1129431.0585064816,0.090047,50047.71410880939,2.0416,200000,203879.29164987837,3879.2916498783743,1.019396458249392
2021-03-27,0,0.011535293341598956,0.0,0.088445,0.0,2.1777,200000,178452.42680620385,-21547.573193796154,0.8922621340310193
2021-03-28,0,-0.43209703926571297,0.0,0.090733,0.0,2.3399,200000,178452.42680620385,-21547.573193796154,0.8922621340310193
2021-03-29,-1,-1.17143624013228,969818.5211688958,0.092003,-34754.88388700266,2.5673,200000,178452.42680620385,-21547.573193796154,0.8922621340310193
2021-03-30,-2,-1.7206677649729312,0.0,0.089331,0.0,2.6613,200000,184310.74098014538,-15689.259019854624,0.9215537049007269
2021-03-31,-2,-2.3608056222854317,0.0,0.087721,0.0,3.0308,200000,184310.74098014538,-15689.259019854624,0.9215537049007269
2021-04-01,-2,-1.6994748927900094,0.0,0.088056,0.0,2.8069,200000,184310.74098014538,-15689.259019854624,0.9215537049007269
2021-04-02,-1,-1.1047008100160105,980136.4611858024,0.094023,-33585.54265464218,2.7439,200000,184310.74098014535,-15689.259019854653,0.9215537049007267
2021-04-03,-1,-0.8580662760418233,980136.4611858024,0.087307,-33585.54265464218,2.4666,200000,168414.87352868926,-31585.126471310738,0.8420743676434463
2021-04-04,-1,-0.7950664265285762,980136.4611858024,0.092423,-33585.54265464218,2.6105,200000,178262.2112521188,-21737.78874788119,0.891311056260594
2021-04-05,0,0.0992098305463083,0.0,0.102343,0.0,2.5272,200000,168878.01852981854,-31121.98147018146,0.8443900926490927
2021-04-06,0,0.8608832322190162,0.0,0.111808,0.0,2.4811,200000,168878.01852981854,-31121.98147018146,0.8443900926490927
2021-04-07,0,0.9253086364379866,0.0,0.105908,0.0,2.3141,200000,168878.01852981854,-31121.98147018146,0.8443900926490927
2021-04-08,1,1.050841519686483,-723953.2328347103,0.116636,34017.81051684363,2.4822,200000,168878.01852981854,-31121.98147018146,0.8443900926490927
2021-04-09,1,1.1773872546327464,-723953.2328347103,0.125996,34017.81051684363,2.6295,200000,180665.0442782825,-19334.955721717502,0.9033252213914125
2021-04-10,2,2.1455324459152116,0.0,0.141922,0.0,2.5537,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-11,2,1.762268748647023,0.0,0.139394,0.0,2.5783,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-12,0,0.9267403165631359,0.0,0.128931,0.0,2.6644,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-13,2,2.056967653149378,0.0,0.153447,0.0,2.5786,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-14,2,2.3387918762753834,0.0,0.168004,0.0,2.5159,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-15,2,2.0911731584721873,0.0,0.175601,0.0,2.5585,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-16,2,2.8187505964266277,0.0,0.234485,0.0,2.6004,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-17,2,2.0265954030071827,0.0,0.226425,0.0,2.6851,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-18,2,2.569469005787123,0.0,0.253321,0.0,2.354,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-19,2,2.1002689306879017,0.0,0.228215,0.0,2.1366,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-20,2,2.016432831432457,0.0,0.251237,0.0,2.2134,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-21,2,1.5259516216121418,0.0,0.226271,0.0,2.14,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-22,1,1.1585391153460003,-485743.6519275051,0.190174,48160.06113427942,1.9181,200000,184751.62652332272,-15248.373476677283,0.9237581326166135
2021-04-23,2,1.4066842294137294,0.0,0.202086,0.0,1.8336,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-24,2,1.200959690329643,0.0,0.178425,0.0,1.6537,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-25,0,0.7233843279119005,0.0,0.1683,0.0,1.7332,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-26,0,0.5739574113573978,0.0,0.18849,0.0,1.9813,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-27,0,0.2886719823753753,0.0,0.2081,0.0,2.3196,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-28,0,-0.07349642716715281,0.0,0.1984,0.0,2.3933,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-29,0,-0.2493436643468,0.0,0.19127,0.0,2.3613,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-04-30,0,-0.5061081251547561,0.0,0.20098,0.0,2.5999,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-01,0,-0.5509811931987127,0.0,0.20422,0.0,2.6035,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-02,0,-0.30060530051176176,0.0,0.21488,0.0,2.5085,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-03,0,-0.41740185635926685,0.0,0.21084,0.0,2.4556,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-04,0,-0.43944830913011323,0.0,0.18753,0.0,2.1529,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-05,0,-0.5880084311163712,0.0,0.20705,0.0,2.3844,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-06,0,-0.562410230344208,0.0,0.21584,0.0,2.483,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-07,0,-0.7803648365124352,0.0,0.2306,0.0,2.7322,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-08,0,-0.7670187664267397,0.0,0.2234,0.0,2.6727,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-09,0,-0.26279630754241085,0.0,0.23386,0.0,2.6422,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-10,0,-0.1927721541003075,0.0,0.20262,0.0,2.2957,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-11,0,-0.48692172702742953,0.0,0.21269,0.0,2.5093,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-12,0,-0.7612512318578074,0.0,0.1666,0.0,2.0412,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-13,0,-0.03181285704778102,0.0,0.18222,0.0,2.1,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-14,0,0.2891497040985719,0.0,0.18674,0.0,2.138,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-15,0,0.11066696216117937,0.0,0.17254,0.0,2.01,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-16,1,1.0455371651061254,-551420.5204321935,0.17646,48857.03205235232,1.9916,200000,194607.33007092975,-5392.669929070253,0.9730366503546487
2021-05-17,0,0.05233778976872146,0.0,0.15775,0.0,1.8558,200000,190925.03708635285,-9074.962913647149,0.9546251854317642
2021-05-18,0,-0.0779780332906689,0.0,0.16183,0.0,1.9111,200000,190925.03708635285,-9074.962913647149,0.9546251854317642
2021-05-19,1,1.1927580457840383,-906318.4139673068,0.10533,80743.05890482655,1.1823,200000,190925.03708635285,-9074.962913647149,0.9546251854317642
2021-05-20,2,2.544176968448605,0.0,0.13077,0.0,1.3884,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-21,0,-0.5641027701539633,0.0,0.10813,0.0,1.2715,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-22,0,0.2883675249722832,0.0,0.09944,0.0,1.1386,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-23,0,0.693733178741393,0.0,0.08638,0.0,0.9756,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-24,2,2.5371051923301935,0.0,0.1124,0.0,1.1779,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-25,2,2.6464661419177187,0.0,0.11267,0.0,1.1406,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-26,2,2.2392981770685605,0.0,0.13306,0.0,1.3394,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-27,2,2.049666209494516,0.0,0.1238,0.0,1.2327,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-28,2,1.747810356352646,0.0,0.10815,0.0,1.079,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-29,1,1.171862608958,-997072.7217936355,0.09896,97288.81537043795,1.0142,200000,197340.63309739635,-2659.3669026036514,0.9867031654869818
2021-05-30,2,1.6006153728692851,0.0,0.10752,0.0,1.0584,200000,201575.40995657654,1575.4099565765355,1.0078770497828826
2021-05-31,2,2.403274589605272,0.0,0.12588,0.0,1.1341,200000,201575.40995657654,1575.4099565765355,1.0078770497828826
2021-06-01,2,1.4772797858624827,0.0,0.12068,0.0,1.1483,200000,201575.40995657654,1575.4099565765355,1.0078770497828826
2021-06-02,1,1.1557674633165542,-801620.1779868628,0.12573,83034.85333521855,1.2138,200000,201575.40995657654,1575.4099565765355,1.0078770497828826
2021-06-03,2,2.0524339550130457,0.0,0.14323,0.0,1.2575,200000,211975.13998059757,11975.139980597567,1.059875699902988
2021-06-04,2,1.658394426355557,0.0,0.12902,0.0,1.1474,200000,211975.13998059757,11975.139980597567,1.059875699902988
2021-06-05,2,1.5394554992055105,0.0,0.12534,0.0,1.1067,200000,211975.13998059757,11975.139980597567,1.059875699902988
2021-06-06,1,1.1614400891039685,-830233.1974800156,0.12766,91899.39303763009,1.1533,200000,211975.13998059757,11975.139980597567,1.059875699902988
2021-06-07,1,1.0146719615087223,-830233.1974800156,0.11458,91899.39303763009,1.0402,200000,190721.86840500298,-9278.131594997016,0.9536093420250149
2021-06-08,1,1.1323705431410003,-830233.1974800156,0.11285,91899.39303763009,1.0052,200000,186069.08621704555,-13930.913782954449,0.9303454310852277
2021-06-09,2,1.2650846248253629,0.0,0.11996,0.0,1.0451,200000,215525.85868667302,15525.858686673018,1.077629293433365
2021-06-10,1,1.0869117374578876,-961825.5028859024,0.11204,109415.09731275917,0.9849,200000,215525.85868667302,15525.858686673018,1.077629293433365
2021-06-11,2,1.2612324925261238,0.0,0.10482,0.0,0.905,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-12,2,1.532089444883722,0.0,0.10624,0.0,0.8972,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-13,2,1.454192219120922,0.0,0.11244,0.0,0.9465,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-14,0,0.8041347548397965,0.0,0.11334,0.0,0.9871,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-15,-2,-1.3395043880169828,0.0,0.11135,0.0,1.1075,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-16,0,-0.5119654782058772,0.0,0.10752,0.0,1.0095,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-17,-2,-1.5299911369738577,0.0,0.10726,0.0,1.0726,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-18,-2,-1.4882057557312278,0.0,0.09957,0.0,0.9871,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-19,-2,-1.4480379416784521,0.0,0.09639,0.0,0.9541,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-20,-1,-1.109025235461735,1104287.3212963731,0.0984,-113118.75121336989,0.9606,200000,217323.74483112624,17323.74483112624,1.086618724155631
2021-06-21,-2,-1.574921548168189,0.0,0.07332,0.0,0.7441,200000,220529.0612115447,20529.0612115447,1.1026453060577235
2021-06-22,-1,-1.1440090470010318,1536573.7263903616,0.07176,-155455.42169148786,0.7093,200000,220529.0612115447,20529.0612115447,1.1026453060577235
2021-06-23,-2,-1.538196260750807,0.0,0.07614,0.0,0.7848,200000,225535.75262766227,25535.752627662267,1.1276787631383114
2021-06-24,-1,-1.0987038741970507,1396160.409976862,0.08077,-138705.87492476156,0.813,200000,225535.75262766227,25535.752627662267,1.1276787631383114
2021-06-25,-1,-0.9670174859851752,1396160.409976862,0.07209,-138705.87492476156,0.724,200000,201072.25740075935,1072.2574007593503,1.0053612870037967
2021-06-26,-1,-0.5913153894937602,1396160.409976862,0.074,-138705.87492476156,0.7259,200000,204002.4649461722,4002.4649461722,1.020012324730861
2021-06-27,0,-0.06782828976520244,0.0,0.07806,0.0,0.7388,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-06-28,0,-0.23056319539908052,0.0,0.07942,0.0,0.7632,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-06-29,0,0.640229180423234,0.0,0.09008,0.0,0.8184,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-06-30,0,0.5657529013783922,0.0,0.09134,0.0,0.8365,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-01,0,0.0001761908042143021,0.0,0.08424,0.0,0.8043,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-02,0,0.32188304746339336,0.0,0.08655,0.0,0.8172,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-03,0,0.322958729632743,0.0,0.08736,0.0,0.8333,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-04,0,0.10142862180203746,0.0,0.08778,0.0,0.8507,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-05,-2,-2.3162656101345767,0.0,0.08342,0.0,0.8979,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-06,-2,-1.8395240508684527,0.0,0.08446,0.0,0.9021,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-07,-2,-2.210373136604287,0.0,0.0834,0.0,0.9283,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-08,-2,-3.2852413562570457,0.0,0.07607,0.0,1.0412,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-09,-2,-2.127614461435334,0.0,0.07703,0.0,0.9786,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-10,-2,-1.5016891440302662,0.0,0.07597,0.0,0.9184,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-11,-2,-1.4383470723490024,0.0,0.07768,0.0,0.9519,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-12,-2,-1.2326719952461207,0.0,0.07495,0.0,0.9104,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-13,0,-0.9292201075107921,0.0,0.07294,0.0,0.8598,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-14,0,-0.6745066979277855,0.0,0.07256,0.0,0.8336,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-15,0,-0.5595745101601921,0.0,0.06904,0.0,0.7868,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-16,0,-0.44184977220211924,0.0,0.06521,0.0,0.7371,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-17,0,-0.8406180769400126,0.0,0.0655,0.0,0.7903,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-18,0,-0.31579761621611296,0.0,0.06755,0.0,0.7666,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-19,0,-0.5309648279607261,0.0,0.0618,0.0,0.7277,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-20,0,-0.46668956571790715,0.0,0.05773,0.0,0.6807,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-21,0,0.033004527637833354,0.0,0.06605,0.0,0.7456,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-22,0,0.06966628180319204,0.0,0.06777,0.0,0.7708,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-23,0,0.37767958361578313,0.0,0.07099,0.0,0.7982,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-24,0,0.7194230721138978,0.0,0.07219,0.0,0.8075,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-25,0,0.9193102694546801,0.0,0.07438,0.0,0.8259,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-26,2,1.475196603856091,0.0,0.07754,0.0,0.8388,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-27,2,2.0914119782116467,0.0,0.08396,0.0,0.8677,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-28,2,1.8128824743716754,0.0,0.08283,0.0,0.8683,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-29,0,0.5411377973174551,0.0,0.08266,0.0,0.9188,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-30,0,-0.26048665526509235,0.0,0.08596,0.0,0.9888,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-07-31,0,0.2901648607265558,0.0,0.08962,0.0,1.0024,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-08-01,0,-0.6249456715275853,0.0,0.08574,0.0,0.992,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-08-02,-2,-1.2957472339479146,0.0,0.08606,0.0,1.0239,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-08-03,-1,-1.1260153399621782,1282361.6593634794,0.0854,-108204.41232056233,1.0121,200000,219027.37141928228,19027.37141928228,1.0951368570964113
2021-08-04,-1,-1.0683663155371301,1282361.6593634794,0.08841,-108204.41232056233,1.0489,200000,226869.20238736304,26869.20238736304,1.1343460119368152
2021-08-05,-1,-0.7180052756638831,1282361.6593634794,0.09082,-108204.41232056233,1.0637,200000,231561.11928877336,31561.119288773363,1.157805596443867
2021-08-06,-1,-0.26160413334347726,1282361.6593634794,0.09665,-108204.41232056233,1.1064,200000,243657.61616895045,43657.61616895045,1.2182880808447523
2021-08-07,0,1.0068861965135871,0.0,0.10371,0.0,1.1257,200000,207839.35067595285,7839.350675952854,1.0391967533797644
2021-08-08,2,1.789054018879119,0.0,0.1013,0.0,1.0553,200000,207839.35067595285,7839.350675952854,1.0391967533797644
2021-08-09,2,1.3524192250272482,0.0,0.10574,0.0,1.1142,200000,207839.35067595285,7839.350675952854,1.0391967533797644
2021-08-10,1,1.1586789021303,-977331.6593433315,0.10633,92463.45345491274,1.1239,200000,207839.35067595285,7839.350675952854,1.0391967533797644
2021-08-11,1,0.9466911987376723,-977331.6593433315,0.11096,92463.45345491274,1.1789,200000,217449.8861987327,17449.88619873271,1.0872494309936636
2021-08-12,1,1.1102927062374768,-977331.6593433315,0.10725,92463.45345491274,1.1256,200000,208895.68367342209,8895.683673422085,1.0444784183671105
2021-08-13,2,1.6081634221132761,0.0,0.12083,0.0,1.2274,200000,212440.69230384764,12440.692303847638,1.0622034615192382
2021-08-14,2,2.261524265646203,0.0,0.13014,0.0,1.25,200000,212440.69230384764,12440.692303847638,1.0622034615192382
2021-08-15,2,2.5940874935735643,0.0,0.13937,0.0,1.26,200000,212440.69230384764,12440.692303847638,1.0622034615192382
2021-08-16,1,1.1471254856865536,-825397.0483481531,0.12869,83329.68239736708,1.2747,200000,212440.69230384764,12440.692303847638,1.0622034615192382
2021-08-17,1,1.014878215660338,-825397.0483481531,0.11816,83329.68239736708,1.1763,200000,195549.62063684067,-4450.379363159329,0.9777481031842034
2021-08-18,1,1.122124079436863,-825397.0483481531,0.11955,83329.68239736708,1.1708,200000,196238.60928085912,-3761.39071914088,0.9811930464042956
2021-08-19,1,1.029608824260022,-825397.0483481531,0.13013,83329.68239736708,1.2728,200000,213470.937656914,13470.937656914,1.06735468828457
2021-08-20,0,-0.2526240306054144,0.0,0.13295,0.0,1.4356,200000,202549.13783207443,2549.137832074426,1.012745689160372
2021-08-21,0,-0.494820041026899,0.0,0.12822,0.0,1.4074,200000,202549.13783207443,2549.137832074426,1.012745689160372
2021-08-22,-1,-1.172849403660254,790158.1408756902,0.12817,-68276.52458439776,1.4833,200000,202549.13783207443,2549.137832074426,1.012745689160372
2021-08-23,-2,-1.5086042357557068,0.0,0.13164,0.0,1.5689,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-24,-2,-1.441147098861055,0.0,0.12128,0.0,1.4367,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-25,-2,-1.311251863774843,0.0,0.1275,0.0,1.4938,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-26,0,-0.9618846068283465,0.0,0.11591,0.0,1.318,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-27,0,-0.4448016149049262,0.0,0.12803,0.0,1.397,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-28,0,-0.8761911682859265,0.0,0.12328,0.0,1.401,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-29,0,-0.6518913434137259,0.0,0.12352,0.0,1.383,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-30,0,-0.6930479255265718,0.0,0.11709,0.0,1.321,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-08-31,0,-0.16502769596734312,0.0,0.12282,0.0,1.327,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-01,0,0.34357415315953993,0.0,0.13728,0.0,1.423,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-02,0,0.6558389651682658,0.0,0.14307,0.0,1.447,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-03,0,-0.029867624546847413,0.0,0.14294,0.0,1.535,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-04,0,-0.7841549788350329,0.0,0.14477,0.0,1.656,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-05,0,-0.9318007026299499,0.0,0.15391,0.0,1.79,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-06,0,-0.8311838447759622,0.0,0.14998,0.0,1.742,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-07,0,-0.2361995812079123,0.0,0.12286,0.0,1.382,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-08,-1,-1.1834905024157942,868681.9278012173,0.11837,-73237.80612096161,1.404,200000,205651.7595876602,5651.759587660199,1.0282587979383009
2021-09-09,-2,-2.380588025460783,0.0,0.12163,0.0,1.583,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-10,-2,-3.235241844231117,0.0,0.11252,0.0,1.786,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-11,-2,-2.2632075717171065,0.0,0.11549,0.0,1.746,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-12,-2,-1.7201072291516273,0.0,0.11984,0.0,1.743,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-13,-2,-2.267790758314637,0.0,0.11245,0.0,1.93,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-14,-2,-2.0081111038214923,0.0,0.11764,0.0,2.074,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-15,-2,-1.7522139972493551,0.0,0.12206,0.0,2.166,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-16,-2,-1.5058128419864476,0.0,0.11669,0.0,2.048,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-17,-2,-1.2064402038468391,0.0,0.11145,0.0,1.877,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-18,-1,-1.1333861878895732,955693.6522912293,0.11297,-55998.294553599684,1.928,200000,215929.42379868036,15929.423798680364,1.0796471189934018
2021-09-19,-1,-0.9282385781117731,955693.6522912293,0.10824,-55998.294553599684,1.796,200000,204017.2179422677,4017.2179422677145,1.0200860897113386
2021-09-20,-1,-1.1313593157151198,955693.6522912293,0.09176,-55998.294553599684,1.661,200000,180707.61678777228,-19292.383212227724,0.9035380839388614
2021-09-21,-1,-0.833180548534949,955693.6522912293,0.0861,-55998.294553599684,1.469,200000,164546.71816151278,-35453.28183848722,0.8227335908075639
2021-09-22,-1,-0.6569177457350492,955693.6522912293,0.09956,-55998.294553599684,1.654,200000,187770.03921376867,-12229.960786231328,0.9388501960688433
