date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2021-10-12,0,-0.8462857363264515,0.0,5.915,0.0,277.2,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-13,0,-0.19554424169453793,0.0,6.09,0.0,274.3,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-14,0,0.1845291569063264,0.0,6.071,0.0,266.8,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-15,0,0.23084983964673186,0.0,6.271,0.0,274.1,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-16,0,0.2247227074739433,0.0,6.144,0.0,268.0,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-17,0,0.10512439456935278,0.0,5.966,0.0,261.1,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-18,0,-0.02712912887502448,0.0,5.848,0.0,256.5,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-19,0,0.28486235964854456,0.0,5.933,0.0,255.0,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-20,0,0.9439347623730148,0.0,6.23,0.0,260.0,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-21,-1,-1.1367451573360063,15405.823586527706,5.986,-340.2924722839662,271.0,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-22,0,1.9379283272515515,0.0,6.667,0.0,266.3,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-23,2,1.2387468017580963,0.0,6.534,0.0,267.3,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-24,0,-0.8766522912198321,0.0,6.443,0.0,289.3,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-25,0,0.6457959418565755,0.0,6.802,0.0,286.6,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-26,2,1.7608480490747245,0.0,7.018,0.0,279.9,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-27,0,0.7603928543948824,0.0,6.155,0.0,255.6,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-28,0,0.7777047387028119,0.0,6.455,0.0,267.2,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-29,2,2.2387271341632875,0.0,6.999,0.0,269.0,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-30,2,3.519706993758983,0.0,8.208,0.0,263.3,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-10-31,1,1.071621095619257,-11935.441793334467,7.22,313.47358947935555,274.9,200000,172347.77949574968,-27652.22050425032,0.8617388974787484
2021-11-01,2,1.26476069799903,0.0,7.311,0.0,271.1,200000,174625.10433896465,-25374.89566103535,0.8731255216948233
2021-11-02,2,1.4310562487748648,0.0,7.62,0.0,275.0,200000,174625.10433896465,-25374.89566103535,0.8731255216948233
2021-11-03,2,1.329635698778021,0.0,7.408,0.0,266.1,200000,174625.10433896465,-25374.89566103535,0.8731255216948233
2021-11-04,2,1.7970790687873286,0.0,7.715,0.0,260.7,200000,174625.10433896465,-25374.89566103535,0.8731255216948233
2021-11-05,2,1.5974423272260265,0.0,7.562,0.0,255.0,200000,174625.10433896465,-25374.89566103535,0.8731255216948233
2021-11-06,1,1.1312758528406495,-11685.298737885749,7.472,335.9467186205553,259.9,200000,174625.10433896465,-25374.89566103535,0.8731255216948233
2021-11-07,1,0.7424571067411756,-11685.298737885749,7.453,335.9467186205553,266.8,200000,176721.11602142666,-23278.883978573343,0.8836055801071333
2021-11-08,1,0.908112763158154,-11685.298737885749,7.869,335.9467186205553,275.0,200000,184336.96338907565,-15663.036610924348,0.9216848169453783
2021-11-09,1,0.3546046910950396,-11685.298737885749,7.911,335.9467186205553,289.4,200000,189665.37868420285,-10334.62131579715,0.9483268934210143
2021-11-10,1,0.30830186628864037,-11685.298737885749,7.324,335.9467186205553,267.1,200000,175314.49649982556,-24685.50350017444,0.8765724824991278
2021-11-11,1,0.4568611589435842,-11685.298737885749,7.36,335.9467186205553,263.8,200000,174626.54308294161,-25373.456917058385,0.873132715414708
2021-11-12,1,0.23457684233563747,-11685.298737885749,7.176,335.9467186205553,260.7,200000,171435.0132874469,-28564.986712553102,0.8571750664372345
2021-11-13,0,-0.34327053184821665,0.0,7.186,0.0,270.7,200000,167654.88433882734,-32345.115661172662,0.8382744216941367
2021-11-14,0,-0.9297284650881261,0.0,7.047,0.0,275.0,200000,167654.88433882734,-32345.115661172662,0.8382744216941367
2021-11-15,-1,-1.096723831008192,12331.191846044965,6.798,-312.67229455208377,268.1,200000,167654.88433882734,-32345.115661172662,0.8382744216941367
2021-11-16,-1,-0.8706283825746309,12331.191846044965,6.252,-312.67229455208377,240.7,200000,152354.83272015967,-47645.16727984033,0.7617741636007984
2021-11-17,-1,-0.20480339800598468,12331.191846044965,6.589,-312.67229455208377,241.6,200000,156791.84943737372,-43208.15056262628,0.7839592471868686
2021-11-18,-1,-0.8236269784211239,12331.191846044965,5.976,-312.67229455208377,226.4,200000,144480.2099585565,-55519.79004144351,0.7224010497927824
2021-11-19,-1,-0.6275559404431054,12331.191846044965,6.342,-312.67229455208377,238.3,200000,152714.2264793787,-47285.7735206213,0.7635711323968934
2021-11-20,-1,-0.222866618121649,12331.191846044965,6.711,-312.67229455208377,247.2,200000,160047.21969208287,-39952.78030791713,0.8002360984604143
2021-11-21,0,0.7502684883055585,0.0,7.106,0.0,250.5,200000,158353.8448661288,-41646.15513387119,0.791769224330644
2021-11-22,0,0.49898519935291114,0.0,6.509,0.0,231.7,200000,158353.8448661288,-41646.15513387119,0.791769224330644
2021-11-23,1,1.1182287828613575,-11528.3812511742,6.868,333.5169436944583,237.4,200000,158353.8448661288,-41646.15513387119,0.791769224330644
2021-11-24,0,-0.2702377996722588,0.0,6.615,0.0,243.9,200000,153269.30427556776,-46730.69572443224,0.7663465213778388
2021-11-25,2,2.0433336447065678,0.0,7.393,0.0,248.2,200000,153269.30427556776,-46730.69572443224,0.7663465213778388
2021-11-26,1,1.1948952605246053,-11719.628710473144,6.539,337.7463734587214,226.9,200000,153269.30427556776,-46730.69572443224,0.7663465213778388
2021-11-27,1,1.017572410562563,-11719.628710473144,6.542,337.7463734587214,228.1,200000,153709.75880984965,-46290.24119015035,0.7685487940492483
2021-11-28,0,0.1816632131507695,0.0,6.608,0.0,239.1,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-11-29,0,0.6505791940340248,0.0,6.657,0.0,235.8,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-11-30,0,0.2559370737071767,0.0,6.614,0.0,238.0,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-01,0,0.6655812882453039,0.0,6.525,0.0,230.6,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-02,0,-0.7079135649036793,0.0,6.375,0.0,239.5,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-03,0,0.016268832694335256,0.0,6.151,0.0,223.4,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-04,-2,-1.9684785338217818,0.0,5.131,0.0,204.7,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-05,-2,-2.669935773864926,0.0,4.739,0.0,201.3,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-06,-2,-2.156580033386634,0.0,4.778,0.0,201.0,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-07,-2,-2.293134446562364,0.0,4.681,0.0,207.0,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-08,-2,-1.6491086732824578,0.0,4.918,0.0,209.7,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-09,-2,-1.534996941242131,0.0,4.405,0.0,189.1,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-10,-2,-1.660824460297541,0.0,4.265,0.0,189.9,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-11,-2,-1.5268923593364558,0.0,4.427,0.0,198.7,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-12,-2,-1.3391800390857689,0.0,4.422,0.0,197.9,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-13,-2,-1.5571575393239505,0.0,3.902,0.0,183.8,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-14,-2,-1.268610397734708,0.0,4.036,0.0,186.7,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-15,0,-0.5890437968262902,0.0,4.392,0.0,188.1,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-16,0,-0.7450914679649916,0.0,4.25,0.0,187.1,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-17,0,-0.851155616453952,0.0,4.038,0.0,181.6,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-18,0,-0.6424254493500974,0.0,4.087,0.0,181.2,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-19,0,-0.6028761506547822,0.0,4.136,0.0,184.0,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-20,-1,-1.14952068541561,18754.058641870182,3.998,-396.71283836083063,189.0,200000,149957.45290039398,-50042.54709960602,0.7497872645019699
2021-12-21,-1,-0.7087824671746036,18754.058641870182,4.151,-396.71283836083063,189.1,200000,152866.4951564362,-47133.5048435638,0.764332475782181
2021-12-22,0,0.23480752823479112,0.0,4.437,0.0,190.6,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-23,0,0.007724806760132779,0.0,4.765,0.0,209.8,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-24,0,0.6383463221034338,0.0,4.715,0.0,204.3,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-25,2,1.51156633828912,0.0,5.016,0.0,211.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-26,2,2.7592412155671067,0.0,5.483,0.0,217.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-27,2,1.9446640560160393,0.0,5.481,0.0,220.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-28,2,1.3707269427608668,0.0,5.083,0.0,208.8,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-29,0,0.052612955389586255,0.0,4.913,0.0,214.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-30,-2,-1.2531605813810287,0.0,4.812,0.0,225.4,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2021-12-31,-2,-1.6986301554242824,0.0,4.71,0.0,228.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-01,-2,-2.0064908352593687,0.0,4.942,0.0,250.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-02,-2,-1.4787140127707035,0.0,4.883,0.0,239.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-03,-2,-1.4045765787809537,0.0,4.703,0.0,231.5,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-04,0,-0.7049116319864904,0.0,4.724,0.0,222.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-05,0,-0.5958372972659465,0.0,4.411,0.0,206.5,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-06,0,-0.5097290536172975,0.0,4.384,0.0,204.4,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-07,0,-0.4311699011906609,0.0,4.189,0.0,194.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-08,0,-0.3483464811560049,0.0,3.972,0.0,183.9,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-09,0,-0.6473606264309609,0.0,4.036,0.0,191.0,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-10,0,-0.6608537034976126,0.0,3.84,0.0,182.4,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-11,0,-0.48575144991308594,0.0,4.096,0.0,192.9,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-12,0,-0.3041801667772094,0.0,4.272,0.0,199.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-13,-2,-2.1685867369903127,0.0,3.979,0.0,223.6,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-14,-2,-1.7872445605318132,0.0,4.136,0.0,229.8,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-15,-2,-1.2984309915092171,0.0,4.092,0.0,217.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-16,-2,-1.26893702126536,0.0,4.205,0.0,224.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-17,-2,-1.429033646429892,0.0,3.957,0.0,214.4,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-18,0,0.23507691852079554,0.0,4.214,0.0,204.1,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-19,0,0.9043865730481612,0.0,4.334,0.0,201.4,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-20,0,0.9772267533712133,0.0,4.093,0.0,188.6,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-21,0,-0.5217323535703204,0.0,3.411,0.0,173.0,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-22,-2,-1.5318759913584148,0.0,2.758,0.0,152.2,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-23,-2,-1.5899793726403306,0.0,2.784,0.0,157.0,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-24,-2,-1.426851418201061,0.0,2.597,0.0,146.7,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-25,-1,-1.1244487088216317,27324.215297119063,2.605,-491.5716909460991,144.8,200000,142359.16169799032,-57640.83830200968,0.7117958084899516
2022-01-26,-1,-0.4535218326780457,27324.215297119063,2.812,-491.5716909460991,148.2,200000,149686.6180137107,-50313.381986289314,0.7484330900685534
2022-01-27,0,0.25249822073385464,0.0,2.895,0.0,144.7,200000,134385.98209273117,-65614.01790726883,0.6719299104636558
2022-01-28,0,0.15342168585297017,0.0,2.943,0.0,149.0,200000,134385.98209273117,-65614.01790726883,0.6719299104636558
2022-01-29,0,-0.006092585452000353,0.0,2.987,0.0,153.7,200000,134385.98209273117,-65614.01790726883,0.6719299104636558
2022-01-30,0,0.08014714879616189,0.0,2.88,0.0,147.9,200000,134385.98209273117,-65614.01790726883,0.6719299104636558
2022-01-31,0,0.5182848006482534,0.0,2.938,0.0,147.1,200000,134385.98209273117,-65614.01790726883,0.6719299104636558
