date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-09-15,0,-0.6941271135168219,0.0,0.05328,0.0,1.1647,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-16,0,-0.2030474211961003,0.0,0.05334,0.0,1.14,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-17,-2,-1.799042403918946,0.0,0.05053,0.0,1.1934,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-18,-2,-1.2367417261430191,0.0,0.05298,0.0,1.2201,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-19,0,-0.09742432963853748,0.0,0.05421,0.0,1.1712,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-20,0,0.595441454475167,0.0,0.0486,0.0,1.0144,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-21,-2,-1.3695328127752775,0.0,0.04227,0.0,0.9876,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-22,-1,-1.1881783385708866,1028528.7141191947,0.04696,-44190.0351464203,1.093,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-23,-2,-1.3389404685403614,0.0,0.04768,0.0,1.1219,200000,97135.96817164049,-102864.03182835951,0.4856798408582025
2021-09-24,-2,-2.5742523670072,0.0,0.04424,0.0,1.1589,200000,97135.96817164049,-102864.03182835951,0.4856798408582025
2021-09-25,-2,-1.8861157070737813,0.0,0.04403,0.0,1.125,200000,97135.96817164049,-102864.03182835951,0.4856798408582025
2021-09-26,-2,-1.875373122412594,0.0,0.04216,0.0,1.0964,200000,97135.96817164049,-102864.03182835951,0.4856798408582025
2021-09-27,-2,-1.6659590773230502,0.0,0.0409,0.0,1.0672,200000,97135.96817164049,-102864.03182835951,0.4856798408582025
2021-09-28,-1,-1.099027144644024,1232064.5379457192,0.03942,-49073.4405232093,0.9897,200000,97135.96817164049,-102864.03182835951,0.4856798408582025
2021-09-29,-2,-1.5587137690326924,0.0,0.03895,0.0,1.0326,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-09-30,-2,-1.6253007151299,0.0,0.04153,0.0,1.1335,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-10-01,-2,-1.463568998562319,0.0,0.0451,0.0,1.2327,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-10-02,-2,-1.5183257313297258,0.0,0.044,0.0,1.2345,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-10-03,-2,-1.5523396114127939,0.0,0.04507,0.0,1.2995,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-10-04,-2,-1.261453315331345,0.0,0.04403,0.0,1.2444,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-10-05,-1,-1.1574673601341647,1065545.3576315185,0.04684,-37639.626358567366,1.326,200000,99820.28910292065,-100179.71089707935,0.4991014455146032
2021-10-06,-2,-1.239318060984573,0.0,0.04739,0.0,1.371,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-07,-2,-1.5902467651371222,0.0,0.04651,0.0,1.44,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-08,0,-0.3665710567685436,0.0,0.05147,0.0,1.3861,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-09,0,-0.035416168883006326,0.0,0.049,0.0,1.2868,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-10,0,-0.18250529847432845,0.0,0.04767,0.0,1.283,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-11,0,-0.07848253318115607,0.0,0.0462,0.0,1.2423,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-12,1,1.170115059603629,-1066216.1667267994,0.04733,42535.410629787104,1.1864,200000,100928.02234235883,-99071.97765764117,0.5046401117117942
2021-10-13,1,0.33637060154209636,-1066216.1667267994,0.0471,42535.410629787104,1.2515,200000,103451.84785601082,-96548.15214398918,0.5172592392800541
2021-10-14,1,0.2656738844325615,-1066216.1667267994,0.04757,42535.410629787104,1.2699,200000,104735.62100996051,-95264.37899003949,0.5236781050498025
2021-10-15,2,2.3639223086458983,0.0,0.04892,0.0,1.1565,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-16,2,2.3917163733490194,0.0,0.05093,0.0,1.1666,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-17,2,2.044683795381784,0.0,0.05009,0.0,1.1449,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-18,2,2.128332130203669,0.0,0.05299,0.0,1.1738,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-19,2,1.5961434692888756,0.0,0.05147,0.0,1.1676,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-20,2,1.5354096887742192,0.0,0.05321,0.0,1.1921,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-21,1,1.1706236525754563,-1013017.89026214,0.05128,44282.29256895621,1.1731,200000,103895.11482528507,-96104.88517471493,0.5194755741264254
2021-10-22,1,0.5649239874109908,-1013017.89026214,0.05049,44282.29256895621,1.2155,200000,104972.39989690171,-95027.60010309829,0.5248619994845085
2021-10-23,0,0.1711452274139888,0.0,0.05089,0.0,1.2654,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-24,0,0.1331520972247838,0.0,0.049,0.0,1.2159,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-25,0,0.2672212788344393,0.0,0.05031,0.0,1.2257,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-26,0,0.4163700795807699,0.0,0.04998,0.0,1.1943,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-27,0,0.24196141510234082,0.0,0.04459,0.0,1.0723,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-28,0,-0.2283368187944376,0.0,0.04637,0.0,1.1452,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-29,0,-0.21691534772632787,0.0,0.04791,0.0,1.178,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-30,0,0.3041756455531495,0.0,0.05147,0.0,1.2204,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-10-31,-2,-1.2166298410299339,0.0,0.04994,0.0,1.2843,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-11-01,0,0.006213831835596504,0.0,0.05157,0.0,1.2381,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-11-02,0,0.0029296139628066822,0.0,0.05291,0.0,1.2641,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-11-03,1,1.0857609623576294,-897065.3514164247,0.05541,39490.26068323199,1.2587,200000,99412.78224396819,-100587.21775603181,0.49706391121984095
2021-11-04,0,-0.6027328216299642,0.0,0.05299,0.0,1.2898,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-05,0,-0.5743756419391312,0.0,0.05098,0.0,1.243,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-06,0,-0.3603452175138936,0.0,0.05057,0.0,1.2254,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-07,0,0.40424722993127293,0.0,0.0521,0.0,1.2314,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-08,0,0.7814613928103864,0.0,0.05297,0.0,1.2398,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-09,0,-0.66097157458488,0.0,0.05209,0.0,1.281,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-10,0,0.5854970789605596,0.0,0.04932,0.0,1.1743,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-11,0,0.9065473665163023,0.0,0.05011,0.0,1.1815,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-12,0,0.6509131207281343,0.0,0.04907,0.0,1.1624,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-13,2,1.4148491681852018,0.0,0.05139,0.0,1.189,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-14,2,1.452879541308716,0.0,0.05152,0.0,1.1851,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-15,2,3.6630529095150535,0.0,0.06055,0.0,1.1954,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-16,2,2.26149818250812,0.0,0.05582,0.0,1.1459,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-17,0,-0.10400866654598638,0.0,0.0516,0.0,1.2172,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-18,0,-0.8290481164619289,0.0,0.04556,0.0,1.1267,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-19,2,2.1902421469907902,0.0,0.0578,0.0,1.1586,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-20,2,4.191259904910282,0.0,0.14724,0.0,1.1945,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-21,2,1.4656985514167409,0.0,0.0917,0.0,1.1865,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-22,1,1.0616584008040937,-590054.9224821283,0.08136,42233.543145197465,1.1367,200000,96013.73698629191,-103986.26301370809,0.4800686849314596
2021-11-23,1,1.1764344869377967,-590054.9224821283,0.08781,42233.543145197465,1.1502,200000,100389.7440687618,-99610.2559312382,0.5019487203438089
2021-11-24,2,1.871127743735629,0.0,0.10866,0.0,1.1146,200000,113055.59767356288,-86944.40232643712,0.5652779883678144
2021-11-25,2,1.2508528390920173,0.0,0.09932,0.0,1.1458,200000,113055.59767356288,-86944.40232643712,0.5652779883678144
2021-11-26,0,0.7922951008003577,0.0,0.08541,0.0,1.0977,200000,113055.59767356288,-86944.40232643712,0.5652779883678144
2021-11-27,1,1.0141695946667502,-593966.573886534,0.09517,50834.35147192575,1.112,200000,113055.59767356288,-86944.40232643712,0.5652779883678144
2021-11-28,1,1.014520995350558,-593966.573886534,0.09827,50834.35147192575,1.1145,200000,115023.97993129095,-84976.02006870905,0.5751198996564547
2021-11-29,1,0.6678580269209268,-593966.573886534,0.09365,50834.35147192575,1.1478,200000,113972.63826395027,-86027.36173604973,0.5698631913197514
2021-11-30,1,0.49261360962375744,-593966.573886534,0.08889,50834.35147192575,1.1253,200000,110001.58446413206,-89998.41553586794,0.5500079223206603
2021-12-01,1,0.37071712693949044,-593966.573886534,0.08748,50834.35147192575,1.1267,200000,109235.25968701273,-90764.74031298727,0.5461762984350637
2021-12-02,1,0.4249206752021137,-593966.573886534,0.0898,50834.35147192575,1.1161,200000,110074.41801282708,-89925.58198717292,0.5503720900641353
2021-12-03,1,0.7988090813068845,-593966.573886534,0.09718,50834.35147192575,1.0728,200000,112256.76390937532,-87743.23609062468,0.5612838195468766
2021-12-04,1,0.382719409302083,-593966.573886534,0.0753,50834.35147192575,0.9048,200000,90720.60422545443,-109279.39577454557,0.45360302112727213
2021-12-05,1,0.2272892809939236,-593966.573886534,0.06828,50834.35147192575,0.8387,200000,83190.80824447666,-116809.19175552334,0.41595404122238333
2021-12-06,0,0.08308703209675582,0.0,0.07183,0.0,0.8971,200000,110116.71997036804,-89883.28002963196,0.5505835998518402
2021-12-07,0,-0.1887135160478625,0.0,0.06856,0.0,0.8879,200000,110116.71997036804,-89883.28002963196,0.5505835998518402
2021-12-08,0,-0.596052850793382,0.0,0.07129,0.0,0.9639,200000,110116.71997036804,-89883.28002963196,0.5505835998518402
2021-12-09,0,-0.78693600858554,0.0,0.06404,0.0,0.862,200000,110116.71997036804,-89883.28002963196,0.5505835998518402
2021-12-10,-1,-1.0043486097977223,906758.2342750991,0.06072,-67382.64592483663,0.8171,200000,110116.71997036802,-89883.28002963198,0.5505835998518401
2021-12-11,-1,-1.1449071861520945,906758.2342750991,0.06179,-67382.64592483663,0.8467,200000,113081.47760041754,-86918.52239958246,0.5654073880020877
2021-12-12,-1,-0.446353460322264,906758.2342750991,0.06589,-67382.64592483663,0.8443,200000,116637.46801072586,-83362.53198927414,0.5831873400536294
2021-12-13,-1,-0.8791579512031158,906758.2342750991,0.05706,-67382.64592483663,0.7585,200000,102849.36178172573,-97150.63821827427,0.5142468089086287
2021-12-14,-1,-1.1507066385858058,906758.2342750991,0.05603,-67382.64592483663,0.7605,200000,102050.16609227206,-97949.83390772794,0.5102508304613603
2021-12-15,-1,-1.0156436969667344,906758.2342750991,0.05737,-67382.64592483663,0.7767,200000,104356.82099018304,-95643.17900981696,0.5217841049509152
2021-12-16,0,0.04550075131555088,0.0,0.06067,0.0,0.7655,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-17,2,1.9175606052714054,0.0,0.06905,0.0,0.7719,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-18,0,0.5466927948378096,0.0,0.06384,0.0,0.7824,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-19,0,-0.12005248252122551,0.0,0.06034,0.0,0.7723,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-20,0,0.9025053975123435,0.0,0.06172,0.0,0.7394,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-21,0,0.38604795923550517,0.0,0.06187,0.0,0.7633,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-22,0,-0.18233871841745578,0.0,0.06087,0.0,0.7796,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-23,0,-0.3593801935856482,0.0,0.06386,0.0,0.8317,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-24,0,-0.08802600320937545,0.0,0.06302,0.0,0.8114,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-25,0,-0.1358198021013775,0.0,0.0638,0.0,0.8256,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-26,2,1.480802420837789,0.0,0.06982,0.0,0.8283,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-27,0,0.7790858516726499,0.0,0.06749,0.0,0.8271,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-28,0,0.6249252068417788,0.0,0.06181,0.0,0.7607,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-29,0,0.44185841636105166,0.0,0.05956,0.0,0.7375,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-30,0,0.14231667941270035,0.0,0.06032,0.0,0.7561,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2021-12-31,0,0.032961427003927755,0.0,0.05956,0.0,0.7476,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-01,0,-0.5958604489572641,0.0,0.0607,0.0,0.7853,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-02,-2,-1.6382928908709955,0.0,0.06061,0.0,0.8297,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-03,-2,-1.9220399057768003,0.0,0.06051,0.0,0.8468,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-04,-2,-1.4221949446800803,0.0,0.05941,0.0,0.8091,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-05,-2,-1.3493082506422018,0.0,0.05456,0.0,0.7462,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-06,-2,-1.4037813728321304,0.0,0.05393,0.0,0.7404,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-07,-2,-2.9481700190207007,0.0,0.04787,0.0,0.771,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-08,-2,-1.4024330544117432,0.0,0.04998,0.0,0.7231,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-09,-2,-1.3825894357628312,0.0,0.04979,0.0,0.728,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-10,-2,-1.3114238393975175,0.0,0.04686,0.0,0.6897,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-11,-1,-1.0348712547565355,1098713.8347307951,0.04855,-75695.41177264099,0.7047,200000,106685.1133523602,-93314.8866476398,0.5334255667618011
2022-01-12,-1,-0.6807621154339857,1098713.8347307951,0.0516,-75695.41177264099,0.7311,200000,112034.54941908686,-87965.45058091314,0.5601727470954343
2022-01-13,-1,-0.7915862234479624,1098713.8347307951,0.04868,-75695.41177264099,0.7006,200000,106517.59496260739,-93482.40503739261,0.5325879748130369
2022-01-14,-1,-0.8894440268195216,1098713.8347307951,0.0489,-75695.41177264099,0.715,200000,107849.32593577419,-92150.67406422581,0.5392466296788709
2022-01-15,-1,-0.8763792207073191,1098713.8347307951,0.05066,-75695.41177264099,0.7446,200000,112023.64647337055,-87976.35352662945,0.5601182323668528
2022-01-16,-2,-1.5972209273332925,0.0,0.05024,0.0,0.7957,200000,111716.5694429755,-88283.4305570245,0.5585828472148775
2022-01-17,-2,-1.220002689985434,0.0,0.048,0.0,0.7422,200000,111716.5694429755,-88283.4305570245,0.5585828472148775
2022-01-18,-1,-1.0173530637526405,1193808.179557336,0.04679,-78014.36413615607,0.716,200000,111716.5694429755,-88283.4305570245,0.5585828472148775
2022-01-19,0,0.22332549568087884,0.0,0.04909,0.0,0.6927,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-20,0,-0.7289805062860468,0.0,0.04456,0.0,0.6703,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-21,-2,-1.4122482098571443,0.0,0.03712,0.0,0.5831,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-22,-2,-3.4965401492669606,0.0,0.03316,0.0,0.7062,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-23,-2,-2.1538748240912526,0.0,0.03523,0.0,0.6777,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-24,-2,-1.6716833187468376,0.0,0.03352,0.0,0.6252,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-25,-2,-1.3463469331284859,0.0,0.03332,0.0,0.6079,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-26,-1,-1.1468838034365307,1582295.8645248255,0.03386,-87629.27375337027,0.6114,200000,107153.07594562118,-92846.92405437882,0.5357653797281059
2022-01-27,-1,-1.1809906352854336,1582295.8645248255,0.03285,-87629.27375337027,0.6036,200000,104871.44878717481,-95128.55121282519,0.5243572439358741
2022-01-28,-1,-0.710726702362785,1582295.8645248255,0.03498,-87629.27375337027,0.6103,200000,108828.85511276027,-91171.14488723973,0.5441442755638013
2022-01-29,-1,-0.7965167426943418,1582295.8645248255,0.03499,-87629.27375337027,0.624,200000,110045.19912182669,-89954.80087817331,0.5502259956091334
2022-01-30,-1,-0.6194054241588842,1582295.8645248255,0.03708,-87629.27375337027,0.6522,200000,115823.34299852862,-84176.65700147138,0.5791167149926431
2022-01-31,-1,-0.5663279217587613,1582295.8645248255,0.03596,-87629.27375337027,0.634,200000,112456.31884794947,-87543.68115205053,0.5622815942397473
