date,statusList,zscore,EOSUSDT_position,EOSUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-10-03,0,-0.5405130398970516,0.0,4.637,0.0,6.123,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-04,0,-0.3911661986988411,0.0,4.594,0.0,6.02,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-05,-2,-1.9194722361930954,0.0,4.73,0.0,6.729,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-06,0,-0.8956979435679068,0.0,4.748,0.0,6.417,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-07,-1,-1.1790208053526239,28868.4665947252,4.722,-20933.18477584343,6.512,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-08,-2,-1.341226887428542,0.0,4.647,0.0,6.463,200000,273773.20746117283,73773.20746117283,1.368866037305864
2021-10-09,-1,-1.1795999347159918,27377.320746117282,5.0,-19724.294485675277,6.94,200000,273773.20746117283,73773.20746117283,1.368866037305864
2021-10-10,-1,-1.0119311399356015,27377.320746117282,4.577,-19724.294485675277,6.327,200000,250101.60826584627,50101.60826584627,1.2505080413292313
2021-10-11,-1,-0.4561397577651723,27377.320746117282,4.55,-19724.294485675277,6.167,200000,246206.53348799306,46206.53348799306,1.2310326674399654
2021-10-12,0,0.33959409612589614,0.0,4.495,0.0,5.915,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-13,0,0.22074611373980726,0.0,4.604,0.0,6.09,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-14,0,0.45426506160006347,0.0,4.623,0.0,6.071,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-15,0,-0.24043904000738767,0.0,4.643,0.0,6.271,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-16,0,-0.04413467070880284,0.0,4.57,0.0,6.144,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-17,0,-0.14675226134264893,0.0,4.412,0.0,5.966,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-18,0,0.6606230966956542,0.0,4.421,0.0,5.848,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-19,0,0.5481410520877666,0.0,4.459,0.0,5.933,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-20,2,1.7268865464424514,0.0,4.825,0.0,6.23,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-21,2,1.7372231477822464,0.0,4.666,0.0,5.986,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-22,-2,-2.184775749929748,0.0,4.614,0.0,6.667,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-23,0,-0.6173446177005444,0.0,4.747,0.0,6.534,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-24,0,-0.13478234592302984,0.0,4.744,0.0,6.443,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-25,-2,-1.4295283588112095,0.0,4.818,0.0,6.802,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-26,-2,-2.415347171788718,0.0,4.716,0.0,7.018,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-27,-2,-1.989168499528917,0.0,4.149,0.0,6.155,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-28,-2,-1.5627220048530719,0.0,4.401,0.0,6.455,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-29,-2,-2.252796791224253,0.0,4.502,0.0,6.999,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-30,-2,-3.1242906739734133,0.0,4.48,0.0,8.208,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-10-31,-2,-1.245642041541516,0.0,4.637,0.0,7.22,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-01,-2,-1.2372403446592417,0.0,4.639,0.0,7.311,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-02,-2,-1.3662107463239785,0.0,4.701,0.0,7.62,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-03,0,-0.9647713689787759,0.0,4.707,0.0,7.408,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-04,-2,-1.51811539773345,0.0,4.542,0.0,7.715,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-05,-2,-1.2691901177100642,0.0,4.502,0.0,7.562,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-06,-1,-1.1480552079480852,30069.877709193086,4.446,-17892.221131567512,7.472,200000,267381.3525901449,67381.3525901449,1.3369067629507245
2021-11-07,-1,-0.7395046409849012,30069.877709193086,4.599,-17892.221131567512,7.453,200000,271642.0916781517,71642.09167815169,1.3582104583907584
2021-11-08,-1,-0.6553324910012072,30069.877709193086,4.859,-17892.221131567512,7.869,200000,286903.42387327395,86903.42387327395,1.4345171193663697
2021-11-09,0,0.09502437685158739,0.0,5.209,0.0,7.911,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-10,0,0.2849201796412919,0.0,4.841,0.0,7.324,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-11,0,0.47705944288443436,0.0,4.922,0.0,7.36,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-12,0,0.7257166339830391,0.0,4.849,0.0,7.176,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-13,2,1.3581684563965424,0.0,5.009,0.0,7.186,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-14,2,1.5350743825467783,0.0,4.957,0.0,7.047,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-15,2,1.5046545026231355,0.0,4.807,0.0,6.798,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-16,1,1.1085709056472406,-29153.307253846626,4.327,20176.961050446953,6.252,200000,252292.7209747887,52292.72097478871,1.2614636048739436
2021-11-17,1,0.46695149742397524,-29153.307253846626,4.368,20176.961050446953,6.589,200000,260287.64244619705,60287.642446197046,1.3014382122309853
2021-11-18,1,0.8889797597171999,-29153.307253846626,4.087,20176.961050446953,5.976,200000,239727.08598394215,39727.08598394215,1.1986354299197108
2021-11-19,1,0.6569822207025933,-29153.307253846626,4.288,20176.961050446953,6.342,200000,252971.6684864289,52971.66848642891,1.2648583424321447
2021-11-20,0,-0.12923267720802697,0.0,4.341,0.0,6.711,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-21,-2,-1.3419308407507466,0.0,4.243,0.0,7.106,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-22,0,-0.4034866853767656,0.0,4.134,0.0,6.509,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-23,0,-0.8539161431688858,0.0,4.232,0.0,6.868,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-24,0,-0.7697028846449018,0.0,4.12,0.0,6.615,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-25,-2,-1.9313503501659082,0.0,4.251,0.0,7.393,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-26,-2,-1.545099152727789,0.0,3.852,0.0,6.539,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-27,-2,-1.3074769135948485,0.0,3.898,0.0,6.542,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-28,-1,-1.1547316687408606,30690.82730133477,3.966,-18420.069775589243,6.608,200000,243439.64215418743,43439.64215418743,1.2171982107709372
2021-11-29,-1,-1.0320325555195455,30690.82730133477,4.002,-18420.069775589243,6.657,200000,245447.09535603935,45447.095356039354,1.2272354767801967
2021-11-30,-1,-0.854217882271271,30690.82730133477,4.004,-18420.069775589243,6.614,200000,244716.4140102917,44716.414010291686,1.2235820700514584
2021-12-01,-1,-0.6438694093280832,30690.82730133477,3.991,-18420.069775589243,6.525,200000,242678.04704534687,42678.04704534687,1.2133902352267343
2021-12-02,-1,-0.354808008828084,30690.82730133477,3.964,-18420.069775589243,6.375,200000,239086.38424187247,39086.38424187247,1.1954319212093623
2021-12-03,-1,-0.40942012398366623,30690.82730133477,3.791,-18420.069775589243,6.151,200000,229650.77548900957,29650.775489009568,1.148253877445048
2021-12-04,-1,-0.42037907241812567,30690.82730133477,3.144,-18420.069775589243,5.131,200000,191005.33905394492,-8994.660946055083,0.9550266952697246
2021-12-05,0,0.4494008986573603,0.0,3.032,0.0,4.739,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-06,2,1.8857293412705856,0.0,3.273,0.0,4.778,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-07,2,1.8325226265078327,0.0,3.222,0.0,4.681,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-08,2,2.756983412194268,0.0,3.648,0.0,4.918,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-09,2,2.164796827486058,0.0,3.219,0.0,4.405,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-10,2,1.5825410482446136,0.0,3.04,0.0,4.265,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-11,2,2.234757385291947,0.0,3.412,0.0,4.427,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-12,2,1.6829033836038623,0.0,3.333,0.0,4.422,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-13,2,1.9389547454905014,0.0,3.091,0.0,3.902,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-14,2,2.066599514477498,0.0,3.353,0.0,4.036,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-15,1,1.1183234362736365,-35347.6746643453,3.362,27058.033292697837,4.392,200000,237677.76444305782,37677.76444305782,1.1883888222152892
2021-12-16,1,0.8943736347872702,-35347.6746643453,3.21,27058.033292697837,4.25,200000,228462.67716651422,28462.677166514215,1.1423133858325711
2021-12-17,1,1.105940640428674,-35347.6746643453,3.151,27058.033292697837,4.038,200000,220640.8613032659,20640.861303265905,1.1032043065163295
2021-12-18,1,1.156468482776001,-35347.6746643453,3.242,27058.033292697837,4.087,200000,225183.3433290635,25183.3433290635,1.1259167166453175
2021-12-19,1,0.7750357319478709,-35347.6746643453,3.187,27058.033292697837,4.136,200000,224565.06485386673,24565.06485386673,1.1228253242693336
2021-12-20,1,1.0460490643235827,-35347.6746643453,3.188,27058.033292697837,3.998,200000,220866.40393413877,20866.40393413877,1.1043320196706938
2021-12-21,1,0.9633546152206283,-35347.6746643453,3.311,27058.033292697837,4.151,200000,229354.047011636,29354.047011635994,1.1467702350581799
2021-12-22,1,0.24996793972635706,-35347.6746643453,3.35,27058.033292697837,4.437,200000,238471.20384525706,38471.203845257056,1.1923560192262852
2021-12-23,0,-0.19067610049984707,0.0,3.502,0.0,4.765,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-24,0,-0.7479796824272386,0.0,3.377,0.0,4.715,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-25,-2,-1.759739769356335,0.0,3.408,0.0,5.016,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-26,-2,-2.6485465541112934,0.0,3.395,0.0,5.483,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-27,-2,-2.282362564805008,0.0,3.391,0.0,5.481,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-28,-2,-1.9711207579692136,0.0,3.129,0.0,5.083,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-29,-2,-1.703910035165675,0.0,3.031,0.0,4.913,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-30,-2,-1.265561254237096,0.0,3.077,0.0,4.812,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2021-12-31,-1,-1.084290553803421,38321.32374388429,3.034,-24685.115974298285,4.71,200000,232533.79247788986,32533.79247788986,1.1626689623894493
2022-01-01,-1,-1.050266151214661,38321.32374388429,3.157,-24685.115974298285,4.942,200000,242974.26220442483,42974.26220442483,1.214871311022124
2022-01-02,-1,-0.6193985713780793,38321.32374388429,3.251,-24685.115974298285,4.883,200000,245120.04479386634,45120.04479386634,1.2256002239693318
2022-01-03,-1,-0.35989286396297593,38321.32374388429,3.195,-24685.115974298285,4.703,200000,238530.72978883516,38530.72978883516,1.1926536489441757
2022-01-04,-1,-0.42509174338192857,38321.32374388429,3.168,-24685.115974298285,4.724,200000,238014.44148321054,38014.44148321054,1.1900722074160526
2022-01-05,-1,-0.5656976223418285,38321.32374388429,2.896,-24685.115974298285,4.411,200000,219864.60012491862,19864.600124918623,1.099323000624593
2022-01-06,-1,-0.3472136911890488,38321.32374388429,2.922,-24685.115974298285,4.384,200000,220194.4564109536,20194.4564109536,1.100972282054768
2022-01-07,0,-0.08934658254029507,0.0,2.839,0.0,4.189,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-08,0,0.2417885279274327,0.0,2.751,0.0,3.972,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-09,0,0.37491975605878913,0.0,2.793,0.0,4.036,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-10,0,0.872094096977911,0.0,2.702,0.0,3.84,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-11,0,0.31728042694461817,0.0,2.769,0.0,4.096,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-12,0,0.4434490954432879,0.0,2.886,0.0,4.272,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-13,2,1.3718950434966881,0.0,2.789,0.0,3.979,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-14,1,1.0267234257366706,-39669.141667016745,2.863,27459.563005964443,4.136,200000,227145.50518533788,27145.505185337883,1.1357275259266895
2022-01-15,2,1.5023378393976783,0.0,2.909,0.0,4.092,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-16,0,0.728423834561473,0.0,2.903,0.0,4.205,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-17,2,1.551958525794139,0.0,2.833,0.0,3.957,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-18,0,-0.33948692572384026,0.0,2.825,0.0,4.214,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-19,-2,-1.9757047900270086,0.0,2.739,0.0,4.334,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-20,-2,-1.4530974518141613,0.0,2.636,0.0,4.093,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-21,0,0.670645096767337,0.0,2.37,0.0,3.411,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-22,2,3.3790659204755227,0.0,2.222,0.0,2.758,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-23,2,2.6998834635104103,0.0,2.273,0.0,2.784,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-24,2,2.5554915400705935,0.0,2.199,0.0,2.597,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-25,2,2.184399664098753,0.0,2.223,0.0,2.605,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-26,1,1.0413525384795974,-52005.988810276336,2.213,40927.89944421819,2.812,200000,230178.50647428306,30178.50647428306,1.1508925323714152
2022-01-27,1,0.6837072018822897,-52005.988810276336,2.224,40927.89944421819,2.895,200000,234147.58800506624,34147.58800506624,1.1707379400253313
2022-01-28,1,0.8509203481695014,-52005.988810276336,2.309,40927.89944421819,2.943,200000,240532.6362272622,40532.63622726221,1.202663181136311
2022-01-29,1,0.7399217912845817,-52005.988810276336,2.336,40927.89944421819,2.987,200000,243737.62550068524,43737.625500685244,1.2186881275034263
2022-01-30,1,0.9783536105159024,-52005.988810276336,2.317,40927.89944421819,2.88,200000,238370.22647275866,38370.22647275866,1.1918511323637933
2022-01-31,1,0.7633968280119141,-52005.988810276336,2.337,40927.89944421819,2.938,200000,241784.16441672883,41784.16441672883,1.2089208220836443
