date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-03-10,-2,-1.2396840130987063,0.0,139.82,0.0,0.454,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-11,0,-0.8267336444587005,0.0,151.86,0.0,0.44166,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-12,-2,-1.3556033248366377,0.0,145.36,0.0,0.5255,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-13,-2,-1.4461879985031583,0.0,156.12,0.0,0.62092,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-14,-2,-1.6539075459772665,0.0,143.18,0.0,0.68704,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-15,-2,-1.517034339877313,0.0,135.1,0.0,0.6461,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-16,-2,-1.2686940123230195,0.0,139.41,0.0,0.61549,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-17,-2,-1.2474778041649095,0.0,146.02,0.0,0.658,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-18,0,-0.9944412444789436,0.0,142.97,0.0,0.59455,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-19,0,-0.8039656125436886,0.0,150.31,0.0,0.6038,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-20,0,-0.5202489173996862,0.0,155.03,0.0,0.58633,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-21,0,-0.9939208113050505,0.0,148.18,0.0,0.64182,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-22,-2,-1.2957253045173434,0.0,139.53,0.0,0.67196,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-23,-1,-1.0300994110158928,812.7344778678341,136.02,-175998.44564666433,0.62812,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-24,-1,-1.1474391823283139,812.7344778678341,127.67,-175998.44564666433,0.61858,200000,212630.9292975,12630.929297499999,1.0631546464875
2021-03-25,-1,-1.1178381934227555,812.7344778678341,123.02,-175998.44564666433,0.60863,200000,207100.52944123026,7100.529441230261,1.0355026472061513
2021-03-26,-2,-1.2161901482749684,0.0,133.46,0.0,0.69757,200000,235399.9796726681,35399.979672668094,1.1769998983633405
2021-03-27,-2,-1.563031429652309,0.0,133.62,0.0,0.78885,200000,235399.9796726681,35399.979672668094,1.1769998983633405
2021-03-28,-1,-1.0908880043214613,812.4524735026855,144.87,-151060.1029779943,0.77916,200000,235399.9796726681,35399.979672668094,1.1769998983633405
2021-03-29,-1,-1.0989039755617627,812.4524735026855,149.18,-151060.1029779943,0.82,200000,245070.94443908596,45070.94443908596,1.2253547221954297
2021-03-30,-1,-0.82129968295907,812.4524735026855,154.6,-151060.1029779943,0.80995,200000,247956.28281054166,47956.282810541656,1.2397814140527084
2021-03-31,0,0.010096593314986874,0.0,158.22,0.0,0.72674,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-01,0,0.740355595693255,0.0,165.53,0.0,0.70796,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-02,2,1.2007354887581192,0.0,169.52,0.0,0.69364,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-03,2,1.9176395065819283,0.0,171.61,0.0,0.63403,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-04,2,1.3293256483097025,0.0,187.14,0.0,0.72304,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-05,2,2.010231495856341,0.0,197.13,0.0,0.68135,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-06,2,1.6772792990952985,0.0,191.11,0.0,0.66701,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-07,2,1.5346405380778607,0.0,171.26,0.0,0.59566,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-08,2,1.7530966909281254,0.0,184.74,0.0,0.6066,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-09,2,1.2175998512048078,0.0,194.65,0.0,0.68365,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-10,2,1.675397404012703,0.0,206.15,0.0,0.65528,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-11,2,2.050995078634888,0.0,222.31,0.0,0.63278,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-12,2,1.9234849849520963,0.0,221.39,0.0,0.60938,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-13,2,1.7786662990193223,0.0,225.98,0.0,0.60803,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-14,2,1.8827462718650365,0.0,237.5,0.0,0.59596,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-15,2,1.5356563731054256,0.0,252.27,0.0,0.6501,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-16,2,2.037773209513528,0.0,270.03,0.0,0.60559,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-17,2,1.7206662290209063,0.0,279.95,0.0,0.63834,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-18,2,1.961688783574782,0.0,260.05,0.0,0.54358,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-19,2,1.6918552280683168,0.0,225.55,0.0,0.47802,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-20,2,1.4711647414911355,0.0,249.64,0.0,0.53494,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-21,2,1.7493176867121567,0.0,237.29,0.0,0.46711,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-22,2,1.948391830833279,0.0,223.91,0.0,0.40685,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-23,2,1.5393243622875556,0.0,220.31,0.0,0.41488,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-24,2,1.4570840230133695,0.0,198.46,0.0,0.36899,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-25,2,1.5499970398799354,0.0,202.31,0.0,0.35865,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-26,0,0.7331879789785865,0.0,227.09,0.0,0.45942,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-27,0,-0.5192739928040581,0.0,241.89,0.0,0.6231,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-28,0,-0.28966395952292523,0.0,240.65,0.0,0.58004,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-29,0,-0.5010913844875788,0.0,229.42,0.0,0.56209,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-04-30,0,-0.6076480477031329,0.0,245.37,0.0,0.60008,200000,216635.1685533008,16635.168553300813,1.0831758427665041
2021-05-01,-1,-1.074161424205271,420.8142357290226,257.4,-160684.74154672958,0.6741,200000,216635.16855330084,16635.168553300842,1.0831758427665041
2021-05-02,-1,-1.091656916317406,420.8142357290226,243.3,-160684.74154672958,0.63506,200000,204428.55551953727,4428.555519537273,1.0221427775976863
2021-05-03,-1,-0.9224473715679422,420.8142357290226,250.48,-160684.74154672958,0.63211,200000,206975.9817445088,6975.981744508812,1.034879908722544
2021-05-04,-1,-0.24502501814990274,420.8142357290226,241.0,-160684.74154672958,0.54757,200000,189402.37473943716,-10597.62526056284,0.9470118736971858
2021-05-05,0,0.5810886585134439,0.0,292.01,0.0,0.59101,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-06,2,1.3594111073266513,0.0,308.57,0.0,0.56206,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-07,2,1.3796376882314896,0.0,320.01,0.0,0.57068,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-08,2,1.374182935973979,0.0,316.25,0.0,0.55482,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-09,2,1.2990919454227527,0.0,305.4,0.0,0.53163,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-10,2,1.2346576587859033,0.0,283.76,0.0,0.48978,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-11,0,0.8650260582243068,0.0,302.07,0.0,0.54404,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-12,2,1.66528764092497,0.0,280.13,0.0,0.4454,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-13,2,1.824764614090489,0.0,296.36,0.0,0.44661,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-14,2,1.4754554673564235,0.0,305.67,0.0,0.47341,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-15,0,0.6371495332067704,0.0,271.08,0.0,0.47902,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-16,0,0.597260681453946,0.0,262.4,0.0,0.4634,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-17,0,0.2912811614829595,0.0,235.52,0.0,0.43345,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-18,0,-0.223400791542726,0.0,254.91,0.0,0.50894,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-19,0,-0.8793779858715024,0.0,146.22,0.0,0.32775,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-20,0,-0.07754847645065732,0.0,182.4,0.0,0.34948,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-21,0,-0.009019420227478836,0.0,156.26,0.0,0.29189,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-22,0,0.42618836642688623,0.0,142.57,0.0,0.24842,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-23,0,-0.26259892887673664,0.0,114.32,0.0,0.21258,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-24,0,-0.7321135362774617,0.0,149.16,0.0,0.28716,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-25,0,-0.748865771791583,0.0,145.4,0.0,0.27909,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-26,-2,-1.4947574976376907,0.0,158.6,0.0,0.33353,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-27,0,-0.8162195563889818,0.0,150.27,0.0,0.29591,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-28,0,-0.4576969568795866,0.0,164.62,0.0,0.31372,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-29,0,-0.3286631735909283,0.0,149.24,0.0,0.28186,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-30,-1,-1.0702373032459025,629.7366947397277,149.84,-304543.46223793185,0.30984,200000,188719.4926796016,-11280.507320398407,0.943597463398008
2021-05-31,-1,-0.8239558350523873,629.7366947397277,161.65,-304543.46223793185,0.32775,200000,201611.05645315914,1611.0564531591372,1.0080552822657958
2021-06-01,-1,-1.1238880092901682,629.7366947397277,154.04,-304543.46223793185,0.32699,200000,196587.30717488896,-3412.6928251110367,0.9829365358744448
2021-06-02,-1,-1.1736364356460518,629.7366947397277,164.35,-304543.46223793185,0.35097,200000,210382.8447221212,10382.844722121197,1.051914223610606
2021-06-03,-2,-2.131248718255445,0.0,172.95,0.0,0.40705,200000,203770.9476283159,3770.9476283158874,1.0188547381415793
2021-06-04,-2,-1.8702317078103554,0.0,155.28,0.0,0.36599,200000,203770.9476283159,3770.9476283158874,1.0188547381415793
2021-06-05,-2,-1.4847671230788997,0.0,153.17,0.0,0.35295,200000,203770.9476283159,3770.9476283158874,1.0188547381415793
2021-06-06,-2,-1.526095234027748,0.0,149.63,0.0,0.35291,200000,203770.9476283159,3770.9476283158874,1.0188547381415793
2021-06-07,-1,-1.0041948450368277,750.7034616427788,135.72,-332361.68264282483,0.30655,200000,203770.9476283159,3770.9476283158874,1.0188547381415793
2021-06-08,-2,-1.5105559228209766,0.0,130.88,0.0,0.31507,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-09,0,-0.47742058022763795,0.0,145.05,0.0,0.31454,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-10,0,-0.2591074833983574,0.0,134.0,0.0,0.2861,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-11,0,-0.3762381859609903,0.0,124.74,0.0,0.27147,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-12,0,0.6044763337857849,0.0,125.85,0.0,0.25456,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-13,0,0.027307222517092954,0.0,133.06,0.0,0.28271,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-14,0,0.28843548272552544,0.0,139.0,0.0,0.29139,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-15,0,0.09791184743920857,0.0,136.58,0.0,0.2903,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-16,0,0.04218824891217855,0.0,137.31,0.0,0.29433,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-17,0,0.8001738053083887,0.0,142.27,0.0,0.29256,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-18,2,1.366193573926043,0.0,132.88,0.0,0.26762,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-19,2,1.4104834664957564,0.0,127.9,0.0,0.25588,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-20,2,1.5160531231841974,0.0,131.81,0.0,0.26132,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-21,2,1.817378490663186,0.0,101.3,0.0,0.19472,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-22,2,2.5604340898863556,0.0,106.5,0.0,0.1878,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-23,2,1.760218730418543,0.0,111.79,0.0,0.20455,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-24,2,1.2042469965128544,0.0,112.82,0.0,0.21317,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-25,2,1.2313919328439331,0.0,100.08,0.0,0.1869,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-26,2,1.5452571223518137,0.0,103.61,0.0,0.18698,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-27,2,1.5178676419844455,0.0,107.71,0.0,0.19229,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-28,2,1.4841242991939023,0.0,118.0,0.0,0.20999,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-29,2,1.449081835667292,0.0,126.49,0.0,0.2231,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-06-30,2,1.459238357615338,0.0,130.91,0.0,0.22804,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-07-01,-1,-1.001282978111972,-874.744420066505,120.17,420203.2177781896,0.25016,200000,210236.0739187838,10236.073918783804,1.051180369593919
2021-07-02,-1,-1.1551423957952358,-874.744420066505,118.5,420203.2177781896,0.25092,200000,209094.60518278414,9094.605182784144,1.0454730259139207
2021-07-03,-2,-1.9476561352725739,0.0,116.22,0.0,0.26797,200000,221175.1336866761,21175.133686676098,1.1058756684333806
2021-07-04,-2,-1.7289573883335125,0.0,120.25,0.0,0.27594,200000,221175.1336866761,21175.133686676098,1.1058756684333806
2021-07-05,-2,-2.104110009765072,0.0,111.17,0.0,0.27501,200000,221175.1336866761,21175.133686676098,1.1058756684333806
2021-07-06,-2,-1.8433080423910304,0.0,117.51,0.0,0.28923,200000,221175.1336866761,21175.133686676098,1.1058756684333806
2021-07-07,-1,-1.1931430744366316,932.8348109939946,118.55,-407455.7563956304,0.27141,200000,221175.1336866761,21175.133686676098,1.1058756684333806
2021-07-08,-2,-1.507792665082332,0.0,109.46,0.0,0.26782,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-09,-2,-1.6233620692239301,0.0,111.01,0.0,0.28606,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-10,-2,-1.5139570593391485,0.0,108.12,0.0,0.28287,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-11,-2,-1.3348397921642638,0.0,110.84,0.0,0.28901,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-12,0,-0.9475182641776618,0.0,107.68,0.0,0.26604,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-13,0,-0.44790465920140243,0.0,104.1,0.0,0.2387,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-14,0,-0.46465805377486247,0.0,104.55,0.0,0.24286,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-15,0,-0.18648283560439613,0.0,100.17,0.0,0.22473,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-16,0,0.17924267161909188,0.0,93.06,0.0,0.20001,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-17,0,-0.3568250155004305,0.0,93.16,0.0,0.21857,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-18,0,-0.6762287650386701,0.0,93.95,0.0,0.23281,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-19,0,-0.760045979920729,0.0,89.25,0.0,0.22468,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-20,-2,-2.5210338255498943,0.0,85.65,0.0,0.26,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-21,-2,-1.5175922842293124,0.0,95.18,0.0,0.26425,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-22,-2,-1.3037273434185646,0.0,97.6,0.0,0.26815,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-23,-2,-1.7597840052908345,0.0,97.73,0.0,0.28779,200000,228191.8359531512,28191.835953151196,1.140959179765756
2021-07-24,-1,-1.1949617628736282,1149.4652224116019,99.26,-408068.37616801,0.2796,200000,228191.83595315123,28191.835953151225,1.1409591797657561
2021-07-25,-2,-2.3468290962789378,0.0,100.44,0.0,0.34563,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-07-26,-2,-1.4733467500892776,0.0,101.33,0.0,0.31642,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-07-27,-2,-1.83615364019015,0.0,102.85,0.0,0.35495,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-07-28,-2,-1.3080709583796652,0.0,105.88,0.0,0.34348,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-07-29,-2,-1.659654192081625,0.0,107.84,0.0,0.389,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-07-30,-2,-1.2770384798579426,0.0,109.91,0.0,0.37801,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-07-31,-2,-1.3697392169670204,0.0,111.15,0.0,0.40334,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-01,0,-0.9500613904545349,0.0,115.53,0.0,0.39102,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-02,0,-0.7643505489639092,0.0,115.26,0.0,0.38177,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-03,0,-0.6372364136832319,0.0,114.05,0.0,0.374,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-04,0,-0.6686891672919762,0.0,118.08,0.0,0.39503,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-05,0,-0.8812064766299675,0.0,119.03,0.0,0.41578,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-06,0,-0.32544082078507386,0.0,126.93,0.0,0.41292,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-07,0,0.4395702321158351,0.0,134.17,0.0,0.40583,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-08,0,0.5612548039466094,0.0,123.48,0.0,0.37665,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-09,0,0.569809221412965,0.0,130.65,0.0,0.39836,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-10,0,-0.7960732363235282,0.0,131.87,0.0,0.45594,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-11,0,-0.9709502785355208,0.0,137.18,0.0,0.48337,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-12,-2,-1.752454715641866,0.0,133.6,0.0,0.50981,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-13,0,-0.8674961205121515,0.0,144.93,0.0,0.51539,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-14,0,-0.4598222675886289,0.0,144.89,0.0,0.50178,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-15,0,0.774378546760703,0.0,154.82,0.0,0.49755,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-16,0,0.44069056584004573,0.0,150.12,0.0,0.49082,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-17,0,0.4244932070420629,0.0,141.45,0.0,0.46319,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-18,0,-0.9121022046822221,0.0,140.76,0.0,0.50033,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-19,-2,-1.391723197458471,0.0,147.37,0.0,0.54524,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-20,-2,-1.2176912133886988,0.0,153.75,0.0,0.56253,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-21,-1,-1.0240620926276909,813.9721017033781,155.89,-224199.35850758807,0.56597,200000,253780.22186907922,53780.22186907922,1.2689011093453961
2021-08-22,-1,-0.378052698900208,813.9721017033781,160.54,-224199.35850758807,0.55844,200000,255876.97097243782,55876.97097243782,1.2793848548621891
2021-08-23,0,0.01877885824961603,0.0,165.12,0.0,0.56006,200000,244942.24116157717,44942.24116157717,1.224711205807886
2021-08-24,0,0.18991721682362675,0.0,155.3,0.0,0.52088,200000,244942.24116157717,44942.24116157717,1.224711205807886
2021-08-25,0,-0.3365176527846656,0.0,163.8,0.0,0.56895,200000,244942.24116157717,44942.24116157717,1.224711205807886
2021-08-26,0,-0.7027359184260659,0.0,144.0,0.0,0.5156,200000,244942.24116157717,44942.24116157717,1.224711205807886
2021-08-27,-1,-1.0597546281319168,804.1439302743833,152.3,-217842.61931837173,0.5622,200000,244942.24116157717,44942.24116157717,1.224711205807886
2021-08-28,-1,-0.8644581856965515,804.1439302743833,150.5,-217842.61931837173,0.5504,200000,240924.23917912648,40924.23917912648,1.2046211958956323
2021-08-29,-2,-2.430434160931138,0.0,148.3,0.0,0.6061,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-08-30,-2,-2.677735970824865,0.0,141.2,0.0,0.626,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-08-31,-2,-2.8349794000962394,0.0,143.8,0.0,0.7248,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-01,-2,-1.9598063146757565,0.0,151.7,0.0,0.7106,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-02,-2,-1.6971372826590638,0.0,150.7,0.0,0.7058,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-03,-2,-1.5048397011511578,0.0,156.4,0.0,0.7338,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-04,0,-0.9928687096428479,0.0,160.1,0.0,0.7032,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-05,0,-0.0557667011335251,0.0,172.8,0.0,0.6704,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-06,-2,-1.3629710920233549,0.0,171.1,0.0,0.815,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-07,-2,-2.477184048102626,0.0,136.4,0.0,0.9115,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-08,-2,-2.00495588068988,0.0,135.4,0.0,0.8872,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-09,-2,-1.7200371743980687,0.0,137.6,0.0,0.8977,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-10,-2,-1.3673937798145497,0.0,128.2,0.0,0.7903,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-11,-2,-1.6665712479395023,0.0,128.5,0.0,0.9472,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-12,-2,-1.277414894381608,0.0,131.3,0.0,0.8795,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-13,-2,-1.2972984653420514,0.0,127.8,0.0,0.899,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-14,-1,-1.1001283987227695,963.0870996664842,133.8,-141839.3549096044,0.9085,200000,257722.10787075118,57722.10787075118,1.288610539353756
2021-09-15,-1,-1.0133840200553446,963.0870996664842,139.8,-141839.3549096044,0.9497,200000,269344.4118910258,69344.41189102578,1.346722059455129
2021-09-16,-1,-0.8412451997394967,963.0870996664842,137.9,-141839.3549096044,0.9098,200000,261855.15614076625,61855.15614076625,1.3092757807038313
2021-09-17,-1,-0.5077553529893282,963.0870996664842,134.5,-141839.3549096044,0.8253,200000,246595.23451203862,46595.234512038616,1.232976172560193
2021-09-18,-1,-0.3725951856229527,963.0870996664842,138.6,-141839.3549096044,0.8385,200000,252416.171105478,52416.17110547799,1.26208085552739
2021-09-19,0,-0.05061965051462485,0.0,133.6,0.0,0.7651,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-20,0,-0.005729356704220023,0.0,119.1,0.0,0.6805,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-21,0,0.3410715135625541,0.0,111.7,0.0,0.6031,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-22,0,-0.2497096445466336,0.0,121.3,0.0,0.743,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-23,0,-0.7297580631718281,0.0,122.6,0.0,0.8443,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-24,0,-0.9580314678856079,0.0,110.6,0.0,0.8129,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-25,-2,-1.3179028003597635,0.0,110.7,0.0,0.8359,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-26,-1,-1.1322290030069089,1068.2327418913994,111.2,-146398.17709924033,0.8114,200000,237574.96179664723,37574.96179664723,1.187874808983236
2021-09-27,-1,-0.7749873135745029,1068.2327418913994,104.5,-146398.17709924033,0.7378,200000,219642.89659147075,19642.89659147075,1.0982144829573537
2021-09-28,-1,-0.36490638308275897,1068.2327418913994,100.8,-146398.17709924033,0.684,200000,207814.21351853345,7814.213518533448,1.0390710675926673
2021-09-29,-1,-0.2682796203081801,1068.2327418913994,103.7,-146398.17709924033,0.6981,200000,212976.3027671178,12976.302767117799,1.064881513835589
2021-09-30,-1,-0.24982439519550878,1068.2327418913994,107.1,-146398.17709924033,0.7229,200000,220238.96888160973,20238.968881609733,1.1011948444080486
2021-10-01,-1,-0.48508037467722814,1068.2327418913994,114.9,-146398.17709924033,0.7902,200000,238423.7815871415,38423.78158714151,1.1921189079357075
2021-10-02,-1,-0.6633663955303643,1068.2327418913994,114.2,-146398.17709924033,0.8018,200000,239374.23752216873,39374.237522168725,1.1968711876108435
2021-10-03,-1,-0.21992691749393387,1068.2327418913994,118.7,-146398.17709924033,0.7957,200000,243288.25598037464,43288.25598037464,1.2164412799018731
2021-10-04,0,0.23836524293623892,0.0,116.8,0.0,0.7482,200000,222340.49364938342,22340.493649383425,1.1117024682469172
2021-10-05,0,0.8762711625258615,0.0,123.1,0.0,0.7402,200000,222340.49364938342,22340.493649383425,1.1117024682469172
2021-10-06,2,1.6015907076996316,0.0,125.4,0.0,0.6967,200000,222340.49364938342,22340.493649383425,1.1117024682469172
2021-10-07,2,1.235455247885972,0.0,125.3,0.0,0.7133,200000,222340.49364938342,22340.493649383425,1.1117024682469172
2021-10-08,0,0.4684049037689028,0.0,123.4,0.0,0.7563,200000,222340.49364938342,22340.493649383425,1.1117024682469172
2021-10-09,0,0.5175629319913018,0.0,127.6,0.0,0.7823,200000,222340.49364938342,22340.493649383425,1.1117024682469172
