date,statusList,zscore,XMRUSDT_position,XMRUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-10-06,0,0.03681132124336532,0.0,286.5,0.0,6.417,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-07,0,-0.7659766381822634,0.0,277.8,0.0,6.512,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-08,0,-0.6420282447453877,0.0,277.9,0.0,6.463,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-09,-2,-1.6298141962334642,0.0,278.4,0.0,6.94,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-10,0,-0.6266851490049472,0.0,270.0,0.0,6.327,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-11,0,0.1558119959600796,0.0,276.7,0.0,6.167,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-12,0,0.8241390614927132,0.0,277.2,0.0,5.915,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-13,0,0.13834106577474725,0.0,274.3,0.0,6.09,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-14,0,-0.23858572334772207,0.0,266.8,0.0,6.071,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-15,0,-0.2808414372368005,0.0,274.1,0.0,6.271,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-16,0,-0.2728430793542071,0.0,268.0,0.0,6.144,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-17,0,-0.15526492133472167,0.0,261.1,0.0,5.966,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-18,0,-0.02291701421229538,0.0,256.5,0.0,5.848,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-19,0,-0.3148779347565882,0.0,255.0,0.0,5.933,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-20,0,-0.9517019514170086,0.0,260.0,0.0,6.23,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-21,1,1.1622084816220262,-287.08533739052086,271.0,12997.01410505031,5.986,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-22,0,-1.8584542100522614,0.0,266.3,0.0,6.667,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-23,-2,-1.231645148272005,0.0,267.3,0.0,6.534,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-24,0,0.8826262255594565,0.0,289.3,0.0,6.443,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-25,0,-0.6761614698389249,0.0,286.6,0.0,6.802,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-26,-2,-1.6894678647590584,0.0,279.9,0.0,7.018,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-27,0,-0.7821496672581443,0.0,255.6,0.0,6.155,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-28,0,-0.795164771372079,0.0,267.2,0.0,6.455,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-29,-2,-2.0908900752189794,0.0,269.0,0.0,6.999,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-30,-2,-3.1918209551364876,0.0,263.3,0.0,8.208,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-10-31,-1,-1.1930451951655279,264.4597765994682,274.9,-10069.251050857867,7.22,200000,145399.9851743876,-54600.014825612394,0.726999925871938
2021-11-01,-2,-1.3601121083200634,0.0,271.1,0.0,7.311,200000,147321.23417109365,-52678.765828906355,0.7366061708554682
2021-11-02,-2,-1.4802110764723382,0.0,275.0,0.0,7.62,200000,147321.23417109365,-52678.765828906355,0.7366061708554682
2021-11-03,-2,-1.3642885747320361,0.0,266.1,0.0,7.408,200000,147321.23417109365,-52678.765828906355,0.7366061708554682
2021-11-04,-2,-1.7147020569269236,0.0,260.7,0.0,7.715,200000,147321.23417109365,-52678.765828906355,0.7366061708554682
2021-11-05,-2,-1.5300065923982005,0.0,255.0,0.0,7.562,200000,147321.23417109365,-52678.765828906355,0.7366061708554682
2021-11-06,-1,-1.1354529135086402,283.41907304942987,259.9,-9858.219631363332,7.472,200000,147321.23417109365,-52678.765828906355,0.7366061708554682
2021-11-07,-1,-0.7909789440698184,283.41907304942987,266.8,-9858.219631363332,7.453,200000,149089.5196021388,-50910.48039786119,0.745447598010694
2021-11-08,-1,-0.9174425772602604,283.41907304942987,275.0,-9858.219631363332,7.869,200000,155514.5753677913,-44485.42463220871,0.7775728768389565
2021-11-09,-1,-0.4246670637137749,283.41907304942987,289.4,-9858.219631363332,7.911,200000,160009.85524422032,-39990.14475577968,0.8000492762211016
2021-11-10,-1,-0.3754918030013328,283.41907304942987,267.1,-9858.219631363332,7.324,200000,147902.83499160776,-52097.16500839224,0.7395141749580387
2021-11-11,-1,-0.5044321938702875,283.41907304942987,263.8,-9858.219631363332,7.36,200000,147322.44795727375,-52677.55204272625,0.7366122397863688
2021-11-12,-1,-0.2968825863770671,283.41907304942987,260.7,-9858.219631363332,7.176,200000,144629.93641864962,-55370.063581350376,0.7231496820932481
2021-11-13,0,0.27552387811567985,0.0,270.7,0.0,7.186,200000,141440.85736758987,-58559.142632410134,0.7072042868379493
2021-11-14,0,0.9155363277316072,0.0,275.0,0.0,7.047,200000,141440.85736758987,-58559.142632410134,0.7072042868379493
2021-11-15,1,1.1055568241354201,-263.78376980154763,268.1,10403.122783729763,6.798,200000,141440.85736758987,-58559.142632410134,0.7072042868379493
2021-11-16,1,0.8634546246780461,-263.78376980154763,240.7,10403.122783729763,6.252,200000,128533.077035111,-71466.922964889,0.642665385175555
2021-11-17,0,0.16127501043579517,0.0,241.6,0.0,6.589,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-18,0,0.8316671159225766,0.0,226.4,0.0,5.976,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-19,0,0.6078604442787718,0.0,238.3,0.0,6.342,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-20,0,0.1853344175468378,0.0,247.2,0.0,6.711,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-21,0,-0.7656687743542806,0.0,250.5,0.0,7.106,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-22,0,-0.527339978264611,0.0,231.7,0.0,6.509,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-23,-1,-1.10034066017374,287.7524012840109,237.4,-9946.47933384161,6.868,200000,136624.84012964836,-63375.159870351636,0.6831242006482419
2021-11-24,0,0.23241185211034104,0.0,243.9,0.0,6.615,200000,132237.99024984037,-67762.00975015963,0.6611899512492019
2021-11-25,-2,-1.9148398936590765,0.0,248.2,0.0,7.393,200000,132237.99024984037,-67762.00975015963,0.6611899512492019
2021-11-26,-1,-1.1735501318151818,291.4014769718827,226.9,-10111.484190995594,6.539,200000,132237.99024984037,-67762.00975015963,0.6611899512492019
2021-11-27,-1,-1.010738472385212,291.4014769718827,228.1,-10111.484190995594,6.542,200000,132618.00647477963,-67381.99352522037,0.6630900323738982
2021-11-28,-1,-0.21981735701866814,291.4014769718827,239.1,-10111.484190995594,6.608,200000,136490.78067807603,-63509.21932192397,0.6824539033903801
2021-11-29,-1,-0.6694792356028125,291.4014769718827,235.8,-10111.484190995594,6.657,200000,136024.61852942762,-63975.38147057238,0.6801230926471381
2021-11-30,-1,-0.2914880461233971,291.4014769718827,238.0,-10111.484190995594,6.614,200000,136230.90795855294,-63769.09204144706,0.6811545397927647
2021-12-01,-1,-0.6816650493345454,291.4014769718827,230.6,-10111.484190995594,6.525,200000,133174.6149359624,-66825.3850640376,0.665873074679812
2021-12-02,0,0.685261396785589,0.0,239.5,0.0,6.375,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-03,0,-0.05668986209399296,0.0,223.4,0.0,6.151,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-04,2,2.0791262622289897,0.0,204.7,0.0,5.131,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-05,2,2.8799496703420555,0.0,201.3,0.0,4.739,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-06,2,2.25214811549278,0.0,201.0,0.0,4.778,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-07,2,2.4555212362402288,0.0,207.0,0.0,4.681,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-08,2,1.6775668250529239,0.0,209.7,0.0,4.918,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-09,2,1.5659925364899048,0.0,189.1,0.0,4.405,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-10,2,1.7571376504865346,0.0,189.9,0.0,4.265,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-11,2,1.6196294937283062,0.0,198.7,0.0,4.427,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-12,2,1.4085954653866781,0.0,197.9,0.0,4.422,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-13,2,1.7284037522942586,0.0,183.8,0.0,3.902,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-14,2,1.3646761014336266,0.0,186.7,0.0,4.036,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-15,0,0.5314254177985541,0.0,188.1,0.0,4.392,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-16,0,0.7296588130327962,0.0,187.1,0.0,4.25,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-17,0,0.8749921906079574,0.0,181.6,0.0,4.038,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-18,0,0.6364812606259247,0.0,181.2,0.0,4.087,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-19,0,0.6027163135822144,0.0,184.0,0.0,4.136,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-20,2,1.3057478523341361,0.0,189.0,0.0,3.998,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-21,0,0.7408869864926991,0.0,189.1,0.0,4.151,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-22,0,-0.31004580367190515,0.0,190.6,0.0,4.437,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-23,0,-0.04623523133846664,0.0,209.8,0.0,4.765,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-24,0,-0.646954695487069,0.0,204.3,0.0,4.715,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-25,-2,-1.4514220265813447,0.0,211.1,0.0,5.016,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-26,-2,-2.5693084715750842,0.0,217.1,0.0,5.483,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-27,-2,-1.8667479827373439,0.0,220.7,0.0,5.481,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-28,-2,-1.3572179445441956,0.0,208.8,0.0,5.083,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-29,0,-0.09884726501658812,0.0,214.7,0.0,4.913,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-30,2,1.318387114496295,0.0,225.4,0.0,4.812,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2021-12-31,2,1.8410181787203308,0.0,228.7,0.0,4.71,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-01,2,2.2103366241687414,0.0,250.1,0.0,4.942,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-02,2,1.5518767147573338,0.0,239.7,0.0,4.883,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-03,2,1.4658395138395226,0.0,231.5,0.0,4.703,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-04,0,0.67385926636724,0.0,222.1,0.0,4.724,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-05,0,0.5593778874421794,0.0,206.5,0.0,4.411,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-06,0,0.4678761387890149,0.0,204.4,0.0,4.384,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-07,0,0.38567432031614207,0.0,194.7,0.0,4.189,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-08,0,0.29847161044821846,0.0,183.9,0.0,3.972,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-09,0,0.6269538472104712,0.0,191.0,0.0,4.036,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-10,0,0.6447498797214517,0.0,182.4,0.0,3.84,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-11,0,0.4557780782779094,0.0,192.9,0.0,4.096,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-12,0,0.2586400316902125,0.0,199.1,0.0,4.272,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-13,2,2.561568065276783,0.0,223.6,0.0,3.979,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-14,2,2.0249045938645405,0.0,229.8,0.0,4.136,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-15,2,1.3563359222078337,0.0,217.7,0.0,4.092,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-16,2,1.2937943164577332,0.0,224.1,0.0,4.205,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-17,2,1.4405852822538172,0.0,214.4,0.0,3.957,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-18,0,-0.27762609688662754,0.0,204.1,0.0,4.214,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-19,0,-0.8648489641530062,0.0,201.4,0.0,4.334,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-20,0,-0.9244328159997004,0.0,188.6,0.0,4.093,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-21,0,0.44565979041456544,0.0,173.0,0.0,3.411,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-22,2,1.5587389869080026,0.0,152.2,0.0,2.758,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-23,2,1.651764813798279,0.0,157.0,0.0,2.784,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-24,2,1.4799458114483932,0.0,146.7,0.0,2.597,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-25,1,1.1375257546021564,-438.21839859347847,144.8,24358.550524505063,2.605,200000,126908.04823267137,-73091.95176732863,0.6345402411633568
2022-01-26,1,0.39137070395160994,-438.21839859347847,148.2,24358.550524505063,2.812,200000,133440.21074646173,-66559.78925353827,0.6672010537323086
2022-01-27,0,-0.3214962343147563,0.0,144.7,0.0,2.895,200000,119800.24674070557,-80199.75325929443,0.5990012337035278
2022-01-28,0,-0.22332696991516768,0.0,149.0,0.0,2.943,200000,119800.24674070557,-80199.75325929443,0.5990012337035278
2022-01-29,0,-0.06273662955540692,0.0,153.7,0.0,2.987,200000,119800.24674070557,-80199.75325929443,0.5990012337035278
2022-01-30,0,-0.14791243816507335,0.0,147.9,0.0,2.88,200000,119800.24674070557,-80199.75325929443,0.5990012337035278
2022-01-31,0,-0.5755788751075009,0.0,147.1,0.0,2.938,200000,119800.24674070557,-80199.75325929443,0.5990012337035278
