date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-09-20,-1,-0.32641009285813244,5328663.240345661,0.008118,-4103.143286840408,10.386,200000,85873.33436225055,-114126.66563774945,0.42936667181125276
2021-09-21,0,0.3017672285120112,0.0,0.007615,0.0,9.325,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-22,0,0.7188769399508228,0.0,0.00882,0.0,10.77,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-23,0,0.6493069136762015,0.0,0.00881,0.0,10.969,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-24,2,1.699765431656041,0.0,0.008189,0.0,9.934,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-25,2,1.4186859525125848,0.0,0.007955,0.0,9.715,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-26,2,1.6966959823043506,0.0,0.007903,0.0,9.507,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-27,2,1.6295601690682149,0.0,0.007718,0.0,9.252,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-28,2,2.2610157648566003,0.0,0.007482,0.0,8.659,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-29,2,1.3502461993581316,0.0,0.007599,0.0,9.047,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-09-30,-1,-1.056363552591596,-6326819.894280498,0.00791,4809.258635763861,10.406,200000,100090.29072751748,-99909.70927248252,0.5004514536375875
2021-10-01,-2,-1.4549404998867754,0.0,0.008628,0.0,11.603,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-02,-2,-3.2423570953706657,0.0,0.008603,0.0,13.805,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-03,-2,-1.9291325658839547,0.0,0.009413,0.0,13.978,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-04,-2,-1.814389657634457,0.0,0.009096,0.0,13.698,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-05,0,-0.536356966533383,0.0,0.009834,0.0,13.249,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-06,0,-0.6840962746019634,0.0,0.009668,0.0,13.236,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-07,0,-0.641320019186912,0.0,0.00944,0.0,12.909,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-08,0,-0.3719591443833154,0.0,0.009428,0.0,12.618,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-09,-2,-1.626020726914372,0.0,0.009693,0.0,14.895,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-10,0,-0.8219697737541136,0.0,0.009179,0.0,13.071,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-11,0,-0.6843863205859948,0.0,0.009222,0.0,13.048,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-12,0,-0.8789041639800408,0.0,0.00912,0.0,13.288,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-13,0,-0.7509251278761458,0.0,0.009224,0.0,13.372,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-14,0,-0.6100110742757435,0.0,0.009204,0.0,13.253,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-15,0,-0.07466232405770569,0.0,0.009163,0.0,12.601,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-16,0,-0.05192237192543394,0.0,0.009292,0.0,12.843,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-17,0,0.45482374368986855,0.0,0.009326,0.0,12.46,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-18,0,0.6449892468841394,0.0,0.009215,0.0,12.337,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-19,0,0.7045676650581137,0.0,0.009166,0.0,12.421,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-20,0,0.8499964238598765,0.0,0.009734,0.0,13.126,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-21,0,0.4205074597457301,0.0,0.009555,0.0,13.185,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-22,1,1.120166768541454,-5263655.649508128,0.009623,3948.8702202554546,12.827,200000,101304.31663043343,-98695.68336956657,0.5065215831521672
2021-10-23,0,0.1957604935805984,0.0,0.009596,0.0,13.251,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-24,0,-0.3314867707181109,0.0,0.009275,0.0,13.021,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-25,0,0.24001396044447995,0.0,0.00962,0.0,13.246,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-26,2,3.434645594741817,0.0,0.011476,0.0,13.104,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-27,2,2.646629220061028,0.0,0.010298,0.0,11.689,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-28,0,0.8693337190976897,0.0,0.010241,0.0,13.033,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-29,2,1.2334009893194757,0.0,0.010822,0.0,13.317,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-30,1,1.055248508835977,-4701251.15558588,0.010581,3803.6349959668296,13.078,200000,99487.87695450839,-100512.12304549161,0.497439384772542
2021-10-31,2,2.0040519350746147,0.0,0.014002,0.0,15.846,200000,105042.3954889315,-94957.6045110685,0.5252119774446575
2021-11-01,0,0.2101754385820102,0.0,0.013082,0.0,16.855,200000,105042.3954889315,-94957.6045110685,0.5252119774446575
2021-11-02,0,0.8236996932040269,0.0,0.013897,0.0,16.988,200000,105042.3954889315,-94957.6045110685,0.5252119774446575
2021-11-03,2,2.5873398868016926,0.0,0.015722,0.0,16.296,200000,105042.3954889315,-94957.6045110685,0.5252119774446575
2021-11-04,2,1.8743893258975173,0.0,0.014876,0.0,15.864,200000,105042.3954889315,-94957.6045110685,0.5252119774446575
2021-11-05,1,1.175282262735021,-3712007.756340784,0.014149,3318.875054942544,15.825,200000,105042.3954889315,-94957.6045110685,0.5252119774446575
2021-11-06,1,0.8208117959024306,-3712007.756340784,0.014733,3318.875054942544,16.875,200000,110695.0268263242,-89304.9731736758,0.5534751341316211
2021-11-07,1,1.0326871251302148,-3712007.756340784,0.014808,3318.875054942544,16.485,200000,109679.06613662216,-90320.93386337784,0.5483953306831109
2021-11-08,1,0.5641534575864229,-3712007.756340784,0.014773,3318.875054942544,17.045,200000,111407.71589591807,-88592.28410408193,0.5570385794795903
2021-11-09,0,0.0985814227752948,0.0,0.014898,0.0,17.844,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-10,0,0.1529273740152986,0.0,0.013712,0.0,16.239,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-11,0,0.1990455544723423,0.0,0.013885,0.0,16.292,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-12,0,-0.17781786890148424,0.0,0.013453,0.0,16.156,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-13,0,-0.6669168206640294,0.0,0.013462,0.0,16.588,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-14,-2,-1.5251539430996706,0.0,0.01337,0.0,17.302,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-15,0,-0.5165868652575647,0.0,0.013618,0.0,16.568,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-16,0,-0.2621515790041332,0.0,0.012609,0.0,15.141,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-17,0,-0.4106853012716089,0.0,0.012524,0.0,15.125,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-18,0,0.05185640970202866,0.0,0.011668,0.0,13.682,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-19,0,0.08711759367848487,0.0,0.012686,0.0,14.806,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-20,0,0.808117823060238,0.0,0.013566,0.0,15.212,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-21,1,1.0913451438345794,-3648501.9686282924,0.013858,3319.6073981518534,15.231,200000,101121.88056250176,-98878.11943749824,0.5056094028125088
2021-11-22,1,0.7341314379745707,-3648501.9686282924,0.01303,3319.6073981518534,14.524,200000,95753.95850198416,-104246.04149801584,0.4787697925099208
2021-11-23,2,2.016066301353447,0.0,0.014014,0.0,14.721,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-24,2,1.4307297859996495,0.0,0.01333,0.0,14.429,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-25,0,-0.3495660453732157,0.0,0.013879,0.0,16.423,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-26,0,-0.5765689740432631,0.0,0.011933,0.0,14.32,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-27,0,-0.37715238594258726,0.0,0.012146,0.0,14.473,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-28,0,-0.7972995417177844,0.0,0.012361,0.0,15.098,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-29,-2,-1.373933162465072,0.0,0.012325,0.0,15.623,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-11-30,-2,-1.944925535754752,0.0,0.012015,0.0,16.068,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-12-01,-2,-1.2240955115976675,0.0,0.011786,0.0,15.158,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-12-02,-1,-1.1010113146030565,4493786.257613893,0.011503,-3502.1696017163013,14.76,200000,103384.04664266521,-96615.95335733479,0.516920233213326
2021-12-03,-1,-0.6459121202276534,4493786.257613893,0.011013,-3502.1696017163013,13.707,200000,97494.30678582715,-102505.69321417285,0.4874715339291358
2021-12-04,0,0.7402178617583041,0.0,0.010127,0.0,11.463,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-05,0,0.9198432485093415,0.0,0.009285,0.0,10.343,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-06,0,0.9945383159351393,0.0,0.00964,0.0,10.63,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-07,0,0.17945552680235777,0.0,0.009636,0.0,11.161,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-08,0,0.30589200791992227,0.0,0.009886,0.0,11.346,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-09,0,0.8654747933048321,0.0,0.008923,0.0,9.851,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-10,0,0.6976704013108596,0.0,0.008434,0.0,9.406,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-11,0,0.1632812185101461,0.0,0.008715,0.0,10.089,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-12,0,0.35823688289433514,0.0,0.008736,0.0,10.005,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-13,0,0.5319318352510418,0.0,0.007747,0.0,8.84,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-14,0,0.4466510233556678,0.0,0.007991,0.0,9.206,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-15,0,-0.1909184002573427,0.0,0.008202,0.0,9.792,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-16,0,-0.30759810567156115,0.0,0.007813,0.0,9.39,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-17,0,-0.7343425207211043,0.0,0.007361,0.0,9.088,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-18,0,-0.8075582654744302,0.0,0.007463,0.0,9.266,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-19,0,-0.6751177946139562,0.0,0.00739,0.0,9.08,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-20,0,0.038307596379827655,0.0,0.00764,0.0,8.962,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-21,0,0.5464633370471892,0.0,0.008069,0.0,9.207,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-22,0,0.16763889920356312,0.0,0.008155,0.0,9.42,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-23,0,-0.06848283161256034,0.0,0.008646,0.0,10.042,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-24,0,0.601908114014111,0.0,0.008608,0.0,9.77,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-25,0,0.005822079160014974,0.0,0.008624,0.0,10.013,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-26,0,0.6084784227581902,0.0,0.008685,0.0,9.913,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-27,0,-0.0979745215654597,0.0,0.008558,0.0,9.991,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-28,0,-0.4226155426941153,0.0,0.007677,0.0,9.069,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-29,0,-0.3954810416564828,0.0,0.007411,0.0,8.769,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-30,0,-0.7460657647729847,0.0,0.007365,0.0,8.825,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2021-12-31,0,-0.5647439536700036,0.0,0.007299,0.0,8.716,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-01,0,-0.7838083096067904,0.0,0.007441,0.0,8.961,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-02,-2,-1.52058058632868,0.0,0.007471,0.0,9.233,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-03,-2,-1.829349228333539,0.0,0.007291,0.0,9.173,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-04,-2,-1.446436150187532,0.0,0.00721,0.0,9.008,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-05,0,-0.781620223608747,0.0,0.006729,0.0,8.233,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-06,-2,-1.5024619556539858,0.0,0.006652,0.0,8.364,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-07,-2,-1.429138251182245,0.0,0.006275,0.0,7.883,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-08,-2,-1.7281828229523704,0.0,0.00594,0.0,7.596,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-09,-2,-1.271404832461986,0.0,0.006056,0.0,7.65,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-10,0,-0.9597501114517373,0.0,0.00578,0.0,7.237,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-11,0,-0.5070199972474508,0.0,0.006092,0.0,7.514,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-12,0,0.02568359061943934,0.0,0.006542,0.0,7.927,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-13,0,-0.5510411118696524,0.0,0.006107,0.0,7.576,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-14,0,-0.3738378506692131,0.0,0.006329,0.0,7.825,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-15,-2,-2.0917037741851066,0.0,0.006283,0.0,8.243,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-16,0,-0.7552015207638405,0.0,0.006376,0.0,8.044,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-17,-2,-1.2778078752341908,0.0,0.005983,0.0,7.682,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-18,-2,-2.1046678257575824,0.0,0.005928,0.0,7.849,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-19,-2,-1.2355497730775273,0.0,0.005709,0.0,7.397,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-20,-1,-1.1778540590139521,9005957.676983027,0.005442,-6945.921439645923,7.056,200000,98020.84335628327,-101979.15664371673,0.49010421678141636
2022-01-21,-2,-1.9322191809556766,0.0,0.00461,0.0,6.136,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-22,0,-0.598614043401314,0.0,0.004344,0.0,5.589,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-23,0,-0.4779152803114492,0.0,0.004529,0.0,5.815,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-24,2,1.6948788779165025,0.0,0.00452,0.0,5.464,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-25,0,-0.30694640456393374,0.0,0.004332,0.0,5.542,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-26,0,0.6123822266289695,0.0,0.004477,0.0,5.586,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-27,0,-0.5171569610210677,0.0,0.004376,0.0,5.636,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-28,0,-0.8744925966025143,0.0,0.004472,0.0,5.825,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-29,0,-0.6941836709647375,0.0,0.004597,0.0,5.967,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-30,-2,-1.6285857450591323,0.0,0.004447,0.0,5.973,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
2022-01-31,-2,-1.387256699076075,0.0,0.004528,0.0,6.066,200000,99123.55241905889,-100876.44758094111,0.4956177620952944
