date,statusList,zscore,EOSUSDT_position,EOSUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-10-02,0,0.20890458728983236,0.0,4.322,0.0,42.33,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-03,0,0.751195486925604,0.0,4.637,0.0,44.47,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-04,2,1.4528260948145963,0.0,4.594,0.0,43.01,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-05,0,-0.5428696687697828,0.0,4.73,0.0,46.81,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-06,0,-0.08585888996005533,0.0,4.748,0.0,46.32,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-07,0,7.1053572115833275e-06,0.0,4.722,0.0,46.08,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-08,-2,-1.5547152702433966,0.0,4.647,0.0,46.82,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-09,0,0.35868212342703276,0.0,5.0,0.0,48.74,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-10,0,-0.5464107763868911,0.0,4.577,0.0,45.31,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-11,0,-0.5753721304740228,0.0,4.55,0.0,45.12,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-12,0,-0.22631333163379455,0.0,4.495,0.0,44.28,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-13,0,0.4166834057356882,0.0,4.604,0.0,44.83,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-14,0,0.5175867708963814,0.0,4.623,0.0,44.91,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-15,1,1.0071910204231183,-11469.801555091552,4.643,1190.5720684169478,44.73,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-16,1,0.3342167934644553,-11469.801555091552,4.57,1190.5720684169478,44.49,200000,105385.5444306384,-94614.4555693616,0.5269277221531921
2021-10-17,0,-0.10905133130642318,0.0,4.412,0.0,43.26,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-18,0,0.47230124754618485,0.0,4.421,0.0,42.94,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-19,0,0.9593219602074918,0.0,4.459,0.0,42.91,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-20,2,1.9208896717017743,0.0,4.825,0.0,45.51,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-21,0,0.5233908200093523,0.0,4.666,0.0,45.01,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-22,0,0.6127161809728163,0.0,4.614,0.0,44.4,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-23,2,1.6904778505312674,0.0,4.747,0.0,44.74,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-24,2,2.5843081079262613,0.0,4.744,0.0,43.79,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-25,2,2.077749172566268,0.0,4.818,0.0,44.55,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-26,1,1.147093560904801,-11196.90352225688,4.716,1190.096844961989,44.37,200000,105609.1940219269,-94390.8059780731,0.5280459701096345
2021-10-27,1,0.844241070768222,-11196.90352225688,4.149,1190.096844961989,39.23,200000,93143.45194170263,-106856.54805829737,0.4657172597085132
2021-10-28,1,1.0691857660310875,-11196.90352225688,4.401,1190.096844961989,41.33,200000,98464.27500373154,-101535.72499626846,0.4923213750186577
2021-10-29,0,-0.06153071830472753,0.0,4.502,0.0,43.28,200000,104510.2622291725,-95489.7377708275,0.5225513111458625
2021-10-30,0,0.41464688659261684,0.0,4.48,0.0,42.57,200000,104510.2622291725,-95489.7377708275,0.5225513111458625
2021-10-31,0,-0.36696372559826895,0.0,4.637,0.0,44.67,200000,104510.2622291725,-95489.7377708275,0.5225513111458625
2021-11-01,-1,-1.0213072232933729,11264.309358608805,4.639,-1156.5987409160302,45.18,200000,104510.2622291725,-95489.7377708275,0.5225513111458625
2021-11-02,-2,-1.6241651307676173,0.0,4.701,0.0,46.39,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-03,-2,-1.946800903424485,0.0,4.707,0.0,46.99,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-04,-2,-2.3803426419537934,0.0,4.542,0.0,46.4,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-05,-2,-1.5371842571380543,0.0,4.502,0.0,45.17,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-06,-2,-1.671469629783678,0.0,4.446,0.0,45.0,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-07,-2,-1.3766350970084067,0.0,4.599,0.0,46.33,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-08,-2,-2.00909716348572,0.0,4.859,0.0,50.59,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-09,-1,-1.0277613011779259,10098.99784271906,5.209,-1001.2500906494781,52.54,200000,105211.35952544716,-94788.64047455284,0.5260567976272358
2021-11-10,-1,-0.6283464259403562,10098.99784271906,4.841,-1001.2500906494781,48.22,200000,97169.5279277208,-102830.4720722792,0.485847639638604
2021-11-11,-1,-0.3055146415466466,10098.99784271906,4.922,-1001.2500906494781,48.52,200000,98287.9217801759,-101712.0782198241,0.49143960890087945
2021-11-12,0,0.035054748823715474,0.0,4.849,0.0,47.31,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-13,0,0.01870538432048915,0.0,5.009,0.0,49.05,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-14,0,0.16640711888547952,0.0,4.957,0.0,48.48,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-15,0,0.20976444514196715,0.0,4.807,0.0,47.07,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-16,0,-0.11603524066113625,0.0,4.327,0.0,42.83,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-17,0,-0.053256284725939185,0.0,4.368,0.0,43.28,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-18,0,0.7586938686616693,0.0,4.087,0.0,39.84,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-19,2,1.2370891644134627,0.0,4.288,0.0,41.51,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-20,2,1.2106641947822852,0.0,4.341,0.0,42.08,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-21,0,0.6657879599149882,0.0,4.243,0.0,41.57,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-22,0,0.9692968166271746,0.0,4.134,0.0,40.23,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-23,2,1.8395747461674712,0.0,4.232,0.0,40.28,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-24,2,1.7121256941700993,0.0,4.12,0.0,39.15,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-25,0,0.7589675214964136,0.0,4.251,0.0,41.14,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-26,0,0.8486010532784046,0.0,3.852,0.0,37.14,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-27,0,0.8313893114139006,0.0,3.898,0.0,37.53,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-28,1,1.1109184075948362,-13062.33746529617,3.966,1361.86199756479,38.04,200000,103610.46077472923,-96389.53922527077,0.5180523038736462
2021-11-29,1,1.065726282188348,-13062.33746529617,4.002,1361.86199756479,38.39,200000,104557.35662262756,-95442.64337737244,0.5227867831131379
2021-11-30,2,2.4506561428156943,0.0,4.004,0.0,37.5,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-01,2,2.084657010788764,0.0,3.991,0.0,37.36,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-02,2,2.4263549795399793,0.0,3.964,0.0,36.53,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-03,2,1.9173983302366884,0.0,3.791,0.0,35.04,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-04,0,0.8711537316062822,0.0,3.144,0.0,29.63,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-05,2,1.3249687373290093,0.0,3.032,0.0,28.22,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-06,2,2.4957111777136642,0.0,3.273,0.0,29.37,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-07,2,1.2793197509828156,0.0,3.222,0.0,29.67,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-08,2,3.1036889699998595,0.0,3.648,0.0,31.14,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-09,2,2.1047737298807285,0.0,3.219,0.0,27.95,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-10,2,1.5143097428674084,0.0,3.04,0.0,26.76,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-11,2,2.6303041858565646,0.0,3.412,0.0,28.03,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-12,2,1.7399489618674628,0.0,3.333,0.0,28.13,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-13,2,2.0054433835371555,0.0,3.091,0.0,25.32,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-14,2,2.292604552609841,0.0,3.353,0.0,26.34,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-15,2,1.5977938048507936,0.0,3.362,0.0,27.14,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-16,1,1.1503167808100088,-16330.566211385589,3.21,1983.394534186445,26.43,200000,104842.23507709548,-95157.76492290452,0.5242111753854775
2021-12-17,2,1.3480920495156483,0.0,3.151,0.0,25.4,200000,105921.62804083577,-94078.37195916423,0.5296081402041788
2021-12-18,2,1.3708865590445007,0.0,3.242,0.0,25.86,200000,105921.62804083577,-94078.37195916423,0.5296081402041788
2021-12-19,2,1.310828311500183,0.0,3.187,0.0,25.31,200000,105921.62804083577,-94078.37195916423,0.5296081402041788
2021-12-20,0,0.9942365013248248,0.0,3.188,0.0,25.65,200000,105921.62804083577,-94078.37195916423,0.5296081402041788
2021-12-21,1,1.055246752113648,-15995.413476417361,3.311,2007.6123586208448,26.38,200000,105921.62804083577,-94078.37195916423,0.5296081402041788
2021-12-22,1,0.5957629356483733,-15995.413476417361,3.35,2007.6123586208448,27.3,200000,108392.45253634723,-91607.54746365277,0.5419622626817362
2021-12-23,0,-0.16048952901916924,0.0,3.502,0.0,29.69,200000,102331.55510779648,-97668.44489220352,0.5116577755389824
2021-12-24,0,-0.48979577506799993,0.0,3.377,0.0,28.95,200000,102331.55510779648,-97668.44489220352,0.5116577755389824
2021-12-25,0,-0.8042403383121136,0.0,3.408,0.0,29.45,200000,102331.55510779648,-97668.44489220352,0.5116577755389824
2021-12-26,-1,-1.0224480217626737,15070.921223534091,3.395,-1733.2580472187751,29.52,200000,102331.55510779648,-97668.44489220352,0.5116577755389824
2021-12-27,-2,-1.3088203189941838,0.0,3.391,0.0,29.58,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2021-12-28,0,-0.999084455973493,0.0,3.129,0.0,27.0,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2021-12-29,0,-0.9312317379355983,0.0,3.031,0.0,26.06,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2021-12-30,0,-0.6990102787487976,0.0,3.077,0.0,26.14,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2021-12-31,0,-0.5588695870298163,0.0,3.034,0.0,25.69,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-01,0,-0.19985427280055929,0.0,3.157,0.0,26.38,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-02,0,-0.014830923684469113,0.0,3.251,0.0,27.01,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-03,0,-0.02113779524889983,0.0,3.195,0.0,26.63,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-04,0,0.46710437477276023,0.0,3.168,0.0,26.03,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-05,0,-0.34838351470217394,0.0,2.896,0.0,24.44,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-06,0,-0.3967436652530139,0.0,2.922,0.0,24.75,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-07,0,0.23937085271145664,0.0,2.839,0.0,23.65,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-08,0,0.11521517094620444,0.0,2.751,0.0,23.07,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-09,0,-0.20131946061526712,0.0,2.793,0.0,23.66,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-10,0,0.39991777036932813,0.0,2.702,0.0,22.68,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-11,0,-0.8803010315228544,0.0,2.769,0.0,23.82,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-12,0,-0.6741565648329881,0.0,2.886,0.0,24.76,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-13,0,0.2867980882385442,0.0,2.789,0.0,23.53,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-14,-2,-1.405224929040455,0.0,2.863,0.0,24.86,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-15,-2,-1.5342820692236925,0.0,2.909,0.0,25.32,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-16,-2,-1.3452464432922553,0.0,2.903,0.0,25.16,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-17,0,0.1027791255816365,0.0,2.833,0.0,23.95,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-18,-2,-2.7852505793531748,0.0,2.825,0.0,25.42,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-19,-1,-1.1069508757163167,18710.448024009445,2.739,-2150.563035575404,23.83,200000,102495.83427552374,-97504.16572447626,0.5124791713776187
2022-01-20,-1,-0.6059768028169887,18710.448024009445,2.636,-2150.563035575404,22.71,200000,98160.02752920632,-101839.97247079368,0.4908001376460316
2022-01-21,0,1.3424080121157667,0.0,2.37,0.0,19.56,200000,100217.08543447623,-99782.91456552377,0.5010854271723812
2022-01-22,2,2.2438257519471096,0.0,2.222,0.0,17.84,200000,100217.08543447623,-99782.91456552377,0.5010854271723812
2022-01-23,2,1.342827338193857,0.0,2.273,0.0,18.61,200000,100217.08543447623,-99782.91456552377,0.5010854271723812
2022-01-24,1,1.1225403636753966,-22786.96803876222,2.199,2766.899100896638,18.11,200000,100217.08543447623,-99782.91456552377,0.5010854271723812
2022-01-25,1,1.168225303642513,-22786.96803876222,2.223,2766.899100896638,18.24,200000,101123.66955052309,-98876.33044947691,0.5056183477526155
2022-01-26,1,1.1050112522859947,-22786.96803876222,2.213,2766.899100896638,18.14,200000,100619.10996004581,-99380.89003995419,0.5030955498002291
2022-01-27,2,1.3096414384401536,0.0,2.224,0.0,18.08,200000,100869.76660847222,-99130.23339152778,0.5043488330423611
2022-01-28,0,0.7650048300190054,0.0,2.309,0.0,19.04,200000,100869.76660847222,-99130.23339152778,0.5043488330423611
2022-01-29,0,0.5987731762478966,0.0,2.336,0.0,19.33,200000,100869.76660847222,-99130.23339152778,0.5043488330423611
2022-01-30,0,-0.08440104172685155,0.0,2.317,0.0,19.57,200000,100869.76660847222,-99130.23339152778,0.5043488330423611
2022-01-31,0,-0.06901462129983535,0.0,2.337,0.0,19.71,200000,100869.76660847222,-99130.23339152778,0.5043488330423611
