date,statusList,zscore,FETUSDT_position,FETUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-03-05,0,-0.2801026648229888,0.0,0.3737,0.0,0.6913,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-06,0,-0.6334020258253317,0.0,0.3831,0.0,0.7626,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-07,0,-0.9040874265212309,0.0,0.37246,0.0,0.7888,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-08,0,0.3938464414775819,0.0,0.44438,0.0,0.7665,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-09,0,0.1368715820439282,0.0,0.42838,0.0,0.7679,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-10,0,0.7156886586436202,0.0,0.454,0.0,0.763,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-11,0,0.748718394158495,0.0,0.44166,0.0,0.7457,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-12,2,2.141975265354947,0.0,0.5255,0.0,0.742,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-13,2,2.6008437882257365,0.0,0.62092,0.0,0.7699,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-14,2,2.5841816834943856,0.0,0.68704,0.0,0.7764,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-15,2,2.083193005746755,0.0,0.6461,0.0,0.7364,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-16,2,1.6711671571253186,0.0,0.61549,0.0,0.722,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-17,2,1.4940604589388602,0.0,0.658,0.0,0.7711,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-18,0,0.8787656437274071,0.0,0.59455,0.0,0.7644,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-19,0,0.5661205835391688,0.0,0.6038,0.0,0.8133,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-20,0,0.6830703186250654,0.0,0.58633,0.0,0.7615,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-21,0,0.8916369861423655,0.0,0.64182,0.0,0.7915,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-22,1,1.0079984315478254,-110318.43199201343,0.67196,92696.72822477597,0.7997,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-23,1,0.21679848434843052,-110318.43199201343,0.62812,92696.72822477597,0.856,200000,148641.6128632317,-51358.38713676829,0.7432080643161585
2021-03-24,1,0.9068801837373319,-110318.43199201343,0.61858,92696.72822477597,0.7352,200000,136391.41025247495,-63608.58974752505,0.6819570512623747
2021-03-25,1,1.0814229612917328,-110318.43199201343,0.60863,92696.72822477597,0.6915,200000,131242.8948307317,-68757.1051692683,0.6562144741536585
2021-03-26,2,1.3256763239868719,0.0,0.69757,0.0,0.7518,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-03-27,0,0.9447671341495325,0.0,0.78885,0.0,0.8921,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-03-28,0,0.8941766846813068,0.0,0.77916,0.0,0.8781,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-03-29,0,0.725764837913998,0.0,0.82,0.0,0.937,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-03-30,0,-0.1786415315741352,0.0,0.80995,0.0,1.0083,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-03-31,-2,-1.7532747888172582,0.0,0.72674,0.0,1.0245,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-01,-2,-1.4876180954042733,0.0,0.70796,0.0,0.969,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-02,-2,-2.317474463659386,0.0,0.69364,0.0,1.0801,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-03,-2,-2.514388063758936,0.0,0.63403,0.0,1.1088,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-04,-2,-1.9119209545131197,0.0,0.72304,0.0,1.214,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-05,-2,-1.7541655445277853,0.0,0.68135,0.0,1.1686,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-06,-2,-1.367222609470792,0.0,0.66701,0.0,1.0994,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-07,-1,-1.1361525378829456,130548.11087532224,0.59566,-80951.78817821616,0.9606,200000,155524.57544798887,-44475.42455201113,0.7776228772399444
2021-04-08,-2,-1.4725385926402963,0.0,0.6066,0.0,1.0825,200000,163964.4020939374,-36035.59790606261,0.819822010469687
2021-04-09,-2,-1.2128364211833458,0.0,0.68365,0.0,1.1855,200000,163964.4020939374,-36035.59790606261,0.819822010469687
2021-04-10,-2,-1.3859287632361927,0.0,0.65528,0.0,1.2324,200000,163964.4020939374,-36035.59790606261,0.819822010469687
2021-04-11,-2,-1.3075283817425236,0.0,0.63278,0.0,1.2135,200000,163964.4020939374,-36035.59790606261,0.819822010469687
2021-04-12,-1,-1.1711581606300658,134533.7901587986,0.60938,-70443.54790081517,1.1638,200000,163964.4020939374,-36035.59790606261,0.819822010469687
2021-04-13,-1,-1.059801712403527,134533.7901587986,0.60803,-70443.54790081517,1.1615,200000,163620.76131705113,-36379.23868294887,0.8181038065852557
2021-04-14,-1,-0.9882157322421705,134533.7901587986,0.59596,-70443.54790081517,1.1461,200000,160912.10783216188,-39087.892167838116,0.8045605391608094
2021-04-15,-1,-0.9342692296848117,134533.7901587986,0.6501,-70443.54790081517,1.2549,200000,175860.02524296794,-24139.97475703206,0.8793001262148397
2021-04-16,-2,-1.3895633121725135,0.0,0.60559,0.0,1.3563,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-17,0,-0.9858916985508519,0.0,0.63834,0.0,1.3005,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-18,-2,-1.6581366933003712,0.0,0.54358,0.0,1.2961,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-19,-2,-1.6059980787097228,0.0,0.47802,0.0,1.131,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-20,0,-0.7797595354254243,0.0,0.53494,0.0,1.1021,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-21,-2,-1.318937615262258,0.0,0.46711,0.0,1.0513,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-22,0,-0.6675947282635922,0.0,0.40685,0.0,0.8442,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-23,0,0.028408655795799605,0.0,0.41488,0.0,0.7958,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-24,0,-0.23283374721449016,0.0,0.36899,0.0,0.7353,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-25,0,-0.6125916237274759,0.0,0.35865,0.0,0.7533,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-26,0,0.27964577356984804,0.0,0.45942,0.0,0.8849,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-27,2,2.635737168534617,0.0,0.6231,0.0,0.9627,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-28,2,1.9529890539342296,0.0,0.58004,0.0,0.9299,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-29,2,1.5390904483610413,0.0,0.56209,0.0,0.9307,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-04-30,2,1.2934690604140453,0.0,0.60008,0.0,1.0069,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-05-01,2,2.101262098421678,0.0,0.6741,0.0,0.9994,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-05-02,2,1.3774889848792837,0.0,0.63506,0.0,1.003,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-05-03,2,1.2144712103668498,0.0,0.63211,0.0,1.0033,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-05-04,1,1.1295713514365653,-162567.95307407834,0.54757,102767.64496048613,0.8662,200000,178034.66812954616,-21965.33187045384,0.8901733406477308
2021-05-05,1,0.6528160150124378,-162567.95307407834,0.59101,102767.64496048613,0.9898,200000,197798.7009282002,-2201.299071799789,0.9889935046410011
2021-05-06,0,-0.41315385890966666,0.0,0.56206,0.0,1.0975,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-07,0,-0.11075171019494286,0.0,0.57068,0.0,1.0584,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-08,0,-0.2526212940011753,0.0,0.55482,0.0,1.0369,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-09,0,-0.6459985349127942,0.0,0.53163,0.0,1.0338,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-10,0,-0.24853391688213264,0.0,0.48978,0.0,0.8988,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-11,0,-0.1273365175755637,0.0,0.54404,0.0,0.9724,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-12,0,-0.19714292608863043,0.0,0.4454,0.0,0.7956,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-13,0,-0.33476951345329276,0.0,0.44661,0.0,0.8062,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-14,0,-0.2447579995169335,0.0,0.47341,0.0,0.8414,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-15,0,0.6222546293133239,0.0,0.47902,0.0,0.7817,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-16,0,0.17775319915102752,0.0,0.4634,0.0,0.7794,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-17,0,0.8410652066460862,0.0,0.43345,0.0,0.6959,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-18,2,2.163614438689019,0.0,0.50894,0.0,0.7277,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-19,0,0.874715840653743,0.0,0.32775,0.0,0.5153,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-20,-2,-3.76745357331307,0.0,0.34948,0.0,2.4318,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-21,-2,-2.44852726208219,0.0,0.29189,0.0,1.3506,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-22,-2,-1.715893742602474,0.0,0.24842,0.0,0.8925,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-23,-2,-1.4907381346310289,0.0,0.21258,0.0,0.7534,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-24,-1,-1.1621474623435872,272705.32367013016,0.28716,-85258.63989669524,0.9185,200000,156620.12149022915,-43379.878509770846,0.7831006074511457
2021-05-25,-2,-1.2978637136872395,0.0,0.27909,0.0,1.0436,200000,169486.7093033237,-30513.290696676297,0.8474335465166185
2021-05-26,-1,-1.0859124202697819,254080.15666255465,0.33353,-72294.27968918432,1.1722,200000,169486.7093033237,-30513.290696676297,0.8474335465166185
2021-05-27,-1,-1.0223723088031313,254080.15666255465,0.29591,-72294.27968918432,1.065,200000,152178.26702699784,-47821.73297300216,0.7608913351349892
2021-05-28,-1,-0.9791023034214584,254080.15666255465,0.31372,-72294.27968918432,1.1689,200000,164214.8102768642,-35785.18972313579,0.8210740513843211
2021-05-29,-1,-0.8860786585771483,254080.15666255465,0.28186,-72294.27968918432,1.0449,200000,147155.32580413634,-52844.674195863656,0.7357766290206817
2021-05-30,-1,-0.6505209628393032,254080.15666255465,0.30984,-72294.27968918432,1.0348,200000,153534.31636269385,-46465.68363730615,0.7676715818134692
2021-05-31,-1,-0.5322210729330388,254080.15666255465,0.32775,-72294.27968918432,1.0609,200000,159971.77266840794,-40028.22733159206,0.7998588633420397
2021-06-01,-1,-0.39617676527521795,254080.15666255465,0.32699,-72294.27968918432,1.0147,200000,156438.67602770406,-43561.32397229594,0.7821933801385204
2021-06-02,-1,-0.27233862037070167,254080.15666255465,0.35097,-72294.27968918432,1.0517,200000,165206.40653297195,-34793.593467028055,0.8260320326648597
2021-06-03,0,0.002739209919468183,0.0,0.40705,0.0,1.0986,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-04,0,0.03442144714757489,0.0,0.36599,0.0,1.0087,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-05,0,0.15586201037449288,0.0,0.35295,0.0,0.9579,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-06,0,0.06259965723399966,0.0,0.35291,0.0,1.0378,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-07,0,0.1544691723650005,0.0,0.30655,0.0,0.935,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-08,0,0.7927269716111839,0.0,0.31507,0.0,0.9221,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-09,0,0.2993186033101459,0.0,0.31454,0.0,0.9842,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-10,0,-0.20858196698904782,0.0,0.2861,0.0,0.9379,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-11,0,0.07500732688758581,0.0,0.27147,0.0,0.8579,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-12,0,0.2687608261159528,0.0,0.25456,0.0,0.784,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-13,0,0.2782694980894755,0.0,0.28271,0.0,0.8681,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-14,0,0.24195260845574768,0.0,0.29139,0.0,0.8912,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-15,0,0.4510743924799789,0.0,0.2903,0.0,0.8658,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-16,2,1.2035707887946963,0.0,0.29433,0.0,0.8172,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-17,0,0.9629388762579512,0.0,0.29256,0.0,0.8242,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-18,0,0.7820564969432382,0.0,0.26762,0.0,0.7619,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-19,0,0.3022273759174995,0.0,0.25588,0.0,0.7464,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-20,2,1.2118023123511803,0.0,0.26132,0.0,0.7205,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-21,2,2.100837068659429,0.0,0.19472,0.0,0.5021,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-22,2,2.1757112951964115,0.0,0.1878,0.0,0.4694,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-23,2,1.967656272059768,0.0,0.20455,0.0,0.5098,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-24,0,0.8280213002969183,0.0,0.21317,0.0,0.5747,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-25,0,0.5743208181530826,0.0,0.1869,0.0,0.514,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-26,0,-0.40213311992647044,0.0,0.18698,0.0,0.5552,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-27,0,-0.2689951261780805,0.0,0.19229,0.0,0.5636,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-28,0,0.06018965861271087,0.0,0.20999,0.0,0.5991,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-29,0,-0.8345696195493583,0.0,0.2231,0.0,0.6821,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-06-30,-2,-2.402815281790751,0.0,0.22804,0.0,0.8245,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-01,0,-0.3014607328359584,0.0,0.25016,0.0,0.735,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-02,0,0.03253234639259574,0.0,0.25092,0.0,0.7143,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-03,0,0.2954624805275609,0.0,0.26797,0.0,0.7438,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-04,0,0.34672713425672663,0.0,0.27594,0.0,0.7595,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-05,0,-0.40667437743467577,0.0,0.27501,0.0,0.8009,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-06,0,0.30401056244397184,0.0,0.28923,0.0,0.7976,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-07,0,-0.9246826679287122,0.0,0.27141,0.0,0.8286,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-08,0,0.6162245486983756,0.0,0.26782,0.0,0.7214,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-09,1,1.046269650491263,-254292.59106545598,0.28606,98208.36857052024,0.7407,200000,145485.87720036868,-54514.122799631325,0.7274293860018434
2021-07-10,1,0.8027917079685811,-254292.59106545598,0.28287,98208.36857052024,0.7434,200000,144939.84643001028,-55060.15356998972,0.7246992321500514
2021-07-11,1,0.7911383482717007,-254292.59106545598,0.28901,98208.36857052024,0.7617,200000,148298.4160839927,-51701.58391600731,0.7414920804199634
2021-07-12,0,-0.15627310136508588,0.0,0.26604,0.0,0.7601,200000,138489.69717697016,-61510.30282302984,0.6924484858848508
2021-07-13,-2,-2.1403172992177932,0.0,0.2387,0.0,0.8291,200000,138489.69717697016,-61510.30282302984,0.6924484858848508
2021-07-14,-1,-1.0179985518206152,285122.4927467886,0.24286,-90280.11549998054,0.767,200000,138489.69717697016,-61510.30282302984,0.6924484858848508
2021-07-15,-1,-1.140285363518283,285122.4927467886,0.22473,-90280.11549998054,0.726,200000,129618.94164797169,-70381.05835202831,0.6480947082398585
2021-07-16,-2,-2.1639805633304148,0.0,0.20001,0.0,0.753,200000,149443.27437417032,-50556.725625829684,0.7472163718708515
2021-07-17,0,-0.8430204161041815,0.0,0.21857,0.0,0.7084,200000,149443.27437417032,-50556.725625829684,0.7472163718708515
2021-07-18,0,-0.19872725726333434,0.0,0.23281,0.0,0.7055,200000,149443.27437417032,-50556.725625829684,0.7472163718708515
2021-07-19,0,0.094949253417843,0.0,0.22468,0.0,0.6591,200000,149443.27437417032,-50556.725625829684,0.7472163718708515
2021-07-20,2,2.3262681458945913,0.0,0.26,0.0,0.6001,200000,149443.27437417032,-50556.725625829684,0.7472163718708515
2021-07-21,2,1.409388626323373,0.0,0.26425,0.0,0.6524,200000,149443.27437417032,-50556.725625829684,0.7472163718708515
2021-07-22,1,1.1708124662267714,-278656.1148129225,0.26815,111408.4347503879,0.6707,200000,149443.27437417035,-50556.725625829655,0.7472163718708518
2021-07-23,2,1.5497162055596085,0.0,0.28779,0.0,0.6797,200000,153913.40455634263,-46086.59544365737,0.7695670227817132
2021-07-24,0,0.94513982501866,0.0,0.2796,0.0,0.7003,200000,153913.40455634263,-46086.59544365737,0.7695670227817132
2021-07-25,2,2.3053549949584538,0.0,0.34563,0.0,0.7075,200000,153913.40455634263,-46086.59544365737,0.7695670227817132
2021-07-26,1,1.038223883464648,-243210.61335620796,0.31642,103256.00735029025,0.7453,200000,153913.40455634263,-46086.59544365737,0.7695670227817132
2021-07-27,2,1.603028334094959,0.0,0.35495,0.0,0.7566,200000,162117.51660589906,-37882.48339410094,0.8105875830294953
2021-07-28,2,1.217801387041453,0.0,0.34348,0.0,0.7575,200000,162117.51660589906,-37882.48339410094,0.8105875830294953
2021-07-29,2,1.575780960041168,0.0,0.389,0.0,0.7966,200000,162117.51660589906,-37882.48339410094,0.8105875830294953
2021-07-30,1,1.0663518097199922,-214435.48663514067,0.37801,98755.79715271629,0.8208,200000,162117.51660589906,-37882.48339410094,0.8105875830294953
2021-07-31,2,1.3671182866679261,0.0,0.40334,0.0,0.8193,200000,167697.30117809624,-32302.69882190376,0.8384865058904812
2021-08-01,2,1.3115711531116787,0.0,0.39102,0.0,0.7825,200000,167697.30117809624,-32302.69882190376,0.8384865058904812
2021-08-02,1,1.0145430370650457,-219631.32406697256,0.38177,106366.42216040609,0.7883,200000,167697.30117809624,-32302.69882190376,0.8384865058904812
2021-08-03,1,0.9316120158618504,-219631.32406697256,0.374,106366.42216040609,0.7709,200000,164139.9900445048,-35860.00995549519,0.8206999502225241
2021-08-04,1,0.9904725480805167,-219631.32406697256,0.39503,106366.42216040609,0.7965,200000,171481.8171969396,-28518.182803060394,0.857409085984698
2021-08-05,2,1.3046519766696345,0.0,0.41578,0.0,0.8006,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-06,0,0.8503423577974352,0.0,0.41292,0.0,0.8346,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-07,0,0.2832991067657331,0.0,0.40583,0.0,0.8649,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-08,0,-0.4998168646927629,0.0,0.37665,0.0,0.85,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-09,0,-0.24928687717856604,0.0,0.39836,0.0,0.8785,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-10,2,1.4810543929464692,0.0,0.45594,0.0,0.8747,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-11,2,1.5590383990088266,0.0,0.48337,0.0,0.9151,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-12,2,2.578417173416774,0.0,0.50981,0.0,0.8683,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-13,2,1.6582084957793028,0.0,0.51539,0.0,0.9299,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-14,1,1.1267896378142597,-173241.91430212543,0.50178,93191.81792294221,0.9328,200000,173858.65551704098,-26141.344482959015,0.8692932775852049
2021-08-15,1,0.8988171626164331,-173241.91430212543,0.49755,93191.81792294221,0.9354,200000,173368.14094614267,-26631.859053857333,0.8668407047307134
2021-08-16,1,0.9317802964213405,-173241.91430212543,0.49082,93191.81792294221,0.9144,200000,170245.19468650754,-29754.805313492456,0.8512259734325377
2021-08-17,1,0.8259038699687129,-173241.91430212543,0.46319,93191.81792294221,0.8641,200000,160770.97215281584,-39229.02784718416,0.8038548607640792
2021-08-18,2,1.953702285337179,0.0,0.50033,0.0,0.8471,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-19,2,2.233345675269141,0.0,0.54524,0.0,0.8775,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-20,2,1.8254318693069733,0.0,0.56253,0.0,0.9117,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-21,2,1.5857364559730445,0.0,0.56597,0.0,0.9182,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-22,2,1.3177839271153557,0.0,0.55844,0.0,0.9149,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-23,0,0.6687218542547566,0.0,0.56006,0.0,0.9678,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-24,-2,-2.256200721179901,0.0,0.52088,0.0,1.3197,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-25,0,-0.7835455204205685,0.0,0.56895,0.0,1.1726,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-26,0,-0.9785768210238321,0.0,0.5156,0.0,1.0959,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-27,0,-0.7302823104619062,0.0,0.5622,0.0,1.1515,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-28,-1,-1.0838241421183292,164965.4737802499,0.5504,-77306.93637177482,1.1745,200000,181593.99353729907,-18406.006462700927,0.9079699676864954
2021-08-29,0,-0.15704453860654097,0.0,0.6061,0.0,1.1415,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-08-30,0,0.5039648375936316,0.0,0.626,0.0,1.0925,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-08-31,2,1.4696271083961339,0.0,0.7248,0.0,1.129,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-01,0,0.9885361032822944,0.0,0.7106,0.0,1.1576,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-02,0,0.8299023102294955,0.0,0.7058,0.0,1.1622,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-03,0,0.7663552637601699,0.0,0.7338,0.0,1.2082,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-04,0,-0.3913491737241615,0.0,0.7032,0.0,1.3275,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-05,0,-0.9385648970752465,0.0,0.6704,0.0,1.3703,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-06,0,0.7210612143712053,0.0,0.815,0.0,1.3423,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-07,2,2.7249422141151904,0.0,0.9115,0.0,1.1209,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-08,2,2.03977738203134,0.0,0.8872,0.0,1.1326,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-09,2,1.620129597621478,0.0,0.8977,0.0,1.1803,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-10,1,1.1017637568857115,-107461.90544569821,0.7903,76586.837292574,1.1089,200000,169854.2877474706,-30145.712252529396,0.849271438737353
2021-09-11,2,1.889574606051071,0.0,0.9472,0.0,1.1309,200000,185030.150291464,-14969.849708536,0.9251507514573201
2021-09-12,2,1.2403207587329117,0.0,0.8795,0.0,1.1385,200000,185030.150291464,-14969.849708536,0.9251507514573201
2021-09-13,2,1.5199633873267133,0.0,0.899,0.0,1.0848,200000,185030.150291464,-14969.849708536,0.9251507514573201
2021-09-14,2,1.228650852380678,0.0,0.9085,0.0,1.1241,200000,185030.150291464,-14969.849708536,0.9251507514573201
2021-09-15,1,1.16804332696875,-97415.05227517322,0.9497,79432.5364005598,1.1647,200000,185030.150291464,-14969.849708536,0.9251507514573201
2021-09-16,1,0.9411185757168441,-97415.05227517322,0.9098,79432.5364005598,1.14,200000,179181.30605659075,-20818.69394340925,0.8959065302829538
2021-09-17,0,0.0037761482825957858,0.0,0.8253,0.0,1.1934,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-18,0,-0.10737765014397826,0.0,0.8385,0.0,1.2201,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-19,0,-0.4712140933155894,0.0,0.7651,0.0,1.1712,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-20,0,-0.3202544223644615,0.0,0.6805,0.0,1.0144,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-21,0,-0.8918487688612589,0.0,0.6031,0.0,0.9876,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-22,0,-0.27360271253951707,0.0,0.743,0.0,1.093,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-23,0,0.3736388214057542,0.0,0.8443,0.0,1.1219,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-24,0,-0.24627695074266243,0.0,0.8129,0.0,1.1589,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-25,0,0.09264909130249412,0.0,0.8359,0.0,1.125,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-26,0,-0.04590567278411654,0.0,0.8114,0.0,1.0964,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-27,0,-0.717104089017036,0.0,0.7378,0.0,1.0672,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
2021-09-28,0,-0.6501321453306973,0.0,0.684,0.0,0.9897,200000,170632.00399373638,-29367.996006263624,0.8531600199686818
