date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,CELRUSDT_position,CELRUSDT_price,init,total_asset,pnl,return
2021-02-20,2,2.381959291090344,0.0,0.0022773,0.0,0.02213,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-21,2,3.8296006485925456,0.0,0.00378,0.0,0.02223,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-22,2,2.809570520706531,0.0,0.0034332,0.0,0.01997,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-23,2,2.4836889804757787,0.0,0.0030186,0.0,0.01633,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-24,2,2.030829000152012,0.0,0.0031333,0.0,0.01709,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-25,2,1.5492370249963394,0.0,0.0029679,0.0,0.01726,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-26,1,1.189475208525252,-29566411.223120302,0.0028118,4777864.084894809,0.0174,200000,166269.67015433934,-33730.32984566066,0.8313483507716968
2021-02-27,1,0.2926847668101839,-29566411.223120302,0.0026422,4777864.084894809,0.02175,200000,182038.91558019054,-17961.084419809456,0.9101945779009527
2021-02-28,0,-0.10540651906791781,0.0,0.0024256,0.0,0.02342,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-01,0,0.2017884676961874,0.0,0.002807,0.0,0.02334,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-02,0,0.12432864635910318,0.0,0.0026748,0.0,0.02249,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-03,0,-0.14565307140729297,0.0,0.0026857,0.0,0.02477,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-04,0,-0.42685908093346675,0.0,0.0024918,0.0,0.02562,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-05,0,-0.3070306951308197,0.0,0.0030274,0.0,0.02889,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-06,0,-0.4194176200180125,0.0,0.0029855,0.0,0.02892,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-07,0,-0.3543896671736215,0.0,0.0030384,0.0,0.028,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-08,0,-0.6796803229641786,0.0,0.0030073,0.0,0.03044,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-09,0,-0.8442735924849321,0.0,0.0031371,0.0,0.03332,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-10,0,-0.8654922216043324,0.0,0.0030958,0.0,0.0322,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-11,-1,-1.0399301573039592,20075849.496688776,0.0031403,-1817883.223023407,0.03468,200000,126088.38034890352,-73911.61965109648,0.6304419017445175
2021-03-12,-2,-1.5006850675258214,0.0,0.0029625,0.0,0.04197,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-13,0,-0.6187131099984725,0.0,0.004619,0.0,0.04653,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-14,0,0.4740454607387788,0.0,0.0072737,0.0,0.05433,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-15,0,0.18064940828499562,0.0,0.00708,0.0,0.05877,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-16,0,0.6032565193206457,0.0,0.0068416,0.0,0.05398,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-17,2,1.498909343943734,0.0,0.0071676,0.0,0.0507,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-18,2,1.7638661117759789,0.0,0.0071323,0.0,0.0503,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-19,2,1.8737021584638949,0.0,0.00815,0.0,0.05486,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-20,0,0.815301320826896,0.0,0.0077178,0.0,0.0598,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-21,0,-0.2811683071892745,0.0,0.0080067,0.0,0.07533,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-22,0,-0.7329874159426614,0.0,0.00742,0.0,0.07739,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-23,0,-0.46724977878507795,0.0,0.0076374,0.0,0.07573,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-24,0,-0.5346429095180815,0.0,0.0072311,0.0,0.07258,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-25,0,0.18565719443668594,0.0,0.0077737,0.0,0.06771,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-26,2,1.6357038817371954,0.0,0.0104099,0.0,0.06974,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-27,0,-0.21749111080718456,0.0,0.0099946,0.0,0.09207,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-28,0,0.04258490684068543,0.0,0.0101872,0.0,0.08853,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-29,2,1.4459611076900551,0.0,0.0129999,0.0,0.08696,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-30,2,2.6601410049744727,0.0,0.0181274,0.0,0.09202,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-03-31,2,2.273768828660762,0.0,0.0167518,0.0,0.08345,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-01,2,2.369651378397851,0.0,0.0173532,0.0,0.0794,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-02,2,3.125093600633425,0.0,0.0242549,0.0,0.07996,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-03,2,2.465429098414085,0.0,0.0230732,0.0,0.0752,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-04,2,2.498601747666858,0.0,0.0272443,0.0,0.07657,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-05,2,2.2837400501309295,0.0,0.0285997,0.0,0.07465,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-06,2,1.492024667599267,0.0,0.0227351,0.0,0.0689,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-07,2,1.3437986795568009,0.0,0.0204695,0.0,0.06177,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-08,1,1.1227927271447757,-3092478.5031929966,0.0231061,993674.2809432305,0.07191,200000,142910.2350852554,-57089.76491474459,0.714551175426277
2021-04-09,1,0.9151434391110339,-3092478.5031929966,0.0209399,993674.2809432305,0.0676,200000,131928.57200077342,-68071.42799922658,0.6596428600038671
2021-04-10,1,0.6707067417115463,-3092478.5031929966,0.0191341,993674.2809432305,0.06543,200000,124187.9011300607,-75812.0988699393,0.6209395056503035
2021-04-11,1,0.769347357126535,-3092478.5031929966,0.0197457,993674.2809432305,0.0635,200000,124161.4696203931,-75838.5303796069,0.6208073481019655
2021-04-12,1,0.6284975967525447,-3092478.5031929966,0.0187987,993674.2809432305,0.06171,200000,119454.21551498094,-80545.78448501906,0.5972710775749047
2021-04-13,1,0.5623533685230929,-3092478.5031929966,0.0187208,993674.2809432305,0.06128,200000,118786.03149877662,-81213.96850122338,0.5939301574938831
2021-04-14,0,-0.2566717496733157,0.0,0.01757,0.0,0.07307,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-15,0,-0.1998592765841743,0.0,0.0185614,0.0,0.07392,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-16,0,0.0433747622694178,0.0,0.0190209,0.0,0.06835,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-17,0,-0.21677265041653168,0.0,0.0188709,0.0,0.06977,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-18,0,-0.1591844381247454,0.0,0.0170608,0.0,0.06052,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-19,0,-0.003944646854028646,0.0,0.0157814,0.0,0.05361,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-20,0,-0.2603060795408116,0.0,0.0160758,0.0,0.0556,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-21,0,-0.4510329204130475,0.0,0.0149,0.0,0.05181,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-22,-2,-1.4154510945883951,0.0,0.0127212,0.0,0.0508,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-23,0,-0.9284301190495552,0.0,0.0128001,0.0,0.04839,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-24,0,-0.3284211669092314,0.0,0.0120997,0.0,0.04273,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-25,0,-0.6839179078020089,0.0,0.011748,0.0,0.0434,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-26,-2,-1.7905966204073516,0.0,0.014055,0.0,0.05946,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-27,-2,-1.4492603263840753,0.0,0.016473,0.0,0.06797,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-28,0,-0.998635645505673,0.0,0.015843,0.0,0.06295,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-29,0,-0.8378854721057463,0.0,0.015375,0.0,0.06065,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-04-30,-1,-1.127428973866359,3877708.377756036,0.016071,-945798.3205177909,0.06589,200000,124637.3026778345,-75362.6973221655,0.6231865133891725
2021-05-01,-2,-1.7503611441413356,0.0,0.016197,0.0,0.07209,200000,130012.66100944753,-69987.33899055247,0.6500633050472376
2021-05-02,-2,-1.7421952328273047,0.0,0.015528,0.0,0.07056,200000,130012.66100944753,-69987.33899055247,0.6500633050472376
2021-05-03,-2,-1.391214245109651,0.0,0.01529,0.0,0.06767,200000,130012.66100944753,-69987.33899055247,0.6500633050472376
2021-05-04,-1,-1.0747531041623906,4806383.031772552,0.013525,-1117139.207848836,0.05819,200000,130012.66100944753,-69987.33899055247,0.6500633050472376
2021-05-05,-1,-0.7832831833423988,4806383.031772552,0.014775,-1117139.207848836,0.06199,200000,140265.76878898882,-59734.23121101118,0.7013288439449441
2021-05-06,0,0.1031655411016255,0.0,0.014982,0.0,0.05798,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-07,0,0.3231223751189661,0.0,0.015233,0.0,0.0579,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-08,0,0.2681637335864614,0.0,0.01477,0.0,0.05669,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-09,0,0.33333092678954906,0.0,0.01442,0.0,0.05555,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-10,0,0.8453715569989876,0.0,0.012672,0.0,0.04735,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-11,0,0.38556295931789525,0.0,0.01303,0.0,0.05076,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-12,0,0.19426806384756834,0.0,0.010559,0.0,0.04163,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-13,0,0.9166475650154197,0.0,0.01125,0.0,0.0423,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-14,0,-0.3977672946528753,0.0,0.011847,0.0,0.04888,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-15,-2,-2.8309750240047635,0.0,0.010849,0.0,0.05697,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-16,-1,-1.1414875452537971,5274300.270577655,0.011639,-1166399.0281066564,0.05263,200000,122775.16169850666,-77224.83830149334,0.6138758084925333
2021-05-17,-1,-0.5129067142872451,5274300.270577655,0.010999,-1166399.0281066564,0.04721,200000,113077.72679299887,-86922.27320700113,0.5653886339649944
2021-05-18,-2,-2.858215347578919,0.0,0.011034,0.0,0.06791,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-19,-2,-2.6568942900883905,0.0,0.007187,0.0,0.0502,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-20,-2,-1.536161158036479,0.0,0.008513,0.0,0.04892,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-21,0,-0.7815432350557446,0.0,0.007614,0.0,0.03814,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-22,0,-0.6636208266468059,0.0,0.007051,0.0,0.03476,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-23,0,-0.05015622198784715,0.0,0.00601,0.0,0.02663,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-24,0,-0.45719866799470665,0.0,0.007672,0.0,0.03666,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-25,0,0.7632134361682149,0.0,0.009328,0.0,0.0364,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-26,0,-0.04394181976037399,0.0,0.010742,0.0,0.04797,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-27,-2,-1.2140625187904226,0.0,0.009547,0.0,0.05445,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-28,0,-0.9942839988540869,0.0,0.008392,0.0,0.0467,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-29,0,-0.6925302237903537,0.0,0.008174,0.0,0.04346,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-30,0,-0.4479534960634864,0.0,0.008629,0.0,0.0444,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-05-31,0,-0.35872715581252856,0.0,0.009011,0.0,0.04622,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-01,0,-0.2869600158913804,0.0,0.008551,0.0,0.04387,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-02,0,-0.025684705885934054,0.0,0.008754,0.0,0.0438,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-03,0,-0.2573944443911774,0.0,0.009274,0.0,0.04846,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-04,0,-0.0007677845806322083,0.0,0.008559,0.0,0.04314,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-05,0,0.2243997203098592,0.0,0.008355,0.0,0.04112,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-06,0,0.49084589300845155,0.0,0.008559,0.0,0.04114,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-07,0,0.49609841088402934,0.0,0.007787,0.0,0.03709,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-08,0,0.9781811385118737,0.0,0.007943,0.0,0.03589,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-09,0,0.2560579898551279,0.0,0.008231,0.0,0.0394,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-10,0,0.8550073507758085,0.0,0.007834,0.0,0.03544,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-11,0,0.7245636277800007,0.0,0.00752,0.0,0.03423,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-12,1,1.0153821520976876,-9776223.17865623,0.007354,2199949.3652337184,0.03268,200000,143788.69051167584,-56211.30948832416,0.7189434525583792
2021-06-13,2,1.3582574308193445,0.0,0.008202,0.0,0.03505,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-14,0,0.9759077829473436,0.0,0.008289,0.0,0.03741,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-15,0,0.5986918425181693,0.0,0.008067,0.0,0.03757,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-16,0,-0.44303604311807515,0.0,0.007755,0.0,0.03875,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-17,0,-0.14036319866843716,0.0,0.007689,0.0,0.03733,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-18,0,-0.24579854716583813,0.0,0.007206,0.0,0.03503,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-19,0,-0.876601788173825,0.0,0.007011,0.0,0.03531,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-20,0,0.09053463901509588,0.0,0.007439,0.0,0.03531,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-21,1,1.0430604406920518,-12308502.159870299,0.005966,2740019.547977097,0.0268,200000,146865.0477715724,-53134.9522284276,0.734325238857862
2021-06-22,1,0.6998325315568549,-12308502.159870299,0.005448,2740019.547977097,0.0248,200000,135009.20455680537,-64990.79544319463,0.6750460227840269
2021-06-23,0,-0.8443474714429735,0.0,0.005925,0.0,0.02901,200000,140304.9559819883,-59695.044018011686,0.7015247799099416
2021-06-24,0,-0.08358204946039997,0.0,0.006093,0.0,0.02866,200000,140304.9559819883,-59695.044018011686,0.7015247799099416
2021-06-25,0,0.32610477933825116,0.0,0.005563,0.0,0.02563,200000,140304.9559819883,-59695.044018011686,0.7015247799099416
2021-06-26,1,1.139158607866977,-12422964.050114071,0.005647,2802735.8366358033,0.02503,200000,140304.9559819883,-59695.044018011686,0.7015247799099416
2021-06-27,1,0.8213168034066509,-12422964.050114071,0.005911,2802735.8366358033,0.02646,200000,147592.53073760762,-52407.46926239238,0.7379626536880382
2021-06-28,1,0.7195193088895577,-12422964.050114071,0.005948,2802735.8366358033,0.02673,200000,148808.91908335354,-51191.08091664646,0.7440445954167677
2021-06-29,0,-0.9588066960958858,0.0,0.006248,0.0,0.03028,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-06-30,0,-0.6393170464815041,0.0,0.006132,0.0,0.02937,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-01,0,0.4420149500253523,0.0,0.005876,0.0,0.02681,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-02,0,0.6491758234124904,0.0,0.005883,0.0,0.02664,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-03,0,0.07331735088695489,0.0,0.006057,0.0,0.02826,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-04,0,-0.1638763579846885,0.0,0.006169,0.0,0.02911,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-05,0,0.8435372441864479,0.0,0.005957,0.0,0.02702,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-06,0,-0.9792552107905642,0.0,0.006029,0.0,0.02924,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-07,-2,-2.53010174718956,0.0,0.005991,0.0,0.03168,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-08,-2,-1.2469278585217312,0.0,0.00574,0.0,0.02861,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-09,0,-0.9993545141824441,0.0,0.005803,0.0,0.0285,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-10,-1,-1.0673890772721288,11694216.403038224,0.005689,-2365033.6692813532,0.02813,200000,133056.79423376892,-66943.20576623108,0.6652839711688445
2021-07-11,-2,-2.0186649226431688,0.0,0.005761,0.0,0.03042,200000,137630.73775540447,-62369.262244595535,0.6881536887770223
2021-07-12,-2,-1.2757136683081303,0.0,0.005621,0.0,0.02872,200000,137630.73775540447,-62369.262244595535,0.6881536887770223
2021-07-13,-1,-1.0354850424417925,12598932.41993816,0.005462,-2491505.0281572132,0.02762,200000,137630.73775540447,-62369.262244595535,0.6881536887770223
2021-07-14,-1,-0.5633257220945298,12598932.41993816,0.005484,-2491505.0281572132,0.02708,200000,136562.5015534382,-63437.4984465618,0.6828125077671909
2021-07-15,0,0.15207997074661284,0.0,0.005239,0.0,0.02492,200000,133713.23610902618,-66286.76389097382,0.6685661805451308
2021-07-16,1,1.111850396934502,-13331329.622036507,0.005015,2936171.19255657,0.02277,200000,133713.23610902618,-66286.76389097382,0.6685661805451308
2021-07-17,2,1.3266841648412795,0.0,0.005169,0.0,0.02324,200000,134386.2604103182,-65613.73958968179,0.6719313020515911
2021-07-18,-1,-1.0769015014073025,-13139055.573945856,0.005114,2569526.967692509,0.02615,200000,134386.2604103182,-65613.73958968179,0.6719313020515911
2021-07-19,0,0.7407103702568746,0.0,0.004795,0.0,0.02228,200000,128633.54977343694,-71366.45022656306,0.6431677488671848
2021-07-20,0,0.6657787939235623,0.0,0.004455,0.0,0.02074,200000,128633.54977343694,-71366.45022656306,0.6431677488671848
2021-07-21,0,0.012141815270995898,0.0,0.004785,0.0,0.0231,200000,128633.54977343694,-71366.45022656306,0.6431677488671848
2021-07-22,-1,-1.0725470996254811,13139279.854283651,0.004895,-2558344.267570345,0.02514,200000,128633.54977343694,-71366.45022656306,0.6431677488671848
2021-07-23,0,-0.19477321253207344,0.0,0.005155,0.0,0.02537,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-24,0,-0.3685584660420252,0.0,0.005202,0.0,0.02589,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-25,-2,-1.2513050554172758,0.0,0.005339,0.0,0.02795,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-26,2,1.6257784544409573,0.0,0.005932,0.0,0.02686,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-27,2,1.7509701864792138,0.0,0.006306,0.0,0.02808,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-28,2,1.4728672773321887,0.0,0.006218,0.0,0.0278,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-29,0,0.037383889552618184,0.0,0.006245,0.0,0.03011,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-30,0,0.5021149511476088,0.0,0.006373,0.0,0.02988,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-07-31,-2,-1.3510696627354126,0.0,0.006315,0.0,0.0328,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-01,0,-0.632990911509516,0.0,0.006225,0.0,0.03097,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-02,0,-0.9396821998731015,0.0,0.006227,0.0,0.03151,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-03,0,-0.20837741926410988,0.0,0.006138,0.0,0.02982,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-04,0,-0.23637786314319106,0.0,0.006376,0.0,0.03106,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-05,-2,-1.3826158421502412,0.0,0.006532,0.0,0.0342,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-06,2,1.572933462164635,0.0,0.007851,0.0,0.03501,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-07,0,-0.01864082437221929,0.0,0.007848,0.0,0.03794,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-08,2,1.6280502580013116,0.0,0.008157,0.0,0.03598,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-09,0,-0.09826186934123436,0.0,0.008541,0.0,0.04145,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-10,2,1.8659570225174504,0.0,0.009772,0.0,0.04202,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-11,2,2.56545227535994,0.0,0.011505,0.0,0.04574,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-12,2,2.169709795600182,0.0,0.010991,0.0,0.04343,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-13,2,2.164389714259378,0.0,0.012131,0.0,0.04635,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-14,0,0.6427937662100098,0.0,0.011825,0.0,0.05102,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-15,0,0.9961048752676507,0.0,0.011787,0.0,0.04903,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-16,2,1.2033059797149592,0.0,0.011304,0.0,0.0458,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-17,1,1.0530437924162515,-6139861.209998262,0.010245,1506655.7627887952,0.04175,200000,125805.7561928644,-74194.2438071356,0.629028780964322
2021-08-18,1,0.9902571291912543,-6139861.209998262,0.010253,1506655.7627887952,0.04163,200000,125674.07639100973,-74325.92360899027,0.6283703819550486
2021-08-19,1,0.6417798452214614,-6139861.209998262,0.010762,1506655.7627887952,0.04487,200000,133680.83041833452,-66319.16958166548,0.6684041520916726
2021-08-20,1,0.7808586258206516,-6139861.209998262,0.011314,1506655.7627887952,0.04621,200000,139088.95252839057,-60911.04747160943,0.6954447626419529
2021-08-21,1,0.2187450398236605,-6139861.209998262,0.010777,1506655.7627887952,0.04603,200000,135520.64902131952,-64479.35097868048,0.6776032451065976
2021-08-22,0,-0.813556120485001,0.0,0.011033,0.0,0.05145,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-23,0,-0.27512009719120095,0.0,0.011176,0.0,0.04939,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-24,0,0.4437699216383832,0.0,0.010591,0.0,0.04391,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-25,0,0.08817453568179637,0.0,0.010917,0.0,0.04609,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-26,0,0.005456447639720156,0.0,0.00995,0.0,0.04212,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-27,0,-0.4488328350245572,0.0,0.010566,0.0,0.04563,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-28,0,0.94766002469498,0.0,0.011382,0.0,0.04535,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-29,0,0.8365049873204802,0.0,0.011022,0.0,0.04412,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-30,-1,-1.0508852166809302,5543688.768623589,0.010465,-1270024.1454388325,0.04568,200000,116029.40592729172,-83970.59407270828,0.5801470296364586
2021-08-31,-2,-1.700528252442882,0.0,0.010549,0.0,0.04812,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-01,-2,-2.985820712698408,0.0,0.011023,0.0,0.05832,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-02,0,0.5306571639535183,0.0,0.012984,0.0,0.05353,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-03,0,-0.24202187061504019,0.0,0.012381,0.0,0.05353,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-04,0,-0.7991868070676601,0.0,0.012047,0.0,0.05424,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-05,0,-0.4636801437016638,0.0,0.013077,0.0,0.05783,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-06,-1,-1.1401012689526484,4821722.673124668,0.012305,-1034186.8135401611,0.05737,200000,118662.59498559809,-81337.40501440191,0.5933129749279904
2021-09-07,-1,-0.40490308753827864,4821722.673124668,0.010046,-1034186.8135401611,0.04477,200000,94739.56961640343,-105260.43038359657,0.4736978480820172
2021-09-08,-2,-2.844016859759899,0.0,0.010142,0.0,0.05883,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
2021-09-09,-2,-2.6974907026836235,0.0,0.010196,0.0,0.06483,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
2021-09-10,-2,-1.7769736146331356,0.0,0.009741,0.0,0.0565,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
2021-09-11,-2,-2.1213691017931255,0.0,0.009819,0.0,0.06478,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
2021-09-12,-2,-2.5117225772760285,0.0,0.010011,0.0,0.08624,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
2021-09-13,-2,-2.004009444603292,0.0,0.009609,0.0,0.07966,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
2021-09-14,-2,-2.053652875094642,0.0,0.009865,0.0,0.09757,200000,130601.89387533539,-69398.10612466461,0.6530094693766769
