date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-09-20,2,1.251746386982171,0.0,157.2,0.0,0.008118,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-21,2,1.246100722792356,0.0,148.5,0.0,0.007615,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-22,0,-0.011369611301456509,0.0,161.4,0.0,0.00882,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-23,0,0.3977325026541953,0.0,163.9,0.0,0.00881,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-24,0,0.2729220913799468,0.0,152.1,0.0,0.008189,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-25,0,0.9321740387151034,0.0,151.0,0.0,0.007955,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-26,0,0.9953284418322591,0.0,150.7,0.0,0.007903,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-27,0,0.3814013921984386,0.0,145.0,0.0,0.007718,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-28,0,0.3095164455361449,0.0,140.6,0.0,0.007482,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-29,0,0.8180759559026012,0.0,144.7,0.0,0.007599,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-09-30,2,1.6010191123488824,0.0,153.3,0.0,0.00791,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-10-01,1,1.1811852496763398,-730.017308008569,166.2,14062224.917828484,0.008628,200000,242657.75318204833,42657.75318204833,1.2132887659102416
2021-10-02,2,1.964102977798397,0.0,168.9,0.0,0.008603,200000,244980.35553661716,44980.355536617164,1.2249017776830857
2021-10-03,-2,-1.9255784711210666,0.0,170.5,0.0,0.009413,200000,244980.35553661716,44980.355536617164,1.2249017776830857
2021-10-04,-1,-1.1386834570467192,731.284643392887,167.5,-13466378.382619677,0.009096,200000,244980.35553661716,44980.355536617164,1.2249017776830857
2021-10-05,-2,-2.3576579820455112,0.0,173.8,0.0,0.009834,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-06,0,-0.6874220687633363,0.0,178.5,0.0,0.009668,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-07,0,0.23508884411887934,0.0,178.6,0.0,0.00944,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-08,0,-0.2959379638636784,0.0,175.9,0.0,0.009428,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-09,0,-0.4945147202387754,0.0,179.9,0.0,0.009693,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-10,0,0.5303290093411597,0.0,174.8,0.0,0.009179,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-11,2,1.3403236266399254,0.0,179.1,0.0,0.009222,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-12,0,0.23752300367787538,0.0,172.6,0.0,0.00912,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-13,0,0.8656922164432587,0.0,177.6,0.0,0.009224,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-14,2,1.5854425320383096,0.0,181.3,0.0,0.009204,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-15,2,2.655988978079158,0.0,189.6,0.0,0.009163,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-16,2,1.439236181374795,0.0,186.0,0.0,0.009292,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-17,0,0.8863521458577822,0.0,183.7,0.0,0.009326,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-18,2,1.3600264554214623,0.0,185.6,0.0,0.009215,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-19,2,1.7203395263144798,0.0,188.8,0.0,0.009166,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-20,2,2.141825039461964,0.0,207.3,0.0,0.009734,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-21,2,1.2514377267990264,0.0,196.8,0.0,0.009555,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-22,0,0.4617509321520367,0.0,191.0,0.0,0.009623,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-23,0,0.9923603813801744,0.0,196.3,0.0,0.009596,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-24,0,0.9687152446506516,0.0,190.4,0.0,0.009275,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-25,0,0.6869275677723568,0.0,195.5,0.0,0.00962,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-26,-2,-2.5750354799042428,0.0,197.6,0.0,0.011476,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-27,-2,-2.048845551568395,0.0,179.3,0.0,0.010298,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-28,0,-0.996091066381021,0.0,189.8,0.0,0.010241,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-29,-2,-1.2812081512859088,0.0,196.7,0.0,0.010822,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-30,-2,-1.3499783465338666,0.0,190.2,0.0,0.010581,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-10-31,-2,-3.1781857426989153,0.0,191.9,0.0,0.014002,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-01,-2,-2.0017795086634176,0.0,197.6,0.0,0.013082,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-02,-2,-1.9598337200513765,0.0,200.9,0.0,0.013897,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-03,-2,-2.0858740047057642,0.0,207.3,0.0,0.015722,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-04,-2,-1.6685660574709669,0.0,202.6,0.0,0.014876,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-05,-2,-1.3432766278400512,0.0,198.9,0.0,0.014149,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-06,-2,-1.3963117166873174,0.0,197.6,0.0,0.014733,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-07,-1,-1.1863932277933684,619.5827958653844,202.0,-8451899.295300353,0.014808,200000,250311.4495296153,50311.44952961529,1.2515572476480765
2021-11-08,-1,-0.4973098001991676,619.5827958653844,229.0,-8451899.295300353,0.014773,200000,266744.3685426451,66744.36854264513,1.3337218427132256
2021-11-09,0,0.29912635303818996,0.0,262.0,0.0,0.014898,200000,213897.15271426924,13897.152714269236,1.0694857635713462
2021-11-10,0,0.871726891833135,0.0,260.4,0.0,0.013712,200000,213897.15271426924,13897.152714269236,1.0694857635713462
2021-11-11,0,0.8692289110076007,0.0,262.3,0.0,0.013885,200000,213897.15271426924,13897.152714269236,1.0694857635713462
2021-11-12,0,0.8556545322516332,0.0,251.2,0.0,0.013453,200000,213897.15271426924,13897.152714269236,1.0694857635713462
2021-11-13,1,1.118029220249574,-415.0119377459628,257.7,7944479.004392707,0.013462,200000,213897.15271426924,13897.152714269236,1.0694857635713462
2021-11-14,2,1.8011756282202767,0.0,279.3,0.0,0.01337,200000,223592.3026379862,23592.3026379862,1.117961513189931
2021-11-15,1,1.0760559049231084,-425.08042326613344,263.0,8209439.809002284,0.013618,200000,223592.3026379862,23592.3026379862,1.117961513189931
2021-11-16,1,0.6329587581820824,-425.08042326613344,230.2,8209439.809002284,0.012609,200000,201366.33998757374,1366.3399875737377,1.0068316999378686
2021-11-17,1,0.668933446163898,-425.08042326613344,229.6,8209439.809002284,0.012524,200000,200413.48934984882,413.4893498488236,1.002067446749244
2021-11-18,1,0.3548966996535867,-425.08042326613344,204.2,8209439.809002284,0.011668,200000,182589.1661223831,-17410.83387761691,0.9129458306119155
2021-11-19,1,0.2429518712429525,-425.08042326613344,217.9,8209439.809002284,0.012686,200000,196769.97764669344,-3230.022353306558,0.9838498882334672
2021-11-20,0,-0.0017395584150983884,0.0,226.8,0.0,0.013566,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-21,0,-0.34148534009779663,0.0,221.1,0.0,0.013858,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-22,0,-0.3439014848760267,0.0,209.1,0.0,0.01303,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-23,0,-0.7010795030813283,0.0,216.2,0.0,0.014014,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-24,0,-0.5614774187254598,0.0,212.2,0.0,0.01333,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-25,0,-0.5717495196678138,0.0,222.9,0.0,0.013879,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-26,0,-0.5280841299449353,0.0,195.7,0.0,0.011933,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-27,0,-0.8906504824138014,0.0,195.1,0.0,0.012146,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-28,0,-0.882289559616315,0.0,199.5,0.0,0.012361,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-29,0,-0.49579748602167095,0.0,205.5,0.0,0.012325,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-11-30,0,-0.03290737456089751,0.0,207.8,0.0,0.012015,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-01,0,0.3001685432222366,0.0,208.8,0.0,0.011786,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-02,0,0.32458336085602224,0.0,203.5,0.0,0.011503,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-03,0,-0.04630814355470619,0.0,188.0,0.0,0.011013,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-04,0,-0.8166939657816508,0.0,162.7,0.0,0.010127,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-05,0,0.07970775713357871,0.0,156.3,0.0,0.009285,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-06,0,0.054793453284919025,0.0,161.3,0.0,0.00964,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-07,0,0.27193410649225086,0.0,161.8,0.0,0.009636,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-08,0,0.2046131955597838,0.0,165.1,0.0,0.009886,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-09,0,0.645620180375173,0.0,151.3,0.0,0.008923,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-10,2,1.5031852923720972,0.0,148.3,0.0,0.008434,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-11,2,1.9805976920033401,0.0,158.0,0.0,0.008715,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-12,2,1.7928191731873622,0.0,159.0,0.0,0.008736,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-13,2,2.101841218742463,0.0,144.6,0.0,0.007747,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-14,2,1.9728907325545524,0.0,150.4,0.0,0.007991,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-15,2,1.6467419229745455,0.0,153.6,0.0,0.008202,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-16,2,1.7496908351101965,0.0,148.9,0.0,0.007813,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-17,2,1.978404948020279,0.0,144.1,0.0,0.007361,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-18,2,1.989378826525841,0.0,148.6,0.0,0.007463,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-19,2,2.238597131719571,0.0,153.2,0.0,0.00739,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-20,2,1.4399453650261982,0.0,152.6,0.0,0.00764,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-21,0,0.7585394211775758,0.0,154.7,0.0,0.008069,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-22,0,0.6146106578826186,0.0,155.4,0.0,0.008155,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-23,0,0.4517731667983455,0.0,163.6,0.0,0.008646,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-24,0,0.21984599058297052,0.0,161.2,0.0,0.008608,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-25,0,-0.21020268713474113,0.0,157.8,0.0,0.008624,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-26,0,-0.6277360233342784,0.0,155.7,0.0,0.008685,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-27,0,-0.4585961284892639,0.0,155.9,0.0,0.008558,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-28,0,0.22710625291353345,0.0,145.7,0.0,0.007677,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-29,0,0.9280246821445731,0.0,145.5,0.0,0.007411,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-30,2,1.407099131516544,0.0,148.0,0.0,0.007365,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2021-12-31,2,1.211436169719291,0.0,146.3,0.0,0.007299,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2022-01-01,2,1.3585202788631026,0.0,150.8,0.0,0.007441,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2022-01-02,1,1.1881638425513332,-689.9182611964957,151.2,13962741.412516415,0.007471,200000,208631.28218582028,8631.28218582028,1.0431564109291014
2022-01-03,2,1.2167672402299092,0.0,148.5,0.0,0.007291,200000,209281.7963348427,9281.796334842686,1.0464089816742135
2022-01-04,1,1.0443484045092783,-714.2723424397361,146.5,14513300.716701988,0.00721,200000,209281.7963348427,9281.796334842686,1.0464089816742135
2022-01-05,1,0.7289217514412003,-714.2723424397361,135.4,14513300.716701988,0.006729,200000,194372.47568902792,-5627.524310972076,0.9718623784451397
2022-01-06,1,1.024062087164938,-714.2723424397361,135.9,14513300.716701988,0.006652,200000,193612.08770506177,-6387.912294938229,0.9680604385253089
2022-01-07,2,1.4797613077970462,0.0,131.4,0.0,0.006275,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-08,2,2.140235672361667,0.0,129.4,0.0,0.00594,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-09,2,1.726584391755757,0.0,130.9,0.0,0.006056,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-10,2,1.7097454654864135,0.0,126.5,0.0,0.00578,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-11,2,1.3098229892010254,0.0,131.6,0.0,0.006092,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-12,2,1.241891098540431,0.0,141.9,0.0,0.006542,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-13,2,1.5955204191749959,0.0,136.7,0.0,0.006107,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-14,2,1.7594980037578825,0.0,144.7,0.0,0.006329,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-15,2,2.037422358034786,0.0,147.7,0.0,0.006283,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-16,2,1.5237633585268493,0.0,146.4,0.0,0.006376,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-17,2,2.672487818596403,0.0,151.2,0.0,0.005983,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-18,2,1.519328716998925,0.0,141.5,0.0,0.005928,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-19,2,1.3518858089791757,0.0,136.2,0.0,0.005709,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-20,2,1.2071402868110137,0.0,129.7,0.0,0.005442,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-21,2,1.641157896160913,0.0,114.5,0.0,0.00461,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-22,2,1.52832894358725,0.0,108.4,0.0,0.004344,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-23,2,1.2943618607694867,0.0,112.3,0.0,0.004529,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-24,0,0.8606962172733528,0.0,109.5,0.0,0.00452,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-25,1,1.1883182930796377,-983.6095553530567,107.8,24476710.541795827,0.004332,200000,212066.22013411904,12066.220134119038,1.060331100670595
2022-01-26,1,0.43753234387608847,-983.6095553530567,106.9,24476710.541795827,0.004477,200000,214730.0945628617,14730.09456286169,1.0736504728143084
2022-01-27,1,0.768303028525768,-983.6095553530567,106.9,24476710.541795827,0.004376,200000,212257.9467981403,12257.9467981403,1.0612897339907015
2022-01-28,1,0.7154449740983502,-983.6095553530567,109.4,24476710.541795827,0.004472,200000,217066.73489853536,17066.73489853536,1.0853336744926767
2022-01-29,1,0.34273657519520545,-983.6095553530567,110.8,24476710.541795827,0.004597,200000,221503.37709375413,21503.377093754127,1.1075168854687707
2022-01-30,1,0.5489439658182736,-983.6095553530567,108.6,24476710.541795827,0.004447,200000,215667.92949070802,15667.929490708018,1.07833964745354
2022-01-31,1,0.23178706304620986,-983.6095553530567,109.5,24476710.541795827,0.004528,200000,218535.79164441122,18535.79164441122,1.0926789582220562
