date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-02-22,2,2.253932074481139,0.0,0.059897,0.0,0.56646,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-23,2,2.2393175863653307,0.0,0.055317,0.0,0.47579,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-24,2,1.7981615939099909,0.0,0.052644,0.0,0.4686,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-25,1,1.1570517862627643,-1884041.6304143083,0.043304,187120.7971456187,0.43601,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-26,1,0.8643820393478223,-1884041.6304143083,0.040312,187120.7971456187,0.42788,200000,156014.73288792893,-43985.26711207107,0.7800736644396447
2021-02-27,1,0.6432554200827104,-1884041.6304143083,0.039475,187120.7971456187,0.43589,200000,155936.62762840858,-44063.372371591424,0.7796831381420428
2021-02-28,1,0.32189159874487333,-1884041.6304143083,0.035048,187120.7971456187,0.41565,200000,143808.6503963371,-56191.34960366291,0.7190432519816854
2021-03-01,1,0.5232229956594225,-1884041.6304143083,0.04045,187120.7971456187,0.44537,200000,159547.47337500297,-40452.52662499703,0.7977373668750148
2021-03-02,1,0.5736521110333516,-1884041.6304143083,0.040816,187120.7971456187,0.4357,200000,158427.57450333645,-41572.42549666355,0.7921378725166822
2021-03-03,1,0.7124011154556131,-1884041.6304143083,0.044099,187120.7971456187,0.44846,200000,167000.54454756476,-32999.45545243524,0.8350027227378238
2021-03-04,1,0.4675369140190041,-1884041.6304143083,0.045633,187120.7971456187,0.48096,200000,175972.0903158529,-24027.909684147104,0.8798604515792645
2021-03-05,1,0.9792859842275171,-1884041.6304143083,0.04828,187120.7971456187,0.45457,200000,176021.03067488672,-23978.969325113285,0.8801051533744336
2021-03-06,1,0.44505110467644243,-1884041.6304143083,0.045334,187120.7971456187,0.46285,200000,172020.00423205187,-27979.99576794813,0.8601000211602594
2021-03-07,1,0.3225151366001245,-1884041.6304143083,0.045319,187120.7971456187,0.46558,200000,172502.5833838032,-27497.416616196802,0.862512916919016
2021-03-08,0,-0.04735778944931154,0.0,0.04463,0.0,0.47412,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-09,0,0.06711089047969526,0.0,0.046748,0.0,0.4849,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-10,0,0.10767132625694613,0.0,0.045055,0.0,0.46155,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-11,0,0.4664360077185646,0.0,0.045976,0.0,0.45187,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-12,0,0.010138348196671244,0.0,0.043395,0.0,0.43934,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-13,0,-0.35473577365674475,0.0,0.043814,0.0,0.45787,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-14,0,0.1525510940549888,0.0,0.043502,0.0,0.43905,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-15,0,0.1260007177362848,0.0,0.04261,0.0,0.43574,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-16,0,-0.9434618103697183,0.0,0.042184,0.0,0.46024,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-17,0,-0.9976892947130501,0.0,0.042714,0.0,0.4698,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-18,0,0.3537816254337526,0.0,0.045688,0.0,0.46893,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-19,0,0.9641834726364519,0.0,0.047011,0.0,0.46651,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-20,2,3.526923948318232,0.0,0.064004,0.0,0.52613,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-21,1,1.1313764390487868,-1441274.0286330206,0.055,153472.4818005772,0.51651,200000,158540.14314963226,-41459.85685036774,0.7927007157481614
2021-03-22,0,-1.4159589916927826,0.0,0.04833,0.0,0.5441,200000,144692.53960577212,-55307.46039422788,0.7234626980288605
2021-03-23,-2,-1.49082703284166,0.0,0.047852,0.0,0.5498,200000,144692.53960577212,-55307.46039422788,0.7234626980288605
2021-03-24,0,-0.7643307316118576,0.0,0.044295,0.0,0.48021,200000,144692.53960577212,-55307.46039422788,0.7234626980288605
2021-03-25,-2,-1.3450236237576148,0.0,0.044273,0.0,0.51058,200000,144692.53960577212,-55307.46039422788,0.7234626980288605
2021-03-26,-1,-1.0644650443286992,1457066.579450698,0.049652,-128371.39983122959,0.56357,200000,144692.53960577212,-55307.46039422788,0.7234626980288605
2021-03-27,-1,-0.837491194824218,1457066.579450698,0.048931,-128371.39983122959,0.54752,200000,141581.63363469695,-58418.36636530305,0.7079081681734847
2021-03-28,-1,-0.7121878964532876,1457066.579450698,0.049154,-128371.39983122959,0.54552,200000,141649.81668225199,-58350.183317748015,0.7082490834112599
2021-03-29,-1,-0.431962799739768,1457066.579450698,0.052107,-128371.39983122959,0.56538,200000,148501.9902920181,-51498.009707981895,0.7425099514600906
2021-03-30,0,-0.04331182482320677,0.0,0.053531,0.0,0.5621,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-03-31,0,-0.23131376555143462,0.0,0.053163,0.0,0.56982,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-01,0,0.09830043822556958,0.0,0.054694,0.0,0.57087,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-02,0,-0.2242011798525358,0.0,0.056503,0.0,0.60701,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-03,0,-0.9066945043345035,0.0,0.050236,0.0,0.57831,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-04,-2,-1.2649820677802144,0.0,0.052547,0.0,0.635,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-05,-2,-2.897364755940989,0.0,0.05326,0.0,0.91584,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-06,-2,-2.53443512469458,0.0,0.058393,0.0,1.09663,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-07,-2,-1.944237542094569,0.0,0.051696,0.0,0.91542,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-08,-2,-1.9231741187244935,0.0,0.054035,0.0,1.05599,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-09,-2,-1.6946695219645538,0.0,0.054006,0.0,1.01721,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-10,-2,-2.138542962817023,0.0,0.053369,0.0,1.3728,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-11,-2,-1.686263272015566,0.0,0.057351,0.0,1.35118,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-12,-2,-1.513514033154242,0.0,0.061344,0.0,1.46843,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-13,-2,-1.5395738252753979,0.0,0.066042,0.0,1.79611,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-14,-2,-1.2279444384684464,0.0,0.074491,0.0,1.83468,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-15,0,-0.9276894340832901,0.0,0.079609,0.0,1.75781,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-16,0,-0.799819800895164,0.0,0.07162,0.0,1.54805,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-17,0,-0.5323474342328856,0.0,0.078152,0.0,1.53896,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-18,0,-0.22503501691445937,0.0,0.078993,0.0,1.40797,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-19,0,-0.255404638105656,0.0,0.070423,0.0,1.30945,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-20,0,-0.4363559454769708,0.0,0.067435,0.0,1.38501,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-21,0,-0.2943189970802217,0.0,0.064149,0.0,1.29097,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-22,0,-0.6226621045927321,0.0,0.050625,0.0,1.15489,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-23,0,-0.639462817740746,0.0,0.050674,0.0,1.17073,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-24,0,-0.6591436292494932,0.0,0.045657,0.0,1.04833,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-25,0,-0.4497640883301298,0.0,0.045949,0.0,1.0351,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-26,0,-0.7474501482349097,0.0,0.057489,0.0,1.3629,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-27,0,-0.13822078299883675,0.0,0.063311,0.0,1.4017,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-28,0,-0.12833276429398754,0.0,0.060991,0.0,1.3576,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-29,0,-0.34168295021755607,0.0,0.060761,0.0,1.3978,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-04-30,0,-0.4576711024623037,0.0,0.069114,0.0,1.5988,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-05-01,-1,-1.164147206254222,1058467.4146325788,0.065591,-42050.83960821652,1.651,200000,138851.87238633094,-61148.12761366906,0.6942593619316547
2021-05-02,-1,-0.9989707946173266,1058467.4146325788,0.062992,-42050.83960821652,1.5605,200000,132295.3145911573,-67704.68540884269,0.6614765729557865
2021-05-03,-1,-0.8813881133005316,1058467.4146325788,0.064435,-42050.83960821652,1.5546,200000,133574.58311678364,-66425.41688321636,0.6678729155839183
2021-05-04,-1,-1.0146934682272664,1058467.4146325788,0.056743,-42050.83960821652,1.3877,200000,118414.56663281849,-81585.43336718151,0.5920728331640924
2021-05-05,-2,-1.4184794904709639,0.0,0.061933,0.0,1.6133,200000,141138.42953582713,-58861.570464172866,0.7056921476791357
2021-05-06,0,-0.933959918274669,0.0,0.064511,0.0,1.6028,200000,141138.42953582713,-58861.570464172866,0.7056921476791357
2021-05-07,0,-0.4380626604261289,0.0,0.066767,0.0,1.5793,200000,141138.42953582713,-58861.570464172866,0.7056921476791357
2021-05-08,0,-0.6119686714025314,0.0,0.064462,0.0,1.5611,200000,141138.42953582713,-58861.570464172866,0.7056921476791357
2021-05-09,0,-0.5680429896907954,0.0,0.063419,0.0,1.5345,200000,141138.42953582713,-58861.570464172866,0.7056921476791357
2021-05-10,-1,-1.0858500881101432,1277594.5899035695,0.055236,-50747.31394212107,1.3906,200000,141138.42953582713,-58861.570464172866,0.7056921476791357
2021-05-11,-1,-0.8539577124758578,1277594.5899035695,0.059688,-50747.31394212107,1.4786,200000,151292.04427698447,-48707.95572301553,0.7564602213849223
2021-05-12,-2,-1.6107699659516554,0.0,0.048843,0.0,1.2691,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-13,-2,-2.026714135609931,0.0,0.050246,0.0,1.364,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-14,-2,-1.5933369607727292,0.0,0.052246,0.0,1.4,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-15,-2,-2.777601225177412,0.0,0.04807,0.0,1.4904,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-16,-2,-1.8436602494592569,0.0,0.049391,0.0,1.4496,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-17,-2,-2.376331464010261,0.0,0.045819,0.0,1.4946,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-18,-2,-2.2912149961187427,0.0,0.046505,0.0,1.5889,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-19,-2,-2.161890214244022,0.0,0.02961,0.0,1.0568,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-20,-2,-1.3855662959682482,0.0,0.036352,0.0,1.1795,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-21,0,-0.5082683104485631,0.0,0.034814,0.0,1.0062,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-22,0,-0.2771778090546738,0.0,0.032072,0.0,0.9052,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-23,0,-0.37835637527005955,0.0,0.027391,0.0,0.7898,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-24,0,-0.35090575667578944,0.0,0.034283,0.0,0.993,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-25,0,-0.4806391630543447,0.0,0.032883,0.0,0.9746,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-26,0,-0.30932935773622444,0.0,0.035289,0.0,1.0316,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-27,0,0.049670626054924616,0.0,0.034445,0.0,0.9747,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-28,0,-0.3534028958925858,0.0,0.030096,0.0,0.8985,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-29,0,0.41738269609097284,0.0,0.029807,0.0,0.8318,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-30,0,-0.22597764553639915,0.0,0.03034,0.0,0.9058,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-05-31,0,-0.8959173242107362,0.0,0.032602,0.0,1.0409,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-01,0,-0.9339119407545454,0.0,0.031354,0.0,1.0108,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-02,0,0.26709131977331346,0.0,0.034641,0.0,1.0241,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-03,0,0.44383215677892973,0.0,0.035518,0.0,1.045,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-04,0,0.04597727328925913,0.0,0.032123,0.0,0.9683,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-05,0,0.28195922286725533,0.0,0.031068,0.0,0.923,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-06,0,0.4227329378215775,0.0,0.032299,0.0,0.947,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-07,0,0.5375491691143397,0.0,0.029729,0.0,0.8618,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-08,0,-0.8083327432179664,0.0,0.02846,0.0,0.8731,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-09,-1,-1.1883162922962922,2404022.254964781,0.029771,-77641.72982486058,0.9218,200000,143140.29310511297,-56859.70689488703,0.7157014655255649
2021-06-10,-1,-0.5034169255179468,2404022.254964781,0.028738,-77641.72982486058,0.8686,200000,136526.39808905177,-63473.60191094823,0.6826319904452589
2021-06-11,-1,-0.6636146669670153,2404022.254964781,0.027774,-77641.72982486058,0.8471,200000,132539.62344403123,-67460.37655596877,0.6626981172201561
2021-06-12,-2,-1.3465994424073504,0.0,0.026455,0.0,0.8326,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-13,-2,-1.2970203781784764,0.0,0.027951,0.0,0.8832,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-14,0,-0.19975091156284008,0.0,0.029394,0.0,0.8906,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-15,0,0.22136746538524035,0.0,0.02902,0.0,0.8663,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-16,0,-0.2541067869548509,0.0,0.027293,0.0,0.832,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-17,0,-0.9799849684067903,0.0,0.026825,0.0,0.8419,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-18,0,-0.8806569942729218,0.0,0.025468,0.0,0.7972,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-19,0,-0.7840906487226439,0.0,0.024234,0.0,0.7582,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-20,-2,-2.047084272525019,0.0,0.02362,0.0,0.7741,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-21,-2,-2.9454803596569836,0.0,0.017301,0.0,0.6067,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-22,-2,-1.8632397681522683,0.0,0.01617,0.0,0.5468,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-23,-2,-1.8520364314325557,0.0,0.0186,0.0,0.6383,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-24,-2,-1.6621905080746269,0.0,0.019548,0.0,0.6731,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-25,-2,-1.4190672260127388,0.0,0.017821,0.0,0.6111,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-26,0,-0.8562110978059303,0.0,0.018492,0.0,0.6162,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-27,-2,-1.2668156905172472,0.0,0.018889,0.0,0.6484,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-28,0,-0.22151827300909455,0.0,0.019827,0.0,0.6444,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-29,0,-0.03289637741212008,0.0,0.021902,0.0,0.7063,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-06-30,0,0.5157638825047887,0.0,0.022451,0.0,0.7063,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-07-01,1,1.0768048978705271,-3352392.2018646505,0.021505,109381.26885313202,0.6591,200000,144186.38860219863,-55813.611397801375,0.7209319430109931
2021-07-02,2,3.173084940649173,0.0,0.025264,0.0,0.6556,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-03,2,2.187995255783317,0.0,0.025185,0.0,0.6732,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-04,2,1.7591276553975796,0.0,0.025675,0.0,0.696,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-05,2,1.6344437908993263,0.0,0.02418,0.0,0.6526,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-06,2,1.2969083387316966,0.0,0.024184,0.0,0.6648,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-07,2,1.2592263212851762,0.0,0.023928,0.0,0.6522,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-08,0,0.3661209136752797,0.0,0.020973,0.0,0.6215,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-09,0,0.2393133836913335,0.0,0.021263,0.0,0.6369,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-10,0,0.14679504590211878,0.0,0.020736,0.0,0.6246,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-11,0,0.2524235989325641,0.0,0.0215,0.0,0.6364,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-12,0,0.22137044021732258,0.0,0.021302,0.0,0.6288,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-13,0,-0.1179091208561698,0.0,0.020447,0.0,0.6192,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-14,0,-0.3607548826454586,0.0,0.020158,0.0,0.6197,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-15,0,-0.6270710518809445,0.0,0.019146,0.0,0.5979,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-16,-1,-1.1742903342673492,4351352.8607418,0.01806,-133353.86503478177,0.5893,200000,157170.8653299938,-42829.1346700062,0.785854326649969
2021-07-17,-1,-0.8951137554171478,4351352.8607418,0.018432,-133353.86503478177,0.5821,200000,157829.4207659393,-42170.579234060686,0.7891471038296966
2021-07-18,-1,-0.9451985861138222,4351352.8607418,0.018556,-133353.86503478177,0.5866,200000,158969.0809133278,-41030.91908667219,0.7948454045666391
2021-07-19,-1,-0.9622546397260154,4351352.8607418,0.017635,-133353.86503478177,0.557,200000,151014.2105235551,-48985.78947644489,0.7550710526177755
2021-07-20,0,-0.01754429033639084,0.0,0.017964,0.0,0.5284,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-21,0,-0.06520947098560335,0.0,0.019419,0.0,0.5719,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-22,0,0.07111724185078531,0.0,0.020141,0.0,0.592,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-23,0,0.6678942622838988,0.0,0.021322,0.0,0.6091,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-24,2,2.677520664214934,0.0,0.024234,0.0,0.6085,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-25,2,1.964268516732527,0.0,0.023425,0.0,0.6069,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-26,1,1.1350846794356924,-3267902.943373274,0.022869,119880.77063202344,0.6234,200000,149467.3448240068,-50532.65517599319,0.747336724120034
2021-07-27,1,0.9080451748870526,-3267902.943373274,0.02328,119880.77063202344,0.6451,200000,153411.86565644812,-46588.13434355188,0.7670593282822407
2021-07-28,0,-0.8595742379068901,0.0,0.023316,0.0,0.7327,200000,137825.1292096145,-62174.870790385496,0.6891256460480726
2021-07-29,0,-0.6691935486488925,0.0,0.02411,0.0,0.7488,200000,137825.1292096145,-62174.870790385496,0.6891256460480726
2021-07-30,0,0.3566803453585517,0.0,0.026136,0.0,0.7521,200000,137825.1292096145,-62174.870790385496,0.6891256460480726
2021-07-31,1,1.0784272200190275,-2515057.102365228,0.0274,92376.09196354859,0.746,200000,137825.1292096145,-62174.870790385496,0.6891256460480726
2021-08-01,1,0.3963784275796221,-2515057.102365228,0.025413,92376.09196354859,0.7242,200000,130813.91194240942,-69186.08805759058,0.6540695597120472
2021-08-02,1,0.3039084553058785,-2515057.102365228,0.025796,92376.09196354859,0.738,200000,133051.96888171227,-66948.03111828773,0.6652598444085613
2021-08-03,0,0.046753058373202004,0.0,0.02455,0.0,0.7136,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-04,0,0.07415328555909541,0.0,0.025289,0.0,0.731,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-05,0,0.8095502918161565,0.0,0.026789,0.0,0.7327,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-06,0,0.9622170404713505,0.0,0.02775,0.0,0.7474,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-07,0,-0.04294940584519021,0.0,0.028622,0.0,0.8162,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-08,0,-0.41824612090989843,0.0,0.026864,0.0,0.7788,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-09,0,-0.48239563751842796,0.0,0.028102,0.0,0.817,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-10,0,-0.39560432450986616,0.0,0.02945,0.0,0.8511,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-11,-2,-2.1936173093305467,0.0,0.030708,0.0,1.0105,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-12,-2,-1.5737632283188268,0.0,0.030228,0.0,0.966,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-13,-2,-2.0709199294559673,0.0,0.032278,0.0,1.0901,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-14,-2,-2.8582520946830177,0.0,0.032696,0.0,1.2791,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-15,-2,-2.2711361362474816,0.0,0.033024,0.0,1.2839,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-16,-2,-1.5894047581369841,0.0,0.032301,0.0,1.1855,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-17,-2,-1.3450914292379017,0.0,0.030356,0.0,1.0978,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-18,-2,-1.5008825404799724,0.0,0.030185,0.0,1.1431,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-19,-2,-1.4843434910150377,0.0,0.031719,0.0,1.2347,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-20,-2,-1.2742923213082973,0.0,0.032816,0.0,1.2629,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-21,0,-0.487384015265851,0.0,0.035285,0.0,1.2158,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-22,0,-0.14859275269452615,0.0,0.037027,0.0,1.226,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-23,0,0.9192962439742137,0.0,0.043006,0.0,1.2457,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-24,1,1.0259572224234579,-1681938.5599090455,0.039731,58861.18288007248,1.1353,200000,133650.20184749257,-66349.79815250743,0.6682510092374628
2021-08-25,2,1.6598471325730964,0.0,0.044358,0.0,1.1735,200000,139184.03437817298,-60815.965621827025,0.6959201718908649
2021-08-26,2,2.227846455781735,0.0,0.04423,0.0,1.0712,200000,139184.03437817298,-60815.965621827025,0.6959201718908649
2021-08-27,2,1.6102883689816574,0.0,0.04659,0.0,1.1918,200000,139184.03437817298,-60815.965621827025,0.6959201718908649
2021-08-28,2,1.569145065917242,0.0,0.04541,0.0,1.1459,200000,139184.03437817298,-60815.965621827025,0.6959201718908649
2021-08-29,2,1.250086330492397,0.0,0.04384,0.0,1.1408,200000,139184.03437817298,-60815.965621827025,0.6959201718908649
2021-08-30,1,1.0203337808665869,-1688307.064267018,0.04122,63253.969450178585,1.1002,200000,139184.03437817298,-60815.965621827025,0.6959201718908649
2021-08-31,1,0.6253539471892644,-1688307.064267018,0.04221,63253.969450178585,1.1856,200000,146257.34736284256,-53742.652637157444,0.7312867368142129
2021-09-01,1,0.5604889988853251,-1688307.064267018,0.04386,63253.969450178585,1.2362,200000,152243.7048730622,-47756.295126937795,0.761218524365311
2021-09-02,1,0.5415007488627157,-1688307.064267018,0.04472,63253.969450178585,1.2533,200000,154777.2918259299,-45222.70817407011,0.7738864591296495
2021-09-03,2,1.2563897799318353,0.0,0.05212,0.0,1.2907,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-04,2,2.0694766710969734,0.0,0.05884,0.0,1.2548,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-05,2,1.7910852171360012,0.0,0.06122,0.0,1.3076,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-06,2,1.5164019661784776,0.0,0.06425,0.0,1.3894,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-07,2,1.5972197324325947,0.0,0.0541,0.0,1.1292,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-08,2,3.3290588838433313,0.0,0.07866,0.0,1.0998,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-09,2,2.6945248025581408,0.0,0.07978,0.0,1.0868,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-10,2,2.0663774489304916,0.0,0.07458,0.0,1.0552,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-11,2,1.6034765105725448,0.0,0.07282,0.0,1.0787,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-12,2,1.283875784064549,0.0,0.07294,0.0,1.1181,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-13,0,0.9873196615668446,0.0,0.06662,0.0,1.0643,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-14,2,1.2162620191238207,0.0,0.07417,0.0,1.0963,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
2021-09-15,2,1.295053763529541,0.0,0.0795,0.0,1.1207,200000,145536.70019842443,-54463.29980157557,0.7276835009921221
