date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-09-18,-1,-0.9143037896463652,1558.6730717133912,57.19,-838091.6374219942,0.10586,200000,177860.89370878116,-22139.106291218835,0.8893044685439058
2021-09-19,-1,-0.8969315629647887,1558.6730717133912,55.33,-838091.6374219942,0.10369,200000,173143.1029421885,-26856.897057811497,0.8657155147109425
2021-09-20,-1,-0.7703823906750693,1558.6730717133912,49.11,-838091.6374219942,0.0914,200000,153148.0102122149,-46851.9897877851,0.7657400510610745
2021-09-21,-1,-0.9029261671393025,1558.6730717133912,45.81,-838091.6374219942,0.08826,200000,145372.78133405567,-54627.218665944325,0.7268639066702784
2021-09-22,-1,-0.8156502548995522,1558.6730717133912,51.26,-838091.6374219942,0.09876,200000,162667.5117678246,-37332.48823217541,0.813337558839123
2021-09-23,-1,-0.7584680935837227,1558.6730717133912,51.31,-838091.6374219942,0.09923,200000,163139.3484909986,-36860.651509001415,0.8156967424549929
2021-09-24,-1,-0.689035852541117,1558.6730717133912,47.64,-838091.6374219942,0.09226,200000,151577.51960497914,-48422.48039502086,0.7578875980248957
2021-09-25,-1,-0.5266104263166472,1558.6730717133912,47.34,-838091.6374219942,0.09055,200000,149676.78098347352,-50323.21901652648,0.7483839049173676
2021-09-26,0,-0.19710245984306043,0.0,47.19,0.0,0.08769,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-09-27,0,-0.2971739437076863,0.0,45.37,0.0,0.08599,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-09-28,0,0.1412703377408083,0.0,44.99,0.0,0.08305,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-09-29,0,-0.02008735471144903,0.0,45.52,0.0,0.08581,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-09-30,0,-0.030155151675453174,0.0,47.01,0.0,0.08943,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-01,2,1.38657221271328,0.0,51.9,0.0,0.09481,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-02,2,2.1791334776500344,0.0,53.17,0.0,0.09338,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-03,2,1.7332334713458162,0.0,53.68,0.0,0.09494,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-04,2,1.5070720256816506,0.0,52.58,0.0,0.09351,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-05,2,1.5629519000265533,0.0,54.36,0.0,0.09618,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-06,2,1.8556530068623243,0.0,54.83,0.0,0.09549,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-07,2,1.4173065817462518,0.0,54.34,0.0,0.09547,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-08,0,0.3928369068108269,0.0,53.68,0.0,0.09771,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-09,0,-0.10561237073207953,0.0,55.63,0.0,0.10306,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-10,0,1.4787268383124846e-05,0.0,52.84,0.0,0.09747,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-11,0,0.6055118243586122,0.0,53.93,0.0,0.09707,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-12,0,0.35954079487779883,0.0,52.73,0.0,0.09549,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-13,0,-0.08378429781546408,0.0,53.43,0.0,0.09793,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-14,0,0.697649015946101,0.0,54.5,0.0,0.09729,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-15,0,0.003082075795202559,0.0,54.3,0.0,0.09861,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-16,0,-0.2009652974081259,0.0,54.12,0.0,0.09871,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-17,-1,-1.0102763463920472,1663.453208093375,53.11,-895096.2500692923,0.0987,200000,176691.9997636783,-23308.000236321706,0.8834599988183914
2021-10-18,-2,-1.220480384466644,0.0,52.43,0.0,0.0981,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-19,-2,-1.778727209671044,0.0,52.87,0.0,0.10055,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-20,0,-0.99918285783845,0.0,55.59,0.0,0.10324,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-21,0,0.2819784117807489,0.0,55.35,0.0,0.09958,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-22,0,-0.354209037875324,0.0,54.55,0.0,0.09982,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-23,0,0.3840326892567907,0.0,55.88,0.0,0.10066,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-24,0,0.350302598447174,0.0,54.94,0.0,0.09913,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-25,0,0.07383146690377113,0.0,55.42,0.0,0.10074,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-26,-1,-1.123843860785203,1635.480536855537,54.2,-876612.3921832487,0.10112,200000,177286.09019514022,-22713.90980485978,0.8864304509757011
2021-10-27,-1,-0.937173166810343,1635.480536855537,48.71,-876612.3921832487,0.09064,200000,159120.40417772287,-40879.59582227713,0.7956020208886143
2021-10-28,0,0.22429068559720822,0.0,52.18,0.0,0.09527,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-10-29,0,-0.4767066975186712,0.0,53.94,0.0,0.0996,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-10-30,-2,-2.0897092634248424,0.0,52.95,0.0,0.10111,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-10-31,0,-0.8301649585034644,0.0,54.37,0.0,0.10152,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-01,0,-0.6881029901693512,0.0,53.88,0.0,0.10048,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-02,-2,-2.3372489916615464,0.0,55.21,0.0,0.10748,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-03,-2,-1.3421767798916397,0.0,55.48,0.0,0.10587,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-04,-2,-1.5352173821546837,0.0,53.65,0.0,0.10329,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-05,-2,-1.7498784392368456,0.0,53.12,0.0,0.10346,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-06,-2,-1.4017771603972446,0.0,52.88,0.0,0.10252,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-07,-1,-1.1704602234366013,1622.240924420455,54.08,-839529.0831833322,0.1045,200000,175461.57838531642,-24538.421614683582,0.8773078919265821
2021-11-08,-2,-1.27324727463787,0.0,56.59,0.0,0.10993,200000,175948.39658670657,-24051.60341329343,0.8797419829335329
2021-11-09,0,-0.09658550049287411,0.0,60.85,0.0,0.11436,200000,175948.39658670657,-24051.60341329343,0.8797419829335329
2021-11-10,0,-0.08300268906809911,0.0,56.63,0.0,0.10662,200000,175948.39658670657,-24051.60341329343,0.8797419829335329
2021-11-11,0,-0.734592499470697,0.0,56.74,0.0,0.10893,200000,175948.39658670657,-24051.60341329343,0.8797419829335329
2021-11-12,-1,-1.1404602081460598,1585.1206899703295,55.5,-814877.7166853768,0.10796,200000,175948.39658670657,-24051.60341329343,0.8797419829335329
2021-11-13,-2,-1.987119990782355,0.0,56.29,0.0,0.11255,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-14,-2,-2.75698801541698,0.0,56.12,0.0,0.117,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-15,-2,-3.2158116769910525,0.0,54.81,0.0,0.1238,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-16,-2,-1.9257854283797626,0.0,50.82,0.0,0.10934,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-17,-2,-1.8135316627821347,0.0,51.24,0.0,0.11119,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-18,0,-0.9217193093259357,0.0,48.43,0.0,0.10038,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-19,0,-0.6572432572474692,0.0,50.66,0.0,0.10387,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-20,0,-0.6659669755226664,0.0,51.06,0.0,0.10519,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-21,-1,-1.0137592069819938,1769.8516163580232,50.41,-838280.7477272192,0.10643,200000,178436.4399612159,-21563.56003878411,0.8921821998060795
2021-11-22,-1,-0.7963032961120857,1769.8516163580232,48.59,-838280.7477272192,0.10182,200000,171350.8357724218,-28649.164227578207,0.8567541788621089
2021-11-23,-1,-0.5471661260531969,1769.8516163580232,49.55,-838280.7477272192,0.10283,200000,173896.55687933002,-26103.44312066998,0.86948278439665
2021-11-24,0,-0.043177023178334314,0.0,48.28,0.0,0.09785,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-11-25,0,0.428112216207738,0.0,50.55,0.0,0.10019,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-11-26,0,0.5030644509186621,0.0,46.67,0.0,0.09229,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-11-27,0,0.35678003906459205,0.0,46.78,0.0,0.09335,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-11-28,0,0.3091302132538495,0.0,47.5,0.0,0.09518,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-11-29,0,0.43213804570337017,0.0,48.22,0.0,0.09655,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-11-30,0,0.6226105887283667,0.0,48.32,0.0,0.09652,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-01,0,0.3701187708204551,0.0,47.85,0.0,0.09688,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-02,0,-0.2115962082901537,0.0,47.03,0.0,0.0975,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-03,0,-0.4196259181463809,0.0,44.87,0.0,0.09388,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-04,-2,-1.7581499079931935,0.0,39.33,0.0,0.08696,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-05,-2,-1.5192789936224835,0.0,38.79,0.0,0.08432,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-06,-2,-1.9307433171760464,0.0,39.32,0.0,0.08729,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-07,-2,-2.222489527790045,0.0,39.6,0.0,0.08999,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-08,-2,-1.7709053331697415,0.0,40.95,0.0,0.09237,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-09,-2,-2.2078689859643186,0.0,37.5,0.0,0.08861,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-10,-2,-2.102505070306925,0.0,36.37,0.0,0.08771,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-11,-2,-1.8030650356974862,0.0,38.0,0.0,0.0916,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-12,-2,-1.5428086785148334,0.0,37.9,0.0,0.09101,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-13,-2,-1.700216771747025,0.0,34.19,0.0,0.08497,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-14,-2,-1.4051317754001924,0.0,35.41,0.0,0.08707,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-15,-1,-1.1250332887049526,2421.330590599874,36.14,-999621.7448512616,0.08754,200000,175013.7750885589,-24986.224911441095,0.8750688754427945
2021-12-16,-1,-1.0445788974587544,2421.330590599874,35.16,-999621.7448512616,0.08533,200000,170431.7070536497,-29568.292946350295,0.8521585352682486
2021-12-17,-1,-0.4414335951177172,2421.330590599874,34.3,-999621.7448512616,0.07951,200000,162531.5641906995,-37468.435809300514,0.8126578209534974
2021-12-18,-1,-0.24447818673364835,2421.330590599874,35.03,-999621.7448512616,0.08042,200000,165208.79130965206,-34791.208690347936,0.8260439565482603
2021-12-19,0,-0.052316335942228426,0.0,34.87,0.0,0.07944,200000,169991.92880532553,-30008.07119467447,0.8499596440266277
2021-12-20,0,0.28897156515114814,0.0,34.55,0.0,0.07759,200000,169991.92880532553,-30008.07119467447,0.8499596440266277
2021-12-21,0,0.5520011172829596,0.0,35.32,0.0,0.07884,200000,169991.92880532553,-30008.07119467447,0.8499596440266277
2021-12-22,0,0.851117819463663,0.0,35.7,0.0,0.07913,200000,169991.92880532553,-30008.07119467447,0.8499596440266277
2021-12-23,1,1.1542729349913192,-2264.7472529353254,37.53,1027265.7046490546,0.08274,200000,169991.92880532553,-30008.07119467447,0.8499596440266277
2021-12-24,2,1.565456907653585,0.0,37.41,0.0,0.08085,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-25,2,1.7245336226134962,0.0,38.08,0.0,0.08153,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-26,2,1.5281811044295353,0.0,37.93,0.0,0.08149,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-27,2,1.3164067510356408,0.0,37.62,0.0,0.08114,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-28,0,0.7804034669046276,0.0,34.93,0.0,0.07713,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-29,0,0.4251085536705997,0.0,34.14,0.0,0.0765,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-30,0,0.2812341526257526,0.0,34.59,0.0,0.07782,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2021-12-31,0,0.5563389877850614,0.0,34.06,0.0,0.07539,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-01,0,0.6538300770061347,0.0,34.88,0.0,0.0766,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-02,0,0.6299971353842261,0.0,35.41,0.0,0.07762,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-03,0,0.22049054517924369,0.0,34.72,0.0,0.07705,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-04,0,0.04482470641204295,0.0,34.14,0.0,0.07592,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-05,0,-0.1966364350952455,0.0,31.94,0.0,0.07112,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-06,0,-0.7769903502736195,0.0,31.63,0.0,0.07106,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-07,0,-0.7488544342431006,0.0,30.45,0.0,0.0682,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-08,0,-0.5472910928356564,0.0,29.35,0.0,0.06539,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-09,0,-0.4681061509614735,0.0,29.73,0.0,0.06611,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-10,0,-0.5718984486962068,0.0,28.48,0.0,0.06342,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-11,0,0.5199646231675773,0.0,29.66,0.0,0.06493,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-12,0,0.6326814410243311,0.0,31.16,0.0,0.06806,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-13,0,0.634391598814364,0.0,30.28,0.0,0.0662,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-14,2,2.609251636860831,0.0,31.97,0.0,0.06765,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-15,2,2.8382823296118387,0.0,32.84,0.0,0.06842,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-16,0,0.8700129735089904,0.0,32.28,0.0,0.06988,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-17,-2,-1.6463636341420234,0.0,30.98,0.0,0.07085,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-18,2,2.0289034062654165,0.0,32.66,0.0,0.06846,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-19,0,-0.24641912499287652,0.0,31.3,0.0,0.06915,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-20,-2,-1.7889334172922589,0.0,29.35,0.0,0.06773,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-21,-2,-2.0941874153544,0.0,25.91,0.0,0.06103,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-22,-2,-1.7144873597004804,0.0,24.2,0.0,0.0568,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-23,0,-0.9104586501414784,0.0,25.13,0.0,0.05752,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-24,0,-0.7913490111978395,0.0,24.11,0.0,0.05506,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-25,-1,-1.1916465333679926,3571.8204601905945,24.03,-1535985.0690476017,0.05588,200000,171661.69131675997,-28338.30868324003,0.8583084565837998
2022-01-26,-1,-0.9692675832255584,3571.8204601905945,24.31,-1535985.0690476017,0.0562,200000,173153.31626770855,-26846.68373229145,0.8657665813385428
2022-01-27,-1,-1.0247796198075658,3571.8204601905945,24.31,-1535985.0690476017,0.05649,200000,173598.75193773236,-26401.248062267638,0.8679937596886618
2022-01-28,-1,-0.5877062852489112,3571.8204601905945,25.16,-1535985.0690476017,0.05757,200000,178293.66320346578,-21706.33679653422,0.8914683160173289
2022-01-29,-2,-1.4253239932695612,0.0,25.33,0.0,0.06034,200000,173868.81812646452,-26131.181873535475,0.8693440906323227
2022-01-30,-1,-1.0453198143942646,3489.9401470587018,24.91,-1482763.245151497,0.05863,200000,173868.81812646452,-26131.181873535475,0.8693440906323227
2022-01-31,-1,-0.47275882828920607,3489.9401470587018,25.66,-1482763.245151497,0.05906,200000,177123.8614321737,-22876.138567826303,0.8856193071608685
