date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2021-09-15,1,0.9294446165438073,-59609.48882298645,1.1647,27966.204668580584,2.505,200000,139482.51432692667,-60517.48567307333,0.6974125716346333
2021-09-16,1,1.0479958383005186,-59609.48882298645,1.14,27966.204668580584,2.417,200000,135549.1339421638,-64450.86605783619,0.6777456697108191
2021-09-17,2,1.9142448920269888,0.0,1.1934,0.0,2.35,200000,139431.43576202582,-60568.56423797418,0.6971571788101292
2021-09-18,2,1.849017415427046,0.0,1.2201,0.0,2.371,200000,139431.43576202582,-60568.56423797418,0.6971571788101292
2021-09-19,2,1.616659358864221,0.0,1.1712,0.0,2.283,200000,139431.43576202582,-60568.56423797418,0.6971571788101292
2021-09-20,0,0.8168586226941846,0.0,1.0144,0.0,2.079,200000,139431.43576202582,-60568.56423797418,0.6971571788101292
2021-09-21,1,1.00990997080709,-70591.04686210299,0.9876,35103.58402870741,1.986,200000,139431.43576202582,-60568.56423797418,0.6971571788101292
2021-09-22,1,0.538656434792349,-70591.04686210299,1.093,35103.58402870741,2.257,200000,156384.8033730712,-43615.19662692881,0.781924016865356
2021-09-23,1,0.3811121747561611,-70591.04686210299,1.1219,35103.58402870741,2.327,200000,160882.13550939545,-39117.86449060455,0.8044106775469773
2021-09-24,2,1.3795699833460329,0.0,1.1589,0.0,2.277,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-09-25,0,0.5254285924728728,0.0,1.125,0.0,2.3,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-09-26,0,0.777213079648453,0.0,1.0964,0.0,2.207,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-09-27,0,0.8584606365788503,0.0,1.0672,0.0,2.13,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-09-28,0,0.18290055311211845,0.0,0.9897,0.0,2.037,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-09-29,0,0.6990019278716633,0.0,1.0326,0.0,2.066,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-09-30,2,1.876313151453716,0.0,1.1335,0.0,2.115,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-01,2,2.088147567773427,0.0,1.2327,0.0,2.256,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-02,2,1.9930091429381318,0.0,1.2345,0.0,2.247,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-03,2,2.5145915718959477,0.0,1.2995,0.0,2.251,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-04,2,1.889834431924816,0.0,1.2444,0.0,2.191,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-05,2,2.2583891503386906,0.0,1.326,0.0,2.233,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-06,2,2.424054708141487,0.0,1.371,0.0,2.209,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-07,2,2.1959210705475094,0.0,1.44,0.0,2.278,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-08,2,1.6744184423265989,0.0,1.3861,0.0,2.237,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-09,0,0.5906695908060673,0.0,1.2868,0.0,2.268,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-10,0,0.8658374250959627,0.0,1.283,0.0,2.189,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-11,0,0.5263928304169623,0.0,1.2423,0.0,2.171,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-12,0,0.21883571369743582,0.0,1.1864,0.0,2.118,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-13,0,0.3813052902848223,0.0,1.2515,0.0,2.19,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-14,0,0.5989850395216424,0.0,1.2699,0.0,2.172,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-15,0,-0.8936002750887666,0.0,1.1565,0.0,2.218,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-16,0,-0.6439950331026552,0.0,1.1666,0.0,2.179,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-17,0,-0.837977019304342,0.0,1.1449,0.0,2.158,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-18,0,-0.4258509455597817,0.0,1.1738,0.0,2.128,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-19,0,-0.5046878667018565,0.0,1.1676,0.0,2.11,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-20,0,-0.8233222887027478,0.0,1.1921,0.0,2.19,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-21,0,-0.677595065087217,0.0,1.1731,0.0,2.137,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-22,0,-0.21300986281025855,0.0,1.2155,0.0,2.156,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-23,0,0.4572584999332599,0.0,1.2654,0.0,2.166,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-24,0,0.09235107142058609,0.0,1.2159,0.0,2.12,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-25,0,0.06872861898055438,0.0,1.2257,0.0,2.144,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-26,0,-0.2849285556553455,0.0,1.1943,0.0,2.137,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-27,0,-0.09813117241638913,0.0,1.0723,0.0,1.912,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-28,0,0.8551744488581906,0.0,1.1452,0.0,1.987,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-29,2,1.2152787813277581,0.0,1.178,0.0,2.015,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-30,2,2.6435073877739343,0.0,1.2204,0.0,1.955,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-10-31,2,2.821510130987705,0.0,1.2843,0.0,1.964,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-11-01,2,1.8762234310287798,0.0,1.2381,0.0,1.949,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-11-02,2,1.7743945329691473,0.0,1.2641,0.0,1.971,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-11-03,0,0.8878455141948903,0.0,1.2587,0.0,2.063,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-11-04,2,1.7227645712946185,0.0,1.2898,0.0,1.983,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-11-05,1,1.0260442733315298,-56841.72933915936,1.243,35647.96648263123,1.982,200000,141308.5391371502,-58691.46086284981,0.706542695685751
2021-11-06,1,0.5401817383162861,-56841.72933915936,1.2254,35647.96648263123,2.005,200000,141128.0279298815,-58871.9720701185,0.7056401396494075
2021-11-07,1,0.42280941494035673,-56841.72933915936,1.2314,35647.96648263123,2.021,200000,142039.44576963855,-57960.55423036145,0.7101972288481928
2021-11-08,0,-0.35389821607840105,0.0,1.2398,0.0,2.125,200000,136028.98639624863,-63971.01360375137,0.6801449319812432
2021-11-09,0,-0.9719190416721715,0.0,1.281,0.0,2.27,200000,136028.98639624863,-63971.01360375137,0.6801449319812432
2021-11-10,-1,-1.1442420947300758,57919.18010570069,1.1743,-32434.188458809876,2.097,200000,136028.98639624863,-63971.01360375137,0.6801449319812432
2021-11-11,-1,-0.9021691597933459,57919.18010570069,1.1815,-32434.188458809876,2.079,200000,135862.1891007511,-64137.8108992489,0.6793109455037555
2021-11-12,-1,-0.8602580464387093,57919.18010570069,1.1624,-32434.188458809876,2.045,200000,133653.17035313268,-66346.82964686732,0.6682658517656634
2021-11-13,-1,-0.5205282041197615,57919.18010570069,1.189,-32434.188458809876,2.05,200000,135355.99148623837,-64644.008513761626,0.6767799574311919
2021-11-14,-1,-0.5110542847843854,57919.18010570069,1.1851,-32434.188458809876,2.04,200000,134805.76479923804,-65194.23520076196,0.6740288239961902
2021-11-15,-1,-0.20854262895500258,57919.18010570069,1.1954,-32434.188458809876,2.017,200000,134656.34601977412,-65343.65398022588,0.6732817300988706
2021-11-16,0,0.328819372151862,0.0,1.1459,0.0,1.874,200000,130441.06708493592,-69558.93291506408,0.6522053354246795
2021-11-17,2,1.406471883632381,0.0,1.2172,0.0,1.876,200000,130441.06708493592,-69558.93291506408,0.6522053354246795
2021-11-18,0,0.7485530882083653,0.0,1.1267,0.0,1.786,200000,130441.06708493592,-69558.93291506408,0.6522053354246795
2021-11-19,0,0.46499725674743136,0.0,1.1586,0.0,1.863,200000,130441.06708493592,-69558.93291506408,0.6522053354246795
2021-11-20,0,0.534352985443927,0.0,1.1945,0.0,1.922,200000,130441.06708493592,-69558.93291506408,0.6522053354246795
2021-11-21,2,1.3416126813188471,0.0,1.1865,0.0,1.835,200000,130441.06708493592,-69558.93291506408,0.6522053354246795
2021-11-22,1,1.127639439350871,-57377.085899945414,1.1367,36723.27339102925,1.776,200000,130441.0670849359,-69558.9329150641,0.6522053354246795
2021-11-23,2,1.5091226605517947,0.0,1.1502,0.0,1.751,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-24,2,1.7762106966790525,0.0,1.1146,0.0,1.666,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-25,2,1.9233972764473426,0.0,1.1458,0.0,1.675,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-26,2,2.2436527615687103,0.0,1.0977,0.0,1.533,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-27,2,1.9706697014017693,0.0,1.112,0.0,1.543,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-28,2,1.36798946059635,0.0,1.1145,0.0,1.594,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-29,2,1.5295981897675694,0.0,1.1478,0.0,1.601,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-11-30,2,1.5046091799007248,0.0,1.1253,0.0,1.554,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-01,2,1.4272003493748426,0.0,1.1267,0.0,1.548,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-02,0,-0.15765812283177277,0.0,1.1161,0.0,1.719,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-03,0,0.5933431847351178,0.0,1.0728,0.0,1.556,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-04,0,-0.6696656756060531,0.0,0.9048,0.0,1.42,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-05,-2,-1.4152446500262146,0.0,0.8387,0.0,1.378,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-06,0,-0.8965293601479174,0.0,0.8971,0.0,1.42,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-07,0,-0.569392686827866,0.0,0.8879,0.0,1.378,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-08,0,0.5320941909536906,0.0,0.9639,0.0,1.396,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-09,0,-0.09146156642276562,0.0,0.862,0.0,1.289,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-10,0,-0.0019329947812282693,0.0,0.8171,0.0,1.211,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-11,-2,-1.3286532152603818,0.0,0.8467,0.0,1.354,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-12,-2,-1.2334633669998587,0.0,0.8443,0.0,1.346,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-13,-2,-1.3139353348983305,0.0,0.7585,0.0,1.223,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-14,-2,-1.6003092254280606,0.0,0.7605,0.0,1.266,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-15,-2,-1.5744086913314834,0.0,0.7767,0.0,1.311,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-16,0,-0.9254536200424353,0.0,0.7655,0.0,1.24,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-17,0,-0.481201947817794,0.0,0.7719,0.0,1.218,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-18,0,-0.5019523558318975,0.0,0.7824,0.0,1.242,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-19,0,-0.6373583333733838,0.0,0.7723,0.0,1.243,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-20,-1,-1.1913797985213685,89352.00133849129,0.7394,-53408.94890030756,1.237,200000,132133.7395793609,-67866.2604206391,0.6606686978968045
2021-12-21,-2,-1.241624481824707,0.0,0.7633,0.0,1.28,200000,132294.8115500842,-67705.18844991579,0.661474057750421
2021-12-22,-2,-1.3719714366105946,0.0,0.7796,0.0,1.327,200000,132294.8115500842,-67705.18844991579,0.661474057750421
2021-12-23,-2,-1.9355896055901136,0.0,0.8317,0.0,1.475,200000,132294.8115500842,-67705.18844991579,0.661474057750421
2021-12-24,-1,-1.1869210838224125,81522.56072842261,0.8114,-47519.688056783125,1.392,200000,132294.8115500842,-67705.18844991579,0.661474057750421
2021-12-25,-2,-1.4800832035115608,0.0,0.8256,0.0,1.452,200000,133988.3724711476,-66011.6275288524,0.669941862355738
2021-12-26,-2,-1.3067808881618355,0.0,0.8283,0.0,1.455,200000,133988.3724711476,-66011.6275288524,0.669941862355738
2021-12-27,-2,-1.7113751780603264,0.0,0.8271,0.0,1.516,200000,133988.3724711476,-66011.6275288524,0.669941862355738
2021-12-28,-2,-1.6671451198685379,0.0,0.7607,0.0,1.4,200000,133988.3724711476,-66011.6275288524,0.669941862355738
2021-12-29,-2,-1.28675310973886,0.0,0.7375,0.0,1.332,200000,133988.3724711476,-66011.6275288524,0.669941862355738
2021-12-30,-1,-1.1743001101056598,88604.9282311517,0.7561,-49296.67861337292,1.359,200000,133988.3724711476,-66011.6275288524,0.669941862355738
2021-12-31,-1,-0.5948547057296647,88604.9282311517,0.7476,-49296.67861337292,1.308,200000,130721.0999719008,-69278.9000280992,0.653605499859504
2022-01-01,-1,-0.6042897382010038,88604.9282311517,0.7853,-49296.67861337292,1.38,200000,137610.86662637803,-62389.13337362197,0.6880543331318902
2022-01-02,0,0.6355452960769695,0.0,0.8297,0.0,1.377,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-03,2,1.8269583608879036,0.0,0.8468,0.0,1.319,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-04,0,0.9618570144763606,0.0,0.8091,0.0,1.309,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-05,0,0.6158294838157667,0.0,0.7462,0.0,1.23,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-06,0,-0.23981263619456006,0.0,0.7404,0.0,1.28,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-07,2,1.7783167276200322,0.0,0.771,0.0,1.21,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-08,0,0.9521944053482625,0.0,0.7231,0.0,1.181,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-09,2,1.21252496976951,0.0,0.728,0.0,1.17,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-10,0,0.8921402417999258,0.0,0.6897,0.0,1.123,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-11,0,0.20231885279885828,0.0,0.7047,0.0,1.187,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-12,0,-0.9841894344326578,0.0,0.7311,0.0,1.312,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-13,0,-0.5947802850309376,0.0,0.7006,0.0,1.233,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-14,-1,-1.0295078154403723,89758.31466319968,0.715,-49672.75153574904,1.292,200000,128354.38996837553,-71645.61003162447,0.6417719498418777
2022-01-15,-1,-0.2995519472469717,89758.31466319968,0.7446,-49672.75153574904,1.291,200000,130961.5633308705,-69038.4366691295,0.6548078166543525
2022-01-16,-1,-0.75183906015605,89758.31466319968,0.7957,-49672.75153574904,1.41,200000,141459.2706429141,-58540.72935708589,0.7072963532145706
2022-01-17,-2,-2.994451522732939,0.0,0.7422,0.0,1.603,200000,141361.18953715445,-58638.81046284555,0.7068059476857722
2022-01-18,-2,-1.9881447171898448,0.0,0.716,0.0,1.458,200000,141361.18953715445,-58638.81046284555,0.7068059476857722
2022-01-19,-2,-1.287560451455878,0.0,0.6927,0.0,1.337,200000,141361.18953715445,-58638.81046284555,0.7068059476857722
2022-01-20,0,-0.9163777767508304,0.0,0.6703,0.0,1.259,200000,141361.18953715445,-58638.81046284555,0.7068059476857722
2022-01-21,-1,-1.077211187340779,121215.21997698033,0.5831,-63107.67390051537,1.12,200000,141361.18953715445,-58638.81046284555,0.7068059476857722
2022-01-22,0,1.5797445640444678,0.0,0.7062,0.0,1.071,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-23,0,0.5615840896733563,0.0,0.6777,0.0,1.124,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-24,0,0.2835268133599496,0.0,0.6252,0.0,1.065,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-25,0,0.22545591710733381,0.0,0.6079,0.0,1.043,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-26,0,-0.07213765955776619,0.0,0.6114,0.0,1.077,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-27,0,0.2345097608311185,0.0,0.6036,0.0,1.042,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-28,0,0.33996327320625874,0.0,0.6103,0.0,1.048,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-29,0,0.5454591859916367,0.0,0.624,0.0,1.059,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-30,2,1.4208799722959713,0.0,0.6522,0.0,1.035,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
2022-01-31,0,0.8079445626963596,0.0,0.634,0.0,1.051,200000,123347.3199368629,-76652.6800631371,0.6167365996843145
