date,statusList,zscore,VETUSDT_position,VETUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-09-18,0,-0.9852299938505291,0.0,0.11297,0.0,1.0751,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-19,-2,-1.3720693687768104,0.0,0.10824,0.0,1.0483,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-20,-2,-2.077355335570691,0.0,0.09176,0.0,0.9216,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-21,-2,-1.9605451347192728,0.0,0.0861,0.0,0.8743,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-22,-2,-1.6053148503447079,0.0,0.09956,0.0,1.0033,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-23,0,-0.9621218474745782,0.0,0.10202,0.0,1.0016,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-24,-2,-1.6485027399804035,0.0,0.09229,0.0,0.944,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-25,-2,-2.0190163014602938,0.0,0.08994,0.0,0.94,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-26,-2,-1.5226532718466474,0.0,0.09149,0.0,0.9436,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-27,-2,-1.905928828428684,0.0,0.08634,0.0,0.9218,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-28,-2,-1.9630739161203463,0.0,0.08173,0.0,0.8928,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-29,-2,-1.7906119248925187,0.0,0.08468,0.0,0.9268,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-30,0,-0.08367819050176814,0.0,0.09598,0.0,0.9533,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-01,0,0.5389159771045522,0.0,0.10825,0.0,1.0422,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-02,2,1.2023183915356834,0.0,0.11131,0.0,1.0359,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-03,0,0.6941604285355825,0.0,0.11042,0.0,1.0552,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-04,0,0.7886534889072185,0.0,0.10939,0.0,1.0425,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-05,0,0.8161666529074287,0.0,0.11342,0.0,1.0839,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-06,0,0.804968693348382,0.0,0.11231,0.0,1.0765,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-07,0,0.8601800610917222,0.0,0.11169,0.0,1.0678,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-08,0,0.9175842636463188,0.0,0.11152,0.0,1.0636,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-09,0,0.4314872671754008,0.0,0.11892,0.0,1.1604,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-10,0,-0.6524129215011251,0.0,0.11031,0.0,1.1352,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-11,0,-0.8534415312491299,0.0,0.10911,0.0,1.1364,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-12,0,-0.6440286502309792,0.0,0.10675,0.0,1.1018,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-13,0,0.4774841884772208,0.0,0.11553,0.0,1.1275,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-14,0,0.9216333302960658,0.0,0.11916,0.0,1.1336,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-15,0,0.8171915445969861,0.0,0.11987,0.0,1.1413,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-16,0,0.8617530564404497,0.0,0.1199,0.0,1.1343,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-17,2,1.8154302548420098,0.0,0.12223,0.0,1.0944,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-18,2,1.3082925124574771,0.0,0.11844,0.0,1.0827,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-19,0,0.6321257594920674,0.0,0.11608,0.0,1.0911,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-20,0,0.6410343068183444,0.0,0.12223,0.0,1.1455,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-21,2,2.752480011712917,0.0,0.12953,0.0,1.0886,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-22,2,2.3178677820616485,0.0,0.13015,0.0,1.0885,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-23,2,2.4221847782856214,0.0,0.13596,0.0,1.0934,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-24,2,1.8327112653112279,0.0,0.13237,0.0,1.0821,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-25,2,2.2436300941176883,0.0,0.14248,0.0,1.0951,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-26,2,1.6392509320255162,0.0,0.14029,0.0,1.1075,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-27,2,1.3005809619115671,0.0,0.12415,0.0,0.995,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-28,1,1.0241183793826665,-534667.6374065656,0.13007,65737.98997775969,1.0579,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-10-29,2,1.2489607512045797,0.0,0.13746,0.0,1.0825,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-10-30,0,0.5862538930740592,0.0,0.13058,0.0,1.0846,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-10-31,0,0.4373067629852086,0.0,0.13311,0.0,1.1128,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-11-01,0,0.9270845881029308,0.0,0.13658,0.0,1.0915,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-11-02,0,0.6701484607311009,0.0,0.14015,0.0,1.1349,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-11-03,0,-0.5923195367770524,0.0,0.13722,0.0,1.2101,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-11-04,1,1.023009041370526,-463254.97406291147,0.15264,58906.397235057324,1.2004,200000,141422.47848192562,-58577.52151807438,0.7071123924096281
2021-11-05,2,1.9831646353971528,0.0,0.1581,0.0,1.1581,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-06,2,2.0026355403843707,0.0,0.16057,0.0,1.151,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-07,0,0.49289425797922687,0.0,0.15506,0.0,1.2198,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-08,2,1.6442203042881238,0.0,0.17603,0.0,1.2815,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-09,2,1.4352990928952944,0.0,0.17095,0.0,1.2571,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-10,2,1.3625303602085344,0.0,0.16257,0.0,1.1902,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-11,1,1.1542941532101325,-443419.09781188157,0.16513,60304.55906907924,1.2142,200000,146443.591243352,-53556.40875664799,0.7322179562167601
2021-11-12,1,0.7332312931597028,-443419.09781188157,0.15866,60304.55906907924,1.1883,200000,142012.78160062,-57987.21839938001,0.7100639080030999
2021-11-13,1,0.8348496468794525,-443419.09781188157,0.16039,60304.55906907924,1.1892,200000,142834.17074299674,-57165.829257003265,0.7141708537149837
2021-11-14,1,0.9432489605486846,-443419.09781188157,0.16169,60304.55906907924,1.1879,200000,143332.21964336236,-56667.78035663764,0.7166610982168118
2021-11-15,2,1.20686341996975,0.0,0.16292,0.0,1.172,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-16,0,0.3221274798085078,0.0,0.14428,0.0,1.0877,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-17,0,0.24681778108630076,0.0,0.14514,0.0,1.0953,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-18,0,-0.8940262569549565,0.0,0.12889,0.0,1.0406,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-19,0,-0.4285516448034056,0.0,0.13927,0.0,1.0892,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-20,0,-0.607913756907625,0.0,0.13952,0.0,1.0965,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-21,0,-0.8897448135066108,0.0,0.13252,0.0,1.0569,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-22,-2,-1.3372429892268791,0.0,0.12656,0.0,1.0354,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-23,-2,-1.5646630333438527,0.0,0.13097,0.0,1.0661,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-24,-2,-2.0502227638439625,0.0,0.1221,0.0,1.0326,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-25,-2,-1.2444941058491032,0.0,0.12782,0.0,1.0438,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-26,-2,-1.37337817639345,0.0,0.11336,0.0,0.9394,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-27,-2,-1.2606455373409622,0.0,0.11412,0.0,0.9452,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-28,-2,-1.2173233029089023,0.0,0.11639,0.0,0.9687,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-29,0,-0.780584919158881,0.0,0.1213,0.0,0.9898,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-11-30,-1,-1.1413705404490253,620997.2620202353,0.11917,-74130.26516573319,0.9983,200000,148008.4874299029,-51991.51257009711,0.7400424371495145
2021-12-01,-1,-1.0360374131150254,620997.2620202353,0.1182,-74130.26516573319,0.9899,200000,146783.4258583511,-53216.57414164889,0.7339171292917556
2021-12-02,-1,-0.9673334940803086,620997.2620202353,0.11582,-74130.26516573319,0.9716,200000,143948.86852221002,-56051.13147778998,0.7197443426110501
2021-12-03,-1,-1.0763910713384501,620997.2620202353,0.10858,-74130.26516573319,0.9211,200000,135709.269954314,-64290.73004568601,0.67854634977157
2021-12-04,-2,-1.5404455323625603,0.0,0.09656,0.0,0.8449,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-05,-2,-1.9809162356154624,0.0,0.08979,0.0,0.8045,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-06,-2,-1.5866462999180884,0.0,0.09339,0.0,0.8255,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-07,-2,-1.6997046602408874,0.0,0.09151,0.0,0.8154,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-08,-2,-1.9251040722107278,0.0,0.09448,0.0,0.8622,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-09,-2,-2.88143474790736,0.0,0.08553,0.0,0.8583,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-10,-2,-2.2513408127009495,0.0,0.08056,0.0,0.7992,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-11,-2,-1.7391660308505432,0.0,0.08617,0.0,0.8392,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-12,-2,-1.4304977841370017,0.0,0.08698,0.0,0.8393,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-13,-2,-1.7972485017697326,0.0,0.07717,0.0,0.7818,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-14,-2,-1.6078099399269696,0.0,0.07969,0.0,0.8103,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-15,-2,-1.225263951931601,0.0,0.08306,0.0,0.8262,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-16,-1,-1.0268810669588666,923496.2787923322,0.08158,-93576.97978372681,0.8051,200000,150677.65284775692,-49322.34715224308,0.7533882642387846
2021-12-17,-1,-1.0150359458143448,923496.2787923322,0.08008,-93576.97978372681,0.7966,200000,148497.00410140672,-51502.995898593275,0.7424850205070337
2021-12-18,-1,-0.7802420072209074,923496.2787923322,0.08413,-93576.97978372681,0.8262,200000,155007.042632114,-44992.957367886,0.77503521316057
2021-12-19,-2,-1.3481309734140932,0.0,0.08026,0.0,0.835,200000,154694.61963129626,-45305.38036870374,0.7734730981564812
2021-12-20,-2,-1.8194215135015037,0.0,0.0795,0.0,0.8798,200000,154694.61963129626,-45305.38036870374,0.7734730981564812
2021-12-21,-2,-1.870626028562616,0.0,0.08326,0.0,0.9467,200000,154694.61963129626,-45305.38036870374,0.7734730981564812
2021-12-22,-2,-1.3968769710672806,0.0,0.08684,0.0,0.9537,200000,154694.61963129626,-45305.38036870374,0.7734730981564812
2021-12-23,-1,-1.022912058678303,831780.9422050556,0.09299,-77806.36738320906,0.9941,200000,154694.61963129626,-45305.38036870374,0.7734730981564812
2021-12-24,0,0.0069417934660856604,0.0,0.09185,0.0,0.9115,200000,149216.04395955693,-50783.95604044307,0.7460802197977847
2021-12-25,0,0.3156356288376925,0.0,0.09468,0.0,0.9252,200000,149216.04395955693,-50783.95604044307,0.7460802197977847
2021-12-26,0,0.5011241212539977,0.0,0.09447,0.0,0.92,200000,149216.04395955693,-50783.95604044307,0.7460802197977847
2021-12-27,1,1.1407291368393755,-763409.6181293202,0.09773,80491.98616871127,0.9269,200000,149216.04395955693,-50783.95604044307,0.7460802197977847
2021-12-28,1,0.7985111750741218,-763409.6181293202,0.08762,80491.98616871127,0.8515,200000,135428.8769631487,-64571.12303685129,0.6771443848157435
2021-12-29,1,0.40052345115484433,-763409.6181293202,0.08258,80491.98616871127,0.8171,200000,128812.36816357324,-71187.63183642676,0.6440618408178662
2021-12-30,1,0.3641456199754062,-763409.6181293202,0.08461,80491.98616871127,0.8386,200000,132092.66739100305,-67907.33260899695,0.6604633369550152
2021-12-31,0,0.13770258000961072,0.0,0.08267,0.0,0.8297,200000,145542.9161661281,-54457.083833871904,0.7277145808306404
2022-01-01,0,0.616027593276796,0.0,0.08658,0.0,0.8507,200000,145542.9161661281,-54457.083833871904,0.7277145808306404
2022-01-02,0,0.5216829470273808,0.0,0.08714,0.0,0.8586,200000,145542.9161661281,-54457.083833871904,0.7277145808306404
2022-01-03,0,0.8096605200972109,0.0,0.08587,0.0,0.8324,200000,145542.9161661281,-54457.083833871904,0.7277145808306404
2022-01-04,1,1.0005423523911574,-847164.8205246106,0.0859,88443.67778690332,0.8228,200000,145542.9161661281,-54457.083833871904,0.7277145808306404
2022-01-05,2,1.7810977984104948,0.0,0.08461,0.0,0.7726,200000,148889.9461725539,-51110.0538274461,0.7444497308627696
2022-01-06,1,1.0454788135182358,-901598.3176247663,0.08257,95552.52610226793,0.7791,200000,148889.9461725539,-51110.0538274461,0.7444497308627696
2022-01-07,1,0.4943156314972172,-901598.3176247663,0.07861,95552.52610226793,0.7634,200000,143819.44217495422,-56180.55782504578,0.7190972108747711
2022-01-08,0,0.14284005960634452,0.0,0.07545,0.0,0.7452,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-09,0,0.14771283159995807,0.0,0.07663,0.0,0.753,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-10,0,-0.7213659744717495,0.0,0.07302,0.0,0.7399,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-11,0,-0.7948473569866208,0.0,0.07661,0.0,0.7703,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-12,0,0.2714633015054072,0.0,0.08238,0.0,0.7987,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-13,0,-0.49545179901437747,0.0,0.07777,0.0,0.768,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-14,0,-0.13486625395688506,0.0,0.07898,0.0,0.7732,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-15,0,-0.6442877585832817,0.0,0.07851,0.0,0.7791,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-16,0,-0.5698596747982515,0.0,0.07844,0.0,0.7784,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-17,-2,-1.27428985749515,0.0,0.07519,0.0,0.7617,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-18,-1,-1.1761041122592435,982666.5550710307,0.07414,-97023.43640027463,0.7509,200000,145709.79678593244,-54290.20321406756,0.7285489839296622
2022-01-19,-2,-1.9491150205788856,0.0,0.07073,0.0,0.7381,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-20,-2,-2.1771295341323493,0.0,0.0676,0.0,0.7199,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-21,-2,-2.49929949263885,0.0,0.05746,0.0,0.6368,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-22,-2,-2.5585268408110178,0.0,0.05163,0.0,0.5966,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-23,-2,-2.328841782971788,0.0,0.05314,0.0,0.6283,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-24,-2,-2.0215731722723573,0.0,0.05142,0.0,0.6118,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-25,-2,-1.4878725860044608,0.0,0.05363,0.0,0.618,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-26,-2,-1.4209579016629674,0.0,0.05337,0.0,0.6193,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-27,-2,-1.2960711806336052,0.0,0.05237,0.0,0.6088,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-28,0,-0.8849074377100968,0.0,0.05392,0.0,0.6111,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-29,0,-0.7958182685475338,0.0,0.05449,0.0,0.6174,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-30,0,-0.8330310390759789,0.0,0.05256,0.0,0.6013,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
2022-01-31,0,-0.7770434980259836,0.0,0.05385,0.0,0.6174,200000,147818.78975280112,-52181.21024719888,0.7390939487640056
