date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-09-23,-2,-1.6846875583361922,0.0,122.6,0.0,1.1219,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
2021-09-24,-2,-3.0549532478334736,0.0,110.6,0.0,1.1589,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
2021-09-25,-2,-2.2017479357088616,0.0,110.7,0.0,1.125,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
2021-09-26,-2,-1.6343326162415714,0.0,111.2,0.0,1.0964,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
2021-09-27,-2,-1.8296651225497644,0.0,104.5,0.0,1.0672,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
2021-09-28,-1,-1.1920756340472134,764.5474147996928,100.8,-77868.42418087201,0.9897,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
2021-09-29,-2,-1.231146667137922,0.0,103.7,0.0,1.0326,200000,155256.12671805834,-44743.87328194166,0.7762806335902916
2021-09-30,-2,-1.6975014015253933,0.0,107.1,0.0,1.1335,200000,155256.12671805834,-44743.87328194166,0.7762806335902916
2021-10-01,-2,-1.608437528022981,0.0,114.9,0.0,1.2327,200000,155256.12671805834,-44743.87328194166,0.7762806335902916
2021-10-02,-2,-1.4858959165979886,0.0,114.2,0.0,1.2345,200000,155256.12671805834,-44743.87328194166,0.7762806335902916
2021-10-03,-2,-1.4299585006855957,0.0,118.7,0.0,1.2995,200000,155256.12671805834,-44743.87328194166,0.7762806335902916
2021-10-04,-1,-1.0753650411862843,664.6238301286744,116.8,-62381.92169642331,1.2444,200000,155256.12671805834,-44743.87328194166,0.7762806335902916
2021-10-05,-1,-1.0805217588705853,664.6238301286744,123.1,-62381.92169642331,1.326,200000,164533.62165829714,-35466.37834170286,0.8226681082914857
2021-10-06,-1,-1.141196125096706,664.6238301286744,125.4,-62381.92169642331,1.371,200000,168869.44294393214,-31130.55705606786,0.8443472147196607
2021-10-07,-2,-1.459303754934623,0.0,125.3,0.0,1.44,200000,161808.728045785,-38191.271954214986,0.809043640228925
2021-10-08,-1,-1.1334540189631939,655.6269369764384,123.4,-58368.345734717914,1.3861,200000,161808.728045785,-38191.271954214986,0.809043640228925
2021-10-09,0,0.07214110083004321,0.0,127.6,0.0,1.2868,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-10,0,-0.5860812706332401,0.0,119.5,0.0,1.283,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-11,0,-0.024808194961243597,0.0,119.7,0.0,1.2423,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-12,0,0.42299354693971997,0.0,116.3,0.0,1.1864,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-13,0,0.05963710616109064,0.0,119.4,0.0,1.2515,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-14,0,0.17919061431091676,0.0,121.8,0.0,1.2699,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-15,2,2.6414069525408763,0.0,126.2,0.0,1.1565,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-16,2,2.1289262845249644,0.0,126.1,0.0,1.1666,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-17,2,2.949661084555474,0.0,137.7,0.0,1.1449,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-18,2,2.3441467513238257,0.0,140.7,0.0,1.1738,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-19,2,2.2219169158227734,0.0,144.1,0.0,1.1676,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-20,2,2.0256255612259033,0.0,149.9,0.0,1.1921,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-21,2,2.0970645098915752,0.0,155.0,0.0,1.1731,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-22,2,1.977404835147321,0.0,165.0,0.0,1.2155,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-23,2,1.7830965010214899,0.0,173.6,0.0,1.2654,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-24,2,1.7920528693217368,0.0,173.0,0.0,1.2159,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-25,2,1.422561655106044,0.0,170.1,0.0,1.2257,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-26,1,1.1005180759010424,-475.6645505246011,161.1,64162.73891778719,1.1943,200000,153259.11817902647,-46740.88182097353,0.7662955908951323
2021-10-27,1,1.1160041791436008,-475.6645505246011,147.1,64162.73891778719,1.0723,200000,138771.96032371203,-61228.03967628797,0.6938598016185602
2021-10-28,1,1.1045825143330583,-475.6645505246011,159.0,64162.73891778719,1.1452,200000,149109.83214206144,-50890.16785793856,0.7455491607103072
2021-10-29,1,0.9596517541389716,-475.6645505246011,162.6,64162.73891778719,1.178,200000,152926.76236045343,-47073.23763954657,0.7646338118022672
2021-10-30,0,0.18020510746415463,0.0,153.3,0.0,1.2204,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-10-31,0,0.37196273935815694,0.0,167.0,0.0,1.2843,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-01,0,0.7565124847143886,0.0,169.7,0.0,1.2381,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-02,0,0.613327297976786,0.0,171.8,0.0,1.2641,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-03,0,0.3583522255415325,0.0,168.3,0.0,1.2587,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-04,0,-0.4892760221673976,0.0,163.7,0.0,1.2898,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-05,0,-0.1908410700615755,0.0,162.8,0.0,1.243,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-06,0,-0.4156783172172898,0.0,159.6,0.0,1.2254,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-07,0,-0.026141097429509895,0.0,164.1,0.0,1.2314,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-08,0,0.7817994168218901,0.0,170.8,0.0,1.2398,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-09,2,3.198908954666535,0.0,200.1,0.0,1.281,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-10,2,2.202686750947299,0.0,179.8,0.0,1.1743,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-11,2,3.131212391317897,0.0,204.5,0.0,1.1815,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-12,2,2.4706071573561013,0.0,202.1,0.0,1.1624,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-13,2,1.738624463188122,0.0,199.1,0.0,1.189,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-14,2,1.6768507080666128,0.0,201.8,0.0,1.1851,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-15,1,1.136331314007505,-378.19510792629245,195.5,61851.38330231736,1.1954,200000,147874.28719918034,-52125.71280081966,0.7393714359959017
2021-11-16,0,-0.025584208141933237,0.0,165.7,0.0,1.1459,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-17,0,-0.81955869210305,0.0,159.3,0.0,1.2172,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-18,0,-0.7520580131476817,0.0,148.2,0.0,1.1267,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-19,0,-0.47349327254604034,0.0,158.8,0.0,1.1586,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-20,0,0.26158548264047377,0.0,179.3,0.0,1.1945,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-21,2,2.3301119112261883,0.0,229.4,0.0,1.1865,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-22,2,1.4968813259212133,0.0,206.0,0.0,1.1367,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-23,2,1.6850328648637989,0.0,218.7,0.0,1.1502,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-24,2,2.7589331125238186,0.0,260.8,0.0,1.1146,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-25,2,2.692773055016409,0.0,294.5,0.0,1.1458,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-26,2,1.5396316041469766,0.0,246.6,0.0,1.0977,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-27,2,1.24121433784586,0.0,243.5,0.0,1.112,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-28,1,1.058066721198016,-289.5226294702354,241.2,62658.464089924426,1.1145,200000,139665.71645644156,-60334.28354355844,0.6983285822822078
2021-11-29,1,0.9225066165999583,-289.5226294702354,246.7,62658.464089924426,1.1478,200000,143344.61777272233,-56655.382227277674,0.7167230888636116
2021-11-30,1,0.34050150509391974,-289.5226294702354,220.2,62658.464089924426,1.1253,200000,134262.4526497378,-65737.5473502622,0.671312263248689
2021-12-01,1,0.5249558801799136,-289.5226294702354,229.8,62658.464089924426,1.1267,200000,137129.59174237796,-62870.40825762204,0.6856479587118898
2021-12-02,1,0.42954861352538676,-289.5226294702354,225.4,62658.464089924426,1.1161,200000,135191.5124533557,-64808.48754664429,0.6759575622667786
2021-12-03,0,0.12735862777113063,0.0,206.2,0.0,1.0728,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-04,0,0.4962274777736018,0.0,187.6,0.0,0.9048,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-05,0,0.7096549747438972,0.0,182.6,0.0,0.8387,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-06,0,0.15917420666167073,0.0,179.8,0.0,0.8971,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-07,0,-0.07025016965333014,0.0,174.1,0.0,0.8879,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-08,0,-0.5795070598267148,0.0,178.8,0.0,0.9639,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-09,0,-0.5955608109975347,0.0,164.1,0.0,0.862,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-10,0,-0.582918124539554,0.0,159.4,0.0,0.8171,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-11,0,-0.40116344921471314,0.0,168.3,0.0,0.8467,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-12,0,-0.3574822354626265,0.0,169.6,0.0,0.8443,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-13,0,-0.7181843139995463,0.0,147.9,0.0,0.7585,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-14,0,-0.3898122555590728,0.0,151.6,0.0,0.7605,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-15,0,0.21892270233911656,0.0,159.5,0.0,0.7767,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-16,0,-0.2987634759031587,0.0,152.3,0.0,0.7655,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-17,0,-0.738371049080734,0.0,149.9,0.0,0.7719,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-18,0,0.21751487564266497,0.0,157.6,0.0,0.7824,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-19,0,0.7366939887099652,0.0,157.8,0.0,0.7723,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-20,2,1.6029891270613046,0.0,156.7,0.0,0.7394,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-21,2,1.5258502190911012,0.0,162.2,0.0,0.7633,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-22,2,1.359621553532883,0.0,165.5,0.0,0.7796,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-23,0,0.008172639627139362,0.0,167.6,0.0,0.8317,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-24,0,0.26448527024197077,0.0,165.0,0.0,0.8114,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-25,0,0.6654722271370193,0.0,169.5,0.0,0.8256,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-26,0,0.2135396859278825,0.0,167.5,0.0,0.8283,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-27,0,0.5382354774966146,0.0,169.5,0.0,0.8271,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-28,0,-0.8128549093775587,0.0,149.7,0.0,0.7607,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-29,0,-0.6114202526269494,0.0,146.6,0.0,0.7375,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-30,0,0.13765441044573587,0.0,153.7,0.0,0.7561,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2021-12-31,-1,-1.1966190963656715,451.00778968441347,146.5,-88379.66986191356,0.7476,200000,132145.28237753315,-67854.71762246685,0.6607264118876657
2022-01-01,-2,-1.7796934288989466,0.0,150.3,0.0,0.7853,200000,133763.36633052654,-66236.63366947346,0.6688168316526326
2022-01-02,-2,-2.4424971901255224,0.0,153.0,0.0,0.8297,200000,133763.36633052654,-66236.63366947346,0.6688168316526326
2022-01-03,-2,-2.5833245558218962,0.0,150.5,0.0,0.8468,200000,133763.36633052654,-66236.63366947346,0.6688168316526326
2022-01-04,-2,-1.790092045713167,0.0,147.3,0.0,0.8091,200000,133763.36633052654,-66236.63366947346,0.6688168316526326
2022-01-05,-2,-1.4768220929770062,0.0,136.8,0.0,0.7462,200000,133763.36633052654,-66236.63366947346,0.6688168316526326
2022-01-06,-1,-1.1725399429156482,486.7662530222945,137.4,-90331.8249125652,0.7404,200000,133763.36633052654,-66236.63366947346,0.6688168316526326
2022-01-07,-2,-1.421104351409332,0.0,139.6,0.0,0.771,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-08,0,0.1756783003936879,0.0,143.6,0.0,0.7231,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-09,0,0.1903684945063071,0.0,144.1,0.0,0.728,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-10,0,0.9357158438351839,0.0,141.3,0.0,0.6897,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-11,0,0.5997380205674959,0.0,141.3,0.0,0.7047,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-12,0,0.3137637406385348,0.0,144.5,0.0,0.7311,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-13,1,1.0558501468311916,-472.6330579769782,143.3,96671.877259636,0.7006,200000,135456.63441620197,-64543.36558379803,0.6772831720810099
2022-01-14,1,0.5187240587935215,-472.6330579769782,142.4,96671.877259636,0.715,200000,136423.33969656145,-63576.66030343855,0.6821166984828073
2022-01-15,0,-0.022272662433131425,0.0,144.4,0.0,0.7446,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-16,-2,-1.6827788686483154,0.0,141.2,0.0,0.7957,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-17,0,-0.5615600680747898,0.0,138.9,0.0,0.7422,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-18,0,-0.8138176500287488,0.0,131.8,0.0,0.716,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-19,0,-0.9703552679920658,0.0,125.9,0.0,0.6927,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-20,-2,-1.316141685902153,0.0,118.8,0.0,0.6703,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-21,-2,-1.3504460935408118,0.0,102.3,0.0,0.5831,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-22,-2,-3.3248873799366687,0.0,94.6,0.0,0.7062,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-23,-2,-2.2222477912328054,0.0,97.5,0.0,0.6777,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-24,-2,-1.6170712260315048,0.0,94.4,0.0,0.6252,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-25,-2,-1.5404430639207756,0.0,90.3,0.0,0.6079,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-26,-2,-1.4392128504536998,0.0,89.8,0.0,0.6114,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-27,-2,-1.2955467331095432,0.0,88.7,0.0,0.6036,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-28,-1,-1.0749637693277723,722.1653957267141,91.2,-107916.5723255388,0.6103,200000,131722.96818055265,-68277.03181944735,0.6586148409027632
2022-01-29,-1,-0.7856002278169852,722.1653957267141,96.3,-107916.5723255388,0.624,200000,136884.46873961878,-63115.53126038122,0.6844223436980938
2022-01-30,-1,-1.15982412467155,722.1653957267141,93.1,-107916.5723255388,0.6522,200000,137616.7868128735,-62383.2131871265,0.6880839340643675
2022-01-31,-1,-0.8049185086916141,722.1653957267141,94.5,-107916.5723255388,0.634,200000,136663.7367505661,-63336.26324943389,0.6833186837528306
