date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-10-02,1,1.031958351634206,-10843.458045049783,1.2345,507.0569180719443,26.3,200000,26721.845901906094,-173278.15409809392,0.13360922950953047
2021-10-03,2,1.2593271025661923,0.0,1.2995,0.0,27.08,200000,24942.091776281814,-175057.90822371817,0.12471045888140919
2021-10-04,1,1.157360104116194,-10021.734079187485,1.2444,480.02486097540054,25.98,200000,24942.091776281814,-175057.90822371817,0.12471045888140919
2021-10-05,1,1.1498122321425708,-10021.734079187485,1.326,480.02486097540054,27.59,200000,26532.705303313905,-173467.2946966861,0.13266352651656954
2021-10-06,2,2.1103484079514883,0.0,1.371,0.0,27.17,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-07,2,2.4400740561261216,0.0,1.44,0.0,27.49,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-08,2,1.6576461107161555,0.0,1.3861,0.0,27.26,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-09,0,-0.881145723756128,0.0,1.2868,0.0,28.95,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-10,0,0.7510327837001222,0.0,1.283,0.0,26.34,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-11,0,-0.37420144622054,0.0,1.2423,0.0,26.96,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-12,-2,-2.408172985688645,0.0,1.1864,0.0,29.6,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-13,-2,-2.2688548520216574,0.0,1.2515,0.0,31.95,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-14,-2,-1.9097393336095214,0.0,1.2699,0.0,32.3,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-15,-2,-1.8686978434623325,0.0,1.1565,0.0,30.2,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-16,-2,-1.317145815191066,0.0,1.1666,0.0,29.23,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-17,-2,-1.2337156496619097,0.0,1.1449,0.0,28.85,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-18,0,-0.7658676010831014,0.0,1.1738,0.0,28.2,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-19,0,-0.8704551516363666,0.0,1.1676,0.0,28.55,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-20,0,-0.8346547356560189,0.0,1.1921,0.0,29.29,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-21,0,-0.48991614059584715,0.0,1.1731,0.0,27.91,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-22,0,-0.13549402413042924,0.0,1.2155,0.0,27.95,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-23,0,0.16373719228860859,0.0,1.2654,0.0,28.33,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-24,0,-0.08662858438444443,0.0,1.2159,0.0,28.06,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-25,0,-0.12647890506123913,0.0,1.2257,0.0,28.56,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-26,0,-0.34293355388300856,0.0,1.1943,0.0,28.66,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-27,-2,-1.3435712200297438,0.0,1.0723,0.0,28.44,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-28,0,-0.14707466699339358,0.0,1.1452,0.0,27.66,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-29,0,0.4079513412340033,0.0,1.178,0.0,27.51,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-30,2,1.7516852969897037,0.0,1.2204,0.0,26.73,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-10-31,2,2.6121800019013675,0.0,1.2843,0.0,26.44,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-01,2,1.6831848548693076,0.0,1.2381,0.0,26.45,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-02,2,1.707553292677515,0.0,1.2641,0.0,26.56,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-03,2,1.6067108805578245,0.0,1.2587,0.0,26.25,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-04,2,1.8896113764432796,0.0,1.2898,0.0,25.95,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-05,2,1.48864315823416,0.0,1.243,0.0,25.37,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-06,2,1.2440247231523878,0.0,1.2254,0.0,25.21,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-07,1,1.0889261514831337,-10410.75756299587,1.2314,504.7168056327998,25.4,200000,25639.613726146228,-174360.38627385377,0.12819806863073113
2021-11-08,1,1.0175460048509746,-10410.75756299587,1.2398,504.7168056327998,25.51,200000,25782.582938295003,-174217.417061705,0.12891291469147503
2021-11-09,1,1.1739371785139256,-10410.75756299587,1.281,504.7168056327998,25.85,200000,26383.109863805585,-173616.89013619442,0.13191554931902794
2021-11-10,1,0.9567729004301118,-10410.75756299587,1.1743,504.7168056327998,23.89,200000,24283.03709279364,-175716.96290720635,0.12141518546396823
2021-11-11,1,0.7466036488593852,-10410.75756299587,1.1815,504.7168056327998,24.26,200000,24544.739765331346,-175455.26023466865,0.12272369882665679
2021-11-12,1,0.9609280722806193,-10410.75756299587,1.1624,504.7168056327998,23.36,200000,23891.649170808603,-176108.3508291914,0.11945824585404308
2021-11-13,1,0.9531641026496579,-10410.75756299587,1.189,504.7168056327998,23.74,200000,24360.36770812476,-175639.63229187526,0.12180183854062376
2021-11-14,1,1.0245244009021224,-10410.75756299587,1.1851,504.7168056327998,23.37,200000,24133.020535544936,-175866.97946445507,0.12066510267772468
2021-11-15,1,1.1554035461564487,-10410.75756299587,1.1954,504.7168056327998,23.2,200000,24154.44948148622,-175845.55051851377,0.12077224740743109
2021-11-16,2,1.7756092602281737,0.0,1.1459,0.0,21.55,200000,26692.65365619636,-173307.34634380363,0.13346326828098187
2021-11-17,2,2.6906469102220387,0.0,1.2172,0.0,21.52,200000,26692.65365619636,-173307.34634380363,0.13346326828098187
2021-11-18,0,0.973147532212917,0.0,1.1267,0.0,21.7,200000,26692.65365619636,-173307.34634380363,0.13346326828098187
2021-11-19,1,1.0292046944506898,-11519.356834194872,1.1586,601.9994058682083,22.17,200000,26692.65365619636,-173307.34634380363,0.13346326828098187
2021-11-20,2,1.592844249348354,0.0,1.1945,0.0,22.1,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-21,2,1.84421255609369,0.0,1.1865,0.0,21.46,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-22,2,1.3298273824180273,0.0,1.1367,0.0,20.91,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-23,2,1.4096293377352616,0.0,1.1502,0.0,20.92,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-24,2,1.2996142162524966,0.0,1.1146,0.0,20.23,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-25,2,1.4197830145864454,0.0,1.1458,0.0,20.5,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-26,2,1.2187065660576015,0.0,1.0977,0.0,19.71,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-27,2,1.673809236015644,0.0,1.112,0.0,19.32,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-28,0,0.5439949419114132,0.0,1.1145,0.0,20.44,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-29,0,0.1952961915969138,0.0,1.1478,0.0,21.35,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-11-30,0,-0.317854816965586,0.0,1.1253,0.0,21.37,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-01,-2,-1.6220541949102274,0.0,1.1267,0.0,22.67,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-02,0,-0.49252347110174294,0.0,1.1161,0.0,21.24,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-03,-2,-1.4913754983528684,0.0,1.0728,0.0,21.27,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-04,-2,-1.861725427306212,0.0,0.9048,0.0,18.33,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-05,-2,-3.0291398079656155,0.0,0.8387,0.0,19.22,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-06,-2,-1.9326073219007405,0.0,0.8971,0.0,19.51,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-07,-2,-1.6271626132533563,0.0,0.8879,0.0,19.19,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-08,0,-0.5184601325505822,0.0,0.9639,0.0,19.17,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-09,0,-0.43463267940136363,0.0,0.862,0.0,17.07,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-10,0,0.07226106247720576,0.0,0.8171,0.0,15.62,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-11,0,0.24674727021769893,0.0,0.8467,0.0,16.03,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-12,0,-0.203825198211313,0.0,0.8443,0.0,16.55,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-13,0,0.31284982117307386,0.0,0.7585,0.0,14.38,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-14,0,-0.19934130127293578,0.0,0.7605,0.0,14.99,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-15,-2,-1.5522458183959367,0.0,0.7767,0.0,17.1,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-16,-2,-2.295607107606725,0.0,0.7655,0.0,18.65,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-17,-2,-1.431990596148657,0.0,0.7719,0.0,17.52,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-18,-1,-1.0234484636950383,17349.398341612174,0.7824,-784.6340614148766,17.3,200000,27148.33852495473,-172851.66147504526,0.13574169262477376
2021-12-19,-1,-0.22420798233259562,17349.398341612174,0.7723,-784.6340614148766,16.11,200000,26039.395068620743,-173960.60493137926,0.1301969753431037
2021-12-20,0,-0.17719189223653495,0.0,0.7394,0.0,15.44,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-21,0,-0.1852191871396033,0.0,0.7633,0.0,15.98,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-22,0,0.13126897283984088,0.0,0.7796,0.0,16.03,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-23,0,0.6639936993783642,0.0,0.8317,0.0,16.51,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-24,0,0.7903646961717793,0.0,0.8114,0.0,15.94,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-25,0,0.7737421459593068,0.0,0.8256,0.0,16.15,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-26,0,0.7368560695565699,0.0,0.8283,0.0,16.16,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-27,0,0.34451402755194444,0.0,0.8271,0.0,16.48,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-28,0,0.6763077291922668,0.0,0.7607,0.0,14.83,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-29,0,0.6669597547867483,0.0,0.7375,0.0,14.37,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-30,0,0.7356233768561119,0.0,0.7561,0.0,14.69,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2021-12-31,0,0.7686862727347024,0.0,0.7476,0.0,14.53,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-01,0,0.9210494062878445,0.0,0.7853,0.0,15.1,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-02,2,1.4856697156508598,0.0,0.8297,0.0,15.38,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-03,2,1.4692543151545279,0.0,0.8468,0.0,15.58,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-04,0,0.4697021691745689,0.0,0.8091,0.0,15.8,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-05,0,0.6334135028207791,0.0,0.7462,0.0,14.39,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-06,0,0.745568936025559,0.0,0.7404,0.0,14.17,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-07,2,2.3029721970999524,0.0,0.771,0.0,13.76,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-08,0,0.5808915461940563,0.0,0.7231,0.0,13.76,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-09,0,-0.029685673760594666,0.0,0.728,0.0,14.13,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-10,0,-0.09140192874158326,0.0,0.6897,0.0,13.36,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-11,-2,-1.2928509242080455,0.0,0.7047,0.0,14.11,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-12,-2,-1.488600006014151,0.0,0.7311,0.0,14.76,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-13,-1,-1.0963587241630175,18865.931558244632,0.7006,-944.1051178361564,14.0,200000,26434.943299412378,-173565.05670058762,0.13217471649706192
2022-01-14,-1,-0.7970561626473143,18865.931558244632,0.715,-944.1051178361564,14.17,200000,26867.11058388325,-173132.88941611676,0.13433555291941623
2022-01-15,-1,-0.2975939172804235,18865.931558244632,0.7446,-944.1051178361564,14.53,200000,27765.420000428305,-172234.5799995717,0.1388271000021415
2022-01-16,0,2.092837984499118,0.0,0.7957,0.0,14.29,200000,24914.583692395798,-175085.4163076042,0.12457291846197904
2022-01-17,1,1.0630914990989113,-16784.27896281043,0.7422,907.3045772904514,13.73,200000,24914.583692395798,-175085.4163076042,0.12457291846197904
2022-01-18,1,0.2911617522836755,-16784.27896281043,0.716,907.3045772904514,13.58,200000,24338.7398969766,-175661.2601030234,0.12169369948488296
2022-01-19,0,0.16904767006057655,0.0,0.6927,0.0,13.18,200000,24582.779401246444,-175417.22059875354,0.12291389700623234
2022-01-20,0,0.498130189755399,0.0,0.6703,0.0,12.59,200000,24582.779401246444,-175417.22059875354,0.12291389700623234
2022-01-21,1,1.1362786024489975,-21079.385526707636,0.5831,1150.8791854516126,10.68,200000,24582.779401246444,-175417.22059875354,0.12291389700623234
2022-01-22,2,4.056646582549826,0.0,0.7062,0.0,8.96,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-23,2,2.4744671985273166,0.0,0.6777,0.0,9.22,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-24,2,2.0329558027152674,0.0,0.6252,0.0,8.53,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-25,2,1.6780556858575697,0.0,0.6079,0.0,8.39,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-26,0,0.2604319263792637,0.0,0.6114,0.0,10.26,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-27,0,0.3935177684225364,0.0,0.6036,0.0,9.88,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-28,0,0.2750572712624135,0.0,0.6103,0.0,10.11,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-29,0,0.5034526815545927,0.0,0.624,0.0,9.9,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-30,1,1.1826371024254485,-22352.9315843,0.6522,1576.0629166789688,9.25,200000,29157.163958560923,-170842.8360414391,0.14578581979280458
2022-01-31,1,0.9607125992579705,-22352.9315843,0.634,1576.0629166789688,9.14,200000,28576.973682891978,-171423.02631710802,0.1428848684144599
