date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-09-24,0,0.5244212579486348,0.0,0.008189,0.0,165.5,200000,172428.72034511156,-27571.279654888436,0.8621436017255578
2021-09-25,0,-0.4190778537582932,0.0,0.007955,0.0,164.4,200000,172428.72034511156,-27571.279654888436,0.8621436017255578
2021-09-26,0,-0.09019273842179891,0.0,0.007903,0.0,162.0,200000,172428.72034511156,-27571.279654888436,0.8621436017255578
2021-09-27,1,1.110774848918803,-11170557.1615128,0.007718,560.9262210315926,153.7,200000,172428.72034511156,-27571.279654888436,0.8621436017255578
2021-09-28,2,1.5540258500834887,0.0,0.007482,0.0,147.3,200000,173382.39666959672,-26617.603330403275,0.8669119833479836
2021-09-29,0,0.7340177578266436,0.0,0.007599,0.0,152.6,200000,173382.39666959672,-26617.603330403275,0.8669119833479836
2021-09-30,-1,-1.0619566338590296,10959696.376080703,0.00791,-522.2361345469781,166.0,200000,173382.39666959672,-26617.603330403275,0.8669119833479836
2021-10-01,0,0.06345130072797367,0.0,0.008628,0.0,176.8,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-02,0,-0.30283346815915474,0.0,0.008603,0.0,177.8,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-03,2,2.8517951583486436,0.0,0.009413,0.0,178.2,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-04,2,2.013276237855759,0.0,0.009096,0.0,174.2,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-05,2,2.414193053590828,0.0,0.009834,0.0,182.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-06,2,1.3831041747984334,0.0,0.009668,0.0,185.1,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-07,0,0.0717983859224568,0.0,0.00944,0.0,189.2,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-08,0,-0.03363503217166959,0.0,0.009428,0.0,189.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-09,0,0.10172456881780642,0.0,0.009693,0.0,193.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-10,0,0.21006600772858766,0.0,0.009179,0.0,182.3,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-11,0,0.1803485593198449,0.0,0.009222,0.0,183.0,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-12,0,0.219735169458875,0.0,0.00912,0.0,180.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-13,0,0.05594826349118424,0.0,0.009224,0.0,183.3,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-14,0,-0.5860383075126332,0.0,0.009204,0.0,186.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-15,-2,-1.7574934676112575,0.0,0.009163,0.0,194.0,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-16,0,-0.8179391381430849,0.0,0.009292,0.0,190.4,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-17,0,-0.02984585148492366,0.0,0.009326,0.0,186.1,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-18,0,-0.45372663512392597,0.0,0.009215,0.0,186.8,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-19,-2,-1.5289435424341964,0.0,0.009166,0.0,194.1,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-20,0,-0.9871324013957934,0.0,0.009734,0.0,201.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-21,0,-0.7962148762989181,0.0,0.009555,0.0,196.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-22,0,-0.434028247391601,0.0,0.009623,0.0,195.3,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-23,0,-0.7808432076095422,0.0,0.009596,0.0,197.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-24,-2,-2.117201859553714,0.0,0.009275,0.0,202.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-25,-2,-1.8659170808003571,0.0,0.00962,0.0,208.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-26,2,3.46771184430634,0.0,0.011476,0.0,198.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-27,2,2.7730108167876018,0.0,0.010298,0.0,175.4,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-28,2,1.6365939119577981,0.0,0.010241,0.0,183.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-29,2,1.8525069885897196,0.0,0.010822,0.0,187.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-30,2,1.6134250845490998,0.0,0.010581,0.0,183.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-10-31,2,3.226012007454692,0.0,0.014002,0.0,192.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-01,2,2.1806732451850723,0.0,0.013082,0.0,189.1,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-02,2,1.8794544350677298,0.0,0.013897,0.0,200.1,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-03,2,2.306300199557179,0.0,0.015722,0.0,201.9,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-04,2,1.730037887073212,0.0,0.014876,0.0,198.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-05,2,1.364071895008781,0.0,0.014149,0.0,194.4,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-06,2,1.5451541790472474,0.0,0.014733,0.0,191.1,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-07,2,1.3245204791500291,0.0,0.014808,0.0,193.9,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-08,0,0.6875441344825948,0.0,0.014773,0.0,211.9,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-09,0,0.094598929568919,0.0,0.014898,0.0,234.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-10,0,-0.0010836816361941342,0.0,0.013712,0.0,217.0,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-11,0,-0.3712251513223459,0.0,0.013885,0.0,231.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-12,0,-0.3685328575383919,0.0,0.013453,0.0,221.3,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-13,0,-0.7095230278563113,0.0,0.013462,0.0,228.9,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-14,0,-0.9390500193793637,0.0,0.01337,0.0,229.0,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-15,0,-0.6729820230297396,0.0,0.013618,0.0,224.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-16,0,-0.3337086335866788,0.0,0.012609,0.0,198.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-17,0,-0.05015740543795262,0.0,0.012524,0.0,189.3,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-18,0,-0.08068497296148618,0.0,0.011668,0.0,175.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-19,0,-0.06393542738306417,0.0,0.012686,0.0,189.3,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-20,0,0.4406991151578595,0.0,0.013566,0.0,193.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-21,0,-0.04681079083929361,0.0,0.013858,0.0,207.2,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-22,0,-0.1907525849804794,0.0,0.01303,0.0,198.0,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-23,2,1.329229783408033,0.0,0.014014,0.0,187.5,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-24,0,-0.19065243377043245,0.0,0.01333,0.0,204.2,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-25,0,-0.23951822864206718,0.0,0.013879,0.0,214.7,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-26,0,-0.07306661703117678,0.0,0.011933,0.0,183.6,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-27,0,0.430764858303162,0.0,0.012146,0.0,182.4,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-28,1,1.095874240355227,-6923124.5418929765,0.012361,479.1530932941718,178.6,200000,171153.48492467817,-28846.515075321833,0.8557674246233908
2021-11-29,1,0.6728599190321882,-6923124.5418929765,0.012325,479.1530932941718,181.9,200000,172485.4576490408,-27514.542350959207,0.862427288245204
2021-11-30,1,0.38003308868724694,-6923124.5418929765,0.012015,479.1530932941718,180.0,200000,169428.89816379503,-30571.101836204965,0.8471444908189751
2021-12-01,0,0.159059600402662,0.0,0.011786,0.0,178.2,200000,167364.34955040738,-32635.65044959262,0.8368217477520369
2021-12-02,0,-0.10884539886483885,0.0,0.011503,0.0,176.0,200000,167364.34955040738,-32635.65044959262,0.8368217477520369
2021-12-03,0,-0.07394065718236563,0.0,0.011013,0.0,167.2,200000,167364.34955040738,-32635.65044959262,0.8368217477520369
2021-12-04,2,1.4654203628128635,0.0,0.010127,0.0,142.6,200000,167364.34955040738,-32635.65044959262,0.8368217477520369
2021-12-05,0,0.7260071878331195,0.0,0.009285,0.0,134.5,200000,167364.34955040738,-32635.65044959262,0.8368217477520369
2021-12-06,1,1.0615122410843991,-8680723.524398724,0.00964,609.0405733275378,137.4,200000,167364.34955040738,-32635.65044959262,0.8368217477520369
2021-12-07,1,0.8088175851531897,-8680723.524398724,0.009636,609.0405733275378,138.2,200000,167816.85911497183,-32183.140885028173,0.8390842955748592
2021-12-08,0,-0.28519372670755583,0.0,0.009886,0.0,147.6,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-09,0,-0.7863437739984214,0.0,0.008923,0.0,136.0,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-10,-2,-1.4571892437613778,0.0,0.008434,0.0,133.0,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-11,-2,-1.7365420269533713,0.0,0.008715,0.0,140.6,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-12,-2,-1.223557599909614,0.0,0.008736,0.0,138.2,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-13,-2,-1.8522727302294368,0.0,0.007747,0.0,126.4,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-14,-2,-1.799429993463259,0.0,0.007991,0.0,131.6,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-15,-2,-1.5096470350078153,0.0,0.008202,0.0,134.2,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-16,-2,-1.6590157595748514,0.0,0.007813,0.0,130.3,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-17,-2,-2.0165113986982988,0.0,0.007361,0.0,128.3,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-18,-2,-1.7111937789904552,0.0,0.007463,0.0,129.6,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-19,-2,-1.5747443984189426,0.0,0.00739,0.0,129.1,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-20,0,-0.8353439134599526,0.0,0.00764,0.0,127.2,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-21,0,-0.6989159263234231,0.0,0.008069,0.0,133.7,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-22,0,-0.6355055038168657,0.0,0.008155,0.0,135.1,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-23,0,-0.8718482731237578,0.0,0.008646,0.0,146.7,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-24,-1,-1.0928615233373375,9484641.826758167,0.008608,-546.4778905270032,149.4,200000,163287.59368946857,-36712.40631053143,0.8164379684473428
2021-12-25,-1,-1.0367468043706254,9484641.826758167,0.008624,-546.4778905270032,150.0,200000,163767.2346930129,-36232.7653069871,0.8188361734650644
2021-12-26,-1,-0.7938322886590843,9484641.826758167,0.008685,-546.4778905270032,149.1,200000,163853.96774297085,-36146.03225702915,0.8192698387148543
2021-12-27,-2,-1.2602771807718107,0.0,0.008558,0.0,150.9,200000,164581.542616597,-35418.457383403,0.8229077130829849
2021-12-28,-1,-1.1532604306769598,10719131.341448287,0.007677,-610.4656625244695,134.8,200000,164581.542616597,-35418.457383403,0.8229077130829849
2021-12-29,-2,-1.6518915341968503,0.0,0.007411,0.0,133.3,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2021-12-30,-2,-1.6252933351507537,0.0,0.007365,0.0,133.1,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2021-12-31,-2,-1.7207244246373021,0.0,0.007299,0.0,133.6,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-01,-2,-1.8901402877161397,0.0,0.007441,0.0,138.1,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-02,-2,-2.097021022277801,0.0,0.007471,0.0,142.0,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-03,-2,-1.8859537299421252,0.0,0.007291,0.0,139.1,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-04,-2,-1.3250674523598034,0.0,0.00721,0.0,134.7,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-05,0,-0.7023655607885293,0.0,0.006729,0.0,122.6,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-06,-1,-1.1464671710186318,12516320.88542059,0.006652,-669.8195215592741,124.3,200000,166517.13305963553,-33482.866940364474,0.8325856652981776
2022-01-07,-2,-2.7819358723130767,0.0,0.006275,0.0,134.5,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-08,-2,-2.9196427819198707,0.0,0.00594,0.0,141.9,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-09,-2,-2.613592371072993,0.0,0.006056,0.0,153.1,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-10,-2,-2.2218623549485157,0.0,0.00578,0.0,148.0,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-11,-2,-1.4267469196116291,0.0,0.006092,0.0,141.7,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-12,0,-0.9288202104829407,0.0,0.006542,0.0,143.6,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-13,-1,-1.1729048884126252,14579003.205611894,0.006107,-629.6603435408192,141.4,200000,178067.94515334367,-21932.054846656334,0.8903397257667183
2022-01-14,-1,-0.8258699202231145,14579003.205611894,0.006329,-629.6603435408192,141.1,200000,181115.58576192724,-18884.414238072757,0.9055779288096362
2022-01-15,-1,-0.8113687897743503,14579003.205611894,0.006283,-629.6603435408192,141.5,200000,180696.81575188547,-19303.18424811453,0.9034840787594274
2022-01-16,-1,-0.41800838604709684,14579003.205611894,0.006376,-629.6603435408192,137.4,200000,179471.05564148998,-20528.944358510023,0.8973552782074499
2022-01-17,-1,-0.7314819356953458,14579003.205611894,0.005983,-629.6603435408192,135.8,200000,172734.0508320192,-27265.949167980812,0.8636702541600959
2022-01-18,-1,-0.42766512398452877,14579003.205611894,0.005928,-629.6603435408192,130.6,200000,168657.97186929832,-31342.028130701685,0.8432898593464916
2022-01-19,-1,-0.415171337722915,14579003.205611894,0.005709,-629.6603435408192,126.7,200000,163009.4948274601,-36990.50517253991,0.8150474741373004
2022-01-20,-1,-0.37227631930259886,14579003.205611894,0.005442,-629.6603435408192,121.2,200000,155653.7690820872,-44346.23091791279,0.7782688454104361
2022-01-21,-1,-0.5577784935139498,14579003.205611894,0.00461,-629.6603435408192,105.7,200000,133764.30309013545,-66235.69690986455,0.6688215154506773
2022-01-22,-1,-0.23652188474530547,14579003.205611894,0.004344,-629.6603435408192,97.0,200000,124408.24324863753,-75591.75675136247,0.6220412162431876
2022-01-23,0,-0.003524537736448237,0.0,0.004529,0.0,99.6,200000,174753.809851793,-25246.19014820701,0.8737690492589649
2022-01-24,2,1.2002765526543921,0.0,0.00452,0.0,90.5,200000,174753.809851793,-25246.19014820701,0.8737690492589649
2022-01-25,1,1.070413683815195,-20170107.32361415,0.004332,977.3703011845245,89.4,200000,174753.809851793,-25246.19014820701,0.8737690492589649
2022-01-26,2,1.2818263121405533,0.0,0.004477,0.0,93.0,200000,174159.94232945278,-25840.05767054722,0.8707997116472639
2022-01-27,1,1.0842806211094487,-19899444.964517,0.004376,949.6180061584121,91.7,200000,174159.94232945278,-25840.05767054722,0.8707997116472639
2022-01-28,1,0.6779146321240122,-19899444.964517,0.004472,949.6180061584121,95.5,200000,179678.8374694484,-20321.162530551606,0.898394187347242
2022-01-29,1,0.9247485968442443,-19899444.964517,0.004597,949.6180061584121,96.5,200000,183115.88609617142,-16884.113903828576,0.9155794304808571
2022-01-30,1,1.0648969791506153,-19899444.964517,0.004447,949.6180061584121,92.8,200000,176617.38272870774,-23382.617271292256,0.8830869136435388
2022-01-31,1,1.069648069736385,-19899444.964517,0.004528,949.6180061584121,94.1,200000,179463.74117883955,-20536.258821160445,0.8973187058941978
