date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-09-27,0,0.8279433643155947,0.0,0.4303,0.0,1.1389,200000,208604.2965132062,8604.296513206209,1.043021482566031
2021-09-28,1,1.1391948504867313,-253838.27757752035,0.4109,99231.422563603,1.0511,200000,208604.2965132062,8604.296513206209,1.043021482566031
2021-09-29,2,1.2707151268156165,0.0,0.4193,0.0,1.0492,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-09-30,2,1.3935825747651742,0.0,0.4721,0.0,1.1522,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-01,0,-0.19345598483897367,0.0,0.4671,0.0,1.3241,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-02,0,0.17396280951810822,0.0,0.4636,0.0,1.2704,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-03,0,0.7151568628598887,0.0,0.4731,0.0,1.231,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-04,0,0.43541435202996365,0.0,0.451,0.0,1.1998,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-05,0,0.6459009194831431,0.0,0.4745,0.0,1.2308,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-06,0,0.38634056954797424,0.0,0.49,0.0,1.297,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-07,2,1.341441798774399,0.0,0.5356,0.0,1.292,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-08,0,0.13237578492031654,0.0,0.5082,0.0,1.3472,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-09,0,0.07215860571512443,0.0,0.5254,0.0,1.3932,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-10,0,0.2471236043020598,0.0,0.5418,0.0,1.4104,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-11,0,-0.6597701802654388,0.0,0.5223,0.0,1.4499,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-12,0,0.29415306872771635,0.0,0.5232,0.0,1.3465,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-13,0,0.024875818529867384,0.0,0.5272,0.0,1.3719,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-14,0,0.9068515104482685,0.0,0.5509,0.0,1.3607,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-15,2,2.368341764793796,0.0,0.559,0.0,1.2938,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-16,2,2.4342020350659435,0.0,0.5786,0.0,1.3,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-17,2,2.8055400196723475,0.0,0.6008,0.0,1.2534,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-18,2,2.1109363234859693,0.0,0.5875,0.0,1.2445,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-19,2,1.5263332857873033,0.0,0.5715,0.0,1.2466,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-20,2,1.291109088591938,0.0,0.5922,0.0,1.3038,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-21,0,0.9188295947548134,0.0,0.5688,0.0,1.2832,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-22,0,0.5737070583197554,0.0,0.5838,0.0,1.3486,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-23,0,0.829241692719908,0.0,0.5919,0.0,1.3284,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-24,0,0.593785585107166,0.0,0.5737,0.0,1.3053,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-25,0,0.46530806406204445,0.0,0.5893,0.0,1.3481,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-26,0,0.0928775956797086,0.0,0.5855,0.0,1.3743,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-27,0,0.45455245575605,0.0,0.5279,0.0,1.2002,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-28,0,0.03600051473804118,0.0,0.5354,0.0,1.2515,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-29,0,0.143818033057321,0.0,0.565,0.0,1.3022,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-30,-2,-1.2289119337365533,0.0,0.552,0.0,1.4049,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-10-31,-2,-1.7781553051084986,0.0,0.5645,0.0,1.4795,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-11-01,-2,-1.3769929237609357,0.0,0.5556,0.0,1.4121,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-11-02,0,-0.6400829540644527,0.0,0.584,0.0,1.4019,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-11-03,0,-0.39323126420102716,0.0,0.582,0.0,1.3723,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-11-04,0,-0.2869296505221764,0.0,0.5764,0.0,1.3517,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-11-05,-1,-1.0204167923487149,188561.66435520136,0.5593,-76510.83783652358,1.3784,200000,210925.07774772824,10925.077747728239,1.0546253887386412
2021-11-06,-1,-0.5240571276930046,188561.66435520136,0.5605,-76510.83783652358,1.3459,200000,208664.74951526744,8664.749515267438,1.0433237475763373
2021-11-07,0,-0.029187503343238105,0.0,0.5726,0.0,1.3458,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-08,0,0.20607286837173167,0.0,0.5941,0.0,1.3866,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-09,0,0.5563826666366719,0.0,0.6111,0.0,1.4101,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-10,0,0.9212593414601047,0.0,0.5694,0.0,1.2957,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-11,0,0.48520545284118793,0.0,0.5741,0.0,1.3297,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-12,0,0.7581844549029416,0.0,0.5592,0.0,1.2837,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-13,0,0.6248245269862021,0.0,0.5698,0.0,1.3164,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-14,0,0.8680251211003404,0.0,0.5699,0.0,1.3045,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-15,0,0.3227574959587943,0.0,0.5674,0.0,1.326,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-16,-2,-2.0096978893057167,0.0,0.5157,0.0,1.3471,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-17,-2,-2.3813571567732623,0.0,0.5259,0.0,1.4446,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-18,-2,-1.4392266097155424,0.0,0.4742,0.0,1.2455,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-19,-2,-1.2172221509123389,0.0,0.5002,0.0,1.2996,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-20,0,0.010116293167925861,0.0,0.5436,0.0,1.3088,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-21,0,-0.7833724410089371,0.0,0.5373,0.0,1.3496,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-22,-2,-1.888571790073261,0.0,0.522,0.0,1.4244,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-23,-1,-1.1508306917091942,185282.48542229025,0.5557,-70691.02447591259,1.4565,200000,205922.95429833338,5922.954298333381,1.0296147714916668
2021-11-24,-2,-1.9525113014032034,0.0,0.5269,0.0,1.4976,200000,214164.49098445536,14164.490984455362,1.070822454922277
2021-11-25,-1,-1.132294527005921,182174.6265604418,0.5878,-67790.73530781697,1.5796,200000,214164.49098445536,14164.490984455362,1.070822454922277
2021-11-26,-1,-0.7009131613128066,182174.6265604418,0.5234,-67790.73530781697,1.367,200000,188020.134707521,-11979.865292478993,0.9401006735376051
2021-11-27,-1,-0.5926205128122023,182174.6265604418,0.5262,-67790.73530781697,1.3699,200000,188726.81679428293,-11273.183205717069,0.9436340839714147
2021-11-28,-1,-0.22494688488108042,182174.6265604418,0.5293,-67790.73530781697,1.3457,200000,187651.0223421711,-12348.977657828887,0.9382551117108555
2021-11-29,-1,-0.842692143699031,182174.6265604418,0.5252,-67790.73530781697,1.4081,200000,191134.24825648108,-8865.751743518922,0.9556712412824054
2021-11-30,-2,-1.3461451130723538,0.0,0.5154,0.0,1.4514,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-01,0,-0.6503239145752119,0.0,0.5167,0.0,1.3878,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-02,2,4.041903733985961,0.0,1.0919,0.0,1.5119,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-03,2,2.9854820274748053,0.0,1.0559,0.0,1.4099,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-04,2,1.9236802064548106,0.0,0.7968,0.0,1.1909,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-05,2,1.3423849059279696,0.0,0.7076,0.0,1.1495,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-06,2,1.9426718390268303,0.0,0.866,0.0,1.1677,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-07,2,1.499892300912747,0.0,0.8285,0.0,1.1726,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-08,1,1.0654894558855719,-138921.95786592708,0.787,91292.23517074533,1.1976,200000,218663.16168096924,18663.161680969235,1.0933158084048462
2021-12-09,1,0.6434301258589449,-138921.95786592708,0.6846,91292.23517074533,1.1381,200000,199005.66520283892,-994.3347971610783,0.9950283260141946
2021-12-10,2,1.5124046699108316,0.0,0.8539,0.0,1.1084,200000,236100.30803943024,36100.30803943024,1.1805015401971513
2021-12-11,1,1.0592993011338494,-144793.51652117638,0.8153,103344.26509648525,1.1423,200000,236100.30803943024,36100.30803943024,1.1805015401971513
2021-12-12,1,1.007802601967701,-144793.51652117638,0.8231,103344.26509648525,1.1384,200000,236826.65483441908,36826.65483441908,1.1841332741720954
2021-12-13,1,1.1005427816402207,-144793.51652117638,0.7805,103344.26509648525,1.0286,200000,219311.25072302288,19311.25072302288,1.0965562536151143
2021-12-14,2,1.2240561347855063,0.0,0.8508,0.0,1.0615,200000,249590.694495728,49590.69449572801,1.24795347247864
2021-12-15,2,1.3474695092537572,0.0,0.938,0.0,1.1072,200000,249590.694495728,49590.69449572801,1.24795347247864
2021-12-16,2,1.4514630668447093,0.0,1.0157,0.0,1.1384,200000,249590.694495728,49590.69449572801,1.24795347247864
2021-12-17,1,1.0127197091250988,-134695.46384011226,0.9265,112165.51073868776,1.1126,200000,249590.694495728,49590.69449572801,1.24795347247864
2021-12-18,1,0.9202037629651023,-134695.46384011226,0.9381,112165.51073868776,1.129,200000,252992.6762523878,52992.67625238781,1.2649633812619392
2021-12-19,2,1.2448497729448043,0.0,0.9499,0.0,1.0641,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-20,0,0.753685706436576,0.0,0.8923,0.0,1.0799,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-21,0,-0.7004893765042102,0.0,0.9112,0.0,1.3147,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-22,0,-0.7130786290177371,0.0,0.8766,0.0,1.2709,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-23,0,-0.4951730364108677,0.0,0.9143,0.0,1.2952,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-24,0,-0.7828378447681061,0.0,0.8767,0.0,1.2849,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-25,0,-0.9934823417245651,0.0,0.8821,0.0,1.315,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-26,-2,-1.227926304086956,0.0,0.8932,0.0,1.3907,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-27,-1,-1.1089131202196365,144737.41205315222,0.8919,-93591.89285159609,1.3793,200000,258182.59562041296,58182.59562041296,1.2909129781020647
2021-12-28,-2,-1.799308272832604,0.0,0.8147,0.0,1.4291,200000,274017.2000949258,74017.20009492582,1.3700860004746291
2021-12-29,-2,-1.8306438766707258,0.0,0.827,0.0,1.482,200000,274017.2000949258,74017.20009492582,1.3700860004746291
2021-12-30,-2,-1.4665834791843466,0.0,0.8203,0.0,1.4266,200000,274017.2000949258,74017.20009492582,1.3700860004746291
2021-12-31,-1,-1.1568833782844687,168108.71171467841,0.815,-100313.8087915236,1.3658,200000,274017.2000949258,74017.20009492582,1.3700860004746291
2022-01-01,-2,-1.2491495172585911,0.0,0.8085,0.0,1.411,200000,279644.0908784481,79644.0908784481,1.3982204543922405
2022-01-02,-1,-1.0579009479526578,174930.621092486,0.7993,-101888.83293683891,1.3723,200000,279644.0908784481,79644.0908784481,1.3982204543922405
2022-01-03,-1,-1.1808753483874903,174930.621092486,0.7652,-101888.83293683891,1.3842,200000,274891.4338111427,74891.43381114269,1.3744571690557135
2022-01-04,-1,-0.853332828436403,174930.621092486,0.7433,-101888.83293683891,1.2788,200000,260321.3702176744,60321.37021767441,1.301606851088372
2022-01-05,-1,-0.7736073598068554,174930.621092486,0.682,-101888.83293683891,1.171,200000,238614.50695411384,38614.50695411384,1.193072534770569
2022-01-06,-1,-0.9073149451016072,174930.621092486,0.6625,-101888.83293683891,1.1841,200000,236538.10355428292,36538.10355428292,1.1826905177714147
2022-01-07,-1,-1.078761153561533,174930.621092486,0.5954,-101888.83293683891,1.1144,200000,217698.60722327945,17698.607223279454,1.0884930361163974
2022-01-08,0,0.09825364679685304,0.0,0.6773,0.0,1.0756,200000,270755.2099193713,70755.2099193713,1.3537760495968565
2022-01-09,0,0.21619667410112897,0.0,0.6686,0.0,1.0712,200000,270755.2099193713,70755.2099193713,1.3537760495968565
2022-01-10,0,-0.9035753533837027,0.0,0.6215,0.0,1.1115,200000,270755.2099193713,70755.2099193713,1.3537760495968565
2022-01-11,0,-0.8611773830850341,0.0,0.6358,0.0,1.141,200000,270755.2099193713,70755.2099193713,1.3537760495968565
2022-01-12,-1,-1.019591858633075,208113.1513600087,0.6505,-113925.44387754411,1.1883,200000,270755.2099193713,70755.2099193713,1.3537760495968565
2022-01-13,-1,-0.8201337957497122,208113.1513600087,0.6138,-113925.44387754411,1.1086,200000,254037.59938741874,54037.59938741874,1.2701879969370937
2022-01-14,-1,-0.8480765374593633,208113.1513600087,0.6184,-113925.44387754411,1.1223,200000,256555.6984647971,56555.69846479711,1.2827784923239856
2022-01-15,0,-0.05026253452628194,0.0,0.6461,0.0,1.1257,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-16,-2,-1.3757138103570903,0.0,0.6085,0.0,1.1373,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-17,-2,-2.781312821755542,0.0,0.5481,0.0,1.1616,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-18,-2,-1.7740463932241133,0.0,0.547,0.0,1.1015,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-19,-2,-1.4607107691049677,0.0,0.5258,0.0,1.0492,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-20,-2,-1.440557751247725,0.0,0.5035,0.0,1.0173,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-21,-2,-1.961978363850628,0.0,0.3931,0.0,0.857,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-22,-2,-1.742516238363495,0.0,0.3558,0.0,0.78,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-23,-2,-1.744119062690073,0.0,0.3609,0.0,0.8156,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-24,0,-0.9310297292395155,0.0,0.38,0.0,0.7906,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-25,-2,-1.4247752561500975,0.0,0.3604,0.0,0.8103,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-26,0,-0.8257197976402041,0.0,0.3798,0.0,0.8025,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-27,0,-0.8592433471730339,0.0,0.3752,0.0,0.8032,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-28,0,-0.9235655248050877,0.0,0.376,0.0,0.8173,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-29,0,-0.9537710274507684,0.0,0.3791,0.0,0.8302,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-30,0,-0.4830248935638059,0.0,0.3862,0.0,0.8142,200000,264539.17499862105,64539.17499862105,1.3226958749931053
2022-01-31,0,-0.28997246590265496,0.0,0.3997,0.0,0.8338,200000,264539.17499862105,64539.17499862105,1.3226958749931053
