date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-09-22,0,0.6870656107803478,0.0,379.0,0.0,0.2812,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-23,0,0.42242244523674133,0.0,383.5,0.0,0.2876,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-24,0,0.3091202820373159,0.0,355.0,0.0,0.2675,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-25,0,0.20443562634282816,0.0,349.6,0.0,0.2643,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-26,-2,-1.5342823507572831,0.0,344.0,0.0,0.2729,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-27,-2,-1.5190615669164065,0.0,335.5,0.0,0.2646,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-28,0,-0.0681958180339677,0.0,333.0,0.0,0.2523,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-29,2,2.9325419827054717,0.0,367.7,0.0,0.253,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-30,2,2.6372473391005187,0.0,387.5,0.0,0.2621,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-10-01,2,1.7133091571438777,0.0,421.5,0.0,0.2919,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-10-02,1,1.1240346993745574,-433.36278243275507,427.1,614302.1718454355,0.3013,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-10-03,2,1.53722695692642,0.0,430.5,0.0,0.2962,200000,374784.86329074245,174784.86329074245,1.8739243164537123
2021-10-04,1,1.1836961777771966,-439.578774678328,426.3,632868.7323383021,0.2961,200000,374784.86329074245,174784.86329074245,1.8739243164537123
2021-10-05,1,0.9445938638548594,-439.578774678328,442.1,632868.7323383021,0.309,200000,389894.21457782417,189894.21457782417,1.949471072889121
2021-10-06,1,0.9842755214863408,-439.578774678328,434.9,632868.7323383021,0.3021,200000,382362.4531470059,182362.45314700587,1.9118122657350294
2021-10-07,1,0.9307493341829788,-439.578774678328,438.5,632868.7323383021,0.304,200000,385147.3873272906,185147.3873272906,1.925736936636453
2021-10-08,0,-0.4174227282199265,0.0,419.2,0.0,0.3095,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-09,0,-0.5946937646449774,0.0,421.9,0.0,0.3146,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-10,0,-0.35083748689610106,0.0,404.1,0.0,0.2982,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-11,0,0.17082557744161414,0.0,413.1,0.0,0.2967,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-12,2,2.0524332787277038,0.0,444.2,0.0,0.2877,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-13,2,2.333947671109097,0.0,470.8,0.0,0.2925,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-14,2,2.059650147565221,0.0,472.7,0.0,0.2915,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-15,2,2.018123814449637,0.0,474.5,0.0,0.2867,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-16,2,1.6752633829431318,0.0,465.8,0.0,0.2844,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-17,2,1.7721079430544282,0.0,470.9,0.0,0.282,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-18,2,1.9876355690823986,0.0,484.9,0.0,0.2805,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-19,2,1.7264740135276873,0.0,488.1,0.0,0.2821,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-20,2,1.44734274818559,0.0,501.3,0.0,0.2918,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-21,0,0.9184232492345415,0.0,470.9,0.0,0.2839,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-22,0,0.38373866881079144,0.0,479.3,0.0,0.3009,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-23,0,0.5349511286913322,0.0,485.5,0.0,0.2994,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-24,0,0.4587178861776275,0.0,475.8,0.0,0.2938,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-25,0,-0.011203803607158218,0.0,485.1,0.0,0.3103,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-26,0,-0.909427660482628,0.0,478.1,0.0,0.3304,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-27,0,-0.9809832864545777,0.0,448.7,0.0,0.3122,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-28,0,-0.42780538444089766,0.0,491.9,0.0,0.3233,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-29,0,-0.8241879544890331,0.0,530.3,0.0,0.3559,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-30,-2,-1.9808232445903575,0.0,528.3,0.0,0.3869,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-10-31,0,-0.9878133474454537,0.0,524.6,0.0,0.3533,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-01,0,-0.09939207300363134,0.0,551.3,0.0,0.3495,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-02,0,-0.4427551931046249,0.0,554.4,0.0,0.3603,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-03,0,-0.5750163063560274,0.0,568.4,0.0,0.374,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-04,0,-0.5126844264627223,0.0,558.7,0.0,0.3676,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-05,0,0.4680315890769959,0.0,607.3,0.0,0.3752,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-06,1,1.0158757344910758,-284.76039907259917,637.7,476868.97712341516,0.3808,200000,363183.412977193,163183.41297719302,1.815917064885965
2021-11-07,2,1.2192112508830086,0.0,649.6,0.0,0.3844,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-08,2,1.3546137825976878,0.0,653.5,0.0,0.3848,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-09,2,1.2929747944128778,0.0,635.0,0.0,0.3762,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-10,2,1.9084417137447878,0.0,614.1,0.0,0.3475,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-11,2,1.975867125403654,0.0,628.4,0.0,0.347,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-12,2,1.775962032623211,0.0,626.9,0.0,0.3449,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-13,2,2.0892743695346416,0.0,649.5,0.0,0.3399,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-14,2,1.9791112730128932,0.0,650.8,0.0,0.3336,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-15,2,1.4528698247684073,0.0,633.8,0.0,0.3347,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-16,2,1.2956763669419398,0.0,588.7,0.0,0.3114,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-17,0,0.18806736427593934,0.0,578.0,0.0,0.3376,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-18,0,0.21214451532955292,0.0,531.8,0.0,0.308,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-19,0,0.6050599432548719,0.0,581.0,0.0,0.3228,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-20,0,0.8085059221918376,0.0,604.3,0.0,0.3285,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-21,0,0.25364694272396077,0.0,584.0,0.0,0.3291,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-22,0,0.5158959963395618,0.0,559.3,0.0,0.3077,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-23,0,0.5632769420839735,0.0,591.1,0.0,0.3227,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-24,0,0.7942744628388202,0.0,590.3,0.0,0.3173,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-25,1,1.1604597233144698,-285.4446357444161,639.1,542455.1492841401,0.3363,200000,364855.33340851264,164855.33340851264,1.8242766670425632
2021-11-26,2,1.3331224548575102,0.0,587.3,0.0,0.305,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-11-27,2,1.3691490132623354,0.0,599.9,0.0,0.3093,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-11-28,2,1.9789230088688592,0.0,611.3,0.0,0.3037,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-11-29,2,2.2554271857031902,0.0,623.4,0.0,0.3014,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-11-30,2,1.678281778470813,0.0,622.5,0.0,0.3055,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-01,2,1.6822783625836057,0.0,627.5,0.0,0.3042,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-02,2,1.6817744603253537,0.0,619.9,0.0,0.2967,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-03,0,-0.04328274496933368,0.0,595.0,0.0,0.3137,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-04,2,1.9308847150970425,0.0,568.6,0.0,0.2643,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-05,2,1.7322104122459718,0.0,557.8,0.0,0.2582,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-06,2,2.1685808928859394,0.0,587.5,0.0,0.2569,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-07,2,2.0005005451669433,0.0,578.7,0.0,0.2505,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-08,2,2.196354794125845,0.0,607.2,0.0,0.2517,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-09,2,2.1914396880985922,0.0,570.2,0.0,0.2284,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-10,2,1.7181676650473934,0.0,552.4,0.0,0.2253,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-11,2,1.4775787132806038,0.0,564.5,0.0,0.2318,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-12,2,1.592958923072263,0.0,570.3,0.0,0.2277,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-13,2,1.849400997303632,0.0,521.0,0.0,0.1985,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-14,2,1.6681469331266772,0.0,528.1,0.0,0.2006,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-15,1,1.1931312598635397,-339.1684969964382,541.1,863236.4709537757,0.2126,200000,367048.14744954545,167048.14744954545,1.835240737247727
2021-12-16,2,1.3783577362473534,0.0,526.2,0.0,0.2003,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-17,2,1.5681936032509343,0.0,525.5,0.0,0.1933,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-18,2,1.4270243189164786,0.0,533.9,0.0,0.196,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-19,2,1.200348118986812,0.0,529.8,0.0,0.1963,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-20,2,1.4440105206990865,0.0,524.0,0.0,0.1871,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-21,0,0.781375610874503,0.0,528.3,0.0,0.1992,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-22,0,0.48474787712881934,0.0,533.6,0.0,0.2054,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-23,0,-0.28140415309755745,0.0,549.0,0.0,0.2229,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-24,0,-0.052001841596654524,0.0,542.1,0.0,0.2147,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-25,0,-0.3381641419521955,0.0,547.4,0.0,0.2186,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-26,-2,-1.349815317082084,0.0,546.4,0.0,0.2295,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-27,0,-0.8906801012078528,0.0,563.7,0.0,0.2294,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-28,0,0.33918901348353225,0.0,534.2,0.0,0.2046,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-29,0,0.8806405247818082,0.0,514.5,0.0,0.1918,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-30,0,0.3265522685307548,0.0,518.5,0.0,0.1974,200000,372612.34543702996,172612.34543702996,1.86306172718515
2021-12-31,0,0.7077061446272928,0.0,511.4,0.0,0.191,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-01,0,0.5176778816940879,0.0,527.3,0.0,0.1979,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-02,0,-0.15703118534662275,0.0,531.0,0.0,0.2048,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-03,0,-0.22953553375295252,0.0,511.9,0.0,0.1982,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-04,0,0.15305163842578265,0.0,506.9,0.0,0.193,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-05,0,-0.005116058165494068,0.0,474.1,0.0,0.1817,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-06,0,0.3576028086126154,0.0,472.6,0.0,0.1789,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-07,0,0.735241118530812,0.0,448.1,0.0,0.1675,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-08,0,0.42014133761361255,0.0,429.9,0.0,0.1628,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-09,0,0.3848681240873572,0.0,438.7,0.0,0.1672,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-10,0,0.4363445280751424,0.0,424.7,0.0,0.1617,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-11,2,1.386431674466335,0.0,463.6,0.0,0.1706,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-12,2,1.583035950847351,0.0,487.8,0.0,0.1774,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-13,2,1.9045238135189668,0.0,475.2,0.0,0.1693,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-14,2,1.676324663340603,0.0,490.0,0.0,0.1746,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-15,2,1.8160804457830941,0.0,494.5,0.0,0.1754,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-16,2,1.2108946179552993,0.0,498.6,0.0,0.1801,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-17,0,0.36406711346400383,0.0,475.2,0.0,0.1754,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-18,-2,-1.6846381609293573,0.0,471.4,0.0,0.1856,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-19,-2,-2.988443306815616,0.0,461.9,0.0,0.1986,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-20,-2,-1.7489105062853156,0.0,440.2,0.0,0.1809,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-21,-2,-1.2057419958789486,0.0,383.9,0.0,0.1545,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-22,0,0.44965340805137294,0.0,358.3,0.0,0.1326,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-23,0,0.6808358050067881,0.0,383.9,0.0,0.1401,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-24,2,1.256841942238033,0.0,371.3,0.0,0.1311,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-25,2,2.0303107918665897,0.0,385.1,0.0,0.1287,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-26,-2,-2.1900489173525335,0.0,375.1,0.0,0.165,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-27,-2,-2.150367968517249,0.0,389.9,0.0,0.1776,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-28,-2,-1.9156244516068817,0.0,385.9,0.0,0.1776,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-29,-2,-1.4978412242290233,0.0,389.3,0.0,0.1749,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-30,-2,-1.7244541794069215,0.0,377.2,0.0,0.1793,200000,372612.34543702996,172612.34543702996,1.86306172718515
2022-01-31,-2,-1.5735817701039472,0.0,374.3,0.0,0.1796,200000,372612.34543702996,172612.34543702996,1.86306172718515
