date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-09-10,0,-0.31136584161029207,0.0,56.31,0.0,0.009741,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-11,0,-0.1111302152014937,0.0,57.08,0.0,0.009819,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-12,0,-0.10306355629192542,0.0,58.07,0.0,0.010011,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-13,0,-0.08120655173317713,0.0,55.72,0.0,0.009609,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-14,0,-0.1003390489753708,0.0,57.14,0.0,0.009865,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-15,0,0.23763609200246477,0.0,59.18,0.0,0.010107,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-16,0,0.7513615915385475,0.0,57.99,0.0,0.009743,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-17,0,0.7356418131139206,0.0,56.7,0.0,0.009506,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-18,0,0.2666467979429867,0.0,57.19,0.0,0.009731,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-19,0,0.11503229989757631,0.0,55.33,0.0,0.009469,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-20,1,1.1453731113188113,-2102.7908364193017,49.11,12720874.35040058,0.008118,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-21,1,1.1403925414335865,-2102.7908364193017,45.81,12720874.35040058,0.007615,200000,193198.30639466865,-6801.693605331355,0.9659915319733432
2021-09-22,0,-0.24571017770255285,0.0,51.26,0.0,0.00882,200000,202127.0624574241,2127.0624574240937,1.0106353122871206
2021-09-23,0,-0.23116095383186988,0.0,51.31,0.0,0.00881,200000,202127.0624574241,2127.0624574240937,1.0106353122871206
2021-09-24,0,-0.36084059126426493,0.0,47.64,0.0,0.008189,200000,202127.0624574241,2127.0624574240937,1.0106353122871206
2021-09-25,0,0.950016858172541,0.0,47.34,0.0,0.007955,200000,202127.0624574241,2127.0624574240937,1.0106353122871206
2021-09-26,1,1.186648173117639,-2141.630244304133,47.19,12787995.853310393,0.007903,200000,202127.06245742406,2127.0624574240646,1.0106353122871203
2021-09-27,0,0.1204132318073707,0.0,45.37,0.0,0.007718,200000,200595.07464565302,595.0746456530178,1.0029753732282651
2021-09-28,2,1.5072079144056245,0.0,44.99,0.0,0.007482,200000,200595.07464565302,595.0746456530178,1.0029753732282651
2021-09-29,1,1.1307867507465919,-2203.3729640339743,45.52,13198781.066301687,0.007599,200000,200595.07464565302,595.0746456530178,1.0029753732282651
2021-09-30,1,0.5260106110529836,-2203.3729640339743,47.01,13198781.066301687,0.00791,200000,207982.9212736835,7982.921273683489,1.0399146063684175
2021-10-01,2,1.2325699300970483,0.0,51.9,0.0,0.008628,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-02,2,2.476253063949597,0.0,53.17,0.0,0.008603,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-03,-2,-1.9880080358835648,0.0,53.68,0.0,0.009413,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-04,-2,-1.2699888035023934,0.0,52.58,0.0,0.009096,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-05,-2,-2.6684033749510014,0.0,54.36,0.0,0.009834,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-06,-2,-1.46438116506966,0.0,54.83,0.0,0.009668,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-07,0,-0.8191015570688562,0.0,54.34,0.0,0.00944,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-08,-1,-1.1286059965087905,1872.8674407504222,53.68,-10663504.902363457,0.009428,200000,201071.04843896534,1071.048438965343,1.0053552421948266
2021-10-09,-1,-0.7938459629072804,1872.8674407504222,55.63,-10663504.902363457,0.009693,200000,207548.968747555,7548.968747554987,1.037744843737775
2021-10-10,-1,-0.610281781215999,1872.8674407504222,52.84,-10663504.902363457,0.009179,200000,196842.62706804648,-3157.3729319535196,0.9842131353402324
2021-10-11,0,0.028745810387428718,0.0,53.93,0.0,0.009222,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-12,0,-0.39694886958273967,0.0,52.73,0.0,0.00912,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-13,0,-0.31540252491079734,0.0,53.43,0.0,0.009224,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-14,0,0.49334110599060316,0.0,54.5,0.0,0.009204,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-15,0,0.5347469905935185,0.0,54.3,0.0,0.009163,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-16,0,-0.08543383879851442,0.0,54.12,0.0,0.009292,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-17,0,-0.8730725097604843,0.0,53.11,0.0,0.009326,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-18,0,-0.8202155063745272,0.0,52.43,0.0,0.009215,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-19,0,-0.22798181188884592,0.0,52.87,0.0,0.009166,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-20,0,-0.5570202735622015,0.0,55.59,0.0,0.009734,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-21,0,0.11426546321784904,0.0,55.35,0.0,0.009555,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-22,0,-0.9193633686496597,0.0,54.55,0.0,0.009623,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-23,0,0.7089615723162578,0.0,55.88,0.0,0.009596,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-24,2,1.6010928445808175,0.0,54.94,0.0,0.009275,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-25,0,-0.20007045096587245,0.0,55.42,0.0,0.00962,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-26,-2,-4.038609835173314,0.0,54.2,0.0,0.011476,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-27,-2,-2.8345538808285693,0.0,48.71,0.0,0.010298,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-28,-2,-1.541181752978747,0.0,52.18,0.0,0.010241,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-29,-2,-1.6165825451048468,0.0,53.94,0.0,0.010822,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-30,-2,-1.3923979572336764,0.0,52.95,0.0,0.010581,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-10-31,-2,-2.891251942437263,0.0,54.37,0.0,0.014002,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-01,-2,-2.0445825460346656,0.0,53.88,0.0,0.013082,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-02,-2,-1.9237197525829126,0.0,55.21,0.0,0.013897,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-03,-2,-2.1217667889501866,0.0,55.48,0.0,0.015722,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-04,-2,-1.75149118593868,0.0,53.65,0.0,0.014876,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-05,-2,-1.401207929172001,0.0,53.12,0.0,0.014149,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-06,-2,-1.4153157567219732,0.0,52.88,0.0,0.014733,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-07,-2,-1.2097300157713686,0.0,54.08,0.0,0.014808,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-08,0,-0.9180691671834458,0.0,56.59,0.0,0.014773,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-09,0,-0.5629626275568665,0.0,60.85,0.0,0.014898,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-10,0,-0.4376649690310418,0.0,56.63,0.0,0.013712,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-11,0,-0.41673335779013887,0.0,56.74,0.0,0.013885,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-12,0,-0.2851229099952715,0.0,55.5,0.0,0.013453,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-13,0,-0.09976624377186454,0.0,56.29,0.0,0.013462,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-14,0,0.06822465603524105,0.0,56.12,0.0,0.01337,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-15,0,-0.21945436290983408,0.0,54.81,0.0,0.013618,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-16,0,-0.1401910933405656,0.0,50.82,0.0,0.012609,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-17,0,0.12267018946085521,0.0,51.24,0.0,0.012524,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-18,0,0.46431517965036323,0.0,48.43,0.0,0.011668,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-19,0,0.19317129719332926,0.0,50.66,0.0,0.012686,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-20,0,-0.8267099635649189,0.0,51.06,0.0,0.013566,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-21,-2,-1.2552976503714215,0.0,50.41,0.0,0.013858,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-22,0,-0.7844659802410384,0.0,48.59,0.0,0.01303,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-23,-2,-1.6313831152827616,0.0,49.55,0.0,0.014014,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-24,-2,-1.2647250261537015,0.0,48.28,0.0,0.01333,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-25,-1,-1.1248586443750164,1962.474278624044,50.55,-7147710.554394798,0.013879,200000,198406.14956889083,-1593.8504311091674,0.9920307478444541
2021-11-26,0,-0.0451262616143103,0.0,46.67,0.0,0.011933,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-11-27,0,-0.3731756399351941,0.0,46.78,0.0,0.012146,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-11-28,0,-0.417611326791279,0.0,47.5,0.0,0.012361,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-11-29,0,-0.050520643949592534,0.0,48.22,0.0,0.012325,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-11-30,0,0.5067450068984879,0.0,48.32,0.0,0.012015,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-01,0,0.7031194219582011,0.0,47.85,0.0,0.011786,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-02,0,0.859829509443299,0.0,47.03,0.0,0.011503,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-03,0,0.8414319850640262,0.0,44.87,0.0,0.011013,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-04,0,-0.05237528350948593,0.0,39.33,0.0,0.010127,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-05,2,1.4337569231771057,0.0,38.79,0.0,0.009285,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-06,0,0.899656986753397,0.0,39.32,0.0,0.00964,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-07,1,1.0474785674927412,-2425.6452655441894,39.6,9968405.200866532,0.009636,200000,192111.1050310998,-7888.894968900189,0.960555525155499
2021-12-08,2,1.2195695568493805,0.0,40.95,0.0,0.009886,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-09,2,1.4007827346169435,0.0,37.5,0.0,0.008923,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-10,2,1.6790026994592937,0.0,36.37,0.0,0.008434,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-11,2,1.6821030013390883,0.0,38.0,0.0,0.008715,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-12,2,1.4163974105283843,0.0,37.9,0.0,0.008736,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-13,2,1.6289966264381766,0.0,34.19,0.0,0.007747,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-14,2,1.5919292791117163,0.0,35.41,0.0,0.007991,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-15,2,1.409165831245231,0.0,36.14,0.0,0.008202,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-16,2,1.6602608403556272,0.0,35.16,0.0,0.007813,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-17,2,2.0886732513111177,0.0,34.3,0.0,0.007361,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-18,2,1.967685185455979,0.0,35.03,0.0,0.007463,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-19,2,1.824387613637651,0.0,34.87,0.0,0.00739,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-20,0,0.9061793147456401,0.0,34.55,0.0,0.00764,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-21,0,0.23049887413600656,0.0,35.32,0.0,0.008069,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-22,0,0.17424475596145012,0.0,35.7,0.0,0.008155,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-23,0,-0.054417651787647445,0.0,37.53,0.0,0.008646,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-24,0,-0.16165107896124845,0.0,37.41,0.0,0.008608,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-25,0,0.16004450029820289,0.0,38.08,0.0,0.008624,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-26,0,-0.2139485436107886,0.0,37.93,0.0,0.008685,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-27,0,-0.138535733944463,0.0,37.62,0.0,0.008558,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-28,0,0.8507718316619293,0.0,34.93,0.0,0.007677,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-29,1,1.1854029595488254,-2825.038442287168,34.14,13014007.882834155,0.007411,200000,192893.62483936784,-7106.37516063216,0.9644681241968392
2021-12-30,2,1.6654040171731912,0.0,34.59,0.0,0.007365,200000,194763.53650100745,-5236.463498992554,0.9738176825050372
2021-12-31,2,1.2876175757908745,0.0,34.06,0.0,0.007299,200000,194763.53650100745,-5236.463498992554,0.9738176825050372
2022-01-01,2,1.298040393116773,0.0,34.88,0.0,0.007441,200000,194763.53650100745,-5236.463498992554,0.9738176825050372
2022-01-02,2,1.4799649429606936,0.0,35.41,0.0,0.007471,200000,194763.53650100745,-5236.463498992554,0.9738176825050372
2022-01-03,2,1.4462185251594708,0.0,34.72,0.0,0.007291,200000,194763.53650100745,-5236.463498992554,0.9738176825050372
2022-01-04,1,1.1439977015372798,-2852.4243775777304,34.14,13506486.581207173,0.00721,200000,194763.53650100745,-5236.463498992554,0.9738176825050372
2022-01-05,1,1.1040173074391526,-2852.4243775777304,31.94,13506486.581207173,0.006729,200000,181991.58282477577,-18008.417175224226,0.9099579141238788
2022-01-06,1,1.0977413447039233,-2852.4243775777304,31.63,13506486.581207173,0.006652,200000,180067.33180097374,-19932.66819902626,0.9003366590048687
2022-01-07,2,1.553741023016917,0.0,30.45,0.0,0.006275,200000,196866.6555011743,-3133.344498825696,0.9843332775058715
2022-01-08,2,1.8347546071548735,0.0,29.35,0.0,0.00594,200000,196866.6555011743,-3133.344498825696,0.9843332775058715
2022-01-09,2,1.4727362706399654,0.0,29.73,0.0,0.006056,200000,196866.6555011743,-3133.344498825696,0.9843332775058715
2022-01-10,2,1.4011472041173274,0.0,28.48,0.0,0.00578,200000,196866.6555011743,-3133.344498825696,0.9843332775058715
2022-01-11,1,1.0130760368751717,-3318.723120383923,29.66,16157801.666215882,0.006092,200000,196866.6555011743,-3133.344498825696,0.9843332775058715
2022-01-12,1,0.4104260763326429,-3318.723120383923,31.16,16157801.666215882,0.006542,200000,209115.7509315473,9115.750931547314,1.0455787546577366
2022-01-13,2,1.3580576841619472,0.0,30.28,0.0,0.006107,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-14,2,1.7029166393285744,0.0,31.97,0.0,0.006329,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-15,2,2.360764126668926,0.0,32.84,0.0,0.006283,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-16,2,1.4098855929067924,0.0,32.28,0.0,0.006376,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-17,2,1.8588501808580864,0.0,30.98,0.0,0.005983,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-18,2,2.806752031628222,0.0,32.66,0.0,0.005928,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-19,2,2.196346382505128,0.0,31.3,0.0,0.005709,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-20,2,1.6163167048687077,0.0,29.35,0.0,0.005442,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-21,2,2.0924863220062346,0.0,25.91,0.0,0.00461,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-22,2,1.676086454525307,0.0,24.2,0.0,0.004344,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-23,2,1.4270738925041702,0.0,25.13,0.0,0.004529,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-24,0,0.6590005307862598,0.0,24.11,0.0,0.00452,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-25,2,1.2363438612543158,0.0,24.03,0.0,0.004332,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-26,0,0.7654947697013136,0.0,24.31,0.0,0.004477,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-27,1,1.0884583095912828,-4086.4232170057408,24.31,22701313.620980248,0.004376,200000,198681.8968108191,-1318.1031891808962,0.9934094840540956
2022-01-28,2,1.2043546738061583,0.0,25.16,0.0,0.004472,200000,199976.03043765988,-23.96956234012032,0.9998801521882994
2022-01-29,0,0.7220760536636812,0.0,25.33,0.0,0.004597,200000,199976.03043765988,-23.96956234012032,0.9998801521882994
2022-01-30,0,0.9550914976111287,0.0,24.91,0.0,0.004447,200000,199976.03043765988,-23.96956234012032,0.9998801521882994
2022-01-31,1,1.110014361494565,-3896.6490732201846,25.66,22082158.838080816,0.004528,200000,199976.03043765988,-23.96956234012032,0.9998801521882994
