date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-07,-2,-1.358740167382871,0.0,190.75,0.0,4.33521,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-08,-2,-1.7175007595713196,0.0,191.85,0.0,4.92836,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-09,-2,-1.6435484555373694,0.0,203.81,0.0,5.36426,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-10,-2,-2.0759142139217834,0.0,200.29,0.0,6.49261,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-11,-2,-1.9809064100854807,0.0,201.36,0.0,7.03079,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-12,-2,-1.4873237830849273,0.0,220.84,0.0,6.92649,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-13,-2,-1.256398822723833,0.0,226.06,0.0,6.83,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-14,-2,-1.49301652682863,0.0,213.94,0.0,7.33788,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-15,-2,-1.3037595107000095,0.0,200.59,0.0,6.75292,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-16,-2,-1.2635232192120882,0.0,201.6,0.0,7.02166,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-17,-2,-1.400979692806091,0.0,205.98,0.0,7.87,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-18,-2,-1.4989036580005044,0.0,199.7,0.0,8.40472,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-19,-2,-1.3233274305205032,0.0,199.96,0.0,8.21023,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-20,-2,-1.2462736943469588,0.0,200.17,0.0,8.30181,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-21,-2,-1.5634912660477307,0.0,195.31,0.0,9.62516,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-22,-2,-1.6074038083528868,0.0,185.67,0.0,10.00622,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-23,-2,-1.870104112846308,0.0,185.83,0.0,12.9,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-24,-2,-1.5299678172862057,0.0,176.05,0.0,11.2236,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-25,-2,-1.6422199560173287,0.0,171.53,0.0,13.12322,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-26,-2,-1.3728650503922328,0.0,183.45,0.0,12.61731,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-27,-1,-1.1902234776432734,889.8316099617692,184.06,-13863.710179203323,11.81375,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-28,-2,-1.2541397559354306,0.0,184.24,0.0,12.86302,200000,341951.4177490661,141951.41774906608,1.7097570887453304
2021-03-29,-1,-1.1235104072824778,882.5463731715947,193.73,-13018.96385350085,13.13282,200000,341951.4177490661,141951.41774906608,1.7097570887453304
2021-03-30,-1,-0.961276576848498,882.5463731715947,195.74,-13018.96385350085,12.88211,200000,340461.3515314298,140461.3515314298,1.7023067576571491
2021-03-31,-1,-0.7669750432960436,882.5463731715947,196.7,-13018.96385350085,12.32709,200000,334082.81073170446,134082.81073170446,1.6704140536585224
2021-04-01,-1,-0.44784818789208924,882.5463731715947,202.86,-13018.96385350085,11.51814,200000,328987.605581152,128987.60558115202,1.6449380279057602
2021-04-02,-1,-0.28261635860575485,882.5463731715947,211.46,-13018.96385350085,11.67188,200000,338579.03989326494,138579.03989326494,1.6928951994663248
2021-04-03,-1,-0.3794148251949408,882.5463731715947,195.23,-13018.96385350085,11.39042,200000,320590.9946904836,120590.99469048361,1.6029549734524182
2021-04-04,-1,-0.29064261279745424,882.5463731715947,202.21,-13018.96385350085,11.78727,200000,331917.74418048316,131917.74418048316,1.6595887209024158
2021-04-05,0,0.28330748814083806,0.0,221.48,0.0,11.60442,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-06,0,0.7453064546654486,0.0,237.04,0.0,11.71977,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-07,0,0.13877195003971715,0.0,219.05,0.0,12.2877,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-08,0,0.1733457728762805,0.0,226.11,0.0,12.91336,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-09,0,0.38073212815571245,0.0,221.12,0.0,12.63749,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-10,2,1.920557999766427,0.0,256.34,0.0,12.37453,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-11,2,1.731399387806733,0.0,252.31,0.0,12.19659,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-12,2,1.3344298728794164,0.0,244.42,0.0,12.13286,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-13,2,1.692523478226341,0.0,267.59,0.0,12.42308,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-14,2,2.014398928858769,0.0,278.86,0.0,12.14722,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-15,2,1.7016791223287504,0.0,285.63,0.0,12.5658,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-16,1,1.1823102069808349,-482.3826663098006,308.43,10477.533200277168,14.20003,200000,297562.5715398636,97562.5715398636,1.487812857699318
2021-04-17,2,1.4100337749979257,0.0,300.86,0.0,13.28915,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-18,2,1.5068770802992448,0.0,273.36,0.0,11.76513,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-19,2,1.716758598369943,0.0,261.38,0.0,10.79894,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-20,0,0.8242962719480673,0.0,260.68,0.0,11.75186,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-21,2,1.2110828311791875,0.0,257.69,0.0,11.01359,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-22,2,1.8105113279964271,0.0,252.5,0.0,9.90408,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-23,2,1.2117729419864336,0.0,241.31,0.0,9.94528,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-24,2,1.7061709500147857,0.0,224.75,0.0,8.66017,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-25,0,0.9887905592457649,0.0,223.88,0.0,9.167,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-26,0,0.3624149668324787,0.0,247.42,0.0,10.759,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-27,0,0.30804502728867217,0.0,259.77,0.0,11.265,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-28,0,0.3864153435348788,0.0,258.51,0.0,11.041,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-29,0,0.3105805042095502,0.0,255.31,0.0,10.896,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-04-30,0,0.7638394194654282,0.0,271.13,0.0,11.184,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-01,0,0.5905554248458006,0.0,276.78,0.0,11.485,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-02,0,0.9064325334783556,0.0,268.88,0.0,10.946,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-03,2,1.6824735829885422,0.0,294.87,0.0,11.498,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-04,2,3.2850618975011634,0.0,305.23,0.0,10.211,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-05,2,3.088291794148437,0.0,356.04,0.0,10.992,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-06,2,2.492693337983917,0.0,354.67,0.0,10.868,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-07,2,1.4294388971697292,0.0,344.89,0.0,11.507,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-08,0,0.792495207322541,0.0,347.1,0.0,12.297,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-09,2,1.8156331939874852,0.0,387.8,0.0,11.956,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-10,2,1.9782916796590764,0.0,358.89,0.0,10.491,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-11,2,1.835485231171064,0.0,377.6,0.0,10.842,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-12,2,1.4241093342310427,0.0,310.4,0.0,9.16,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-13,1,1.0000440805935469,-477.2050797253765,317.95,15514.04448861794,9.78,200000,303454.7101973669,103454.71019736689,1.5172735509868345
2021-05-14,1,0.9295365601919006,-477.2050797253765,326.23,15514.04448861794,10.005,200000,310896.6282674321,110896.6282674321,1.5544831413371605
2021-05-15,1,0.7476580107121736,-477.2050797253765,300.3,15514.04448861794,9.338,200000,288174.8328762449,88174.83287624491,1.4408741643812246
2021-05-16,1,0.49504577810023304,-477.2050797253765,295.89,15514.04448861794,9.433,200000,287544.19270107464,87544.19270107464,1.4377209635053732
2021-05-17,0,-0.1311032280331398,0.0,281.53,0.0,9.688,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-18,0,0.04421806755631251,0.0,293.98,0.0,9.775,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-19,0,0.4403250146622907,0.0,185.93,0.0,5.844,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-20,0,-0.5346965202143983,0.0,210.74,0.0,7.287,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-21,0,-0.9083950524570122,0.0,179.97,0.0,6.362,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-22,-2,-2.2612229311795518,0.0,169.32,0.0,6.884,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-23,-2,-2.267642577210444,0.0,142.39,0.0,5.902,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-24,-1,-1.0536499074848154,775.6912186669584,185.32,-21277.545388300878,6.756,200000,287502.1932867215,87502.19328672148,1.4375109664336074
2021-05-25,-1,-1.183595870880616,775.6912186669584,183.76,-21277.545388300878,6.896,200000,289270.97133996314,89270.97133996314,1.4463548566998157
2021-05-26,-2,-1.2463767196360254,0.0,198.91,0.0,7.647,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-05-27,-2,-1.4877939982972856,0.0,194.32,0.0,7.879,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-05-28,0,-0.7576327417503598,0.0,177.33,0.0,6.557,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-05-29,0,-0.9982427809038364,0.0,164.01,0.0,6.342,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-05-30,0,-0.8207624674129321,0.0,170.51,0.0,6.512,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-05-31,0,-0.667784655977241,0.0,187.97,0.0,7.106,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-01,-2,-1.2521403548347405,0.0,182.99,0.0,7.504,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-02,-2,-1.4033000396670392,0.0,187.14,0.0,7.944,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-03,-2,-2.2133030605873167,0.0,193.5,0.0,9.573,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-04,-2,-1.9639347721878007,0.0,178.44,0.0,8.841,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-05,-2,-1.9600126272628136,0.0,172.94,0.0,8.95,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-06,-2,-1.5613157838644256,0.0,176.41,0.0,8.844,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-07,-2,-1.7397525638734428,0.0,161.95,0.0,8.729,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-08,-2,-1.755347490245014,0.0,160.63,0.0,8.92,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-09,-2,-1.4837252943640649,0.0,172.56,0.0,9.385,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-10,-1,-1.1224258287766324,879.8728668114105,168.16,-16944.50541491145,8.732,200000,295918.84256601357,95918.84256601357,1.4795942128300679
2021-06-11,-1,-0.6881611546600076,879.8728668114105,162.83,-16944.50541491145,7.943,200000,277859.90541354363,77859.90541354363,1.3892995270677182
2021-06-12,-1,-0.5696307834313284,879.8728668114105,161.8,-16944.50541491145,7.808,200000,274666.12812971487,74666.12812971487,1.3733306406485744
2021-06-13,-1,-0.8480620759311129,879.8728668114105,170.85,-16944.50541491145,8.771,200000,298946.5362889179,98946.53628891788,1.4947326814445894
2021-06-14,-1,-0.6571492473055426,879.8728668114105,179.89,-16944.50541491145,9.062,200000,311831.4380806322,111831.43808063219,1.559157190403161
2021-06-15,-1,-0.6444203769013132,879.8728668114105,175.15,-16944.50541491145,8.915,200000,305169.99839595414,105169.99839595414,1.5258499919797708
2021-06-16,-1,-0.9045862615632894,879.8728668114105,166.57,-16944.50541491145,8.973,200000,298603.4705127771,98603.4705127771,1.4930173525638855
2021-06-17,-1,-1.1620335243921271,879.8728668114105,167.08,-16944.50541491145,9.519,200000,308303.9056313926,108303.90563139261,1.5415195281569631
2021-06-18,-1,-1.148579613158762,879.8728668114105,156.34,-16944.50541491145,9.011,200000,290246.262291063,90246.26229106297,1.4512313114553148
2021-06-19,-1,-1.1200584632866235,879.8728668114105,152.49,-16944.50541491145,8.811,200000,283469.8506708568,83469.85067085677,1.417349253354284
2021-06-20,-1,-0.9297260669480217,879.8728668114105,154.88,-16944.50541491145,8.7,200000,283691.9067214809,83691.90672148089,1.4184595336074044
2021-06-21,0,-0.11608811520788517,0.0,124.46,0.0,6.518,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-22,0,-0.5320285609389535,0.0,119.64,0.0,6.488,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-23,0,-0.26138101998612,0.0,129.1,0.0,6.918,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-24,0,-0.42020483470089864,0.0,134.58,0.0,7.304,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-25,0,-0.0935298363005085,0.0,125.0,0.0,6.677,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-26,0,0.5910083501835816,0.0,126.89,0.0,6.557,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-27,0,0.36640120733095394,0.0,132.6,0.0,6.918,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-28,0,0.9923974819276338,0.0,137.69,0.0,6.929,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-29,2,1.2375315280495103,0.0,144.2,0.0,7.122,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-06-30,2,1.630540007762341,0.0,144.26,0.0,6.917,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-01,2,2.1702326397141474,0.0,137.02,0.0,6.297,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-02,2,2.069402515523621,0.0,136.85,0.0,6.243,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-03,2,2.0150514834014692,0.0,140.17,0.0,6.272,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-04,2,1.999650738094908,0.0,144.95,0.0,6.34,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-05,2,1.8753700047848123,0.0,137.71,0.0,5.938,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-06,2,1.4208791055606795,0.0,138.87,0.0,6.123,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-07,0,0.7757095191634727,0.0,137.41,0.0,6.369,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-08,0,0.6760968239437584,0.0,132.15,0.0,6.137,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-09,0,0.9421028688130458,0.0,134.58,0.0,6.069,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-10,1,1.1483800009534493,-1107.7474134527138,133.99,25157.13151331002,5.9,200000,296854.1518570583,96854.15185705828,1.4842707592852915
2021-07-11,1,0.9831093442443601,-1107.7474134527138,134.28,25157.13151331002,5.94,200000,298181.68386749196,98181.68386749196,1.4909084193374598
2021-07-12,2,1.6214116577980953,0.0,133.38,0.0,5.56,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-13,2,1.8805033686211718,0.0,131.44,0.0,5.284,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-14,2,1.9244671076187212,0.0,131.07,0.0,5.166,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-15,2,1.9287498856883374,0.0,125.86,0.0,4.876,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-16,2,2.2909887091309225,0.0,120.65,0.0,4.416,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-17,2,1.9089805455813524,0.0,119.95,0.0,4.437,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-18,2,1.6465008173415299,0.0,119.17,0.0,4.433,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-19,2,1.8262350653749835,0.0,113.13,0.0,4.071,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-20,2,2.1254326081420496,0.0,107.29,0.0,3.658,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-21,0,0.9207824251383614,0.0,117.74,0.0,4.418,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-22,0,0.14496805462163154,0.0,120.67,0.0,4.842,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-23,0,0.034658724334744685,0.0,124.24,0.0,5.013,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-24,0,-0.9671139277516493,0.0,125.99,0.0,5.608,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-25,-2,-1.5336539504594158,0.0,127.68,0.0,6.127,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-26,0,-0.5597831673232478,0.0,131.06,0.0,5.638,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-27,0,-0.8784547429999783,0.0,134.74,0.0,5.968,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-28,0,-0.2626676764261656,0.0,140.42,0.0,5.805,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-29,0,-0.6454988989088599,0.0,141.44,0.0,6.036,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-30,0,-0.27707393084295784,0.0,145.51,0.0,5.98,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-07-31,0,-0.6324065008709494,0.0,144.37,0.0,6.102,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-01,0,-0.2866671309190706,0.0,140.31,0.0,5.75,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-02,0,-0.3364046254044432,0.0,141.35,0.0,5.825,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-03,0,-0.6909788975945332,0.0,138.49,0.0,5.915,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-04,0,-0.5961126293378421,0.0,142.57,0.0,6.069,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-05,-2,-1.8904651516233877,0.0,143.53,0.0,7.135,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-06,-1,-1.1639353481407475,1029.847416861702,147.95,-22123.70049726859,6.887,200000,304731.85064937756,104731.85064937756,1.5236592532468878
2021-08-07,-1,-0.6455078353002203,1029.847416861702,155.92,-22123.70049726859,6.936,200000,314023.79588613147,114023.79588613147,1.5701189794306574
2021-08-08,0,-0.15682494712892228,0.0,149.69,0.0,6.408,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-09,0,0.7600851866263569,0.0,166.31,0.0,6.767,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-10,0,0.4163698737773635,0.0,165.38,0.0,6.938,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-11,0,0.4884689401248212,0.0,170.6,0.0,7.152,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-12,0,0.9713168747894364,0.0,165.38,0.0,6.772,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-13,2,1.6685125945536647,0.0,183.31,0.0,7.162,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-14,2,1.3728532522565844,0.0,182.76,0.0,7.217,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-15,0,0.8321659235974361,0.0,184.6,0.0,7.462,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-16,0,-0.2573130997800858,0.0,177.93,0.0,7.605,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-17,0,0.35145717625705064,0.0,168.61,0.0,6.98,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-18,0,0.4701187786883798,0.0,166.65,0.0,6.843,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-19,0,0.6183992210864261,0.0,175.59,0.0,7.151,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-20,1,1.0586068679582656,-796.1835165473243,183.59,20089.517839874006,7.276,200000,292342.6636058465,92342.66360584652,1.4617133180292325
2021-08-21,1,0.6551317335599731,-796.1835165473243,179.63,20089.517839874006,7.264,200000,288948.7026662406,88948.70266624063,1.4447435133312032
2021-08-22,1,1.0390755866881871,-796.1835165473243,185.91,20089.517839874006,7.341,200000,295495.62802382815,95495.62802382815,1.4774781401191408
2021-08-23,0,-0.04355950993996414,0.0,187.01,0.0,7.829,200000,283956.10786698805,83956.10786698805,1.4197805393349403
2021-08-24,0,0.42637918564229593,0.0,173.42,0.0,7.057,200000,283956.10786698805,83956.10786698805,1.4197805393349403
2021-08-25,0,0.4384976178950235,0.0,177.75,0.0,7.207,200000,283956.10786698805,83956.10786698805,1.4197805393349403
2021-08-26,2,1.552047777122294,0.0,167.7,0.0,6.525,200000,283956.10786698805,83956.10786698805,1.4197805393349403
2021-08-27,1,1.1047157795751847,-805.7778316316347,176.2,20425.55803963373,6.951,200000,283956.10786698805,83956.10786698805,1.4197805393349403
2021-08-28,1,1.0717693237470507,-805.7778316316347,175.6,20425.55803963373,6.918,200000,282798.5977527012,82798.5977527012,1.413992988763506
2021-08-29,1,0.7469046132606343,-805.7778316316347,174.3,20425.55803963373,6.914,200000,281669.3843394215,81669.38433942152,1.4083469216971076
2021-08-30,1,0.9593095624448873,-805.7778316316347,167.3,20425.55803963373,6.583,200000,269268.0798068814,69268.07980688137,1.346340399034407
2021-08-31,2,1.3402528500219555,0.0,171.5,0.0,6.661,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-01,0,0.7897817401135571,0.0,180.9,0.0,7.109,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-02,2,1.6686364177678288,0.0,183.3,0.0,7.024,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-03,2,3.505239197968329,0.0,212.9,0.0,7.256,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-04,2,2.0911170605767126,0.0,211.9,0.0,7.517,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-05,2,1.9239372981122915,0.0,232.2,0.0,8.188,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-06,-2,-1.2037330062291947,0.0,219.4,0.0,9.215,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-07,0,-0.16435914882806657,0.0,178.5,0.0,7.032,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-08,0,0.4682400605923652,0.0,179.7,0.0,6.813,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-09,0,0.06307523424634694,0.0,180.5,0.0,6.988,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-10,0,0.7871993302121398,0.0,174.1,0.0,6.455,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-11,1,1.1675812046127132,-800.9304700162744,178.6,22177.7026271173,6.45,200000,286092.3638898132,86092.36388981319,1.430461819449066
2021-09-12,1,1.1203773215459005,-800.9304700162744,183.0,22177.7026271173,6.588,200000,292676.980920427,92676.98092042701,1.463384904602135
2021-09-13,2,1.8673671479581366,0.0,179.4,0.0,6.125,200000,293940.8616196393,93940.86161963933,1.4697043080981966
2021-09-14,1,1.1207802209530247,-802.6784861268142,183.1,22729.729478784357,6.466,200000,293940.8616196393,93940.86161963933,1.4697043080981966
2021-09-15,1,0.5485856562698929,-802.6784861268142,189.0,22729.729478784357,6.867,200000,307791.28620878,107791.28620878002,1.5389564310439001
2021-09-16,1,0.6767264499842581,-802.6784861268142,185.2,22729.729478784357,6.653,200000,299876.9458530383,99876.94585303828,1.4993847292651914
2021-09-17,1,0.9945602925580401,-802.6784861268142,180.0,22729.729478784357,6.319,200000,288111.2880792649,88111.28807926492,1.4405564403963247
2021-09-18,1,0.9036877677840139,-802.6784861268142,181.4,22729.729478784357,6.367,200000,290326.0649748241,90326.06497482408,1.4516303248741205
2021-09-19,1,0.9984402228956227,-802.6784861268142,175.6,22729.729478784357,6.099,200000,279578.96225497435,79578.96225497435,1.3978948112748717
2021-09-20,2,1.8268627631935264,0.0,157.2,0.0,5.157,200000,302904.7047166836,102904.7047166836,1.514523523583418
2021-09-21,1,1.1665677645806982,-1019.8811606622344,148.5,30193.850151184568,5.016,200000,302904.7047166836,102904.7047166836,1.514523523583418
2021-09-22,1,0.6811753772954192,-1019.8811606622344,161.4,30193.850151184568,5.575,200000,332939.53392373864,132939.53392373864,1.6646976696186933
2021-09-23,1,0.5629553562031296,-1019.8811606622344,163.9,30193.850151184568,5.707,200000,339474.82504535053,139474.82504535053,1.6973741252267527
2021-09-24,1,0.9151675145873064,-1019.8811606622344,152.1,30193.850151184568,5.181,200000,311558.2621700131,111558.2621700131,1.5577913108500656
2021-09-25,1,1.0127534638936861,-1019.8811606622344,151.0,30193.850151184568,5.098,200000,307930.30333073635,107930.30333073635,1.5396515166536817
2021-09-26,1,0.9693896572634627,-1019.8811606622344,150.7,30193.850151184568,5.099,200000,307654.5328326888,107654.53283268883,1.538272664163444
2021-09-27,1,0.8373109768125695,-1019.8811606622344,145.0,30193.850151184568,4.924,200000,296557.2864404568,96557.28644045681,1.4827864322022841
2021-09-28,1,1.1946738959769365,-1019.8811606622344,140.6,30193.850151184568,4.69,200000,285004.44839816575,85004.44839816575,1.4250222419908287
2021-09-29,1,1.1964177790538795,-1019.8811606622344,144.7,30193.850151184568,4.827,200000,293322.5186275932,93322.51862759318,1.4666125931379659
2021-09-30,2,1.5097863829906346,0.0,153.3,0.0,5.048,200000,306833.9310830244,106833.93108302442,1.534169655415122
2021-10-01,-2,-1.3905643839931965,0.0,166.2,0.0,5.983,200000,306833.9310830244,106833.93108302442,1.534169655415122
2021-10-02,-2,-1.2610370040310315,0.0,168.9,0.0,6.051,200000,306833.9310830244,106833.93108302442,1.534169655415122
2021-10-03,-2,-1.206413514263476,0.0,170.5,0.0,6.123,200000,306833.9310830244,106833.93108302442,1.534169655415122
2021-10-04,-1,-1.172343236334606,915.9221823373863,167.5,-25484.54577101532,6.02,200000,306833.9310830244,106833.93108302442,1.534169655415122
2021-10-05,-2,-2.664035863560354,0.0,173.8,0.0,6.729,200000,319132.16428594873,119132.16428594873,1.5956608214297436
2021-10-06,0,-0.9051667511567635,0.0,178.5,0.0,6.417,200000,319132.16428594873,119132.16428594873,1.5956608214297436
