date,statusList,zscore,FETUSDT_position,FETUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-10-02,-2,-1.8564525766750257,0.0,0.8018,0.0,13.805,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-03,-2,-1.7412819987703363,0.0,0.7957,0.0,13.978,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-04,-2,-1.7506774010322899,0.0,0.7482,0.0,13.698,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-05,-2,-1.4346023181806167,0.0,0.7402,0.0,13.249,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-06,-2,-1.554890587252783,0.0,0.6967,0.0,13.236,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-07,-2,-1.202869130067372,0.0,0.7133,0.0,12.909,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-08,0,-0.7286609276968469,0.0,0.7563,0.0,12.618,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-09,-2,-1.2988134699481095,0.0,0.7823,0.0,14.895,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-10,0,-0.6708887136504782,0.0,0.7755,0.0,13.071,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-11,0,-0.8207331408157382,0.0,0.7442,0.0,13.048,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-12,0,-0.9360949722576062,0.0,0.7267,0.0,13.288,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-13,0,-0.8357788299782283,0.0,0.7332,0.0,13.372,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-14,0,-0.7190410216665548,0.0,0.7326,0.0,13.253,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-15,0,-0.24842267835058177,0.0,0.7525,0.0,12.601,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-16,0,-0.14042221384830716,0.0,0.7676,0.0,12.843,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-17,0,-0.057873263571375386,0.0,0.742,0.0,12.46,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-18,0,-0.004305328933839485,0.0,0.7274,0.0,12.337,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-19,0,-0.13317187942231373,0.0,0.7132,0.0,12.421,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-20,0,-0.3155194104194347,0.0,0.7384,0.0,13.126,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-21,0,-0.933647259032767,0.0,0.7177,0.0,13.185,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-22,0,0.9796999300589319,0.0,0.7578,0.0,12.827,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-23,0,0.41683394619722663,0.0,0.7654,0.0,13.251,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-24,0,-0.252784180096439,0.0,0.7321,0.0,13.021,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-25,0,0.4205286435908479,0.0,0.7674,0.0,13.246,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-26,2,1.4420344256475623,0.0,0.7947,0.0,13.104,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-27,2,1.6357754912851945,0.0,0.7204,0.0,11.689,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-28,0,-0.3454401259650169,0.0,0.7385,0.0,13.033,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-29,0,-0.9047260999443433,0.0,0.7421,0.0,13.317,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-30,0,0.0298358563529381,0.0,0.7536,0.0,13.078,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-31,-2,-2.830897887710443,0.0,0.7807,0.0,15.846,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-11-01,-2,-2.773363349333424,0.0,0.7885,0.0,16.855,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-11-02,-2,-1.5518824240726745,0.0,0.8597,0.0,16.988,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-11-03,0,-0.7320997136100166,0.0,0.8741,0.0,16.296,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-11-04,0,-0.9329997283773727,0.0,0.8325,0.0,15.864,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-11-05,0,-0.16367498382898252,0.0,0.8747,0.0,15.825,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-11-06,-1,-1.096653130825293,163691.29886266953,0.8651,-8391.664749398245,16.875,200000,283218.68529219076,83218.68529219076,1.4160934264609537
2021-11-07,-2,-1.2356551584894313,0.0,0.8274,0.0,16.485,200000,286117.09800704813,86117.09800704813,1.4305854900352406
2021-11-08,-1,-1.0515006682409855,166269.81520632736,0.8604,-8392.992021327313,17.045,200000,286117.09800704813,86117.09800704813,1.4305854900352406
2021-11-09,-1,-0.6061045038241895,166269.81520632736,0.9286,-8392.992021327313,17.844,200000,304162.7000291601,104162.70002916013,1.5208135001458007
2021-11-10,-1,-0.2323731809250527,166269.81520632736,0.8688,-8392.992021327313,16.239,200000,280749.0128855915,80749.01288559148,1.4037450644279574
2021-11-11,0,0.24570841427234513,0.0,0.8994,0.0,16.292,200000,273312.6522219419,73312.65222194191,1.3665632611097096
2021-11-12,0,0.10762825699723957,0.0,0.8804,0.0,16.156,200000,273312.6522219419,73312.65222194191,1.3665632611097096
2021-11-13,0,-0.5495044035495924,0.0,0.8587,0.0,16.588,200000,273312.6522219419,73312.65222194191,1.3665632611097096
2021-11-14,-1,-1.00775868574317,159180.34491668135,0.8585,-7898.296503928503,17.302,200000,273312.6522219419,73312.65222194191,1.3665632611097096
2021-11-15,0,0.044016567757616226,0.0,0.8818,0.0,16.568,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-16,0,-0.8464502876174492,0.0,0.7591,0.0,15.141,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-17,0,-0.2309802275694912,0.0,0.7811,0.0,15.125,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-18,0,-0.8151468516378826,0.0,0.6826,0.0,13.682,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-19,-2,-1.2559098779041902,0.0,0.7207,0.0,14.806,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-20,2,1.2929474490699393,0.0,0.833,0.0,15.212,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-21,2,2.667373924725465,0.0,0.9014,0.0,15.231,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-22,2,1.9193276577116407,0.0,0.8449,0.0,14.524,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-23,1,1.0020995541055824,-160642.0658576907,0.8211,8960.206526441807,14.721,200000,263806.4005514997,63806.40055149968,1.3190320027574984
2021-11-24,1,0.642843299549998,-160642.0658576907,0.7919,8960.206526441807,14.429,200000,256499.2719227341,56499.2719227341,1.2824963596136705
2021-11-25,0,-0.8390821996807106,0.0,0.8262,0.0,16.423,200000,249375.40357937,49375.40357937,1.24687701789685
2021-11-26,0,-0.5876466327990455,0.0,0.7307,0.0,14.32,200000,249375.40357937,49375.40357937,1.24687701789685
2021-11-27,0,-0.2803901455833919,0.0,0.7531,0.0,14.473,200000,249375.40357937,49375.40357937,1.24687701789685
2021-11-28,0,-0.8392694385431566,0.0,0.7613,0.0,15.098,200000,249375.40357937,49375.40357937,1.24687701789685
2021-11-29,-2,-1.528807390511083,0.0,0.7488,0.0,15.623,200000,249375.40357937,49375.40357937,1.24687701789685
2021-11-30,-2,-1.9757173989930619,0.0,0.7291,0.0,16.068,200000,249375.40357937,49375.40357937,1.24687701789685
2021-12-01,0,-0.598766624695278,0.0,0.7565,0.0,15.158,200000,249375.40357937,49375.40357937,1.24687701789685
2021-12-02,0,-0.534641069756126,0.0,0.7367,0.0,14.76,200000,249375.40357937,49375.40357937,1.24687701789685
2021-12-03,1,1.0072179023152286,-164062.7655127434,0.76,9096.644181052381,13.707,200000,249375.40357937,49375.40357937,1.24687701789685
2021-12-04,2,1.774482133441644,0.0,0.6781,0.0,11.463,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-05,2,1.4284723956507324,0.0,0.6043,0.0,10.343,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-06,0,0.933209543927298,0.0,0.6039,0.0,10.63,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-07,0,-0.2698312031419302,0.0,0.5792,0.0,11.161,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-08,0,0.23269012742177736,0.0,0.6144,0.0,11.346,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-09,0,0.15485561662439282,0.0,0.5328,0.0,9.851,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-10,0,0.18381701660367086,0.0,0.5095,0.0,9.406,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-11,0,-0.12532633023727527,0.0,0.5314,0.0,10.089,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-12,0,0.5495386023422707,0.0,0.549,0.0,10.005,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-13,0,0.36774226685523154,0.0,0.4786,0.0,8.84,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-14,0,0.013575363573578912,0.0,0.4863,0.0,9.206,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-15,0,-0.4211956218969243,0.0,0.5035,0.0,9.792,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-16,0,0.07584668632944307,0.0,0.4995,0.0,9.39,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-17,0,-0.3189788652210551,0.0,0.4714,0.0,9.088,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-18,0,-0.45701074120756874,0.0,0.477,0.0,9.266,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-19,0,-0.6298402843927321,0.0,0.4648,0.0,9.08,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-20,0,-0.3272074265697619,0.0,0.4722,0.0,8.962,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-21,2,2.448027513589589,0.0,0.5635,0.0,9.207,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-22,2,1.4893853576867424,0.0,0.5547,0.0,9.42,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-23,0,0.8394858782636646,0.0,0.5735,0.0,10.042,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-24,2,1.3949755068858232,0.0,0.5734,0.0,9.77,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-25,0,0.7840688002414181,0.0,0.5681,0.0,10.013,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-26,0,0.667311720078814,0.0,0.5588,0.0,9.913,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-27,0,0.7488336113601227,0.0,0.5678,0.0,9.991,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-28,0,0.8558099411344797,0.0,0.52,0.0,9.069,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-29,0,0.7000689525612798,0.0,0.5004,0.0,8.769,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-30,0,0.3303434576253617,0.0,0.495,0.0,8.825,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2021-12-31,0,0.785832819073051,0.0,0.5025,0.0,8.716,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2022-01-01,0,0.9514041671723905,0.0,0.5231,0.0,8.961,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2022-01-02,2,1.6837508913997483,0.0,0.5661,0.0,9.233,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2022-01-03,0,0.6903707679325966,0.0,0.5355,0.0,9.173,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2022-01-04,1,1.129174523618024,-236792.47425287074,0.5413,14229.103720368445,9.008,200000,256351.53262615786,56351.53262615786,1.2817576631307892
2022-01-05,2,2.8929944951847695,0.0,0.569,0.0,8.233,200000,273938.2395462479,73938.23954624787,1.3696911977312394
2022-01-06,2,1.6960798959282195,0.0,0.545,0.0,8.364,200000,273938.2395462479,73938.23954624787,1.3696911977312394
2022-01-07,1,1.0404770557099159,-276649.4037025327,0.4951,17375.253047459588,7.883,200000,273938.2395462479,73938.23954624787,1.3696911977312394
2022-01-08,1,0.8607149746774848,-276649.4037025327,0.4737,17375.253047459588,7.596,200000,263031.2446823928,63031.244682392804,1.315156223411964
2022-01-09,1,0.34273453636070067,-276649.4037025327,0.4648,17375.253047459588,7.65,200000,261507.32865400304,61507.32865400304,1.3075366432700153
2022-01-10,1,0.778132337227454,-276649.4037025327,0.4508,17375.253047459588,7.237,200000,250458.25749356678,50458.25749356678,1.252291287467834
2022-01-11,1,0.7771939075783743,-276649.4037025327,0.4697,17375.253047459588,7.514,200000,260499.87631769094,60499.87631769094,1.3024993815884547
2022-01-12,2,1.2548752656352673,0.0,0.5124,0.0,7.927,200000,277959.76309621346,77959.76309621346,1.3897988154810672
2022-01-13,1,1.0165820306441937,-285908.0056533774,0.4861,18344.75733211546,7.576,200000,277959.76309621346,77959.76309621346,1.3897988154810672
2022-01-14,1,1.0266953369252585,-285908.0056533774,0.5054,18344.75733211546,7.825,200000,288045.6321810204,88045.6321810204,1.440228160905102
2022-01-15,0,-0.2317076720756067,0.0,0.497,0.0,8.243,200000,268840.2072173143,68840.20721731428,1.3442010360865715
2022-01-16,0,-0.3510697418957553,0.0,0.4834,0.0,8.044,200000,268840.2072173143,68840.20721731428,1.3442010360865715
2022-01-17,0,-0.33569561748071186,0.0,0.4635,0.0,7.682,200000,268840.2072173143,68840.20721731428,1.3442010360865715
2022-01-18,0,-0.4612636302213226,0.0,0.4722,0.0,7.849,200000,268840.2072173143,68840.20721731428,1.3442010360865715
2022-01-19,0,0.27650966590923765,0.0,0.4634,0.0,7.397,200000,268840.2072173143,68840.20721731428,1.3442010360865715
2022-01-20,1,1.1365014293264295,-291773.61321609974,0.4607,19050.46819850583,7.056,200000,268840.2072173143,68840.20721731428,1.3442010360865715
2022-01-21,0,-0.38504950573275587,0.0,0.3771,0.0,6.136,200000,261974.36389507365,61974.36389507365,1.3098718194753682
2022-01-22,0,-0.9376466751151521,0.0,0.3351,0.0,5.589,200000,261974.36389507365,61974.36389507365,1.3098718194753682
2022-01-23,0,-0.5721269990697008,0.0,0.3554,0.0,5.815,200000,261974.36389507365,61974.36389507365,1.3098718194753682
2022-01-24,-1,-1.0970906597316277,400694.9585424803,0.3269,-23972.763899622405,5.464,200000,261974.36389507365,61974.36389507365,1.3098718194753682
2022-01-25,-2,-1.7191783981079432,0.0,0.3241,0.0,5.542,200000,264966.1853631632,64966.18536316318,1.324830926815816
2022-01-26,-2,-2.2298909269413008,0.0,0.3163,0.0,5.586,200000,264966.1853631632,64966.18536316318,1.324830926815816
2022-01-27,-2,-2.168947949048101,0.0,0.3138,0.0,5.636,200000,264966.1853631632,64966.18536316318,1.324830926815816
2022-01-28,-2,-2.2353169154384753,0.0,0.3154,0.0,5.825,200000,264966.1853631632,64966.18536316318,1.324830926815816
2022-01-29,-2,-2.1614653313743775,0.0,0.3159,0.0,5.967,200000,264966.1853631632,64966.18536316318,1.324830926815816
2022-01-30,-2,-2.0233850499793875,0.0,0.3107,0.0,5.973,200000,264966.1853631632,64966.18536316318,1.324830926815816
2022-01-31,-2,-1.5827126999823384,0.0,0.3206,0.0,6.066,200000,264966.1853631632,64966.18536316318,1.324830926815816
