date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,ENJUSDT_position,ENJUSDT_price,init,total_asset,pnl,return
2021-10-10,-2,-1.3969293810213494,0.0,32.42,0.0,1.58,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-11,-2,-1.2792940161132524,0.0,32.01,0.0,1.561,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-12,0,-0.8444149590270489,0.0,33.48,0.0,1.535,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-13,0,-0.7694427394065844,0.0,34.53,0.0,1.585,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-14,0,-0.9403898912963506,0.0,33.82,0.0,1.62,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-15,0,-0.952549574062659,0.0,33.08,0.0,1.611,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-16,-2,-1.2513648860033268,0.0,33.13,0.0,1.719,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-17,-1,-1.0184953992069077,3301.171230828385,32.44,-65418.44516070422,1.637,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-18,-1,-1.0658029386260928,3301.171230828385,31.88,-65418.44516070422,1.636,200000,212265.915121721,12265.915121720987,1.061329575608605
2021-10-19,0,-0.05870233077317294,0.0,35.0,0.0,1.604,200000,203570.1824149217,3570.182414921699,1.0178509120746084
2021-10-20,-1,-1.1302156405555346,2831.296000207534,35.95,-55018.9682202491,1.85,200000,203570.1824149217,3570.182414921699,1.0178509120746084
2021-10-21,-2,-1.2217682271590329,0.0,34.34,0.0,1.799,200000,205322.60159602307,5322.6015960230725,1.0266130079801155
2021-10-22,-2,-1.5196973222550403,0.0,34.06,0.0,1.835,200000,205322.60159602307,5322.6015960230725,1.0266130079801155
2021-10-23,0,-0.9803450294724271,0.0,35.69,0.0,1.839,200000,205322.60159602307,5322.6015960230725,1.0266130079801155
2021-10-24,-1,-1.0114589338266746,2996.535341448089,34.26,-57935.27133070628,1.772,200000,205322.60159602307,5322.6015960230725,1.0266130079801155
2021-10-25,-2,-1.5723998766020726,0.0,35.31,0.0,1.906,200000,209939.5658458172,9939.565845817211,1.049697829229086
2021-10-26,1,1.0502478953592995,2441.725585552654,42.99,-52275.78830822142,2.008,200000,209939.5658458172,9939.565845817211,1.049697829229086
2021-10-27,0,-2.0819480726668833,0.0,36.75,0.0,2.092,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-10-28,-2,-2.397971585041866,0.0,38.0,0.0,2.317,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-10-29,-2,-2.1472467785189258,0.0,39.55,0.0,2.461,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-10-30,-2,-3.0054065970628465,0.0,37.3,0.0,3.046,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-10-31,-2,-1.770495305194564,0.0,37.24,0.0,2.581,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-01,-2,-1.5932174630619635,0.0,37.31,0.0,2.6,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-02,-2,-2.1215353424367036,0.0,37.1,0.0,3.118,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-03,-2,-1.4107987248282983,0.0,38.49,0.0,2.861,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-04,-2,-1.5271564220508416,0.0,37.51,0.0,2.999,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-05,-2,-1.3798578262450918,0.0,36.77,0.0,2.958,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-06,-2,-1.7543013136231798,0.0,36.22,0.0,3.509,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-07,-2,-1.4390856555773706,0.0,35.73,0.0,3.313,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-08,-1,-1.1304486884409732,2598.471217559777,36.62,-30017.67065837193,3.17,200000,190312.03197407804,-9687.96802592196,0.9515601598703902
2021-11-09,-1,-0.8969817020528421,2598.471217559777,35.84,-30017.67065837193,2.977,200000,182491.81398731563,-17508.186012684368,0.9124590699365782
2021-11-10,-1,-1.002736436441891,2598.471217559777,32.05,-30017.67065837193,2.831,200000,168261.02815664178,-31738.971843358217,0.841305140783209
2021-11-11,-1,-0.9679406520577123,2598.471217559777,32.94,-30017.67065837193,2.968,200000,174686.08842046693,-25313.911579533073,0.8734304421023347
2021-11-12,-1,-1.0771800275393242,2598.471217559777,32.05,-30017.67065837193,3.082,200000,175795.46349189314,-24204.53650810686,0.8789773174594657
2021-11-13,-1,-0.9089568723933027,2598.471217559777,32.5,-30017.67065837193,3.041,200000,175734.0510428018,-24265.948957198212,0.8786702552140089
2021-11-14,-1,-0.9371006369659847,2598.471217559777,31.93,-30017.67065837193,3.085,200000,175573.6999577611,-24426.3000422389,0.8778684997888055
2021-11-15,-1,-0.979209531468971,2598.471217559777,31.45,-30017.67065837193,3.033,200000,172765.51489909703,-27234.485100902966,0.8638275744954852
2021-11-16,-1,-1.1477754749978402,2598.471217559777,28.29,-30017.67065837193,2.846,200000,158941.0414384926,-41058.9585615074,0.794705207192463
2021-11-17,-2,-1.2055838800822343,0.0,29.44,0.0,3.017,200000,204376.35170542635,4376.35170542635,1.0218817585271318
2021-11-18,-2,-1.7856980203079833,0.0,26.62,0.0,3.042,200000,204376.35170542635,4376.35170542635,1.0218817585271318
2021-11-19,-2,-2.022547713415916,0.0,28.12,0.0,3.613,200000,204376.35170542635,4376.35170542635,1.0218817585271318
2021-11-20,-2,-1.7064911160114646,0.0,29.43,0.0,3.648,200000,204376.35170542635,4376.35170542635,1.0218817585271318
2021-11-21,0,-0.8638923466009539,0.0,30.88,0.0,3.295,200000,204376.35170542635,4376.35170542635,1.0218817585271318
2021-11-22,-1,-1.0491523284126727,3176.505310932955,32.17,-28377.721703058367,3.601,200000,204376.35170542635,4376.35170542635,1.0218817585271318
2021-11-23,-2,-1.370858723549962,0.0,32.05,0.0,3.846,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-24,-2,-2.218280962120377,0.0,29.62,0.0,4.485,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-25,-2,-1.7271140913567131,0.0,29.77,0.0,4.221,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-26,-2,-1.533804373552532,0.0,27.07,0.0,3.853,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-27,-2,-1.2682839472672955,0.0,26.73,0.0,3.704,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-28,-2,-1.2000853157916178,0.0,27.39,0.0,3.842,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-29,0,-0.7816375344283054,0.0,28.1,0.0,3.649,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-11-30,0,-0.6035114230391179,0.0,27.51,0.0,3.501,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-01,0,-0.7379219492634652,0.0,26.67,0.0,3.529,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-02,0,-0.08082429010768863,0.0,28.37,0.0,3.402,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-03,2,1.7135474820057561,0.0,32.79,0.0,3.097,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-04,0,0.7994174314109153,0.0,28.15,0.0,3.014,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-05,0,0.6205836466007078,0.0,24.57,0.0,2.728,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-06,0,0.1802874659082689,0.0,24.33,0.0,2.886,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-07,0,0.499666567305137,0.0,24.3,0.0,2.799,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-08,0,0.5453058691052525,0.0,25.32,0.0,2.902,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-09,0,0.5127455512263247,0.0,22.45,0.0,2.568,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-10,0,0.9761215784755308,0.0,22.54,0.0,2.427,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-11,2,1.2260877808981274,0.0,24.4,0.0,2.551,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-12,0,0.7614710079495254,0.0,24.49,0.0,2.691,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-13,0,0.9377915197974455,0.0,21.74,0.0,2.323,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-14,0,0.7768535674714401,0.0,21.8,0.0,2.352,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-15,0,0.4179472059824948,0.0,22.34,0.0,2.486,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-16,0,0.5668895046976529,0.0,21.83,0.0,2.374,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-17,0,0.5270806188254403,0.0,21.21,0.0,2.299,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-18,0,0.979725148347979,0.0,23.15,0.0,2.404,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-19,0,0.7110243935967125,0.0,22.16,0.0,2.335,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-20,0,0.376063055810021,0.0,21.52,0.0,2.309,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-21,0,0.9994191371112777,0.0,23.63,0.0,2.436,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-22,2,2.317134476478282,0.0,27.37,0.0,2.587,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-23,0,0.5743368642139628,0.0,28.36,0.0,2.978,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-24,0,0.7241091009015178,0.0,26.9,0.0,2.799,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-25,0,0.40086787218448,0.0,29.66,0.0,3.128,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-26,2,1.5430347744028852,0.0,32.12,0.0,3.189,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-27,0,0.5150224331822381,0.0,29.71,0.0,3.081,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-28,0,0.44277869808506387,0.0,26.59,0.0,2.757,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-29,2,2.3461165064104788,0.0,27.94,0.0,2.648,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-30,2,2.976917296492106,0.0,30.16,0.0,2.644,200000,211710.0741599876,11710.074159987591,1.058550370799938
2021-12-31,2,3.160283895793322,0.0,32.39,0.0,2.575,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-01,2,2.9492278623590185,0.0,36.36,0.0,2.683,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-02,2,1.7424675173791704,0.0,35.53,0.0,2.854,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-03,2,2.3621648258417802,0.0,39.25,0.0,2.792,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-04,2,2.592475273587737,0.0,42.1,0.0,2.688,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-05,2,2.1901521461181095,0.0,38.66,0.0,2.442,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-06,2,1.7951062388870236,0.0,40.08,0.0,2.568,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-07,2,1.8252965671785133,0.0,38.58,0.0,2.353,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-08,2,1.441836090760715,0.0,35.87,0.0,2.258,200000,211710.0741599876,11710.074159987591,1.058550370799938
2022-01-09,1,1.0788009202693096,-3026.1588644938197,34.98,46084.03878101602,2.297,200000,211710.07415998762,11710.07415998762,1.0585503707999382
2022-01-10,2,1.6820928127771055,0.0,37.86,0.0,2.167,200000,226416.33673126192,26416.336731261923,1.1320816836563097
2022-01-11,2,1.2719765482736234,0.0,38.7,0.0,2.312,200000,226416.33673126192,26416.336731261923,1.1320816836563097
2022-01-12,0,0.9088079380811079,0.0,40.22,0.0,2.52,200000,226416.33673126192,26416.336731261923,1.1320816836563097
2022-01-13,0,0.771126114037251,0.0,37.6,0.0,2.379,200000,226416.33673126192,26416.336731261923,1.1320816836563097
2022-01-14,1,1.0377688148505824,-2800.7958526875545,40.42,47013.358955826814,2.408,200000,226416.33673126192,26416.336731261923,1.1320816836563097
2022-01-15,1,0.6440993985019586,-2800.7958526875545,39.12,47013.358955826814,2.452,200000,224843.88991682447,24843.889916824468,1.1242194495841225
2022-01-16,1,1.155668100535593,-2800.7958526875545,43.65,47013.358955826814,2.508,200000,240164.2432310254,40164.24323102541,1.200821216155127
2022-01-17,1,0.8642219043775344,-2800.7958526875545,39.13,47013.358955826814,2.324,200000,218854.18792900554,18854.187929005537,1.0942709396450276
2022-01-18,1,0.8145280856763163,-2800.7958526875545,38.24,47013.358955826814,2.273,200000,213963.79831336645,13963.798313366453,1.0698189915668324
2022-01-19,1,0.6845187861568259,-2800.7958526875545,37.02,47013.358955826814,2.219,200000,208008.10598947297,8008.10598947297,1.040040529947365
2022-01-20,2,1.7982293701357515,0.0,38.98,0.0,2.109,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-21,2,2.3960604536817915,0.0,34.61,0.0,1.732,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-22,2,1.9611243859329417,0.0,29.24,0.0,1.508,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-23,2,2.7148783818092572,0.0,34.61,0.0,1.613,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-24,2,2.9405674318137405,0.0,36.02,0.0,1.503,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-25,2,2.1918973063388516,0.0,35.87,0.0,1.532,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-26,1,1.0731950464324762,-3653.2785078983934,32.36,76172.740022933,1.552,200000,236440.18503118402,36440.185031184024,1.1822009251559202
2022-01-27,1,0.3148278032683625,-3653.2785078983934,30.06,76172.740022933,1.581,200000,230246.65392368275,30246.653923682752,1.1512332696184138
2022-01-28,0,-0.12797547833551254,0.0,29.47,0.0,1.638,200000,219331.35450138542,19331.354501385416,1.0966567725069272
2022-01-29,0,-0.760972788475069,0.0,29.08,0.0,1.76,200000,219331.35450138542,19331.354501385416,1.0966567725069272
2022-01-30,-1,-1.1957049463036797,4033.3092037768556,27.19,-61471.79218088156,1.784,200000,219331.35450138542,19331.354501385416,1.0966567725069272
2022-01-31,-2,-1.2534153282094809,0.0,28.05,0.0,1.884,200000,222009.88780422547,22009.887804225466,1.1100494390211273
