date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-09-24,-1,-0.6134967052427238,12901.282384146041,5.181,-1114378.6934834071,0.06065,200000,134428.6117920293,-65571.38820797071,0.6721430589601465
2021-09-25,-1,-0.49957618224665234,12901.282384146041,5.098,-1114378.6934834071,0.05915,200000,131686.23731392005,-68313.76268607995,0.6584311865696002
2021-09-26,-1,-0.40837942624269113,12901.282384146041,5.099,-1114378.6934834071,0.05862,200000,131108.51788875798,-68891.48211124202,0.6555425894437898
2021-09-27,-1,-0.4075230621421223,12901.282384146041,4.924,-1114378.6934834071,0.05621,200000,126165.14082023743,-73834.85917976257,0.6308257041011871
2021-09-28,0,0.15574237919706374,0.0,4.69,0.0,0.05246,200000,175139.50414235634,-24860.495857643662,0.8756975207117816
2021-09-29,0,0.40953685490259967,0.0,4.827,0.0,0.05347,200000,175139.50414235634,-24860.495857643662,0.8756975207117816
2021-09-30,1,1.0197123356348357,-17347.41522804639,5.048,1602374.2373500124,0.05465,200000,175139.50414235634,-24860.495857643662,0.8756975207117816
2021-10-01,2,3.1228669886829206,0.0,5.983,0.0,0.05773,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-02,2,2.8750000564373854,0.0,6.051,0.0,0.05608,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-03,2,2.5384433647472453,0.0,6.123,0.0,0.0554,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-04,2,2.26054688694537,0.0,6.02,0.0,0.0535,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-05,2,2.44814725120107,0.0,6.729,0.0,0.05606,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-06,2,1.8213832577210718,0.0,6.417,0.0,0.05494,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-07,2,1.7942537814431556,0.0,6.512,0.0,0.05431,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-08,2,1.2100884648875398,0.0,6.463,0.0,0.05653,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-09,2,1.2255418108239935,0.0,6.94,0.0,0.05966,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-10,1,1.1286750152758502,-14732.418581439993,6.327,1718827.4454134398,0.05423,200000,186424.02472954168,-13575.975270458322,0.9321201236477084
2021-10-11,1,0.8548218245237378,-14732.418581439993,6.167,1718827.4454134398,0.05409,200000,183826.2019141534,-16173.798085846589,0.9191310095707671
2021-10-12,1,0.4286223020458128,-14732.418581439993,5.915,1718827.4454134398,0.05424,200000,180371.45654844254,-19628.54345155746,0.9018572827422127
2021-10-13,1,0.4739368669391545,-14732.418581439993,6.09,1718827.4454134398,0.05505,200000,184341.88003097943,-15658.119969020569,0.9217094001548971
2021-10-14,1,0.39925216014481263,-14732.418581439993,6.071,1718827.4454134398,0.05488,200000,183769.76341221176,-16230.23658778824,0.9188488170610588
2021-10-15,1,1.0354793966185818,-14732.418581439993,6.271,1718827.4454134398,0.05252,200000,182659.81435732404,-17340.185642675962,0.9132990717866202
2021-10-16,1,0.7884225260089288,-14732.418581439993,6.144,1718827.4454134398,0.05234,200000,180479.40825730676,-19520.591742693243,0.9023970412865338
2021-10-17,1,0.7257174220096505,-14732.418581439993,5.966,1718827.4454134398,0.05082,200000,175244.420032782,-24755.579967217986,0.8762221001639101
2021-10-18,1,0.6255103754966568,-14732.418581439993,5.848,1718827.4454134398,0.04998,200000,172062.17958602478,-27937.82041397522,0.8603108979301239
2021-10-19,1,0.7708768584245476,-14732.418581439993,5.933,1718827.4454134398,0.05013,200000,173572.2592822592,-26427.740717740788,0.8678612964112961
2021-10-20,1,1.125759303194982,-14732.418581439993,6.23,1718827.4454134398,0.052,200000,181161.99492387002,-18838.00507612998,0.9058099746193501
2021-10-21,1,1.0287358332199465,-14732.418581439993,5.986,1718827.4454134398,0.05011,200000,174318.70091816725,-25681.299081832753,0.8715935045908363
2021-10-22,2,2.9208603498431303,0.0,6.667,0.0,0.05101,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-23,2,1.9533740111469136,0.0,6.534,0.0,0.05121,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-24,2,1.9312580115218583,0.0,6.443,0.0,0.04984,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-25,2,2.244717606724545,0.0,6.802,0.0,0.05076,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-26,2,2.2246160297131623,0.0,7.018,0.0,0.05106,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-27,2,2.02852692166443,0.0,6.155,0.0,0.04426,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-28,2,1.549664515522219,0.0,6.455,0.0,0.04722,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-29,2,1.9210785032464957,0.0,6.999,0.0,0.04875,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-30,2,3.000423705463334,0.0,8.208,0.0,0.04827,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-10-31,1,1.185266187141552,-13640.420458550037,7.22,1983162.2172922122,0.04966,200000,196967.67142146252,-3032.3285785374756,0.9848383571073126
2021-11-01,2,1.3053872982533317,0.0,7.311,0.0,0.04897,200000,199577.33161312222,-422.66838687777636,0.9978866580656112
2021-11-02,1,1.0982779770672444,-13095.625433931904,7.62,1936140.1980318413,0.05154,200000,199577.33161312222,-422.66838687777636,0.9978866580656112
2021-11-03,1,0.21031675246518144,-13095.625433931904,7.408,1936140.1980318413,0.05458,200000,202686.92522314546,2686.9252231454593,1.0134346261157272
2021-11-04,1,0.6318936436264154,-13095.625433931904,7.715,1936140.1980318413,0.05407,200000,205719.8507303663,5719.850730366306,1.0285992536518316
2021-11-05,1,0.8601983556893986,-13095.625433931904,7.562,1936140.1980318413,0.05141,200000,198566.08711221002,-1433.9128877899784,0.9928304355610501
2021-11-06,1,0.8906400229982305,-13095.625433931904,7.472,1936140.1980318413,0.05024,200000,195122.1967914589,-4877.803208541096,0.9756109839572945
2021-11-07,1,0.7558802093324252,-13095.625433931904,7.453,1936140.1980318413,0.05036,200000,195105.716731978,-4894.283268022002,0.97552858365989
2021-11-08,1,1.016381899709444,-13095.625433931904,7.869,1936140.1980318413,0.05165,200000,203051.11776795477,3051.117767954769,1.0152555888397738
2021-11-09,1,0.9605621065840206,-13095.625433931904,7.911,1936140.1980318413,0.05183,200000,203949.6392718256,3949.63927182561,1.019748196359128
2021-11-10,1,0.9071632039444916,-13095.625433931904,7.324,1936140.1980318413,0.04796,200000,188769.64457572438,-11230.355424275622,0.9438482228786219
2021-11-11,1,0.7517475630519641,-13095.625433931904,7.36,1936140.1980318413,0.04843,200000,190151.0729844209,-9848.927015579102,0.9507553649221044
2021-11-12,1,0.5272566308171758,-13095.625433931904,7.176,1936140.1980318413,0.04768,200000,186289.37275605355,-13710.627243946452,0.9314468637802678
2021-11-13,1,0.2625038407497557,-13095.625433931904,7.186,1936140.1980318413,0.04827,200000,187562.65172723163,-12437.348272768373,0.9378132586361582
2021-11-14,0,-0.11580212822527128,0.0,7.047,0.0,0.04811,200000,198714.49911872845,-1285.5008812715532,0.9935724955936422
2021-11-15,-1,-1.0395968953623145,14615.658952539603,6.798,-2042286.732977682,0.04865,200000,198714.49911872845,-1285.5008812715532,0.9935724955936422
2021-11-16,-2,-1.2206448310991933,0.0,6.252,0.0,0.04521,200000,199669.18254537188,-330.8174546281225,0.9983459127268594
2021-11-17,-1,-1.0716639482778414,15151.70606657853,6.589,-2117831.8046815004,0.04714,200000,199669.18254537188,-330.8174546281225,0.9983459127268594
2021-11-18,-1,-0.38729177741610615,15151.70606657853,5.976,-2117831.8046815004,0.04126,200000,177928.335715032,-22071.664284967992,0.8896416785751601
2021-11-19,0,-0.006897488387170225,0.0,6.342,0.0,0.04331,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-20,0,0.9005119112068041,0.0,6.711,0.0,0.04434,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-21,2,2.1490542217405335,0.0,7.106,0.0,0.04444,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-22,0,0.821581461461597,0.0,6.509,0.0,0.0427,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-23,2,1.9851015026694239,0.0,6.868,0.0,0.04275,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-24,2,1.811096162042922,0.0,6.615,0.0,0.041,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-25,2,2.9320885345469505,0.0,7.393,0.0,0.04174,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-26,2,2.197190988155345,0.0,6.539,0.0,0.03733,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-27,2,1.6979464420187012,0.0,6.542,0.0,0.03787,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-28,2,1.5134937549837102,0.0,6.608,0.0,0.03822,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-29,0,0.43827277850785223,0.0,6.657,0.0,0.04149,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-11-30,0,0.7935156705576512,0.0,6.614,0.0,0.03996,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-01,0,0.42861945047212724,0.0,6.525,0.0,0.04039,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-02,0,0.08676058262997302,0.0,6.375,0.0,0.04042,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-03,0,0.6391876956441153,0.0,6.151,0.0,0.03722,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-04,0,-0.3425417884037283,0.0,5.131,0.0,0.03337,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-05,-2,-1.2651716264768158,0.0,4.739,0.0,0.03308,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-06,-2,-1.473294800282533,0.0,4.778,0.0,0.0338,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-07,-2,-1.8440101777211513,0.0,4.681,0.0,0.03432,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-08,-2,-1.2808248869426637,0.0,4.918,0.0,0.03446,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-09,-2,-1.5766813454657256,0.0,4.405,0.0,0.03195,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-10,-2,-1.457579393592662,0.0,4.265,0.0,0.03099,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-11,-2,-1.2982700216578833,0.0,4.427,0.0,0.03213,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-12,-1,-1.1129040598315407,22082.808472623998,4.422,-3072692.859217851,0.03178,200000,195300.35813188663,-4699.6418681133655,0.9765017906594332
2021-12-13,-2,-1.272469654454249,0.0,3.902,0.0,0.02895,200000,198087.69774606457,-1912.3022539354279,0.9904384887303228
2021-12-14,-1,-1.179882888559359,24540.10130649958,4.036,-3293776.1514144423,0.03007,200000,198087.69774606457,-1912.3022539354279,0.9904384887303228
2021-12-15,-1,-0.4562081209428645,24540.10130649958,4.392,-3293776.1514144423,0.03046,200000,208108.54651023005,8108.546510230051,1.0405427325511503
2021-12-16,-1,-0.38374393587649447,24540.10130649958,4.25,-3293776.1514144423,0.02949,200000,201428.8892578351,1428.8892578351079,1.0071444462891754
2021-12-17,-1,-0.6564960318656887,24540.10130649958,4.038,-3293776.1514144423,0.02893,200000,194381.87313606514,-5618.126863934856,0.9719093656803257
2021-12-18,-1,-0.6238145945765821,24540.10130649958,4.087,-3293776.1514144423,0.02936,200000,197000.6618451918,-2999.3381548082107,0.9850033092259589
2021-12-19,-1,-0.257709300285126,24540.10130649958,4.136,-3293776.1514144423,0.02906,200000,197214.99396378594,-2785.006036214065,0.9860749698189297
2021-12-20,-1,-0.7148614371237065,24540.10130649958,3.998,-3293776.1514144423,0.02916,200000,194157.83759863046,-5842.16240136954,0.9707891879931523
2021-12-21,-1,-0.6462446803372023,24540.10130649958,4.151,-3293776.1514144423,0.03027,200000,201568.56462659492,1568.564626594918,1.0078428231329746
2021-12-22,-1,-0.2004584246093084,24540.10130649958,4.437,-3293776.1514144423,0.0317,200000,213297.13349677646,13297.133496776456,1.0664856674838823
2021-12-23,-2,-1.7398971122918396,0.0,4.765,0.0,0.03625,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-24,0,-0.8957042579027145,0.0,4.715,0.0,0.03475,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-25,0,0.24349410343879122,0.0,5.016,0.0,0.03598,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-26,2,1.8211981833958963,0.0,5.483,0.0,0.03772,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-27,2,2.4273950168970524,0.0,5.481,0.0,0.03654,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-28,2,2.771383127015227,0.0,5.083,0.0,0.03264,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-29,2,2.0671883661118784,0.0,4.913,0.0,0.03186,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-30,2,1.300979546242694,0.0,4.812,0.0,0.03202,200000,200553.50050936762,553.5005093676155,1.002767502546838
2021-12-31,1,1.1903254793203848,-21290.18052116429,4.71,3202706.811072623,0.03131,200000,200553.50050936762,553.5005093676155,1.002767502546838
2022-01-01,1,1.1480829639272536,-21290.18052116429,4.942,3202706.811072623,0.03273,200000,210040.66606200088,10040.666062000877,1.0502033303100045
2022-01-02,0,-0.004729145263765832,0.0,4.883,0.0,0.0341,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-03,0,-0.36394307607963106,0.0,4.703,0.0,0.03331,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-04,0,0.16504946074760346,0.0,4.724,0.0,0.03265,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-05,0,0.5525420034277486,0.0,4.411,0.0,0.02992,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-06,0,-0.20566099370549074,0.0,4.384,0.0,0.03075,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-07,0,-0.031397276408715806,0.0,4.189,0.0,0.0291,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-08,0,-0.5833934680217845,0.0,3.972,0.0,0.02832,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-09,0,-0.5230308680005777,0.0,4.036,0.0,0.02864,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-10,0,-0.8418529643098389,0.0,3.84,0.0,0.02761,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-11,0,-0.7040751744394774,0.0,4.096,0.0,0.02927,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-12,0,-0.6361764091146833,0.0,4.272,0.0,0.03023,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-13,-2,-1.5129484595257705,0.0,3.979,0.0,0.02912,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-14,0,-0.8882827940533191,0.0,4.136,0.0,0.02952,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-15,-2,-1.2271481060240188,0.0,4.092,0.0,0.02974,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-16,0,-0.6858409540025907,0.0,4.205,0.0,0.02999,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-17,0,-0.9225062241029902,0.0,3.957,0.0,0.02855,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-18,2,1.3725713055754591,0.0,4.214,0.0,0.02827,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-19,2,2.7710459689982994,0.0,4.334,0.0,0.02736,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-20,2,2.376547438824068,0.0,4.093,0.0,0.02581,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-21,0,0.7114020023824466,0.0,3.411,0.0,0.02306,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-22,-2,-1.8450788341298374,0.0,2.758,0.0,0.02114,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-23,-2,-2.342761550833486,0.0,2.784,0.0,0.02262,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-24,-2,-2.247482488927191,0.0,2.597,0.0,0.02175,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-25,-2,-1.9667812777863964,0.0,2.605,0.0,0.02198,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-26,-2,-1.6003097373095978,0.0,2.812,0.0,0.02344,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-27,-2,-1.3365122722537053,0.0,2.895,0.0,0.0239,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-28,-1,-1.165747092929112,33180.62346867761,2.943,-4038485.3129990986,0.02418,200000,195301.1497366364,-4698.850263363594,0.9765057486831821
2022-01-29,-2,-1.4679780033780794,0.0,2.987,0.0,0.02584,200000,200545.0879235931,545.0879235930915,1.0027254396179655
2022-01-30,-2,-1.442128216923187,0.0,2.88,0.0,0.02537,200000,200545.0879235931,545.0879235930915,1.0027254396179655
2022-01-31,-2,-1.382193319859355,0.0,2.938,0.0,0.02624,200000,200545.0879235931,545.0879235930915,1.0027254396179655
