date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2021-10-04,0,0.5618712283253143,0.0,0.2961,0.0,52.58,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-05,0,0.8908852301358569,0.0,0.309,0.0,54.36,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-06,0,-0.46994714738518373,0.0,0.3021,0.0,54.83,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-07,0,0.1169851168450846,0.0,0.304,0.0,54.34,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-08,2,1.3693374415740331,0.0,0.3095,0.0,53.68,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-09,0,0.390631110348825,0.0,0.3146,0.0,55.63,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-10,0,0.17864477865483658,0.0,0.2982,0.0,52.84,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-11,-2,-1.2969794633834324,0.0,0.2967,0.0,53.93,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-12,-2,-1.724494318379931,0.0,0.2877,0.0,52.73,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-13,-2,-1.384545350459405,0.0,0.2925,0.0,53.43,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-14,-2,-2.1552581806549385,0.0,0.2915,0.0,54.5,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-15,-2,-2.2268223971861767,0.0,0.2867,0.0,54.3,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-16,-2,-2.0600091556026943,0.0,0.2844,0.0,54.12,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-17,-2,-1.562013670462693,0.0,0.282,0.0,53.11,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-18,-1,-1.154195203389287,816244.8650460176,0.2805,-4366.902243856723,52.43,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-19,-1,-1.1349160311774602,816244.8650460176,0.2821,-4366.902243856723,52.87,200000,461140.79806218646,261140.79806218646,2.305703990310932
2021-10-20,-2,-1.5003387732965137,0.0,0.2918,0.0,55.59,200000,462489.2134063832,262489.2134063832,2.3124460670319156
2021-10-21,-2,-1.901253698033757,0.0,0.2839,0.0,55.35,200000,462489.2134063832,262489.2134063832,2.3124460670319156
2021-10-22,0,0.32284203777869963,0.0,0.3009,0.0,54.55,200000,462489.2134063832,262489.2134063832,2.3124460670319156
2021-10-23,0,-0.5451065908183835,0.0,0.2994,0.0,55.88,200000,462489.2134063832,262489.2134063832,2.3124460670319156
2021-10-24,0,-0.5343156479481307,0.0,0.2938,0.0,54.94,200000,462489.2134063832,262489.2134063832,2.3124460670319156
2021-10-25,1,1.0074209699917376,-745229.1546992961,0.3103,4172.5840256801075,55.42,200000,462489.2134063832,262489.2134063832,2.3124460670319156
2021-10-26,2,2.866230412285886,0.0,0.3304,0.0,54.2,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-10-27,2,2.9658524433412343,0.0,0.3122,0.0,48.71,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-10-28,2,1.9829142267534439,0.0,0.3233,0.0,52.18,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-10-29,2,2.4753136630805677,0.0,0.3559,0.0,53.94,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-10-30,2,2.907999762057794,0.0,0.3869,0.0,52.95,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-10-31,2,1.3284242467945206,0.0,0.3533,0.0,54.37,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-11-01,1,1.1804646355250177,-690356.0399530311,0.3495,4478.089011944772,53.88,200000,482558.8719271687,282558.8719271687,2.4127943596358437
2021-11-02,1,1.1242847473150304,-690356.0399530311,0.3603,4478.089011944772,55.21,200000,495970.575544548,295970.575544548,2.47985287772274
2021-11-03,2,1.3063150815825633,0.0,0.374,0.0,55.48,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-04,2,1.3185112270614907,0.0,0.3676,0.0,53.65,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-05,2,1.450905826745151,0.0,0.3752,0.0,53.12,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-06,2,1.4660098261759504,0.0,0.3808,0.0,52.88,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-07,2,1.206120684326422,0.0,0.3844,0.0,54.08,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-08,0,0.7024102405482207,0.0,0.3848,0.0,56.59,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-09,0,-0.2542940350519106,0.0,0.3762,0.0,60.85,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-10,0,-0.4417179417150711,0.0,0.3475,0.0,56.63,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-11,0,-0.5564430237194342,0.0,0.347,0.0,56.74,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-12,0,-0.5075993151187749,0.0,0.3449,0.0,55.5,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-13,-1,-1.0426046106943065,724194.8403749727,0.3399,-4372.958362825603,56.29,200000,492307.6524869064,292307.6524869064,2.461538262434532
2021-11-14,-2,-1.384944958767154,0.0,0.3336,0.0,56.12,200000,496126.6770595884,296126.6770595884,2.480633385297942
2021-11-15,-1,-1.0012309712429992,741151.2952787398,0.3347,-4525.877367812337,54.81,200000,496126.6770595884,296126.6770595884,2.480633385297942
2021-11-16,-1,-0.8987736129912378,741151.2952787398,0.3114,-4525.877367812337,50.82,200000,460799.6011820226,260799.6011820226,2.3039980059101133
2021-11-17,0,0.13483386403377778,0.0,0.3376,0.0,51.24,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-18,0,-0.3785778250499816,0.0,0.308,0.0,48.43,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-19,0,-0.26558184774093274,0.0,0.3228,0.0,50.66,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-20,0,-0.09513786793237075,0.0,0.3285,0.0,51.06,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-21,0,0.14821284827187362,0.0,0.3291,0.0,50.41,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-22,0,-0.33927420790805074,0.0,0.3077,0.0,48.59,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-23,0,0.16385546579700433,0.0,0.3227,0.0,49.55,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-24,0,0.36914388874036713,0.0,0.3173,0.0,48.28,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-25,0,0.6957370264784011,0.0,0.3363,0.0,50.55,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-26,0,0.5293150157718252,0.0,0.305,0.0,46.67,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-27,1,1.0608875215622702,-772421.5261884739,0.3093,5107.096580805793,46.78,200000,477819.95610019,277819.95610019,2.38909978050095
2021-11-28,1,0.2585457549438199,-772421.5261884739,0.3037,5107.096580805793,47.5,200000,477171.5050917147,277171.5050917147,2.385857525458573
2021-11-29,0,-0.42525074628826515,0.0,0.3014,0.0,48.22,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-11-30,0,-0.13553134673252692,0.0,0.3055,0.0,48.32,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-01,0,-0.026739879143212648,0.0,0.3042,0.0,47.85,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-02,0,-0.296372852253488,0.0,0.2967,0.0,47.03,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-03,2,2.5357387147385686,0.0,0.3137,0.0,44.87,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-04,2,1.2793746969446165,0.0,0.2643,0.0,39.33,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-05,0,0.8941306588726597,0.0,0.2582,0.0,38.79,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-06,0,0.17995923875309433,0.0,0.2569,0.0,39.32,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-07,0,-0.9033300519095672,0.0,0.2505,0.0,39.6,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-08,-2,-1.7080847848374188,0.0,0.2517,0.0,40.95,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-09,-2,-1.764439906411683,0.0,0.2284,0.0,37.5,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-10,-1,-1.169826425379535,1030545.0665045289,0.2253,-6383.882416372569,36.37,200000,464363.6069669407,264363.6069669407,2.3218180348347035
2021-12-11,-2,-1.4211671251073825,0.0,0.2318,0.0,38.0,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-12,-2,-1.6228682773815866,0.0,0.2277,0.0,37.9,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-13,-2,-2.0218935306591432,0.0,0.1985,0.0,34.19,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-14,-2,-2.0825901756900995,0.0,0.2006,0.0,35.41,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-15,-2,-1.2617527263413713,0.0,0.2126,0.0,36.14,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-16,-2,-1.6009019428277182,0.0,0.2003,0.0,35.16,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-17,-2,-1.5681205351984757,0.0,0.1933,0.0,34.3,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-18,-2,-1.482000941780743,0.0,0.196,0.0,35.03,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-19,-2,-1.2550907908916404,0.0,0.1963,0.0,34.87,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-20,-2,-1.567083300101689,0.0,0.1871,0.0,34.55,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-21,0,-0.9466317899423626,0.0,0.1992,0.0,35.32,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-22,0,-0.6212306952694115,0.0,0.2054,0.0,35.7,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-23,0,-0.0872783624538531,0.0,0.2229,0.0,37.53,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-24,0,-0.5556576256262739,0.0,0.2147,0.0,37.41,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-25,0,-0.4809944748182966,0.0,0.2186,0.0,38.08,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-26,0,0.8175309044186156,0.0,0.2295,0.0,37.93,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-27,1,1.1488588053649402,-1020206.6093577782,0.2294,6221.036581251311,37.62,200000,468070.7923733486,268070.7923733486,2.340353961866743
2021-12-28,0,0.14449473906306892,0.0,0.2046,0.0,34.93,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2021-12-29,0,-0.8953377293341032,0.0,0.1918,0.0,34.14,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2021-12-30,0,-0.3871394573867914,0.0,0.1974,0.0,34.59,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2021-12-31,0,-0.844919449772589,0.0,0.191,0.0,34.06,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-01,0,-0.39023857298725145,0.0,0.1979,0.0,34.88,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-02,0,0.2898658573566377,0.0,0.2048,0.0,35.41,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-03,0,-0.1852148941969714,0.0,0.1982,0.0,34.72,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-04,0,-0.4629067476886398,0.0,0.193,0.0,34.14,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-05,0,-0.23734235637874557,0.0,0.1817,0.0,31.94,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-06,0,-0.45037300419852133,0.0,0.1789,0.0,31.63,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-07,-2,-1.3493105124053992,0.0,0.1675,0.0,30.45,200000,459504.25686484174,259504.25686484174,2.2975212843242088
2022-01-08,-1,-1.0231544341394165,1411253.8601500054,0.1628,-7828.0111902017325,29.35,200000,459504.2568648418,259504.2568648418,2.297521284324209
2022-01-09,-1,-0.6832442251556705,1411253.8601500054,0.1672,-7828.0111902017325,29.73,200000,468688.41810177837,268688.41810177837,2.343442090508892
2022-01-10,-1,-0.34926049555981864,1411253.8601500054,0.1617,-7828.0111902017325,28.48,200000,451141.50788320124,251141.50788320124,2.255707539416006
2022-01-11,0,0.13523592582549945,0.0,0.1706,0.0,29.66,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-12,0,-0.1762867093631936,0.0,0.1774,0.0,31.16,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-13,0,-0.8125565686819972,0.0,0.1693,0.0,30.28,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-14,-2,-1.4946546763656103,0.0,0.1746,0.0,31.97,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-15,-2,-2.082604160956898,0.0,0.1754,0.0,32.84,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-16,0,-0.49023388228420006,0.0,0.1801,0.0,32.28,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-17,0,0.34169807548776077,0.0,0.1754,0.0,30.98,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-18,0,0.5100502898229843,0.0,0.1856,0.0,32.66,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-19,2,3.579643641730805,0.0,0.1986,0.0,31.3,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-20,2,2.1477022498087104,0.0,0.1809,0.0,29.35,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-21,1,1.1317001253386638,-1459298.253154156,0.1545,8701.720575542922,25.91,200000,450923.1602246342,250923.16022463422,2.254615801123171
2022-01-22,0,-0.8953018110754384,0.0,0.1326,0.0,24.2,200000,433844.4706647366,233844.47066473658,2.1692223533236827
2022-01-23,0,-0.4545898270673614,0.0,0.1401,0.0,25.13,200000,433844.4706647366,233844.47066473658,2.1692223533236827
2022-01-24,0,-0.9680770124011996,0.0,0.1311,0.0,24.11,200000,433844.4706647366,233844.47066473658,2.1692223533236827
2022-01-25,-1,-1.1888770417570413,1685487.4540199556,0.1287,-9027.142544002008,24.03,200000,433844.4706647366,233844.47066473658,2.1692223533236827
2022-01-26,0,3.017511132755097,0.0,0.165,0.0,24.31,200000,375188.87599613273,175188.87599613273,1.8759443799806637
2022-01-27,2,3.0077258717944964,0.0,0.1776,0.0,24.31,200000,375188.87599613273,175188.87599613273,1.8759443799806637
2022-01-28,2,2.076573751919866,0.0,0.1776,0.0,25.16,200000,375188.87599613273,175188.87599613273,1.8759443799806637
2022-01-29,2,1.5806658392369264,0.0,0.1749,0.0,25.33,200000,375188.87599613273,175188.87599613273,1.8759443799806637
2022-01-30,2,1.7696831005287073,0.0,0.1793,0.0,24.91,200000,375188.87599613273,175188.87599613273,1.8759443799806637
2022-01-31,2,1.3164401387471123,0.0,0.1796,0.0,25.66,200000,375188.87599613273,175188.87599613273,1.8759443799806637
