date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-09-18,0,-0.2642229968833311,0.0,57.19,0.0,410.7,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-19,-2,-1.5753625624449716,0.0,55.33,0.0,408.6,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-20,-2,-1.6151145737483186,0.0,49.11,0.0,364.1,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-21,-2,-1.8745048530068764,0.0,45.81,0.0,344.4,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-22,-1,-1.1325408558922152,1586.0869881726908,51.26,-214.51931138187894,379.0,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-23,-2,-1.370116350433108,0.0,51.31,0.0,383.5,200000,163491.67057927407,-36508.32942072593,0.8174583528963704
2021-09-24,-1,-1.162820417027977,1715.9075417640015,47.64,-230.26995856235786,355.0,200000,163491.67057927407,-36508.32942072593,0.8174583528963704
2021-09-25,-1,-0.7784515463198739,1715.9075417640015,47.34,-230.26995856235786,349.6,200000,161733.44054050813,-38266.559459491866,0.8086672027025407
2021-09-26,0,-0.1735671784384586,0.0,47.19,0.0,344.0,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-09-27,0,-0.8100835649452689,0.0,45.37,0.0,335.5,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-09-28,0,-0.780914600960571,0.0,44.99,0.0,333.0,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-09-29,-2,-3.315102284594605,0.0,45.52,0.0,367.7,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-09-30,-2,-2.8543049970378074,0.0,47.01,0.0,387.5,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-01,-2,-2.0836065255668115,0.0,51.9,0.0,421.5,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-02,-2,-1.607382618745418,0.0,53.17,0.0,427.1,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-03,-2,-1.4036752789855456,0.0,53.68,0.0,430.5,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-04,-2,-1.4503325259994329,0.0,52.58,0.0,426.3,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-05,-2,-1.349844456710165,0.0,54.36,0.0,442.1,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-06,0,-0.771062173510854,0.0,54.83,0.0,434.9,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-07,-1,-1.0162730701939167,1488.1381986463186,54.34,-184.4137507740957,438.5,200000,161730.85942888193,-38269.14057111807,0.8086542971444096
2021-10-08,-1,-0.2638179478706126,1488.1381986463186,53.68,-184.4137507740957,419.2,200000,157189.50282783527,-42810.49717216473,0.7859475141391763
2021-10-09,0,0.4425742334295071,0.0,55.63,0.0,421.9,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-10,0,0.2903835971021325,0.0,52.84,0.0,404.1,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-11,0,0.27766210384464085,0.0,53.93,0.0,413.1,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-12,-2,-1.687194787547098,0.0,52.73,0.0,444.2,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-13,-2,-2.1550648740061167,0.0,53.43,0.0,470.8,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-14,-2,-1.644327052455094,0.0,54.5,0.0,472.7,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-15,-2,-1.584003417327816,0.0,54.3,0.0,474.5,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-16,-2,-1.2325135673302172,0.0,54.12,0.0,465.8,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-17,-2,-1.6027990128593617,0.0,53.11,0.0,470.9,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-18,-2,-2.0661527783523557,0.0,52.43,0.0,484.9,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-19,-2,-1.753010470845022,0.0,52.87,0.0,488.1,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-20,-2,-1.262949958183357,0.0,55.59,0.0,501.3,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-21,0,-0.34306799302682794,0.0,55.35,0.0,470.9,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-22,0,-0.7621707015380177,0.0,54.55,0.0,479.3,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-23,0,-0.5318000428987475,0.0,55.88,0.0,485.5,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-24,0,-0.43202321262108523,0.0,54.94,0.0,475.8,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-25,0,-0.5373628681230586,0.0,55.42,0.0,485.1,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-26,0,-0.5820523797258964,0.0,54.2,0.0,478.1,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-27,-1,-1.1144908537169662,1609.011423627368,48.71,-174.67115320902406,448.7,200000,156749.8928897782,-43250.10711022181,0.7837494644488909
2021-10-28,-2,-1.3198715600448676,0.0,52.18,0.0,491.9,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-10-29,-2,-1.804311665993739,0.0,53.94,0.0,530.3,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-10-30,-2,-1.9305986583084844,0.0,52.95,0.0,528.3,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-10-31,-2,-1.4711786669964662,0.0,54.37,0.0,524.6,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-01,-2,-2.174476459324539,0.0,53.88,0.0,551.3,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-02,-2,-1.617833936172646,0.0,55.21,0.0,554.4,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-03,-2,-1.685154109702346,0.0,55.48,0.0,568.4,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-04,-2,-1.6746120545988528,0.0,53.65,0.0,558.7,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-05,-2,-2.3339988709532675,0.0,53.12,0.0,607.3,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-06,-2,-2.3130555319576263,0.0,52.88,0.0,637.7,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-07,-2,-1.9215823272687624,0.0,54.08,0.0,649.6,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-08,-2,-1.425173128103659,0.0,56.59,0.0,653.5,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-09,0,-0.5394921033947817,0.0,60.85,0.0,635.0,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-10,0,-0.7813157362132253,0.0,56.63,0.0,614.1,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-11,0,-0.8709279196976282,0.0,56.74,0.0,628.4,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-12,0,-0.9506842994813043,0.0,55.5,0.0,626.9,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-13,-1,-1.0537618873759371,1409.7745342727044,56.29,-122.18045963696771,649.5,200000,158712.41706842105,-41287.582931578945,0.7935620853421053
2021-11-14,-1,-1.0274237501109915,1409.7745342727044,56.12,-122.18045963696771,650.8,200000,158631.58999512275,-41368.41000487725,0.7931579499756137
2021-11-15,-1,-0.9445172113804421,1409.7745342727044,54.81,-122.18045963696771,633.8,200000,154707.71754139705,-45292.282458602946,0.7735385877069852
2021-11-16,-1,-0.8953170471645735,1409.7745342727044,50.82,-122.18045963696771,588.7,200000,143572.37842002173,-56427.621579978266,0.7178618921001086
2021-11-17,-1,-0.4978287088066598,1409.7745342727044,51.24,-122.18045963696771,578.0,200000,142857.15280630073,-57142.84719369927,0.7142857640315037
2021-11-18,0,-0.04902320640092724,0.0,48.43,0.0,531.8,200000,155412.60480853342,-44587.39519146658,0.777063024042667
2021-11-19,0,-0.6074366607661523,0.0,50.66,0.0,581.0,200000,155412.60480853342,-44587.39519146658,0.777063024042667
2021-11-20,-1,-1.0346712055970855,1521.8625617756895,51.06,-128.58894986640198,604.3,200000,155412.60480853342,-44587.39519146658,0.777063024042667
2021-11-21,-1,-0.6006709937246507,1521.8625617756895,50.41,-128.58894986640198,584.0,200000,151813.03846109123,-48186.96153890877,0.7590651923054561
2021-11-22,-1,-0.4066483685206689,1521.8625617756895,48.59,-128.58894986640198,559.3,200000,145867.10153695938,-54132.89846304062,0.7293355076847969
2021-11-23,-1,-1.1050494908092687,1521.8625617756895,49.55,-128.58894986640198,591.1,200000,151417.21820201562,-48582.78179798438,0.7570860910100781
2021-11-24,-2,-1.599215736813179,0.0,48.28,0.0,590.3,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-11-25,-2,-2.0077145909187695,0.0,50.55,0.0,639.1,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-11-26,-2,-1.7489847302177226,0.0,46.67,0.0,587.3,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-11-27,-2,-1.8747369615743494,0.0,46.78,0.0,599.9,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-11-28,-2,-1.6861742257191648,0.0,47.5,0.0,611.3,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-11-29,-2,-1.6527690308991665,0.0,48.22,0.0,623.4,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-11-30,-2,-1.4532419197963498,0.0,48.32,0.0,622.5,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-01,-2,-1.5682352697185407,0.0,47.85,0.0,627.5,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-02,-2,-1.4706991684458903,0.0,47.03,0.0,619.9,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-03,-2,-1.3929609828687866,0.0,44.87,0.0,595.0,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-04,-2,-2.172053151496885,0.0,39.33,0.0,568.6,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-05,-2,-1.810243668990253,0.0,38.79,0.0,557.8,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-06,-2,-1.9053682164487689,0.0,39.32,0.0,587.5,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-07,-2,-1.5075096187530956,0.0,39.6,0.0,578.7,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-08,-2,-1.5309367484851004,0.0,40.95,0.0,607.2,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-09,-2,-1.6054543544893338,0.0,37.5,0.0,570.2,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-10,-2,-1.4296367052564418,0.0,36.37,0.0,552.4,200000,157843.1374321402,-42156.86256785979,0.789215687160701
2021-12-11,-1,-1.1150894787862808,2076.883387265003,38.0,-139.8079162375024,564.5,200000,157843.13743214024,-42156.86256785976,0.7892156871607012
2021-12-12,-1,-1.1754933379008854,2076.883387265003,37.9,-139.8079162375024,570.3,200000,158446.33500759123,-41553.66499240877,0.7922316750379561
2021-12-13,-2,-1.220360357373237,0.0,34.19,0.0,521.0,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-14,0,-0.8882344663384262,0.0,35.41,0.0,528.1,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-15,0,-0.8502558093478197,0.0,36.14,0.0,541.1,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-16,0,-0.7668978366733534,0.0,35.16,0.0,526.2,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-17,0,-0.9924149859147753,0.0,34.3,0.0,525.5,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-18,0,-0.8419996529212617,0.0,35.03,0.0,533.9,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-19,0,-0.7246549786618292,0.0,34.87,0.0,529.8,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-20,0,-0.6361276248689741,0.0,34.55,0.0,524.0,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-21,0,-0.28475213096887414,0.0,35.32,0.0,528.3,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-22,0,-0.15371111489283024,0.0,35.7,0.0,533.6,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-23,2,1.2114166296635327,0.0,37.53,0.0,549.0,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-24,2,1.777494335826786,0.0,37.41,0.0,542.1,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-25,2,2.2369435658834287,0.0,38.08,0.0,547.4,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-26,2,1.816793630124135,0.0,37.93,0.0,546.4,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-27,0,-0.1497275946641647,0.0,37.62,0.0,563.7,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-28,-1,-1.090465195975938,2285.6343942354497,34.93,-149.4519082565411,534.2,200000,159674.41878128852,-40325.58121871148,0.7983720939064426
2021-12-29,-1,-0.384648266105607,2285.6343942354497,34.14,-149.4519082565411,514.5,200000,154924.56501718864,-45075.43498281136,0.7746228250859432
2021-12-30,0,-0.14702793430499125,0.0,34.59,0.0,518.5,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2021-12-31,0,-0.20554990044384958,0.0,34.06,0.0,511.4,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-01,0,-0.5451730112444139,0.0,34.88,0.0,527.3,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-02,0,-0.17263570164472095,0.0,35.41,0.0,531.0,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-03,0,0.6971503025914503,0.0,34.72,0.0,511.9,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-04,0,0.3002088766248471,0.0,34.14,0.0,506.9,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-05,0,0.293050843374689,0.0,31.94,0.0,474.1,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-06,0,-0.12512844711320734,0.0,31.63,0.0,472.6,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-07,0,0.6461383079600097,0.0,30.45,0.0,448.1,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-08,0,0.8295608088015695,0.0,29.35,0.0,429.9,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-09,0,0.3240253853460773,0.0,29.73,0.0,438.7,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-10,0,-0.3285077401307519,0.0,28.48,0.0,424.7,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-11,-2,-2.458480137440104,0.0,29.66,0.0,463.6,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-12,-2,-2.095794277439593,0.0,31.16,0.0,487.8,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-13,-2,-1.9017255705266944,0.0,30.28,0.0,475.2,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-14,0,-0.8798664787574381,0.0,31.97,0.0,490.0,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-15,0,-0.006530427290966787,0.0,32.84,0.0,494.5,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-16,-1,-1.1301953432343692,2448.964366723991,32.28,-158.54907693110795,498.6,200000,158105.13951570087,-41894.86048429913,0.7905256975785043
2022-01-17,-1,-0.7950837617553893,2448.964366723991,30.98,-158.54907693110795,475.2,200000,151211.43743877174,-48788.56256122826,0.7560571871938587
2022-01-18,0,1.8195975773988253,0.0,32.66,0.0,471.4,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-19,0,0.794076768256175,0.0,31.3,0.0,461.9,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-20,0,0.10239145876387412,0.0,29.35,0.0,440.2,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-21,0,0.5725789329972423,0.0,25.91,0.0,383.9,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-22,0,0.5717023037183463,0.0,24.2,0.0,358.3,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-23,0,-0.6522852065898038,0.0,25.13,0.0,383.9,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-24,0,-0.891960636485474,0.0,24.11,0.0,371.3,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-25,-2,-2.038128782834401,0.0,24.03,0.0,385.1,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-26,0,-0.6606932014074557,0.0,24.31,0.0,375.1,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-27,-2,-1.7343752875196365,0.0,24.31,0.0,389.9,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-28,0,-0.2121086161933872,0.0,25.16,0.0,385.9,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-29,0,-0.2188896759948915,0.0,25.33,0.0,389.3,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-30,0,0.35667132565242987,0.0,24.91,0.0,377.2,200000,152861.9981638196,-47138.001836180396,0.764309990819098
2022-01-31,2,1.563123588725459,0.0,25.66,0.0,374.3,200000,152861.9981638196,-47138.001836180396,0.764309990819098
