date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2021-09-22,0,-0.20097260936053885,0.0,0.00882,0.0,121.3,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-23,0,-0.41574743530944885,0.0,0.00881,0.0,122.6,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-24,0,0.4600492731214964,0.0,0.008189,0.0,110.6,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-25,0,-0.33395381058667417,0.0,0.007955,0.0,110.7,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-26,0,-0.6327602561515027,0.0,0.007903,0.0,111.2,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-27,0,0.48518066645564645,0.0,0.007718,0.0,104.5,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-28,0,0.6548881647812593,0.0,0.007482,0.0,100.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-29,0,0.2883594494938937,0.0,0.007599,0.0,103.7,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-30,0,0.5963062954988878,0.0,0.00791,0.0,107.1,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-01,2,1.2083303583311726,0.0,0.008628,0.0,114.9,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-02,2,1.3838774851769353,0.0,0.008603,0.0,114.2,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-03,2,2.6042280473816253,0.0,0.009413,0.0,118.7,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-04,2,1.7982919748257216,0.0,0.009096,0.0,116.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-05,2,2.072530875734605,0.0,0.009834,0.0,123.1,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-06,1,1.0956572064866092,-10774730.727069894,0.009668,830.7025252736181,125.4,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-10-07,1,0.5003818517198334,-10774730.727069894,0.00944,830.7025252736181,125.3,200000,205800.48448032414,5800.484480324143,1.0290024224016208
2021-10-08,1,0.7437477066789393,-10774730.727069894,0.009428,830.7025252736181,123.4,200000,204092.85291357944,4092.852913579438,1.0204642645678972
2021-10-09,1,0.5382094864265616,-10774730.727069894,0.009693,830.7025252736181,127.6,200000,210437.10716240216,10437.107162402157,1.0521855358120107
2021-10-10,1,0.7416360235548624,-10774730.727069894,0.009179,830.7025252736181,119.5,200000,198170.20511397193,-1829.794886028074,0.9908510255698596
2021-10-11,1,0.7790248913926003,-10774730.727069894,0.009222,830.7025252736181,119.7,200000,198799.65904029063,-1200.3409597093705,0.9939982952014531
2021-10-12,2,1.2097270266244131,0.0,0.00912,0.0,116.3,200000,209995.03388017908,9995.033880179079,1.0499751694008954
2021-10-13,0,0.660559138686527,0.0,0.009224,0.0,119.4,200000,209995.03388017908,9995.033880179079,1.0499751694008954
2021-10-14,0,-0.09058894486783554,0.0,0.009204,0.0,121.8,200000,209995.03388017908,9995.033880179079,1.0499751694008954
2021-10-15,-2,-1.420680181779114,0.0,0.009163,0.0,126.2,200000,209995.03388017908,9995.033880179079,1.0499751694008954
2021-10-16,-1,-1.1105581436217107,11299775.822222292,0.009292,-832.652790960266,126.1,200000,209995.03388017908,9995.033880179079,1.0499751694008954
2021-10-17,-2,-2.916782682810116,0.0,0.009326,0.0,137.7,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-18,-2,-2.749342964697431,0.0,0.009215,0.0,140.7,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-19,-2,-2.542005596840217,0.0,0.009166,0.0,144.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-20,-2,-1.910091158577979,0.0,0.009734,0.0,149.9,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-21,-2,-2.1210141776694345,0.0,0.009555,0.0,155.0,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-22,-2,-2.196826530266907,0.0,0.009623,0.0,165.0,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-23,-2,-2.185632545597614,0.0,0.009596,0.0,173.6,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-24,-2,-2.0175324127686785,0.0,0.009275,0.0,173.0,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-25,-2,-1.4817919812691127,0.0,0.00962,0.0,170.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-26,0,0.28354181621186747,0.0,0.011476,0.0,161.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-27,0,0.1707272145008542,0.0,0.010298,0.0,147.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-28,0,-0.44850763041069663,0.0,0.010241,0.0,159.0,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-29,0,-0.12582239397766454,0.0,0.010822,0.0,162.6,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-30,0,0.2493258609234034,0.0,0.010581,0.0,153.3,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-10-31,2,2.016192696473555,0.0,0.014002,0.0,167.0,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-01,2,1.2048814141675825,0.0,0.013082,0.0,169.7,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-02,2,1.6019067867474182,0.0,0.013897,0.0,171.8,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-03,2,2.4959446291723424,0.0,0.015722,0.0,168.3,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-04,2,1.9253874030186182,0.0,0.014876,0.0,163.7,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-05,2,1.4284493376492449,0.0,0.014149,0.0,162.8,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-06,2,1.6451489951050442,0.0,0.014733,0.0,159.6,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-07,2,1.3244077640217358,0.0,0.014808,0.0,164.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-08,0,0.9462841500166429,0.0,0.014773,0.0,170.8,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-09,0,0.022034798154432274,0.0,0.014898,0.0,200.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-10,0,0.10521177130262267,0.0,0.013712,0.0,179.8,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-11,0,-0.593625420546916,0.0,0.013885,0.0,204.5,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-12,0,-0.7891571621964895,0.0,0.013453,0.0,202.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-13,0,-0.8309905537682073,0.0,0.013462,0.0,199.1,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-14,-1,-1.075784807657921,8200060.354426424,0.01337,-543.284474423594,201.8,200000,219269.61387736257,19269.61387736257,1.0963480693868128
2021-11-15,-1,-0.7270047454676137,8200060.354426424,0.013618,-543.284474423594,195.5,200000,217880.5366563917,17880.53665639169,1.0894026832819586
2021-11-16,0,-0.12446594810714354,0.0,0.012609,0.0,165.7,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-17,0,0.059259322850956114,0.0,0.012524,0.0,159.3,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-18,0,0.00759413864660896,0.0,0.011668,0.0,148.2,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-19,0,0.07680767422865206,0.0,0.012686,0.0,158.8,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-20,0,-0.35480569973386095,0.0,0.013566,0.0,179.3,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-21,-2,-1.800985986347265,0.0,0.013858,0.0,229.4,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-22,-2,-1.3487970429621083,0.0,0.01303,0.0,206.0,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-23,-1,-1.1670374171131437,7346128.524346701,0.014014,-470.7299732061942,218.7,200000,205897.29028038934,5897.290280389338,1.0294864514019466
2021-11-24,-2,-2.1191322716759697,0.0,0.01333,0.0,260.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-11-25,-2,-2.0987875046010385,0.0,0.013879,0.0,294.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-11-26,-2,-1.7969053135147317,0.0,0.011933,0.0,246.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-11-27,-2,-1.53662040869213,0.0,0.012146,0.0,243.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-11-28,-2,-1.3065632085777454,0.0,0.012361,0.0,241.2,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-11-29,-2,-1.2745376876476895,0.0,0.012325,0.0,246.7,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-11-30,0,-0.7842255353096613,0.0,0.012015,0.0,220.2,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-01,0,-0.9799513981677689,0.0,0.011786,0.0,229.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-02,0,-0.9155952421417047,0.0,0.011503,0.0,225.4,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-03,0,-0.6486747396937405,0.0,0.011013,0.0,206.2,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-04,0,-0.546195709273824,0.0,0.010127,0.0,187.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-05,0,-0.7338226317156482,0.0,0.009285,0.0,182.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-06,0,-0.42520575710256076,0.0,0.00964,0.0,179.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-07,0,-0.18283873685460567,0.0,0.009636,0.0,174.1,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-08,0,-0.08354862421906004,0.0,0.009886,0.0,178.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-09,0,-0.05523607859392419,0.0,0.008923,0.0,164.1,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-10,0,-0.15450131349940635,0.0,0.008434,0.0,159.4,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-11,0,-0.33005629077347326,0.0,0.008715,0.0,168.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-12,0,-0.308289126984555,0.0,0.008736,0.0,169.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-13,0,0.1699697916206459,0.0,0.007747,0.0,147.9,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-14,0,0.2837655684501046,0.0,0.007991,0.0,151.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-15,0,-0.4617444547763638,0.0,0.008202,0.0,159.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-16,0,-0.6815973342617756,0.0,0.007813,0.0,152.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-17,-2,-1.888278331717994,0.0,0.007361,0.0,149.9,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-18,-2,-2.3461997092497406,0.0,0.007463,0.0,157.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-19,-2,-2.223922981688796,0.0,0.00739,0.0,157.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-20,-2,-1.2634748195489536,0.0,0.00764,0.0,156.7,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-21,0,-0.800748081465639,0.0,0.008069,0.0,162.2,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-22,0,-0.9377413654495048,0.0,0.008155,0.0,165.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-23,0,0.0329702823476523,0.0,0.008646,0.0,167.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-24,0,0.31716175550955006,0.0,0.008608,0.0,165.0,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-25,0,-0.22665751505905832,0.0,0.008624,0.0,169.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-26,0,0.2245394616003065,0.0,0.008685,0.0,167.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-27,0,-0.2807794362565182,0.0,0.008558,0.0,169.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-28,0,0.21054992873432646,0.0,0.007677,0.0,149.7,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-29,0,-0.0839890998512954,0.0,0.007411,0.0,146.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-30,-2,-1.4701223520899176,0.0,0.007365,0.0,153.7,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2021-12-31,0,-0.3096621979417215,0.0,0.007299,0.0,146.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-01,0,-0.43984026811574933,0.0,0.007441,0.0,150.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-02,0,-0.7600578968460124,0.0,0.007471,0.0,153.0,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-03,0,-0.9140242995596204,0.0,0.007291,0.0,150.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-04,0,-0.5195843361128084,0.0,0.00721,0.0,147.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-05,0,-0.29856261921096705,0.0,0.006729,0.0,136.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-06,0,-0.7915878608621069,0.0,0.006652,0.0,137.4,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-07,-2,-2.5794265063059743,0.0,0.006275,0.0,139.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-08,-2,-3.1751274109427143,0.0,0.00594,0.0,143.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-09,-2,-2.322223311067531,0.0,0.006056,0.0,144.1,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-10,-2,-2.1921352381047545,0.0,0.00578,0.0,141.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-11,-2,-1.3812900952180545,0.0,0.006092,0.0,141.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-12,0,-0.7058704729338959,0.0,0.006542,0.0,144.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-13,-2,-1.3069640700488554,0.0,0.006107,0.0,143.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-14,0,-0.71889438054452,0.0,0.006329,0.0,142.4,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-15,0,-0.8927624770344791,0.0,0.006283,0.0,144.4,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-16,0,-0.34834690828577874,0.0,0.006376,0.0,141.2,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-17,0,-0.8892067713576983,0.0,0.005983,0.0,138.9,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-18,0,-0.21635025633292218,0.0,0.005928,0.0,131.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-19,0,-0.051066720747307004,0.0,0.005709,0.0,125.9,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-20,0,0.18567420441824314,0.0,0.005442,0.0,118.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-21,0,-0.0036062749901330815,0.0,0.00461,0.0,102.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-22,0,0.4077121273912144,0.0,0.004344,0.0,94.6,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-23,0,0.6997193030659203,0.0,0.004529,0.0,97.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-24,2,1.39246638589761,0.0,0.00452,0.0,94.4,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-25,2,1.538770350850367,0.0,0.004332,0.0,90.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-26,2,2.2331724884213213,0.0,0.004477,0.0,89.8,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-27,2,1.7402551665225703,0.0,0.004376,0.0,88.7,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-28,2,1.4653257356017433,0.0,0.004472,0.0,91.2,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-29,0,0.8561356981153293,0.0,0.004597,0.0,96.3,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-30,0,0.805636795731379,0.0,0.004447,0.0,93.1,200000,230739.77406302327,30739.774063023273,1.1536988703151163
2022-01-31,0,0.7907581267024582,0.0,0.004528,0.0,94.5,200000,230739.77406302327,30739.774063023273,1.1536988703151163
