date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-10-13,0,0.21376229138150882,0.0,1.3719,0.0,177.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-14,0,-0.30216071928234844,0.0,1.3607,0.0,181.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-15,-2,-2.0441052885201505,0.0,1.2938,0.0,189.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-16,-2,-1.3967922697176438,0.0,1.3,0.0,186.0,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-17,-2,-1.6249045688313322,0.0,1.2534,0.0,183.7,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-18,-2,-1.6821186962473813,0.0,1.2445,0.0,185.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-19,-2,-1.7017589734759233,0.0,1.2466,0.0,188.8,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-20,-2,-1.9970697610705443,0.0,1.3038,0.0,207.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-21,-2,-1.3923799686160554,0.0,1.2832,0.0,196.8,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-22,0,-0.30687355995084387,0.0,1.3486,0.0,191.0,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-23,0,-0.8169433651815006,0.0,1.3284,0.0,196.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-24,0,-0.6130002094201925,0.0,1.3053,0.0,190.4,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-25,0,-0.5165826483400537,0.0,1.3481,0.0,195.5,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-26,0,-0.37528184425628447,0.0,1.3743,0.0,197.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-27,0,-0.7982823976073131,0.0,1.2002,0.0,179.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-28,0,-0.8880918237630346,0.0,1.2515,0.0,189.8,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-29,0,-0.7565326151425223,0.0,1.3022,0.0,196.7,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-30,0,0.8424643212353331,0.0,1.4049,0.0,190.2,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-31,2,1.7107899286753,0.0,1.4795,0.0,191.9,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-01,0,0.5445256288974132,0.0,1.4121,0.0,197.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-02,0,0.23827817464270587,0.0,1.4019,0.0,200.9,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-03,0,-0.7301981236724734,0.0,1.3723,0.0,207.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-04,0,-0.5386269183466964,0.0,1.3517,0.0,202.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-05,0,0.278545592772125,0.0,1.3784,0.0,198.9,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-06,0,-0.09223177651449742,0.0,1.3459,0.0,197.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-07,0,-0.5501595211823551,0.0,1.3458,0.0,202.0,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-08,-2,-2.0882640131933172,0.0,1.3866,0.0,229.0,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-09,-2,-2.936122078630855,0.0,1.4101,0.0,262.0,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-10,-2,-2.7737686532963313,0.0,1.2957,0.0,260.4,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-11,-2,-2.14573625029384,0.0,1.3297,0.0,262.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-12,-2,-1.7905637836196238,0.0,1.2837,0.0,251.2,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-13,-2,-1.5707251406447438,0.0,1.3164,0.0,257.7,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-14,-2,-1.7946346232980697,0.0,1.3045,0.0,279.3,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-15,-2,-1.2440310543692066,0.0,1.326,0.0,263.0,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-16,0,-0.3393883076492595,0.0,1.3471,0.0,230.2,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-17,0,0.1471879024921675,0.0,1.4446,0.0,229.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-18,0,-0.031552563217972784,0.0,1.2455,0.0,204.2,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-19,0,-0.10637388812714518,0.0,1.2996,0.0,217.9,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-20,0,-0.24108090836831061,0.0,1.3088,0.0,226.8,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-21,0,0.265126683368749,0.0,1.3496,0.0,221.1,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-22,2,1.2562876605889202,0.0,1.4244,0.0,209.1,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-23,1,1.134360550379826,-71225.77018164884,1.4565,479.83503362429013,216.2,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-11-24,2,1.4931587470775178,0.0,1.4976,0.0,212.2,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-11-25,2,1.4982272567925867,0.0,1.5796,0.0,222.9,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-11-26,2,1.3355470103608986,0.0,1.367,0.0,195.7,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-11-27,2,1.3230579889422183,0.0,1.3699,0.0,195.1,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-11-28,0,0.9143510283990249,0.0,1.3457,0.0,199.5,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-11-29,0,0.9454895829810805,0.0,1.4081,0.0,205.5,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-11-30,1,1.0056985265670422,-73145.71717931169,1.4514,510.89361845068805,207.8,200000,212327.38782810597,12327.387828105973,1.0616369391405298
2021-12-01,1,0.5153430014803795,-73145.71717931169,1.3878,510.89361845068805,208.8,200000,208186.21383395244,8186.213833952439,1.0409310691697622
2021-12-02,2,1.385673379249259,0.0,1.5119,0.0,203.5,200000,218949.5462767923,18949.5462767923,1.0947477313839615
2021-12-03,2,1.3559681614554835,0.0,1.4099,0.0,188.0,200000,218949.5462767923,18949.5462767923,1.0947477313839615
2021-12-04,1,1.1030477730276638,-91926.08375043761,1.1909,672.8627728235781,162.7,200000,218949.5462767923,18949.5462767923,1.0947477313839615
2021-12-05,1,1.1534878651431204,-91926.08375043761,1.1495,672.8627728235781,156.3,200000,210837.4846634533,10837.484663453302,1.0541874233172666
2021-12-06,1,0.8609046341072135,-91926.08375043761,1.1677,672.8627728235781,161.3,200000,215874.85325182916,15874.853251829161,1.079374266259146
2021-12-07,1,0.7911480059553715,-91926.08375043761,1.1726,672.8627728235781,161.8,200000,216661.7224486181,16661.722448618093,1.0833086122430904
2021-12-08,1,0.7252839307048579,-91926.08375043761,1.1976,672.8627728235781,165.1,200000,221180.32169269683,21180.32169269683,1.105901608463484
2021-12-09,2,1.212053496886534,0.0,1.1381,0.0,151.3,200000,221766.48466495797,21766.48466495797,1.10883242332479
2021-12-10,1,1.1459475715560083,-100039.01329166273,1.1084,747.6954978589276,148.3,200000,221766.48466495797,21766.48466495797,1.10883242332479
2021-12-11,1,0.38487463919043596,-100039.01329166273,1.1423,747.6954978589276,158.0,200000,232410.45354477692,32410.453544776916,1.1620522677238845
2021-12-12,0,0.06665659445503995,0.0,1.1384,0.0,159.0,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-13,0,-0.19484609086584023,0.0,1.0286,0.0,144.6,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-14,0,-0.42205807194719797,0.0,1.0615,0.0,150.4,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-15,0,0.16845020524545812,0.0,1.1072,0.0,153.6,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-16,2,1.6974136794322867,0.0,1.1384,0.0,148.9,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-17,2,1.7166718947998265,0.0,1.1126,0.0,144.1,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-18,1,1.1878864052032807,-95999.69585324061,1.129,729.3651185619694,148.6,200000,216767.3132366173,16767.31323661731,1.0838365661830864
2021-12-19,0,-1.2843260067555486,0.0,1.0641,0.0,153.2,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-20,0,-0.8174932228060453,0.0,1.0799,0.0,152.6,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-21,2,3.330130035446332,0.0,1.3147,0.0,154.7,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-22,2,2.0001472113804684,0.0,1.2709,0.0,155.4,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-23,2,1.208062793312846,0.0,1.2952,0.0,163.6,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-24,2,1.2125790294321728,0.0,1.2849,0.0,161.2,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-25,2,1.7923320648048695,0.0,1.315,0.0,157.8,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-26,2,2.4262162425942932,0.0,1.3907,0.0,155.7,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-27,2,1.91903308116643,0.0,1.3793,0.0,155.9,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-28,2,2.6262221190322768,0.0,1.4291,0.0,145.7,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-29,2,2.428083727018993,0.0,1.482,0.0,145.5,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-30,2,1.6032010878564205,0.0,1.4266,0.0,148.0,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2021-12-31,1,1.1667419188679067,-75846.33673684177,1.3658,708.0719529403859,146.3,200000,207181.85343035695,7181.853430356947,1.0359092671517847
2022-01-01,1,1.073375008517306,-75846.33673684177,1.411,708.0719529403859,150.8,200000,213796.43163909396,13796.431639093964,1.0689821581954697
2022-01-02,1,0.7159512949320065,-75846.33673684177,1.3723,708.0719529403859,151.2,200000,211144.4071885543,11144.407188554294,1.0557220359427715
2022-01-03,1,0.8742759418212528,-75846.33673684177,1.3842,708.0719529403859,148.5,200000,210135.1843227837,10135.184322783694,1.0506759216139185
2022-01-04,0,0.18919328012090014,0.0,1.2788,0.0,146.5,200000,200441.60774366363,441.607743663626,1.002208038718318
2022-01-05,0,0.04776767181794848,0.0,1.171,0.0,135.4,200000,200441.60774366363,441.607743663626,1.002208038718318
2022-01-06,0,0.06642316654298672,0.0,1.1841,0.0,135.9,200000,200441.60774366363,441.607743663626,1.002208038718318
2022-01-07,0,-0.2632811404563761,0.0,1.1144,0.0,131.4,200000,200441.60774366363,441.607743663626,1.002208038718318
2022-01-08,0,-0.6253768685113645,0.0,1.0756,0.0,129.4,200000,200441.60774366363,441.607743663626,1.002208038718318
2022-01-09,-1,-1.0177732742103482,93559.37628064957,1.0712,-765.6287537955066,130.9,200000,200441.60774366363,441.607743663626,1.002208038718318
2022-01-10,0,-0.08200147922019854,0.0,1.1115,0.0,126.5,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-11,0,-0.31687607299135573,0.0,1.141,0.0,131.6,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-12,0,-0.886068907974833,0.0,1.1883,0.0,141.9,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-13,-2,-1.3827301245126666,0.0,1.1086,0.0,136.7,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-14,-2,-1.8182962716835083,0.0,1.1223,0.0,144.7,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-15,-2,-1.7589078982893256,0.0,1.1257,0.0,147.7,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-16,-2,-1.379710899064016,0.0,1.1373,0.0,146.4,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-17,-2,-1.3677587999806633,0.0,1.1616,0.0,151.2,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-18,-1,-1.182126385677892,87745.0741547223,1.1015,-683.0473440383506,141.5,200000,193302.39836285322,-6697.601637146785,0.9665119918142661
2022-01-19,-2,-1.2242310765815951,0.0,1.0492,0.0,136.2,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-20,0,-0.9013397181472891,0.0,1.0173,0.0,129.7,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-21,-2,-1.4331443967090685,0.0,0.857,0.0,114.5,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-22,-2,-1.75568758603413,0.0,0.78,0.0,108.4,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-23,-2,-1.5527843505058363,0.0,0.8156,0.0,112.3,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-24,-2,-1.469217834729951,0.0,0.7906,0.0,109.5,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-25,0,-0.8103697386566561,0.0,0.8103,0.0,107.8,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-26,0,-0.7517475254391052,0.0,0.8025,0.0,106.9,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-27,0,-0.6599674453064879,0.0,0.8032,0.0,106.9,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-28,0,-0.6757720175696421,0.0,0.8173,0.0,109.4,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-29,0,-0.557658314477091,0.0,0.8302,0.0,110.8,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-30,0,-0.48121794259509726,0.0,0.8142,0.0,108.6,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
2022-01-31,0,-0.022567218189005443,0.0,0.8338,0.0,109.5,200000,194271.31481774192,-5728.685182258079,0.9713565740887096
