date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-03-02,-1,-0.746106143467143,7460.906940824033,9.4175,-1553788.6496587198,0.043803,200000,138323.69533621124,-61676.30466378876,0.6916184766810562
2021-03-03,-2,-2.4918397288359424,0.0,9.8182,0.0,0.052864,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-04,-2,-2.1317258557485417,0.0,9.4472,0.0,0.050284,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-05,-2,-1.7849424288619946,0.0,9.9125,0.0,0.05201,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-06,-2,-1.7025338711602276,0.0,9.9916,0.0,0.053272,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-07,-2,-1.8662911493634415,0.0,10.1471,0.0,0.05667,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-08,-2,-2.417870081709696,0.0,10.0798,0.0,0.065316,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-09,-2,-1.6695178056782152,0.0,10.7134,0.0,0.064429,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-10,-2,-1.4507212781856387,0.0,10.2479,0.0,0.061343,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-11,-2,-1.7988985542292544,0.0,10.0584,0.0,0.067237,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-12,-2,-1.5531352584443,0.0,9.873,0.0,0.065552,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-13,-2,-1.3895575200566288,0.0,10.153,0.0,0.067523,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-14,-2,-1.3230435478798905,0.0,9.7388,0.0,0.066074,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-15,-2,-1.8014425677447758,0.0,9.5842,0.0,0.078901,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-16,-2,-1.352872745685786,0.0,9.8411,0.0,0.074411,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-17,-2,-1.2562054063253607,0.0,10.1243,0.0,0.076673,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-18,-1,-1.1718983945884316,7368.829375605015,10.2454,-974464.0785391884,0.077475,200000,150993.20896964724,-49006.79103035276,0.7549660448482363
2021-03-19,-2,-1.2722011942828504,0.0,10.2076,0.0,0.080765,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-20,-2,-1.5699719874843359,0.0,10.1674,0.0,0.089496,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-21,-2,-1.6505189282931592,0.0,9.95,0.0,0.093802,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-22,-2,-1.414777779741672,0.0,9.7854,0.0,0.088369,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-23,0,-0.46484914986562537,0.0,11.1934,0.0,0.083028,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-24,0,-0.6451486538251999,0.0,10.836,0.0,0.0846,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-25,0,-0.5251536196332139,0.0,10.4376,0.0,0.080762,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-26,0,-0.10442894144892993,0.0,12.2797,0.0,0.090047,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-27,0,-0.1087155656935709,0.0,11.8802,0.0,0.088445,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-28,0,-0.29551749870215993,0.0,11.8043,0.0,0.090733,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-29,0,0.1235622222750791,0.0,12.44,0.0,0.092003,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-30,0,0.4766799573749796,0.0,12.3159,0.0,0.089331,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-03-31,0,0.43346282513639717,0.0,11.964,0.0,0.087721,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-01,0,0.3277439834500311,0.0,11.8015,0.0,0.088056,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-02,0,0.892189910644658,0.0,13.0557,0.0,0.094023,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-03,0,0.4015607213369891,0.0,11.5989,0.0,0.087307,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-04,0,0.23696227711055867,0.0,12.1824,0.0,0.092423,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-05,0,-0.4784460195838491,0.0,12.7873,0.0,0.102343,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-06,0,-0.9592482261531511,0.0,13.3887,0.0,0.111808,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-07,-2,-1.3849179213213687,0.0,12.0935,0.0,0.105908,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-08,0,-0.966683821839991,0.0,13.7169,0.0,0.116636,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-09,0,0.5031141273319323,0.0,16.7768,0.0,0.125996,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-10,-2,-1.5802770733344886,0.0,16.3286,0.0,0.141922,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-11,-2,-1.972603622168949,0.0,15.608,0.0,0.139394,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-12,-1,-1.1746173554098156,5091.150915499072,15.1712,-599071.3542066651,0.128931,200000,154477.73753843905,-45522.26246156095,0.7723886876921953
2021-04-13,-2,-2.280320808826492,0.0,15.8069,0.0,0.153447,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-14,-2,-2.6056016771008217,0.0,15.2118,0.0,0.168004,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-15,-2,-2.1336938058052826,0.0,15.9422,0.0,0.175601,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-16,-2,-2.6349431962022156,0.0,16.4725,0.0,0.234485,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-17,-2,-2.1984566621641726,0.0,15.5916,0.0,0.226425,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-18,-2,-2.3229755796478564,0.0,13.5951,0.0,0.253321,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-19,-2,-1.9533785307390585,0.0,12.3721,0.0,0.228215,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-20,-2,-1.7141758276564305,0.0,13.524,0.0,0.251237,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-21,-2,-1.2339938575909202,0.0,14.4456,0.0,0.226271,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-22,-1,-1.032806770780187,6534.764497754647,12.6958,-436253.44742495526,0.190174,200000,165928.1262211869,-34071.87377881311,0.8296406311059344
2021-04-23,-1,-0.7605499510448911,6534.764497754647,14.6013,-436253.44742495526,0.202086,200000,183576.77103738443,-16423.22896261557,0.9178838551869222
2021-04-24,-1,-0.630484493838171,6534.764497754647,13.1594,-436253.44742495526,0.178425,200000,163832.10128855013,-36167.898711449874,0.8191605064427506
2021-04-25,-1,-0.4443432578235865,6534.764497754647,12.936,-436253.44742495526,0.1683,200000,157955.16874457407,-42044.83125542593,0.7897758437228704
2021-04-26,0,0.43722081848989525,0.0,18.523,0.0,0.18849,200000,127114.0957344074,-72885.9042655926,0.635570478672037
2021-04-27,0,0.5164921775143188,0.0,20.639,0.0,0.2081,200000,127114.0957344074,-72885.9042655926,0.635570478672037
2021-04-28,0,0.43907489159187474,0.0,18.999,0.0,0.1984,200000,127114.0957344074,-72885.9042655926,0.635570478672037
2021-04-29,2,1.6002778238430568,0.0,23.015,0.0,0.19127,200000,127114.0957344074,-72885.9042655926,0.635570478672037
2021-04-30,2,1.3886562030749012,0.0,23.261,0.0,0.20098,200000,127114.0957344074,-72885.9042655926,0.635570478672037
2021-05-01,1,1.1471941266384698,-2825.3855464415956,22.495,311218.52838705166,0.20422,200000,127114.0957344074,-72885.9042655926,0.635570478672037
2021-05-02,2,1.218398530048637,0.0,23.805,0.0,0.21488,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-03,2,2.555796947514796,0.0,32.632,0.0,0.21084,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-04,2,2.751872960136235,0.0,35.175,0.0,0.18753,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-05,2,1.9742019995400997,0.0,35.932,0.0,0.20705,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-06,2,1.4120979941356333,0.0,34.215,0.0,0.21584,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-07,0,0.8866823253518368,0.0,32.447,0.0,0.2306,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-08,0,0.8976350711248496,0.0,32.391,0.0,0.2234,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-09,0,0.5809085055749166,0.0,31.619,0.0,0.23386,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-10,0,0.9327448586524453,0.0,30.851,0.0,0.20262,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-11,0,0.9419599514625808,0.0,33.172,0.0,0.21269,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-12,2,1.6936964141191613,0.0,31.664,0.0,0.1666,200000,127497.76128763992,-72502.23871236008,0.6374888064381996
2021-05-13,1,1.172863897629147,-2000.0276289081999,31.874,349845.6845780922,0.18222,200000,127497.7612876399,-72502.2387123601,0.6374888064381996
2021-05-14,1,1.1902103813156077,-2000.0276289081999,33.414,349845.6845780922,0.18674,200000,132159.10633045153,-67840.89366954847,0.6607955316522576
2021-05-15,1,1.1625299351730767,-2000.0276289081999,31.189,349845.6845780922,0.17254,200000,122741.23613512187,-77258.76386487813,0.6137061806756093
2021-05-16,1,0.821282577866968,-2000.0276289081999,30.456,349845.6845780922,0.17646,200000,122646.61096667829,-77353.38903332171,0.6132330548333914
2021-05-17,1,0.69786234863603,-2000.0276289081999,27.001,349845.6845780922,0.15775,200000,109190.90275034435,-90809.09724965565,0.5459545137517218
2021-05-18,1,0.6159537192995077,-2000.0276289081999,27.64,349845.6845780922,0.16183,200000,111896.2907982953,-88103.7092017047,0.5594814539914765
2021-05-19,1,0.5984834140896353,-2000.0276289081999,18.148,349845.6845780922,0.10533,200000,73145.74736603646,-126854.25263396354,0.36572873683018237
2021-05-20,1,1.0712144122606706,-2000.0276289081999,24.327,349845.6845780922,0.13077,200000,94403.9923007269,-105596.0076992731,0.47201996150363446
2021-05-21,2,1.2682054082834882,0.0,20.726,0.0,0.10813,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-22,0,0.7301249968340455,0.0,17.991,0.0,0.09944,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-23,0,0.0687543374729329,0.0,14.737,0.0,0.08638,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-24,0,-0.7750369327794071,0.0,17.461,0.0,0.1124,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-25,-2,-1.3596582788996352,0.0,16.14,0.0,0.11267,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-26,-2,-1.8121026108866631,0.0,17.45,0.0,0.13306,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-27,-2,-1.6237878312666802,0.0,16.512,0.0,0.1238,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-28,-2,-1.6782194851839438,0.0,14.031,0.0,0.10815,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-29,-2,-1.5229642841460136,0.0,13.105,0.0,0.09896,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-30,-2,-1.7221919055587072,0.0,13.325,0.0,0.10752,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-05-31,-2,-1.9890678982151404,0.0,13.842,0.0,0.12588,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-06-01,-2,-1.7518249062230378,0.0,13.221,0.0,0.12068,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-06-02,-2,-1.304436900077166,0.0,14.747,0.0,0.12573,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-06-03,-2,-1.487496045757758,0.0,15.325,0.0,0.14323,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-06-04,-2,-1.3185744907404648,0.0,13.875,0.0,0.12902,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-06-05,-1,-1.030303050541612,4639.827319566955,14.13,-523063.34789756726,0.12534,200000,131121.52005096216,-68878.47994903784,0.6556076002548108
2021-06-06,-1,-0.4544832328602829,4639.827319566955,16.297,-523063.34789756726,0.12766,200000,142389.5328195861,-57610.46718041389,0.7119476640979305
2021-06-07,-1,-0.5129223631653084,4639.827319566955,14.208,-523063.34789756726,0.11458,200000,125855.26495851055,-74144.73504148945,0.6292763247925528
2021-06-08,-1,-0.31068292224388633,4639.827319566955,14.418,-523063.34789756726,0.11285,200000,125924.72910375684,-74075.27089624316,0.6296236455187842
2021-06-09,-1,-0.4631918690184356,4639.827319566955,14.592,-523063.34789756726,0.11996,200000,130451.03946091319,-69548.96053908681,0.6522551973045659
2021-06-10,-1,-0.21797452624298855,4639.827319566955,14.028,-523063.34789756726,0.11204,200000,123691.51513732868,-76308.48486267132,0.6184575756866434
2021-06-11,0,0.4421396866055113,0.0,14.075,0.0,0.10482,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-12,0,0.9627060788513648,0.0,14.629,0.0,0.10624,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-13,0,0.9698673995007369,0.0,15.177,0.0,0.11244,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-14,2,1.3463803475106515,0.0,15.666,0.0,0.11334,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-15,2,2.0370248916310687,0.0,16.579,0.0,0.11135,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-16,2,2.285985543774741,0.0,16.936,0.0,0.10752,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-17,2,2.5230689891030385,0.0,18.35,0.0,0.10726,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-18,2,1.86851223910369,0.0,16.448,0.0,0.09957,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-19,2,1.594199142555466,0.0,15.839,0.0,0.09639,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-20,2,2.069275103789467,0.0,17.904,0.0,0.0984,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-21,2,2.0664855616960778,0.0,13.972,0.0,0.07332,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-22,2,1.2777296480738278,0.0,12.544,0.0,0.07176,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-23,1,1.0711291070146585,-4601.55048648563,13.109,792247.5088959828,0.07614,200000,120643.45065468026,-79356.54934531974,0.6032172532734013
2021-06-24,1,0.8040429607519677,-4601.55048648563,13.535,792247.5088959828,0.08077,200000,126271.81712811152,-73728.18287188848,0.6313590856405575
2021-06-25,2,1.2273763505150614,0.0,12.973,0.0,0.07209,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-06-26,2,1.2470429791322928,0.0,13.579,0.0,0.074,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-06-27,0,0.9003768582977092,0.0,13.867,0.0,0.07806,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-06-28,0,0.8335898348913339,0.0,14.142,0.0,0.07942,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-06-29,0,0.4307456478211472,0.0,15.413,0.0,0.09008,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-06-30,0,0.759598412720982,0.0,16.329,0.0,0.09134,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-07-01,1,1.1845970270034933,-3894.3885405330557,15.821,731399.8231217174,0.08424,200000,123226.24219954695,-76773.75780045305,0.6161312109977348
2021-07-02,1,0.9935883310393386,-3894.3885405330557,16.086,731399.8231217174,0.08655,200000,125947.78875419937,-74052.21124580063,0.6297389437709968
2021-07-03,1,0.9224603964365221,-3894.3885405330557,16.188,731399.8231217174,0.08736,200000,126937.45024206233,-73062.54975793767,0.6346872512103117
2021-07-04,2,1.4887924396834802,0.0,16.891,0.0,0.08778,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-05,2,1.3899213775566897,0.0,15.974,0.0,0.08342,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-06,2,1.344639180437524,0.0,16.191,0.0,0.08446,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-07,2,1.7938397057214772,0.0,16.542,0.0,0.0834,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-08,2,1.298146494887061,0.0,14.806,0.0,0.07607,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-09,2,1.2300340272745425,0.0,15.0,0.0,0.07703,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-10,0,0.2967110020313047,0.0,14.189,0.0,0.07597,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-11,0,0.04310959051495485,0.0,14.31,0.0,0.07768,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-12,0,0.1767383093354948,0.0,13.932,0.0,0.07495,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-13,0,0.05949161162953476,0.0,13.533,0.0,0.07294,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-14,0,0.19160437925434487,0.0,13.594,0.0,0.07256,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-15,0,0.45334082832840145,0.0,13.086,0.0,0.06904,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-16,2,2.343951037137112,0.0,13.447,0.0,0.06521,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-17,2,1.5102071652235358,0.0,13.168,0.0,0.0655,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-18,0,0.6728457743847953,0.0,13.166,0.0,0.06755,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-19,2,2.162651164863793,0.0,12.832,0.0,0.0618,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-20,2,1.7124536414914109,0.0,11.871,0.0,0.05773,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-21,0,-0.006487068358644808,0.0,12.752,0.0,0.06605,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-22,2,1.7632334581040614,0.0,14.104,0.0,0.06777,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-23,0,0.9067053040847313,0.0,14.348,0.0,0.07099,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-24,2,1.4117973983087657,0.0,14.973,0.0,0.07219,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-25,2,1.235946961329474,0.0,15.406,0.0,0.07438,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-26,0,-0.4249913906055921,0.0,14.97,0.0,0.07754,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-27,-2,-1.7556832436288312,0.0,15.061,0.0,0.08396,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-28,0,-0.7124678422277414,0.0,15.63,0.0,0.08283,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-29,0,-0.5063096984233174,0.0,15.738,0.0,0.08266,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-30,0,-0.654583126921155,0.0,16.261,0.0,0.08596,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-07-31,-1,-1.0999862226396604,3762.1053404493405,16.587,-696295.9303953716,0.08962,200000,124804.08256406643,-75195.91743593357,0.6240204128203322
2021-08-01,-1,-1.1928707077048804,3762.1053404493405,15.775,-696295.9303953716,0.08574,200000,119047.62481768751,-80952.37518231249,0.5952381240884376
2021-08-02,-1,-0.8645145020604142,3762.1053404493405,16.115,-696295.9303953716,0.08606,200000,120549.5553311668,-79450.4446688332,0.602747776655834
2021-08-03,-1,-0.7748343035352988,3762.1053404493405,16.069,-696295.9303953716,0.0854,200000,119916.9431714452,-80083.0568285548,0.599584715857226
2021-08-04,-1,-1.1483507419868806,3762.1053404493405,16.277,-696295.9303953716,0.08841,200000,122795.31183274873,-77204.68816725127,0.6139765591637436
2021-08-05,-2,-1.3947012937198993,0.0,16.365,0.0,0.09082,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-06,-2,-1.872033728224932,0.0,16.654,0.0,0.09665,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-07,-2,-1.9650406339213589,0.0,17.348,0.0,0.10371,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-08,-2,-2.136921830373243,0.0,16.248,0.0,0.1013,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-09,-2,-1.6917956822151767,0.0,17.266,0.0,0.10574,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-10,-2,-1.370344343946498,0.0,17.585,0.0,0.10633,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-11,-1,-1.1299406574346145,3403.703780238996,18.579,-569911.7928357994,0.11096,200000,126474.82506612061,-73525.17493387939,0.632374125330603
2021-08-12,0,0.21060591276409088,0.0,19.844,0.0,0.10725,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-13,0,-0.7714861849106557,0.0,20.691,0.0,0.12083,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-14,2,2.0079467898016365,0.0,26.469,0.0,0.13014,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-15,0,-0.07613334522842251,0.0,24.905,0.0,0.13937,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-16,0,0.22903698803824177,0.0,23.452,0.0,0.12869,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-17,0,0.7446797155166158,0.0,22.204,0.0,0.11816,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-18,2,1.3480552772955345,0.0,23.343,0.0,0.11955,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-19,0,0.3404619186171761,0.0,23.869,0.0,0.13013,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-20,0,0.4197103010761571,0.0,24.498,0.0,0.13295,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-21,2,1.2186127824565307,0.0,24.909,0.0,0.12822,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-22,2,1.7522006613922585,0.0,26.022,0.0,0.12817,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-23,2,1.2386535819700224,0.0,26.007,0.0,0.13164,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-24,0,0.9767515199960191,0.0,23.651,0.0,0.12128,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-25,0,0.5859440008558716,0.0,24.268,0.0,0.1275,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-26,1,1.0621507699153814,-2611.0214665658427,22.99,517879.24697048333,0.11591,200000,120054.76703269745,-79945.23296730255,0.6002738351634873
2021-08-27,1,0.56725395729632,-2611.0214665658427,24.65,517879.24697048333,0.12803,200000,130665.759140479,-69334.240859521,0.653328795702395
2021-08-28,2,1.4166668938024978,0.0,25.31,0.0,0.12328,200000,122295.56678495774,-77704.43321504226,0.6114778339247887
2021-08-29,0,0.991786878800399,0.0,24.8,0.0,0.12352,200000,122295.56678495774,-77704.43321504226,0.6114778339247887
2021-08-30,2,2.615626943710694,0.0,26.54,0.0,0.11709,200000,122295.56678495774,-77704.43321504226,0.6114778339247887
2021-08-31,2,2.3688132329995986,0.0,28.13,0.0,0.12282,200000,122295.56678495774,-77704.43321504226,0.6114778339247887
2021-09-01,1,1.0470462651784869,-2103.4669209659055,29.07,445423.8300734183,0.13728,200000,122295.56678495774,-77704.43321504226,0.6114778339247887
2021-09-02,1,0.6967469597320002,-2103.4669209659055,29.72,445423.8300734183,0.14307,200000,126241.82425971067,-73758.17574028933,0.6312091212985533
2021-09-03,1,1.166832607568266,-2103.4669209659055,30.76,445423.8300734183,0.14294,200000,128371.52475960567,-71628.47524039433,0.6418576237980284
2021-09-04,1,0.7759064364578901,-2103.4669209659055,30.53,445423.8300734183,0.14477,200000,128702.85297681787,-71297.14702318213,0.6435142648840894
2021-09-05,0,-0.739667973530507,0.0,29.49,0.0,0.15391,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-06,0,-0.5210901297506672,0.0,29.23,0.0,0.14998,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-07,2,1.4576849854742944,0.0,27.27,0.0,0.12286,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-08,2,1.9479536588525441,0.0,27.5,0.0,0.11837,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-09,2,2.788670860344608,0.0,31.26,0.0,0.12163,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-10,2,2.320476605079489,0.0,29.14,0.0,0.11252,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-11,2,2.123872047112955,0.0,30.54,0.0,0.11549,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-12,2,1.9114000158012012,0.0,32.06,0.0,0.11984,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-13,2,1.64025504746738,0.0,29.98,0.0,0.11245,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-14,1,1.0535451613645777,-1939.8730663143847,29.84,492058.92807566514,0.11764,200000,115771.62459764248,-84228.37540235752,0.5788581229882124
2021-09-15,1,0.8135647968438157,-1939.8730663143847,30.46,492058.92807566514,0.12206,200000,119149.24636085184,-80850.75363914816,0.5957462318042592
2021-09-16,2,1.2698774306737068,0.0,30.94,0.0,0.11669,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-17,0,0.9248422126684049,0.0,28.82,0.0,0.11145,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-18,0,0.7731237950185116,0.0,29.01,0.0,0.11297,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-19,0,0.5758586045498002,0.0,27.4,0.0,0.10824,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-20,0,0.4442561002648545,0.0,23.02,0.0,0.09176,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-21,0,0.7115101966424927,0.0,22.37,0.0,0.0861,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-22,0,0.1767312504845617,0.0,24.7,0.0,0.09956,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-23,0,0.04781813944767959,0.0,25.15,0.0,0.10202,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-24,2,1.2528858744571731,0.0,25.56,0.0,0.09229,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-25,0,0.907095691339248,0.0,24.23,0.0,0.08994,200000,118372.94095226019,-81627.05904773981,0.591864704761301
2021-09-26,0,0.21492985325715253,0.0,23.65,0.0,0.09149,200000,118372.94095226019,-81627.05904773981,0.591864704761301
