date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-10-08,-1,-0.6540095629525092,3095.824331004948,53.68,-12824.421884935122,12.618,200000,328002.405432457,128002.40543245699,1.640012027162285
2021-10-09,-2,-1.6464582949348938,0.0,55.63,0.0,14.895,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-10,0,-0.8878545525335351,0.0,52.84,0.0,13.071,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-11,0,-0.6197084479834923,0.0,53.93,0.0,13.048,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-12,0,-0.8876024051327455,0.0,52.73,0.0,13.288,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-13,0,-0.7511607954306534,0.0,53.43,0.0,13.372,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-14,0,-0.43485962559468244,0.0,54.5,0.0,13.253,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-15,0,0.0649889750419269,0.0,54.3,0.0,12.601,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-16,0,-0.07354338955010595,0.0,54.12,0.0,12.843,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-17,0,0.1372872802099115,0.0,53.11,0.0,12.46,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-18,0,0.29456942811508274,0.0,52.43,0.0,12.337,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-19,0,0.6263595705667143,0.0,52.87,0.0,12.421,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-20,0,0.6514163151427969,0.0,55.59,0.0,13.126,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-21,0,0.5852373704564758,0.0,55.35,0.0,13.185,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-22,0,0.8210758382163793,0.0,54.55,0.0,12.827,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-23,0,0.5292370932060527,0.0,55.88,0.0,13.251,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-24,0,0.4694635706369612,0.0,54.94,0.0,13.021,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-25,0,0.17971171039961753,0.0,55.42,0.0,13.246,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-26,0,-0.17027007157823665,0.0,54.2,0.0,13.104,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-27,0,0.07440681185819252,0.0,48.71,0.0,11.689,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-28,-1,-1.0268755161834746,3433.1846740159635,52.18,-13745.38297323356,13.033,200000,358287.15258030593,158287.15258030593,1.7914357629015296
2021-10-29,-1,-1.088536442346284,3433.1846740159635,53.94,-13745.38297323356,13.317,200000,368233.24637097237,168233.24637097237,1.8411662318548618
2021-10-30,-1,-1.1123741778490572,3433.1846740159635,52.95,-13745.38297323356,13.078,200000,361549.2470130938,161549.2470130938,1.807746235065469
2021-10-31,-2,-3.6202822161764674,0.0,54.37,0.0,15.846,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-01,-2,-3.160881924943648,0.0,53.88,0.0,16.855,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-02,-2,-2.3654861342847484,0.0,55.21,0.0,16.988,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-03,-2,-1.6615544287405433,0.0,55.48,0.0,16.296,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-04,-2,-1.5187983005046326,0.0,53.65,0.0,15.864,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-05,-2,-1.4058549454358291,0.0,53.12,0.0,15.825,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-06,-2,-1.6993624532262581,0.0,52.88,0.0,16.875,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-07,-2,-1.221509720229294,0.0,54.08,0.0,16.485,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-08,-1,-1.0239624103360205,3440.8397282904843,56.59,-11423.70901871273,17.045,200000,389434.240447917,189434.24044791702,1.947171202239585
2021-11-09,-1,-0.7388608099497259,3440.8397282904843,60.85,-11423.70901871273,17.844,200000,413219.76119638595,213219.76119638595,2.06609880598193
2021-11-10,-1,-0.4928619079936721,3440.8397282904843,56.63,-11423.70901871273,16.239,200000,380364.3645679662,180364.3645679662,1.901821822839831
2021-11-11,-1,-0.43190396156004157,3440.8397282904843,56.74,-11423.70901871273,16.292,200000,381348.3135160699,181348.3135160699,1.9067415675803496
2021-11-12,-1,-0.4752468442205388,3440.8397282904843,55.5,-11423.70901871273,16.156,200000,375528.04782644473,175528.04782644473,1.8776402391322238
2021-11-13,-1,-0.5084008535537076,3440.8397282904843,56.29,-11423.70901871273,16.588,200000,383181.35350787814,183181.35350787814,1.9159067675393908
2021-11-14,-1,-0.8445029961932019,3440.8397282904843,56.12,-11423.70901871273,17.302,200000,390752.93899342965,190752.93899342965,1.9537646949671483
2021-11-15,-1,-0.5811645625221035,3440.8397282904843,54.81,-11423.70901871273,16.568,200000,377860.436529634,177860.436529634,1.88930218264817
2021-11-16,-1,-0.34369736994765104,3440.8397282904843,50.82,-11423.70901871273,15.141,200000,347829.85324405186,147829.85324405186,1.7391492662202594
2021-11-17,0,-0.12858036609329554,0.0,51.24,0.0,15.125,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-18,0,0.7970105903585727,0.0,48.43,0.0,13.682,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-19,0,0.591317653273636,0.0,50.66,0.0,14.806,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-20,0,-0.007562215323482593,0.0,51.06,0.0,15.212,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-21,0,-0.5636593891879068,0.0,50.41,0.0,15.231,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-22,0,-0.24497411272553346,0.0,48.59,0.0,14.524,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-23,0,0.0012742482934484302,0.0,49.55,0.0,14.721,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-24,0,-0.19891641673016294,0.0,48.28,0.0,14.429,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-25,-2,-2.4552520689243593,0.0,50.55,0.0,16.423,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-26,0,-0.9628580867376294,0.0,46.67,0.0,14.32,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-27,-1,-1.1760983712043802,4124.7243659506485,46.78,-13332.039372567631,14.473,200000,385909.21167834266,185909.21167834266,1.9295460583917134
2021-11-28,-2,-1.7570599240995215,0.0,47.5,0.0,15.098,200000,391271.934742713,191271.934742713,1.956359673713565
2021-11-29,-2,-1.925545942254439,0.0,48.22,0.0,15.623,200000,391271.934742713,191271.934742713,1.956359673713565
2021-11-30,-2,-2.1383536334316253,0.0,48.32,0.0,16.068,200000,391271.934742713,191271.934742713,1.956359673713565
2021-12-01,0,-0.9675479969712276,0.0,47.85,0.0,15.158,200000,391271.934742713,191271.934742713,1.956359673713565
2021-12-02,0,-0.6731702009006033,0.0,47.03,0.0,14.76,200000,391271.934742713,191271.934742713,1.956359673713565
2021-12-03,0,0.02428365462839494,0.0,44.87,0.0,13.707,200000,391271.934742713,191271.934742713,1.956359673713565
2021-12-04,1,1.1171572477310194,-4974.217324468765,39.33,17066.73360999359,11.463,200000,391271.934742713,191271.934742713,1.956359673713565
2021-12-05,2,2.61368964608789,0.0,38.79,0.0,10.343,200000,407700.5990306927,207700.5990306927,2.038502995153464
2021-12-06,2,1.9680274051444728,0.0,39.32,0.0,10.63,200000,407700.5990306927,207700.5990306927,2.038502995153464
2021-12-07,1,1.109267467786547,-5147.73483624612,39.6,18264.519264881852,11.161,200000,407700.5990306927,207700.5990306927,2.038502995153464
2021-12-08,2,1.3679047628761811,0.0,40.95,0.0,11.346,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-09,2,1.991929325617058,0.0,37.5,0.0,9.851,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-10,2,1.9127655902671277,0.0,36.37,0.0,9.406,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-11,2,1.3608183092986748,0.0,38.0,0.0,10.089,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-12,2,1.2955840510919452,0.0,37.9,0.0,10.005,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-13,2,1.4050594209728522,0.0,34.19,0.0,8.84,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-14,2,1.2035594732589059,0.0,35.41,0.0,9.206,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-15,0,0.6288980610073145,0.0,36.14,0.0,9.792,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-16,0,0.728507993892404,0.0,35.16,0.0,9.39,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-17,0,0.745867408458001,0.0,34.3,0.0,9.088,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-18,0,0.688138409665348,0.0,35.03,0.0,9.266,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-19,0,0.823550580250967,0.0,34.87,0.0,9.08,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-20,0,0.8413887899201712,0.0,34.55,0.0,8.962,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-21,0,0.7052565881156421,0.0,35.32,0.0,9.207,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-22,0,0.3968618602653251,0.0,35.7,0.0,9.42,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-23,0,-0.12556918829318414,0.0,37.53,0.0,10.042,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-24,0,0.6838301809463083,0.0,37.41,0.0,9.77,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-25,0,0.3440667575942047,0.0,38.08,0.0,10.013,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-26,0,0.5510116996044407,0.0,37.93,0.0,9.913,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-27,0,-0.407448562888687,0.0,37.62,0.0,9.991,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-28,1,1.006039409694711,-5887.075651239935,34.93,22674.55645581772,9.069,200000,411271.10499562183,211271.10499562183,2.056355524978109
2021-12-29,2,1.6453647754891474,0.0,34.14,0.0,8.769,200000,413422.6821678877,213422.6821678877,2.0671134108394384
2021-12-30,2,1.9387270199530708,0.0,34.59,0.0,8.825,200000,413422.6821678877,213422.6821678877,2.0671134108394384
2021-12-31,2,1.523242824710362,0.0,34.06,0.0,8.716,200000,413422.6821678877,213422.6821678877,2.0671134108394384
2022-01-01,1,1.1414729907762453,-5926.357255847013,34.88,23067.887633516777,8.961,200000,413422.6821678877,213422.6821678877,2.0671134108394384
2022-01-02,1,0.23563625649161832,-5926.357255847013,35.41,23067.887633516777,9.233,200000,422838.1169498031,222838.11694980308,2.1141905847490152
2022-01-03,0,-0.5421670790428255,0.0,34.72,0.0,9.173,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-04,0,-0.6172124640781855,0.0,34.14,0.0,9.008,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-05,0,0.9734360128728715,0.0,31.94,0.0,8.233,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-06,0,-0.9483080283991213,0.0,31.63,0.0,8.364,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-07,0,0.5735428489274248,0.0,30.45,0.0,7.883,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-08,0,0.5677471710984886,0.0,29.35,0.0,7.596,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-09,0,0.9598054795793235,0.0,29.73,0.0,7.65,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-10,2,1.669319681087389,0.0,28.48,0.0,7.237,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-11,2,1.645874430105786,0.0,29.66,0.0,7.514,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-12,2,1.2840079908965814,0.0,31.16,0.0,7.927,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-13,2,2.047074453200295,0.0,30.28,0.0,7.576,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-14,2,2.62031875854409,0.0,31.97,0.0,7.825,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-15,1,1.1811876751887622,-6205.60403210485,32.84,24723.04214658781,8.243,200000,407584.07282864663,207584.07282864663,2.037920364143233
2022-01-16,2,1.4082622086962306,0.0,32.28,0.0,8.044,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-17,2,1.4673640658991773,0.0,30.98,0.0,7.682,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-18,2,2.3703664726661904,0.0,32.66,0.0,7.849,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-19,2,2.4063770793699577,0.0,31.3,0.0,7.397,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-20,2,1.5880339580964584,0.0,29.35,0.0,7.056,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-21,2,1.7774059249841339,0.0,25.91,0.0,6.136,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-22,2,2.1005438155993725,0.0,24.2,0.0,5.589,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-23,2,1.7919469643214,0.0,25.13,0.0,5.815,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-24,2,2.0024728797425837,0.0,24.11,0.0,5.464,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-25,2,1.405192721318397,0.0,24.03,0.0,5.542,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-26,2,1.3642740322427227,0.0,24.31,0.0,5.586,200000,409028.8199578388,209028.8199578388,2.0451440997891943
2022-01-27,1,1.0488948663684419,-8412.76881854872,24.31,36287.155780503796,5.636,200000,409028.81995783874,209028.81995783874,2.0451440997891934
2022-01-28,1,0.9893400346272342,-8412.76881854872,25.16,36287.155780503796,5.825,200000,423037.9458961204,223037.9458961204,2.115189729480602
2022-01-29,1,0.48397920020073115,-8412.76881854872,25.33,36287.155780503796,5.967,200000,429620.8927161052,229620.8927161052,2.148104463580526
2022-01-30,0,-0.0511723597922707,0.0,24.91,0.0,5.973,200000,401847.70975093823,201847.70975093823,2.0092385487546913
2022-01-31,0,0.2636791893159142,0.0,25.66,0.0,6.066,200000,401847.70975093823,201847.70975093823,2.0092385487546913
