date,statusList,zscore,VETUSDT_position,VETUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-2.354829186675343,0.0,0.050147,0.0,0.0034332,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-23,-2,-2.0252917568901347,0.0,0.042224,0.0,0.0030186,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-24,-2,-1.7737683594554035,0.0,0.042694,0.0,0.0031333,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-25,-2,-1.591195357902932,0.0,0.039342,0.0,0.0029679,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-26,-2,-1.3507536214062767,0.0,0.039453,0.0,0.0028118,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-27,-1,-1.0952143093853912,1808577.5471359363,0.040822,-27942529.948218603,0.0026422,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-28,-1,-0.9297971640810991,1808577.5471359363,0.039735,-27942529.948218603,0.0024256,200000,139641.22947784548,-60358.77052215452,0.6982061473892274
2021-03-01,-1,-0.860513434187847,1808577.5471359363,0.045729,-27942529.948218603,0.002807,200000,161139.12421762885,-38860.87578237115,0.8056956210881443
2021-03-02,-1,-0.7761125327300501,1808577.5471359363,0.043803,-27942529.948218603,0.0026748,200000,153961.80140269053,-46038.19859730947,0.7698090070134527
2021-03-03,-1,-0.4222392294833974,1808577.5471359363,0.052864,-27942529.948218603,0.0026857,200000,170653.89613372483,-29346.103866275167,0.8532694806686242
2021-03-04,-1,-0.3070334562887429,1808577.5471359363,0.050284,-27942529.948218603,0.0024918,200000,160569.70950515455,-39430.29049484545,0.8028485475257727
2021-03-05,-1,-0.5181672294791594,1808577.5471359363,0.05201,-27942529.948218603,0.0030274,200000,178657.33339177707,-21342.666608222935,0.8932866669588854
2021-03-06,-1,-0.37149374985348776,1808577.5471359363,0.053272,-27942529.948218603,0.0029855,200000,179768.96625143223,-20231.033748567774,0.8988448312571611
2021-03-07,0,-0.18727249531833667,0.0,0.05667,0.0,0.0030384,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-08,0,0.37031078176113685,0.0,0.065316,0.0,0.0030073,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-09,0,0.32839242497310683,0.0,0.064429,0.0,0.0031371,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-10,0,0.5023219799319143,0.0,0.061343,0.0,0.0030958,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-11,2,1.2852591861245148,0.0,0.067237,0.0,0.0031403,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-12,2,1.6088224712029704,0.0,0.065552,0.0,0.0029625,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-13,0,-0.9411916774648107,0.0,0.067523,0.0,0.004619,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-14,-2,-2.336748414264052,0.0,0.066074,0.0,0.0072737,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-15,-2,-1.6069836293916653,0.0,0.078901,0.0,0.00708,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-16,-2,-1.5648020265892273,0.0,0.074411,0.0,0.0068416,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-17,-2,-1.5123214665792981,0.0,0.076673,0.0,0.0071676,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-18,-2,-1.3715192233661686,0.0,0.077475,0.0,0.0071323,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-19,-2,-1.4457880656766162,0.0,0.080765,0.0,0.00815,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-20,0,-0.9808334751826455,0.0,0.089496,0.0,0.0077178,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-21,0,-0.8841134090840648,0.0,0.093802,0.0,0.0080067,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-22,0,-0.7806050479241535,0.0,0.088369,0.0,0.00742,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-23,0,-0.9062616032534911,0.0,0.083028,0.0,0.0076374,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-24,0,-0.6537442954030382,0.0,0.0846,0.0,0.0072311,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-25,0,-0.8534874742141552,0.0,0.080762,0.0,0.0077737,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-26,-1,-1.1056962565089825,722222.8317258781,0.090047,-6247322.196026874,0.0104099,200000,130067.9986568403,-69932.0013431597,0.6503399932842016
2021-03-27,-1,-0.9627021526262912,722222.8317258781,0.088445,-6247322.196026874,0.0099946,200000,126316.48477240547,-73683.51522759453,0.6315824238620273
2021-03-28,-1,-0.875640544270869,722222.8317258781,0.090733,-6247322.196026874,0.0101872,200000,129172.16486634906,-70827.83513365094,0.6458608243317453
2021-03-29,-1,-1.1971933713985976,722222.8317258781,0.092003,-6247322.196026874,0.0129999,200000,147661.2310034057,-52338.7689965943,0.7383061550170285
2021-03-30,-2,-1.576233759343766,0.0,0.089331,0.0,0.0181274,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-03-31,-2,-1.4953213452028762,0.0,0.087721,0.0,0.0167518,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-01,-2,-1.8255378787410987,0.0,0.088056,0.0,0.0173532,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-02,-2,-2.0522906415518776,0.0,0.094023,0.0,0.0242549,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-03,-2,-1.7987307677284072,0.0,0.087307,0.0,0.0230732,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-04,-2,-1.6821672191161892,0.0,0.092423,0.0,0.0272443,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-05,-2,-1.4369039302784115,0.0,0.102343,0.0,0.0285997,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-06,0,-0.91964542101646,0.0,0.111808,0.0,0.0227351,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-07,0,-0.7574170696032012,0.0,0.105908,0.0,0.0204695,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-08,0,-0.7209688974428398,0.0,0.116636,0.0,0.0231061,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-09,0,-0.3438961758750248,0.0,0.125996,0.0,0.0209399,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-10,0,0.205167134706933,0.0,0.141922,0.0,0.0191341,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-11,0,0.18115222220420396,0.0,0.139394,0.0,0.0197457,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-12,0,0.1967781233471489,0.0,0.128931,0.0,0.0187987,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-13,0,0.9676241699835207,0.0,0.153447,0.0,0.0187208,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-14,2,1.7262995738180253,0.0,0.168004,0.0,0.01757,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-15,2,1.603731392637239,0.0,0.175601,0.0,0.0185614,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-16,2,2.4963887194682344,0.0,0.234485,0.0,0.0190209,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-17,2,2.067930367873775,0.0,0.226425,0.0,0.0188709,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-18,2,2.4534273835781955,0.0,0.253321,0.0,0.0170608,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-19,2,1.960210750732364,0.0,0.228215,0.0,0.0157814,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-20,2,1.9271975968937063,0.0,0.251237,0.0,0.0160758,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-21,2,1.5897740153403324,0.0,0.226271,0.0,0.0149,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-22,2,1.372948978146268,0.0,0.190174,0.0,0.0127212,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-23,2,1.4048341918815892,0.0,0.202086,0.0,0.0128001,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-24,1,1.066685727752455,-501047.55289951916,0.178425,7388564.148375307,0.0120997,200000,178798.8192521934,-21201.18074780659,0.893994096260967
2021-04-25,1,0.8848481300516406,-501047.55289951916,0.1683,7388564.148375307,0.011748,200000,171127.15476810216,-28872.845231897838,0.8556357738405108
2021-04-26,1,0.5859493503715241,-501047.55289951916,0.18849,7388564.148375307,0.014055,200000,198288.7223514453,-1711.2776485547074,0.9914436117572265
2021-04-27,1,0.31105098959014527,-501047.55289951916,0.2081,7388564.148375307,0.016473,200000,225979.81297457637,25979.812974576373,1.129899064872882
2021-04-28,0,0.1962334088937918,0.0,0.1984,0.0,0.015843,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-04-29,0,0.08228448957050702,0.0,0.19127,0.0,0.015375,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-04-30,0,0.0214350653765022,0.0,0.20098,0.0,0.016071,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-01,0,-0.04553133399500084,0.0,0.20422,0.0,0.016197,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-02,0,0.3637530365754381,0.0,0.21488,0.0,0.015528,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-03,0,0.24741466219152364,0.0,0.21084,0.0,0.01529,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-04,0,0.19522338432317557,0.0,0.18753,0.0,0.013525,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-05,0,0.18457840466344974,0.0,0.20705,0.0,0.014775,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-06,0,0.44491491387800697,0.0,0.21584,0.0,0.014982,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-07,1,1.0009671933833453,-349413.77264689514,0.2306,5289490.971730717,0.015233,200000,161149.63194474805,-38850.36805525195,0.8057481597237403
2021-05-08,1,0.9651499236582823,-349413.77264689514,0.2234,5289490.971730717,0.01477,200000,156184.81846177907,-43815.18153822093,0.7809240923088954
2021-05-09,2,1.7268281474495908,0.0,0.23386,0.0,0.01442,200000,166589.07700359396,-33410.922996406036,0.8329453850179698
2021-05-10,2,1.4882012520982304,0.0,0.20262,0.0,0.012672,200000,166589.07700359396,-33410.922996406036,0.8329453850179698
2021-05-11,2,1.617098916402514,0.0,0.21269,0.0,0.01303,200000,166589.07700359396,-33410.922996406036,0.8329453850179698
2021-05-12,1,1.131236286881686,-499967.21789794107,0.1666,7888487.404280422,0.010559,200000,166589.07700359396,-33410.922996406036,0.8329453850179698
2021-05-13,2,1.4021983429305238,0.0,0.18222,0.0,0.01125,200000,168947.62015080207,-31052.379849197925,0.8447381007540103
2021-05-14,1,1.0173058805802047,-452360.55518582545,0.18674,7130396.731273828,0.011847,200000,168947.62015080207,-31052.379849197925,0.8447381007540103
2021-05-15,1,1.0302601865114236,-452360.55518582545,0.17254,7130396.731273828,0.010849,200000,155407.96432935208,-44592.03567064792,0.7770398216467604
2021-05-16,1,0.45616090891259375,-452360.55518582545,0.17646,7130396.731273828,0.011639,200000,162814.23112338682,-37185.768876613176,0.8140711556169341
2021-05-17,0,-0.1874943517311469,0.0,0.15775,0.0,0.010999,200000,161880.26408408518,-38119.73591591482,0.8094013204204259
2021-05-18,0,-0.029381642295347773,0.0,0.16183,0.0,0.011034,200000,161880.26408408518,-38119.73591591482,0.8094013204204259
2021-05-19,0,-0.13829164939263355,0.0,0.10533,0.0,0.007187,200000,161880.26408408518,-38119.73591591482,0.8094013204204259
2021-05-20,0,0.39763703995809857,0.0,0.13077,0.0,0.008513,200000,161880.26408408518,-38119.73591591482,0.8094013204204259
2021-05-21,0,-0.9548755924212867,0.0,0.10813,0.0,0.007614,200000,161880.26408408518,-38119.73591591482,0.8094013204204259
2021-05-22,-1,-1.1043891665098784,813959.4935844991,0.09944,-11479241.531987319,0.007051,200000,161880.26408408518,-38119.73591591482,0.8094013204204259
2021-05-23,-1,-0.8599210137491328,813959.4935844991,0.08638,-11479241.531987319,0.00601,200000,139300.0626630728,-60699.93733692719,0.696500313315364
2021-05-24,-1,-0.6011839279435298,813959.4935844991,0.1124,-11479241.531987319,0.007672,200000,179557.7881123044,-20442.211887695594,0.897788940561522
2021-05-25,-2,-2.9172212828167714,0.0,0.11267,0.0,0.009328,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-05-26,-2,-2.1787644833767077,0.0,0.13306,0.0,0.010742,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-05-27,-2,-1.487328748576343,0.0,0.1238,0.0,0.009547,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-05-28,-2,-1.384396245148889,0.0,0.10815,0.0,0.008392,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-05-29,-2,-1.730890925639671,0.0,0.09896,0.0,0.008174,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-05-30,-2,-1.3234332995573483,0.0,0.10752,0.0,0.008629,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-05-31,0,-0.17459879579312274,0.0,0.12588,0.0,0.009011,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-06-01,0,-0.0034893975818778827,0.0,0.12068,0.0,0.008551,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-06-02,0,0.2867879019639966,0.0,0.12573,0.0,0.008754,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-06-03,2,1.2452968147771935,0.0,0.14323,0.0,0.009274,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-06-04,1,1.0112608618147179,-686908.2814768925,0.12902,10354586.572747828,0.008559,200000,177249.81295229733,-22750.187047702668,0.8862490647614867
2021-06-05,1,0.9598926952458751,-686908.2814768925,0.12534,10354586.572747828,0.008355,200000,172609.65481562182,-27390.34518437818,0.8630482740781091
2021-06-06,1,0.8398012743089553,-686908.2814768925,0.12766,10354586.572747828,0.008559,200000,176315.61768948875,-23684.382310511253,0.8815780884474438
2021-06-07,1,0.654442174662701,-686908.2814768925,0.11458,10354586.572747828,0.007787,200000,159337.1165336097,-40662.88346639031,0.7966855826680485
2021-06-08,1,0.2178547366819914,-686908.2814768925,0.11285,10354586.572747828,0.007943,200000,159764.08071200334,-40235.91928799666,0.7988204035600167
2021-06-09,1,0.6105608141847079,-686908.2814768925,0.11996,10354586.572747828,0.008231,200000,167630.1195262554,-32369.88047374459,0.8381505976312771
2021-06-10,1,0.3472563981270487,-686908.2814768925,0.11204,10354586.572747828,0.007834,200000,158079.03506757756,-41920.964932422445,0.7903951753378877
2021-06-11,0,0.011771860602651568,0.0,0.10482,0.0,0.00752,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-12,0,0.48799792214232424,0.0,0.10624,0.0,0.007354,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-13,0,-0.16656583247274626,0.0,0.11244,0.0,0.008202,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-14,0,-0.30194693989684585,0.0,0.11334,0.0,0.008289,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-15,0,-0.2604318451667137,0.0,0.11135,0.0,0.008067,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-16,0,-0.2515815345807675,0.0,0.10752,0.0,0.007755,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-17,0,-0.2262073899044488,0.0,0.10726,0.0,0.007689,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-18,0,-0.6111589260527688,0.0,0.09957,0.0,0.007206,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-19,-1,-1.0223359723850718,889018.8193258716,0.09639,-12222582.227188814,0.007011,200000,171385.04798964155,-28614.95201035845,0.8569252399482077
2021-06-20,-2,-1.7869075323404513,0.0,0.0984,0.0,0.007439,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-21,-2,-2.596221485575544,0.0,0.07332,0.0,0.005966,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-22,-2,-1.23201983017061,0.0,0.07176,0.0,0.005448,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-23,-2,-1.5329213362375709,0.0,0.07614,0.0,0.005925,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-24,0,-0.8901302978631914,0.0,0.08077,0.0,0.006093,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-25,-2,-1.2156700801235523,0.0,0.07209,0.0,0.005563,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-26,0,-0.9200049029133084,0.0,0.074,0.0,0.005647,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-27,0,-0.6827170532197661,0.0,0.07806,0.0,0.005911,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-28,0,-0.36862526712792004,0.0,0.07942,0.0,0.005948,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-29,2,1.553588388412133,0.0,0.09008,0.0,0.006248,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-06-30,2,2.1476596530884873,0.0,0.09134,0.0,0.006132,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-07-01,1,1.1642170300351504,-1037686.2853515752,0.08424,14876564.444863291,0.005876,200000,174829.3853560334,-25170.614643966604,0.8741469267801669
2021-07-02,2,1.6836325065530795,0.0,0.08655,0.0,0.005883,200000,177122.30472408148,-22877.695275918522,0.8856115236204074
2021-07-03,1,1.1414545574786912,-1013749.4546936898,0.08736,14621289.80717199,0.006057,200000,177122.30472408148,-22877.695275918522,0.8856115236204074
2021-07-04,1,0.7985711721203657,-1013749.4546936898,0.08778,14621289.80717199,0.006169,200000,179185.6639534561,-20814.336046543904,0.8959283197672805
2021-07-05,1,0.45343238872795655,-1013749.4546936898,0.08342,14621289.80717199,0.005957,200000,171666.00289187115,-28333.997108128853,0.8583300144593558
2021-07-06,1,0.4488688876425535,-1013749.4546936898,0.08446,14621289.80717199,0.006029,200000,173773.03519086895,-26226.964809131052,0.8688651759543448
2021-07-07,1,0.32407980075237464,-1013749.4546936898,0.0834,14621289.80717199,0.005991,200000,172142.85175622112,-27857.14824377888,0.8607142587811056
2021-07-08,0,-0.5949530777878913,0.0,0.07607,0.0,0.00574,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-09,0,-0.5262676805625349,0.0,0.07703,0.0,0.005803,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-10,0,-0.4240684827486183,0.0,0.07597,0.0,0.005689,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-11,0,-0.36281124770526046,0.0,0.07768,0.0,0.005761,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-12,0,-0.6217860940282298,0.0,0.07495,0.0,0.005621,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-13,0,-0.6592373717295994,0.0,0.07294,0.0,0.005462,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-14,0,-0.8633149184390313,0.0,0.07256,0.0,0.005484,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-15,0,-0.9939886919646678,0.0,0.06904,0.0,0.005239,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-16,-2,-1.2736229118134812,0.0,0.06521,0.0,0.005015,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-17,-2,-1.687113309184675,0.0,0.0655,0.0,0.005169,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-18,0,-0.8057421165851225,0.0,0.06755,0.0,0.005114,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-19,-1,-1.1887176837666469,1377928.9826008354,0.0618,-17759334.958233915,0.004795,200000,170312.02224946325,-29687.977750536753,0.8515601112473162
2021-07-20,-1,-1.0160998178883893,1377928.9826008354,0.05773,-17759334.958233915,0.004455,200000,158665.6774044783,-41334.32259552169,0.7933283870223915
2021-07-21,0,0.5286539780226873,0.0,0.06605,0.0,0.004785,200000,164278.23072382735,-35721.76927617265,0.8213911536191367
2021-07-22,0,0.7838994996837017,0.0,0.06777,0.0,0.004895,200000,164278.23072382735,-35721.76927617265,0.8213911536191367
2021-07-23,0,0.7772410465570749,0.0,0.07099,0.0,0.005155,200000,164278.23072382735,-35721.76927617265,0.8213911536191367
2021-07-24,1,1.141328491930565,-1137818.4701747287,0.07219,15789910.68087537,0.005202,200000,164278.23072382732,-35721.76927617268,0.8213911536191366
2021-07-25,2,1.302794340511766,0.0,0.07438,0.0,0.005339,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-07-26,0,-0.7961250994155009,0.0,0.07754,0.0,0.005932,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-07-27,0,-0.07370115250252283,0.0,0.08396,0.0,0.006306,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-07-28,0,-0.0645065035978167,0.0,0.08283,0.0,0.006218,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-07-29,0,-0.2994854197557682,0.0,0.08266,0.0,0.006245,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-07-30,0,0.3941121538588996,0.0,0.08596,0.0,0.006373,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-07-31,2,2.0153086785023633,0.0,0.08962,0.0,0.006315,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-08-01,0,0.8969072167122584,0.0,0.08574,0.0,0.006225,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-08-02,0,0.931776685462177,0.0,0.08606,0.0,0.006227,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-08-03,1,1.0452465942768898,-963740.2541582558,0.0854,13408833.122371301,0.006138,200000,164606.8354102301,-35393.164589769905,0.8230341770511505
2021-08-04,1,0.8486936078456997,-963740.2541582558,0.08841,13408833.122371301,0.006376,200000,170698.9958583708,-29301.004141629208,0.853494979291854
2021-08-05,1,0.8463591708693445,-963740.2541582558,0.09082,13408833.122371301,0.006532,200000,175113.38783798213,-24886.612162017875,0.8755669391899106
2021-08-06,0,-2.5790060731663105,0.0,0.09665,0.0,0.007851,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-07,0,-0.6591512503799664,0.0,0.10371,0.0,0.007848,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-08,-2,-2.107507893071603,0.0,0.1013,0.0,0.008157,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-09,-2,-1.9502487037051792,0.0,0.10574,0.0,0.008541,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-10,-2,-3.059266305103187,0.0,0.10633,0.0,0.009772,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-11,-2,-3.0546351045102083,0.0,0.11096,0.0,0.011505,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-12,-2,-2.340335117298623,0.0,0.10725,0.0,0.010991,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-13,-2,-1.8641717421902986,0.0,0.12083,0.0,0.012131,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-14,-1,-1.0463330124049521,585829.0384619964,0.13014,-6447339.6249847105,0.011825,200000,152479.58213088842,-47520.41786911158,0.7623979106544421
2021-08-15,-1,-0.45730152088592313,585829.0384619964,0.13937,-6447339.6249847105,0.011787,200000,157641.7852501432,-42358.214749856794,0.788208926250716
2021-08-16,-1,-0.6821057706775481,585829.0384619964,0.12869,-6447339.6249847105,0.011304,200000,148271.06608050148,-51728.93391949852,0.7413553304025073
2021-08-17,-1,-0.5255593063875545,585829.0384619964,0.11816,-6447339.6249847105,0.010245,200000,135274.55364263785,-64725.44635736215,0.6763727682131893
2021-08-18,-1,-0.39160035903206825,585829.0384619964,0.11955,-6447339.6249847105,0.010253,200000,136140.4347230999,-63859.5652769001,0.6807021736154995
2021-08-19,0,-0.05797972236717719,0.0,0.13013,0.0,0.010762,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-20,0,-0.21818732892225512,0.0,0.13295,0.0,0.011314,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-21,0,-0.04759273353427988,0.0,0.12822,0.0,0.010777,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-22,0,-0.18559856619343415,0.0,0.12817,0.0,0.011033,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-23,0,0.029868660536624337,0.0,0.13164,0.0,0.011176,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-24,0,-0.16380257016058972,0.0,0.12128,0.0,0.010591,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-25,0,0.1846352239090305,0.0,0.1275,0.0,0.010917,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-26,0,0.1922673759903286,0.0,0.11591,0.0,0.00995,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-27,0,0.8639807562859548,0.0,0.12803,0.0,0.010566,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-28,0,-0.661337505235109,0.0,0.12328,0.0,0.011382,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-29,0,-0.1076560178291646,0.0,0.12352,0.0,0.011022,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-30,0,-0.15403729180687312,0.0,0.11709,0.0,0.010465,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-08-31,0,0.38813809802202076,0.0,0.12282,0.0,0.010549,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-09-01,2,1.7224129305199973,0.0,0.13728,0.0,0.011023,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-09-02,-2,-1.406349912228222,0.0,0.14307,0.0,0.012984,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-09-03,0,-0.18591613866882586,0.0,0.14294,0.0,0.012381,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-09-04,1,1.0042424829368017,-502976.85432035045,0.14477,6044323.001573598,0.012047,200000,145631.91839991428,-54368.081600085716,0.7281595919995714
2021-09-05,1,0.32204654659298515,-502976.85432035045,0.15391,6044323.001573598,0.013077,200000,156454.77954002307,-43545.22045997693,0.7822738977001154
2021-09-06,2,1.2641349225539928,0.0,0.14998,0.0,0.012305,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-07,2,1.2393207177229677,0.0,0.12286,0.0,0.010046,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-08,0,-0.03382726670776093,0.0,0.11837,0.0,0.010142,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-09,0,0.5650607272203375,0.0,0.12163,0.0,0.010196,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-10,0,-0.30328880153672827,0.0,0.11252,0.0,0.009741,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-11,0,0.1877900492636028,0.0,0.11549,0.0,0.009819,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-12,0,0.6615877816257569,0.0,0.11984,0.0,0.010011,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
2021-09-13,0,-0.008821897811765391,0.0,0.11245,0.0,0.009609,200000,146692.99247651733,-53307.007523482665,0.7334649623825866
