date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-09-15,-2,-1.2188927657483732,0.0,1.1647,0.0,0.0795,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-16,0,-0.9263293153958853,0.0,1.14,0.0,0.07301,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-17,0,-0.5127702271701416,0.0,1.1934,0.0,0.06893,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-18,0,-0.41002415010342347,0.0,1.2201,0.0,0.06986,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-19,0,-0.3132918159490248,0.0,1.1712,0.0,0.0667,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-20,0,-0.08388320822449684,0.0,1.0144,0.0,0.05589,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-21,0,0.23582393799713194,0.0,0.9876,0.0,0.05224,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-22,0,-0.3392360696440057,0.0,1.093,0.0,0.0656,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-23,0,-0.15087058413662982,0.0,1.1219,0.0,0.06624,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-24,0,0.8566450230157509,0.0,1.1589,0.0,0.06065,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-25,1,1.0269141003728344,-44589.47844678669,1.125,848067.0034257824,0.05915,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
2021-09-26,1,1.0116935215443403,-44589.47844678669,1.0964,848067.0034257824,0.05862,200000,98601.5919098763,-101398.4080901237,0.4930079595493815
2021-09-27,2,1.3329684139646565,0.0,1.0672,0.0,0.05621,200000,100242.37164111758,-99757.62835888242,0.501211858205588
2021-09-28,1,1.1515185249581552,-50642.806729876516,0.9897,955417.1906320776,0.05246,200000,100242.37164111758,-99757.62835888242,0.501211858205588
2021-09-29,2,1.2961881543936,0.0,1.0326,0.0,0.05347,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-09-30,2,1.9100097087242245,0.0,1.1335,0.0,0.05465,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-01,2,1.9451439519712075,0.0,1.2327,0.0,0.05773,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-02,2,1.9715263653083595,0.0,1.2345,0.0,0.05608,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-03,2,2.2105438490526446,0.0,1.2995,0.0,0.0554,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-04,2,1.8637078310830677,0.0,1.2444,0.0,0.0535,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-05,2,1.8357747524177543,0.0,1.326,0.0,0.05606,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-06,2,2.0666741416162147,0.0,1.371,0.0,0.05494,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-07,2,2.207382772690853,0.0,1.44,0.0,0.05431,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-08,2,1.3430614998129098,0.0,1.3861,0.0,0.05653,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-09,0,0.26177956060021657,0.0,1.2868,0.0,0.05966,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-10,0,0.9103881512437771,0.0,1.283,0.0,0.05423,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-11,0,0.5954502646124409,0.0,1.2423,0.0,0.05409,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-12,0,0.11738561964946462,0.0,1.1864,0.0,0.05424,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-13,0,0.37545406694874456,0.0,1.2515,0.0,0.05505,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-14,0,0.479629445307058,0.0,1.2699,0.0,0.05488,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-15,0,-0.09158415151188756,0.0,1.1565,0.0,0.05252,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-16,0,-0.05370705064597482,0.0,1.1666,0.0,0.05234,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-17,0,-0.02384985015538524,0.0,1.1449,0.0,0.05082,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-18,0,0.4365109100797337,0.0,1.1738,0.0,0.04998,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-19,0,0.21763461399481693,0.0,1.1676,0.0,0.05013,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-20,0,-0.15130279982052292,0.0,1.1921,0.0,0.052,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-21,0,0.17111533867209816,0.0,1.1731,0.0,0.05011,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-22,0,0.46642507142861467,0.0,1.2155,0.0,0.05101,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-23,1,1.1501213163375867,-40086.12955875252,1.2654,990528.965898173,0.05121,200000,101449.97668729088,-98550.02331270912,0.5072498834364544
2021-10-24,1,0.817344186917732,-40086.12955875252,1.2159,990528.965898173,0.04984,200000,98108.68859085214,-101891.31140914786,0.49054344295426067
2021-10-25,1,0.5823375375281212,-40086.12955875252,1.2257,990528.965898173,0.05076,200000,99412.81930915423,-100587.18069084577,0.4970640965457712
2021-10-26,0,0.017677254818589967,0.0,1.1943,0.0,0.05106,200000,98748.4322205483,-101251.5677794517,0.4937421611027415
2021-10-27,1,1.0737392262411078,-46045.151646250255,1.0723,1115549.3924598768,0.04426,200000,98748.4322205483,-101251.5677794517,0.4937421611027415
2021-10-28,1,1.1387486446935755,-46045.151646250255,1.1452,1115549.3924598768,0.04722,200000,105407.14997724118,-94592.85002275882,0.5270357498862059
2021-10-29,1,0.9701643175731473,-46045.151646250255,1.178,1115549.3924598768,0.04875,200000,108624.2215217018,-91375.7784782982,0.543121107608509
2021-10-30,2,1.9872492976592617,0.0,1.2204,0.0,0.04827,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-10-31,2,2.1406362996806654,0.0,1.2843,0.0,0.04966,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-01,2,1.456735940384494,0.0,1.2381,0.0,0.04897,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-02,0,0.6536396022800713,0.0,1.2641,0.0,0.05154,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-03,0,-0.7724575395151919,0.0,1.2587,0.0,0.05458,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-04,0,-0.09828634954560563,0.0,1.2898,0.0,0.05407,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-05,0,0.16306200959292444,0.0,1.243,0.0,0.05141,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-06,0,0.33455765994847636,0.0,1.2254,0.0,0.05024,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-07,0,0.35687833529960966,0.0,1.2314,0.0,0.05036,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-08,0,-0.29257223387363845,0.0,1.2398,0.0,0.05165,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-09,0,0.6098667091222215,0.0,1.281,0.0,0.05183,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-10,0,0.19549224045340607,0.0,1.1743,0.0,0.04796,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-11,0,0.011413039646943268,0.0,1.1815,0.0,0.04843,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-12,0,0.011013813351900104,0.0,1.1624,0.0,0.04768,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-13,0,0.39869539191135206,0.0,1.189,0.0,0.04827,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-14,0,0.3611563877562689,0.0,1.1851,0.0,0.04811,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-15,0,0.1808105075958143,0.0,1.1954,0.0,0.04865,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-16,2,1.362925834230672,0.0,1.1459,0.0,0.04521,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-17,2,1.8323711703067678,0.0,1.2172,0.0,0.04714,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-18,2,2.8638638691403266,0.0,1.1267,0.0,0.04126,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-19,2,1.9377914828617215,0.0,1.1586,0.0,0.04331,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-20,2,1.9101415885071547,0.0,1.1945,0.0,0.04434,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-21,2,1.5190166088860881,0.0,1.1865,0.0,0.04444,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-22,2,1.2993543111938148,0.0,1.1367,0.0,0.0427,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-23,2,1.4115163202929817,0.0,1.1502,0.0,0.04275,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-24,2,1.4745094637409055,0.0,1.1146,0.0,0.041,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-25,2,1.504211415233821,0.0,1.1458,0.0,0.04174,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-26,2,2.425248536429995,0.0,1.0977,0.0,0.03733,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-27,2,2.013576994554459,0.0,1.112,0.0,0.03787,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-28,2,1.6683663085979832,0.0,1.1145,0.0,0.03822,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-29,0,0.7054395055199182,0.0,1.1478,0.0,0.04149,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-11-30,0,0.9085987860174327,0.0,1.1253,0.0,0.03996,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-12-01,0,0.6689846506429358,0.0,1.1267,0.0,0.04039,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-12-02,0,0.41335706890887214,0.0,1.1161,0.0,0.04042,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-12-03,1,1.1416682498986481,-47117.061015843516,1.0728,1358065.1009617657,0.03722,200000,101094.36611559385,-98905.63388440615,0.5054718305779693
2021-12-04,0,-0.17757008926914486,0.0,0.9048,0.0,0.03337,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-05,-2,-1.7006799407458761,0.0,0.8387,0.0,0.03308,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-06,0,-0.8078300090260141,0.0,0.8971,0.0,0.0338,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-07,-2,-1.4183079919573476,0.0,0.8879,0.0,0.03432,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-08,0,0.4467363466645353,0.0,0.9639,0.0,0.03446,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-09,0,-0.4576967029935952,0.0,0.862,0.0,0.03195,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-10,0,-0.9667826970559033,0.0,0.8171,0.0,0.03099,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-11,0,-0.9515476592355081,0.0,0.8467,0.0,0.03213,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-12,0,-0.7599712294579304,0.0,0.8443,0.0,0.03178,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-13,-1,-1.0245878911677322,64869.644366272216,0.7585,-1699607.089872797,0.02895,200000,98407.25050363495,-101592.74949636505,0.49203625251817473
2021-12-14,-2,-1.594957060216096,0.0,0.7605,0.0,0.03007,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-15,-2,-1.2897944118632052,0.0,0.7767,0.0,0.03046,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-16,0,-0.8651338874592093,0.0,0.7655,0.0,0.02949,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-17,0,-0.19742678071235054,0.0,0.7719,0.0,0.02893,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-18,0,-0.13055786878374145,0.0,0.7824,0.0,0.02936,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-19,0,-0.15211883859472503,0.0,0.7723,0.0,0.02906,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-20,-2,-1.2893672838843955,0.0,0.7394,0.0,0.02916,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-21,-2,-1.3041436753318587,0.0,0.7633,0.0,0.03027,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-22,-2,-1.7228184629185912,0.0,0.7796,0.0,0.0317,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-23,-2,-2.860094870057533,0.0,0.8317,0.0,0.03625,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-24,-2,-2.0741040440219725,0.0,0.8114,0.0,0.03475,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-25,-2,-2.0375393564404645,0.0,0.8256,0.0,0.03598,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-26,-2,-2.234915497999353,0.0,0.8283,0.0,0.03772,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-27,-2,-1.581536275375298,0.0,0.8271,0.0,0.03654,200000,100181.07115555993,-99818.92884444007,0.5009053557777996
2021-12-28,-1,-1.0893220201240106,65847.95001680027,0.7607,-1534636.50667218,0.03264,200000,100181.07115555994,-99818.92884444006,0.5009053557777997
2021-12-29,-1,-1.0756916976314428,65847.95001680027,0.7375,-1534636.50667218,0.03186,200000,97456.38223996587,-102543.61776003413,0.48728191119982933
2021-12-30,-1,-0.7082973451975957,65847.95001680027,0.7561,-1534636.50667218,0.03202,200000,98926.6959513459,-101073.3040486541,0.49463347975672955
2021-12-31,-1,-0.4757037904822126,65847.95001680027,0.7476,-1534636.50667218,0.03131,200000,97277.39645646584,-102722.60354353416,0.48638698228232924
2022-01-01,-1,-0.33242274973930636,65847.95001680027,0.7853,-1534636.50667218,0.03273,200000,101939.0480115737,-98060.9519884263,0.5096952400578685
2022-01-02,0,-0.04505964951720504,0.0,0.8297,0.0,0.0341,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-03,0,0.706509695881856,0.0,0.8468,0.0,0.03331,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-04,0,0.2911795452915022,0.0,0.8091,0.0,0.03265,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-05,0,0.4520795655615303,0.0,0.7462,0.0,0.02992,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-06,0,-0.08524615546660155,0.0,0.7404,0.0,0.03075,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-07,2,1.8568738047713003,0.0,0.771,0.0,0.0291,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-08,2,1.2121630591831438,0.0,0.7231,0.0,0.02832,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-09,1,1.1077214986801054,-67223.99169240528,0.728,1708766.2692762238,0.02864,200000,97878.1319041421,-102121.8680958579,0.4893906595207105
2022-01-10,1,0.747682909263067,-67223.99169240528,0.6897,1708766.2692762238,0.02761,200000,93543.42376496847,-106456.57623503153,0.46771711882484235
2022-01-11,0,-0.013487228693671395,0.0,0.7047,0.0,0.02927,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-12,0,0.027937866208681415,0.0,0.7311,0.0,0.03023,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-13,0,-0.11792405496893439,0.0,0.7006,0.0,0.02912,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-14,0,-0.029908726554118425,0.0,0.715,0.0,0.02952,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-15,0,0.6812011495441476,0.0,0.7446,0.0,0.02974,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-16,2,2.04734168649932,0.0,0.7957,0.0,0.02999,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-17,2,1.3404219626911515,0.0,0.7422,0.0,0.02855,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-18,0,0.5541613312247465,0.0,0.716,0.0,0.02827,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-19,0,0.4697308349715251,0.0,0.6927,0.0,0.02736,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-20,1,1.1440241998160416,-71039.30340747802,0.6703,1844930.0687343092,0.02581,200000,95235.29014806503,-104764.70985193497,0.4761764507403251
2022-01-21,1,0.23904069223659732,-71039.30340747802,0.5831,1844930.0687343092,0.02306,200000,83967.1052019136,-116032.8947980864,0.41983552600956797
2022-01-22,2,3.9289710847607022,0.0,0.7062,0.0,0.02114,200000,106401.42456138272,-93598.57543861728,0.5320071228069136
2022-01-23,2,1.8766114782502492,0.0,0.6777,0.0,0.02262,200000,106401.42456138272,-93598.57543861728,0.5320071228069136
2022-01-24,1,1.1982878203571603,-85093.9095980348,0.6252,2446009.7600317867,0.02175,200000,106401.42456138272,-93598.57543861728,0.5320071228069136
2022-01-25,1,0.6637901104791796,-85093.9095980348,0.6079,2446009.7600317867,0.02198,200000,105491.88217014403,-94508.11782985597,0.5274594108507202
2022-01-26,0,-0.05746370382672541,0.0,0.6114,0.0,0.02344,200000,101093.37211447611,-98906.62788552389,0.5054668605723805
2022-01-27,0,-0.3928709810747895,0.0,0.6036,0.0,0.0239,200000,101093.37211447611,-98906.62788552389,0.5054668605723805
2022-01-28,0,-0.3922959111306441,0.0,0.6103,0.0,0.02418,200000,101093.37211447611,-98906.62788552389,0.5054668605723805
2022-01-29,0,-0.8275126859863755,0.0,0.624,0.0,0.02584,200000,101093.37211447611,-98906.62788552389,0.5054668605723805
2022-01-30,0,-0.17411698565042547,0.0,0.6522,0.0,0.02537,200000,101093.37211447611,-98906.62788552389,0.5054668605723805
2022-01-31,0,-0.8453081891211868,0.0,0.634,0.0,0.02624,200000,101093.37211447611,-98906.62788552389,0.5054668605723805
