date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-02-25,0,-0.08079934201696552,0.0,0.043304,0.0,0.4952,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-02-26,0,-0.4633071827485993,0.0,0.040312,0.0,0.4866,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-02-27,0,-0.6430879865065166,0.0,0.039475,0.0,0.4879,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-02-28,-2,-1.5884818669871332,0.0,0.035048,0.0,0.5186,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-01,0,-0.9143661623789641,0.0,0.04045,0.0,0.5286,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-02,0,-0.5766922352194551,0.0,0.040816,0.0,0.4999,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-03,0,-0.37481810353548767,0.0,0.044099,0.0,0.5203,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-04,0,-0.5303702881696818,0.0,0.045633,0.0,0.5541,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-05,-2,-1.3654083408027,0.0,0.04828,0.0,0.6913,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-06,-2,-1.8441371595229183,0.0,0.045334,0.0,0.7626,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-07,-2,-1.714250251875985,0.0,0.045319,0.0,0.7888,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-08,-2,-1.537750857418466,0.0,0.04463,0.0,0.7665,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-09,-2,-1.2408454308848216,0.0,0.046748,0.0,0.7679,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-10,-2,-1.2076131966171628,0.0,0.045055,0.0,0.763,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-11,0,-0.9622742785820627,0.0,0.045976,0.0,0.7457,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-12,-1,-1.0276188773028756,1526694.93916314,0.043395,-89286.96345685238,0.742,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-03-13,-1,-1.008769860801847,1526694.93916314,0.043814,-89286.96345685238,0.7699,200000,135632.64522992447,-64367.35477007553,0.6781632261496224
2021-03-14,-1,-0.9816911591900046,1526694.93916314,0.043502,-89286.96345685238,0.7764,200000,135736.68167137512,-64263.31832862488,0.6786834083568756
2021-03-15,-1,-0.9181665472462042,1526694.93916314,0.04261,-89286.96345685238,0.7364,200000,130803.39124736749,-69196.60875263251,0.6540169562368374
2021-03-16,-1,-0.8245424405773668,1526694.93916314,0.042184,-89286.96345685238,0.722,200000,128867.28692950531,-71132.71307049469,0.6443364346475265
2021-03-17,-1,-1.0055665187584406,1526694.93916314,0.042714,-89286.96345685238,0.7711,200000,134060.42515299324,-65939.57484700676,0.6703021257649662
2021-03-18,-1,-0.5275272043821015,1526694.93916314,0.045688,-89286.96345685238,0.7644,200000,138002.5932469035,-61997.4067530965,0.6900129662345176
2021-03-19,-1,-0.6438214388795512,1526694.93916314,0.047011,-89286.96345685238,0.8133,200000,144388.5431644564,-55611.45683554359,0.721942715822282
2021-03-20,0,1.8118597662773919,0.0,0.064004,0.0,0.7615,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-21,0,0.48598423532641405,0.0,0.055,0.0,0.7915,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-22,0,-0.313256060392742,0.0,0.04833,0.0,0.7997,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-23,0,-0.7398673408032339,0.0,0.047852,0.0,0.856,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-24,0,-0.0929005058353786,0.0,0.044295,0.0,0.7352,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-25,0,0.5415568127942274,0.0,0.044273,0.0,0.6915,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-26,0,0.7934544610546279,0.0,0.049652,0.0,0.7518,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-27,0,-0.9016876889878161,0.0,0.048931,0.0,0.8921,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-28,0,-0.7059602121066857,0.0,0.049154,0.0,0.8781,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-29,0,-0.71143665818611,0.0,0.052107,0.0,0.937,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-30,-1,-1.0125838580038329,959997.8849280266,0.053531,-50966.62380053773,1.0083,200000,102779.29355616438,-97220.70644383562,0.513896467780822
2021-03-31,-1,-1.0800524650738073,959997.8849280266,0.053163,-50966.62380053773,1.0245,200000,103251.67364007959,-96748.32635992041,0.5162583682003979
2021-04-01,-1,-0.42729031837632653,959997.8849280266,0.054694,-50966.62380053773,0.969,200000,101892.78278097455,-98107.21721902545,0.5094639139048728
2021-04-02,-1,-0.949410079111008,959997.8849280266,0.056503,-50966.62380053773,1.0801,200000,109291.81085904909,-90708.18914095091,0.5464590542952454
2021-04-03,-2,-1.6890238092934868,0.0,0.050236,0.0,1.1088,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-04,-2,-1.6978780035065597,0.0,0.052547,0.0,1.214,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-05,-2,-1.295098747715312,0.0,0.05326,0.0,1.1686,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-06,0,-0.4532399884714864,0.0,0.058393,0.0,1.0994,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-07,0,-0.34349474020616033,0.0,0.051696,0.0,0.9606,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-08,0,-0.7158676776150643,0.0,0.054035,0.0,1.0825,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-09,-2,-1.2972329289985418,0.0,0.054006,0.0,1.1855,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-10,-2,-1.5393719579638132,0.0,0.053369,0.0,1.2324,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-11,0,-0.8428311650878187,0.0,0.057351,0.0,1.2135,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-12,0,0.03027428721979562,0.0,0.061344,0.0,1.1638,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-13,0,0.7268634674997565,0.0,0.066042,0.0,1.1615,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-14,2,1.9978727542217216,0.0,0.074491,0.0,1.1461,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-15,2,1.8527501657721812,0.0,0.079609,0.0,1.2549,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-16,0,0.10696143975507891,0.0,0.07162,0.0,1.3563,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-17,2,1.244617571008939,0.0,0.078152,0.0,1.3005,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-18,2,1.285984332039335,0.0,0.078993,0.0,1.2961,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-19,2,1.3462182965426757,0.0,0.070423,0.0,1.131,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-20,1,1.0836006744113746,-823493.9740413455,0.067435,50387.72900778344,1.1021,200000,111064.63227895627,-88935.36772104373,0.5553231613947813
2021-04-21,1,1.0027541808546667,-823493.9740413455,0.064149,50387.72900778344,1.0513,200000,105798.934446661,-94201.065553339,0.528994672233305
2021-04-22,1,0.7908149632415165,-823493.9740413455,0.050625,50387.72900778344,0.8442,200000,84226.7032642139,-115773.2967357861,0.42113351632106943
2021-04-23,1,1.1744076351339265,-823493.9740413455,0.050674,50387.72900778344,0.7958,200000,81828.2883849652,-118171.7116150348,0.40914144192482604
2021-04-24,1,0.8771280719377408,-823493.9740413455,0.045657,50387.72900778344,0.7353,200000,74648.36151222888,-125351.63848777112,0.37324180756114433
2021-04-25,1,0.6420981624681321,-823493.9740413455,0.045949,50387.72900778344,0.7533,200000,75795.80087478904,-124204.19912521096,0.37897900437394516
2021-04-26,1,1.1273552764921388,-823493.9740413455,0.057489,50387.72900778344,0.8849,200000,91929.94647265048,-108070.05352734952,0.45964973236325246
2021-04-27,1,1.124711069305176,-823493.9740413455,0.063311,50387.72900778344,0.9627,200000,100644.49370632475,-99355.50629367525,0.5032224685316238
2021-04-28,1,0.9968806023550112,-823493.9740413455,0.060991,50387.72900778344,0.9299,200000,97081.27017509352,-102918.72982490648,0.4854063508754676
2021-04-29,1,0.8876198408008494,-823493.9740413455,0.060761,50387.72900778344,0.9307,200000,96932.17674427025,-103067.82325572975,0.4846608837213513
2021-04-30,2,1.466711624748412,0.0,0.069114,0.0,1.0069,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-01,0,0.8885649990325236,0.0,0.065591,0.0,0.9994,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-02,0,0.09978050868417472,0.0,0.062992,0.0,1.003,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-03,0,0.4262264442046139,0.0,0.064435,0.0,1.0033,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-04,0,0.8037962152764981,0.0,0.056743,0.0,0.8662,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-05,0,-0.06963124619412962,0.0,0.061933,0.0,0.9898,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-06,-2,-1.700324725063219,0.0,0.064511,0.0,1.0975,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-07,0,-0.06840464026729054,0.0,0.066767,0.0,1.0584,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-08,0,-0.47724478101491735,0.0,0.064462,0.0,1.0369,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-09,0,-0.7915966734038576,0.0,0.063419,0.0,1.0338,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-10,0,-0.7553866262851547,0.0,0.055236,0.0,0.8988,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-11,0,-0.7987083487844298,0.0,0.059688,0.0,0.9724,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-12,0,-0.8546306211291979,0.0,0.048843,0.0,0.7956,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-13,0,-0.4200222281388114,0.0,0.050246,0.0,0.8062,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-14,0,-0.5192309485232495,0.0,0.052246,0.0,0.8414,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-15,0,-0.7962668651988711,0.0,0.04807,0.0,0.7817,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-16,0,0.05531368698648954,0.0,0.049391,0.0,0.7794,200000,117244.19046291268,-82755.80953708732,0.5862209523145634
2021-05-17,1,1.141346175523458,-1279427.644240519,0.045819,84239.25166181398,0.6959,200000,117244.1904629127,-82755.8095370873,0.5862209523145634
2021-05-18,1,0.3356363248537384,-1279427.644240519,0.046505,84239.25166181398,0.7277,200000,120800.68602970737,-79199.31397029263,0.6040034301485369
2021-05-19,0,-2.1333457645787193,0.0,0.02961,0.0,0.5153,200000,111719.5566275417,-88280.4433724583,0.5585977831377085
2021-05-20,-2,-4.169973048295577,0.0,0.036352,0.0,2.4318,200000,111719.5566275417,-88280.4433724583,0.5585977831377085
2021-05-21,-2,-2.4547212276465395,0.0,0.034814,0.0,1.3506,200000,111719.5566275417,-88280.4433724583,0.5585977831377085
2021-05-22,-2,-1.486484922476214,0.0,0.032072,0.0,0.8925,200000,111719.5566275417,-88280.4433724583,0.5585977831377085
2021-05-23,-2,-1.3019198676309018,0.0,0.027391,0.0,0.7534,200000,111719.5566275417,-88280.4433724583,0.5585977831377085
2021-05-24,-1,-1.1141820068928416,1629372.5261433027,0.034283,-60816.30736393124,0.9185,200000,111719.5566275417,-88280.4433724583,0.5585977831377085
2021-05-25,-2,-1.3407687696978554,0.0,0.032883,0.0,1.0436,200000,121608.79821537013,-78391.20178462987,0.6080439910768507
2021-05-26,-2,-1.2824026156270782,0.0,0.035289,0.0,1.1722,200000,121608.79821537013,-78391.20178462987,0.6080439910768507
2021-05-27,-1,-1.0347363616548086,1765260.5344080436,0.034445,-57093.332495478935,1.065,200000,121608.79821537013,-78391.20178462987,0.6080439910768507
2021-05-28,-2,-1.2834093253476222,0.0,0.030096,0.0,1.1689,200000,135217.913525791,-64782.086474209005,0.6760895676289549
2021-05-29,-1,-1.012805749654098,2268224.1340254135,0.029807,-64703.758027462434,1.0449,200000,135217.913525791,-64782.086474209005,0.6760895676289549
2021-05-30,-1,-0.8745298880561243,2268224.1340254135,0.03034,-64703.758027462434,1.0348,200000,135773.36903314915,-64226.63096685085,0.6788668451657458
2021-05-31,-1,-0.7130122867559482,2268224.1340254135,0.032602,-64703.758027462434,1.0609,200000,142592.86010883143,-57407.13989116857,0.7129643005441572
2021-06-01,-1,-0.6276140645782656,2268224.1340254135,0.031354,-64703.758027462434,1.0147,200000,136772.80276869895,-63227.19723130105,0.6838640138434948
2021-06-02,-1,-0.4335647628078099,2268224.1340254135,0.034641,-64703.758027462434,1.0517,200000,146622.4945442566,-53377.505455743405,0.733112472721283
2021-06-03,-1,-0.3988078566162444,2268224.1340254135,0.035518,-64703.758027462434,1.0986,200000,151646.33336128487,-48353.666638715134,0.7582316668064243
2021-06-04,-1,-0.3554699899920056,2268224.1340254135,0.032123,-64703.758027462434,1.0087,200000,138128.8445795997,-61871.15542040029,0.6906442228979985
2021-06-05,-1,-0.22733218044329764,2268224.1340254135,0.031068,-64703.758027462434,0.9579,200000,132448.91721040782,-67551.08278959218,0.6622445860520391
2021-06-06,-1,-0.2349127303157243,2268224.1340254135,0.032299,-64703.758027462434,1.0378,200000,140410.93138578735,-59589.06861421265,0.7020546569289368
2021-06-07,0,-0.023150645912535673,0.0,0.029729,0.0,0.935,200000,128283.89200102686,-71716.10799897314,0.6414194600051344
2021-06-08,0,0.046940237902792864,0.0,0.02846,0.0,0.9221,200000,128283.89200102686,-71716.10799897314,0.6414194600051344
2021-06-09,0,-0.3919863543965738,0.0,0.029771,0.0,0.9842,200000,128283.89200102686,-71716.10799897314,0.6414194600051344
2021-06-10,0,-0.38073896445243005,0.0,0.028738,0.0,0.9379,200000,128283.89200102686,-71716.10799897314,0.6414194600051344
2021-06-11,0,0.3660680670591232,0.0,0.027774,0.0,0.8579,200000,128283.89200102686,-71716.10799897314,0.6414194600051344
2021-06-12,1,1.06715202731757,-2424567.983387391,0.026455,81813.70663330794,0.784,200000,128283.89200102686,-71716.10799897314,0.6414194600051344
2021-06-13,1,0.6266420352296057,-2424567.983387391,0.027951,81813.70663330794,0.8681,200000,138791.57843203557,-61208.421567964426,0.6939578921601779
2021-06-14,1,0.999956017292792,-2424567.983387391,0.029394,81813.70663330794,0.8912,200000,144180.126655293,-55819.87334470701,0.7209006332764649
2021-06-15,1,1.164998065241405,-2424567.983387391,0.02902,81813.70663330794,0.8658,200000,141195.2700810201,-58804.729918979894,0.7059763504051005
2021-06-16,1,1.0483305170033799,-2424567.983387391,0.027293,81813.70663330794,0.8172,200000,133031.89503133134,-66968.10496866866,0.6651594751566567
2021-06-17,1,0.5864290593835615,-2424567.983387391,0.026825,81813.70663330794,0.8242,200000,132469.89316153916,-67530.10683846084,0.6623494658076958
2021-06-18,1,1.1813702039728184,-2424567.983387391,0.025468,81813.70663330794,0.7619,200000,124082.76048482739,-75917.23951517261,0.620413802424137
2021-06-19,1,0.3203347401646643,-2424567.983387391,0.024234,81813.70663330794,0.7464,200000,119822.73114051108,-80177.26885948892,0.5991136557025554
2021-06-20,1,0.5408183613473212,-2424567.983387391,0.02362,81813.70663330794,0.7205,200000,116215.07139690855,-83784.92860309145,0.5810753569845428
2021-06-21,2,1.8821756911461238,0.0,0.017301,0.0,0.5021,200000,129152.6805810282,-70847.3194189718,0.6457634029051409
2021-06-22,2,1.6703471328122237,0.0,0.01617,0.0,0.4694,200000,129152.6805810282,-70847.3194189718,0.6457634029051409
2021-06-23,2,2.5687506813685252,0.0,0.0186,0.0,0.5098,200000,129152.6805810282,-70847.3194189718,0.6457634029051409
2021-06-24,0,0.8155131695795717,0.0,0.019548,0.0,0.5747,200000,129152.6805810282,-70847.3194189718,0.6457634029051409
2021-06-25,1,1.1394349797409522,-3623609.241373329,0.017821,125634.90328893793,0.514,200000,129152.6805810282,-70847.3194189718,0.6457634029051409
2021-06-26,0,0.19357909076120294,0.0,0.018492,0.0,0.5552,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-06-27,0,0.2801867050822462,0.0,0.018889,0.0,0.5636,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-06-28,0,-0.08883779914416821,0.0,0.019827,0.0,0.5991,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-06-29,0,-0.9927199503825912,0.0,0.021902,0.0,0.6821,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-06-30,-2,-3.4116263310226076,0.0,0.022451,0.0,0.8245,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-07-01,-2,-1.9268792324276902,0.0,0.021505,0.0,0.735,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-07-02,1,1.1527408414675222,2501740.9033899116,0.025264,-88483.8053804322,0.7143,200000,126407.96436648545,-73592.03563351455,0.6320398218324272
2021-07-03,1,0.3570900929015006,2501740.9033899116,0.025185,-88483.8053804322,0.7438,200000,128820.5990938404,-71179.4009061596,0.644102995469202
2021-07-04,1,0.308287497176894,2501740.9033899116,0.025675,-88483.8053804322,0.7595,200000,131435.64788097423,-68564.35211902577,0.6571782394048711
2021-07-05,0,-1.3431580781878514,0.0,0.02418,0.0,0.8009,200000,116033.37968126536,-83966.62031873464,0.5801668984063268
2021-07-06,-1,-1.1633469522771913,2398969.9735623836,0.024184,-72739.07953940908,0.7976,200000,116033.37968126536,-83966.62031873464,0.5801668984063268
2021-07-07,-2,-1.6100514235820977,0.0,0.023928,0.0,0.8286,200000,118902.42746021901,-81097.57253978099,0.5945121373010951
2021-07-08,-2,-1.3633123085262673,0.0,0.020973,0.0,0.7214,200000,118902.42746021901,-81097.57253978099,0.5945121373010951
2021-07-09,-2,-1.3593605479983648,0.0,0.021263,0.0,0.7407,200000,118902.42746021901,-81097.57253978099,0.5945121373010951
2021-07-10,-2,-1.4787515306926036,0.0,0.020736,0.0,0.7434,200000,118902.42746021901,-81097.57253978099,0.5945121373010951
2021-07-11,-2,-1.2215022351846958,0.0,0.0215,0.0,0.7617,200000,118902.42746021901,-81097.57253978099,0.5945121373010951
2021-07-12,-1,-1.1640269498001836,2790874.7408745424,0.021302,-78214.9897778049,0.7601,200000,118902.42746021901,-81097.57253978099,0.5945121373010951
2021-07-13,-2,-2.040938689347801,0.0,0.020447,0.0,0.8291,200000,126685.45965833528,-73314.54034166472,0.6334272982916764
2021-07-14,-2,-1.3468636508509235,0.0,0.020158,0.0,0.767,200000,126685.45965833528,-73314.54034166472,0.6334272982916764
2021-07-15,-1,-1.199607986276208,3308405.402129303,0.019146,-87248.93915863312,0.726,200000,126685.45965833528,-73314.54034166472,0.6334272982916764
2021-07-16,-2,-1.7319274173823163,0.0,0.01806,0.0,0.753,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-17,0,-0.9969081930287914,0.0,0.018432,0.0,0.7084,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-18,0,-0.8207266043884793,0.0,0.018556,0.0,0.7055,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-19,0,-0.5995078643917973,0.0,0.017635,0.0,0.6591,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-20,0,0.4119766597186597,0.0,0.017964,0.0,0.6001,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-21,0,0.3463642343627506,0.0,0.019419,0.0,0.6524,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-22,0,0.6051420214631024,0.0,0.020141,0.0,0.6707,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-23,2,1.2764676780764113,0.0,0.021322,0.0,0.6797,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-24,2,2.511337465449017,0.0,0.024234,0.0,0.7003,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-25,2,1.717976662398383,0.0,0.023425,0.0,0.7075,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-26,0,0.7999792771033066,0.0,0.022869,0.0,0.7453,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-27,0,0.7831030583377308,0.0,0.02328,0.0,0.7566,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-28,0,0.744724669229711,0.0,0.023316,0.0,0.7575,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-29,0,0.5272431496775104,0.0,0.02411,0.0,0.7966,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-30,0,0.9947241593498993,0.0,0.026136,0.0,0.8208,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-07-31,2,1.3848930327416928,0.0,0.0274,0.0,0.8193,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-08-01,0,0.9703497794886056,0.0,0.025413,0.0,0.7825,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-08-02,0,0.9626835736577822,0.0,0.025796,0.0,0.7883,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-08-03,0,0.5910636574017514,0.0,0.02455,0.0,0.7709,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-08-04,0,0.4846818195402947,0.0,0.025289,0.0,0.7965,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-08-05,1,1.0869110515818916,-2475533.041217119,0.026789,82834.19265696403,0.8006,200000,132634.1092823308,-67365.89071766919,0.6631705464116541
2021-08-06,1,0.9419967948570852,-2475533.041217119,0.02775,82834.19265696403,0.8346,200000,137829.45908527722,-62170.54091472278,0.6891472954263862
2021-08-07,1,0.8317232334326548,-2475533.041217119,0.028622,82834.19265696403,0.8649,200000,142497.9999347246,-57502.00006527541,0.7124899996736229
2021-08-08,0,-0.16928305188828985,0.0,0.026864,0.0,0.85,200000,128727.76514316804,-71272.23485683196,0.6436388257158402
2021-08-09,0,0.03471389427914723,0.0,0.028102,0.0,0.8785,200000,128727.76514316804,-71272.23485683196,0.6436388257158402
2021-08-10,2,1.2094361970191185,0.0,0.02945,0.0,0.8747,200000,128727.76514316804,-71272.23485683196,0.6436388257158402
2021-08-11,1,1.0351282212772352,-2095997.218040381,0.030708,70335.35413789096,0.9151,200000,128727.76514316804,-71272.23485683196,0.6436388257158402
2021-08-12,2,1.7887389267087614,0.0,0.030228,0.0,0.8683,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-13,2,1.6944520916003811,0.0,0.032278,0.0,0.9299,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-14,2,1.7281686368746068,0.0,0.032696,0.0,0.9328,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-15,2,1.6861682770841724,0.0,0.033024,0.0,0.9354,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-16,2,1.5262974328372128,0.0,0.032301,0.0,0.9144,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-17,2,1.2767812231866857,0.0,0.030356,0.0,0.8641,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-18,2,1.531611324087053,0.0,0.030185,0.0,0.8471,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-19,2,1.6792338250585872,0.0,0.031719,0.0,0.8775,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-20,2,1.4017234588041125,0.0,0.032816,0.0,0.9117,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-21,2,2.3868722477648765,0.0,0.035285,0.0,0.9182,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-22,2,2.6441202762942106,0.0,0.037027,0.0,0.9149,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-23,2,3.028120930958498,0.0,0.043006,0.0,0.9678,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-24,-2,-1.5777581999489183,0.0,0.039731,0.0,1.3197,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-25,0,0.7813832553860791,0.0,0.044358,0.0,1.1726,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-26,2,1.3960843447786921,0.0,0.04423,0.0,1.0959,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-27,2,1.276678278069584,0.0,0.04659,0.0,1.1515,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-28,0,0.6776631805510611,0.0,0.04541,0.0,1.1745,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-29,0,0.5264931349000419,0.0,0.04384,0.0,1.1415,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-30,0,0.2574144904258574,0.0,0.04122,0.0,1.0925,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-08-31,0,0.08882468415099963,0.0,0.04221,0.0,1.129,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-01,0,0.20738834990911711,0.0,0.04386,0.0,1.1576,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-02,0,0.34881167380441436,0.0,0.04472,0.0,1.1622,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-03,2,1.6909370369729837,0.0,0.05212,0.0,1.2082,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-04,2,1.7823575776470963,0.0,0.05884,0.0,1.3275,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-05,2,1.647732812554219,0.0,0.06122,0.0,1.3703,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-06,2,2.111300365737473,0.0,0.06425,0.0,1.3423,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-07,2,1.8870355598719843,0.0,0.0541,0.0,1.1209,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-08,2,3.559498148420632,0.0,0.07866,0.0,1.1326,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-09,2,2.5386127804448417,0.0,0.07978,0.0,1.1803,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-10,2,2.0696295798452957,0.0,0.07458,0.0,1.1089,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-11,2,1.5812713578231758,0.0,0.07282,0.0,1.1309,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-12,2,1.389239192063637,0.0,0.07294,0.0,1.1385,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-13,1,1.0701006753215563,-983288.6599531821,0.06662,60385.96103067938,1.0848,200000,131013.38105216197,-68986.61894783803,0.6550669052608098
2021-09-14,2,1.2964705409744341,0.0,0.07417,0.0,1.1241,200000,136064.0421663028,-63935.957833697204,0.6803202108315141
2021-09-15,2,1.3214087014974751,0.0,0.0795,0.0,1.1647,200000,136064.0421663028,-63935.957833697204,0.6803202108315141
2021-09-16,0,0.8989813244880654,0.0,0.07301,0.0,1.14,200000,136064.0421663028,-63935.957833697204,0.6803202108315141
2021-09-17,0,0.3470699594296453,0.0,0.06893,0.0,1.1934,200000,136064.0421663028,-63935.957833697204,0.6803202108315141
