date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-09-19,-1,-0.4355424766870142,13786801.674795667,0.009469,-2639.575762969498,48.16,200000,257669.1938032512,57669.1938032512,1.288345969016256
2021-09-20,-1,-0.5286483250468745,13786801.674795667,0.008118,-2639.575762969498,41.57,200000,221648.42046263325,21648.42046263325,1.1082421023131663
2021-09-21,0,0.23225008389857807,0.0,0.007615,0.0,37.49,200000,272657.6096544771,72657.6096544771,1.3632880482723855
2021-09-22,0,0.9503510097010901,0.0,0.00882,0.0,42.93,200000,272657.6096544771,72657.6096544771,1.3632880482723855
2021-09-23,0,0.41701957373602666,0.0,0.00881,0.0,43.9,200000,272657.6096544771,72657.6096544771,1.3632880482723855
2021-09-24,2,1.540638113612365,0.0,0.008189,0.0,39.74,200000,272657.6096544771,72657.6096544771,1.3632880482723855
2021-09-25,1,1.023241376913547,-17137499.03547939,0.007955,3494.714299595964,39.01,200000,272657.6096544771,72657.6096544771,1.3632880482723855
2021-09-26,1,0.9591425734237392,-17137499.03547939,0.007903,3494.714299595964,38.72,200000,270752.9925577493,70752.99255774933,1.3537649627887467
2021-09-27,2,1.2554611282800627,0.0,0.007718,0.0,37.45,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-09-28,2,1.6034323720732582,0.0,0.007482,0.0,35.93,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-09-29,0,0.9386889184346789,0.0,0.007599,0.0,37.08,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-09-30,0,0.3322313304638052,0.0,0.00791,0.0,39.25,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-01,0,0.6761573636616077,0.0,0.008628,0.0,42.37,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-02,0,0.5347723068061138,0.0,0.008603,0.0,42.33,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-03,2,1.7862440804502602,0.0,0.009413,0.0,44.47,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-04,2,1.6091381412065326,0.0,0.009096,0.0,43.01,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-05,2,1.276289597009481,0.0,0.009834,0.0,46.81,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-06,0,0.9629546185637167,0.0,0.009668,0.0,46.32,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-07,0,0.12284914545710496,0.0,0.00944,0.0,46.08,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-08,0,-0.7382125260693994,0.0,0.009428,0.0,46.82,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-09,-2,-1.404995270388245,0.0,0.009693,0.0,48.74,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-10,0,-0.6937916996312515,0.0,0.009179,0.0,45.31,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-11,0,-0.20179450495909407,0.0,0.009222,0.0,45.12,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-12,0,0.23933718579424695,0.0,0.00912,0.0,44.28,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-13,0,0.11327352226720973,0.0,0.009224,0.0,44.83,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-14,0,-0.11216609749823896,0.0,0.009204,0.0,44.91,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-15,0,-0.15409380613201729,0.0,0.009163,0.0,44.73,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-16,0,0.9536352125853154,0.0,0.009292,0.0,44.49,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-17,2,2.330573016735545,0.0,0.009326,0.0,43.26,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-18,2,1.830481624357016,0.0,0.009215,0.0,42.94,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-19,2,1.428606774598451,0.0,0.009166,0.0,42.91,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-20,2,1.3350417083519672,0.0,0.009734,0.0,45.51,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-21,0,0.9082082538132816,0.0,0.009555,0.0,45.01,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-22,2,1.6026080629727117,0.0,0.009623,0.0,44.4,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-23,1,1.1064388753887413,-14279271.399043255,0.009596,3062.6707274300197,44.74,200000,274047.77669043816,74047.77669043816,1.3702388834521908
2021-10-24,1,0.5905108725179078,-14279271.399043255,0.009275,3062.6707274300197,43.79,200000,266554.59338028677,66554.59338028677,1.3327729669014339
2021-10-25,2,1.265245950319246,0.0,0.00962,0.0,44.55,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-10-26,2,3.8094416137226172,0.0,0.011476,0.0,44.37,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-10-27,2,2.8809458086811306,0.0,0.010298,0.0,39.23,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-10-28,2,1.729129232373212,0.0,0.010241,0.0,41.33,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-10-29,2,1.626944386429531,0.0,0.010822,0.0,43.28,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-10-30,2,1.3793970591351299,0.0,0.010581,0.0,42.57,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-10-31,2,3.09387469166742,0.0,0.014002,0.0,44.67,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-01,2,1.8987000574399278,0.0,0.013082,0.0,45.18,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-02,2,1.891515272997768,0.0,0.013897,0.0,46.39,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-03,2,2.341031619060057,0.0,0.015722,0.0,46.99,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-04,2,1.72475538213269,0.0,0.014876,0.0,46.4,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-05,2,1.3816305564457525,0.0,0.014149,0.0,45.17,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-06,2,1.508623782218032,0.0,0.014733,0.0,45.0,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-07,2,1.2036484088489852,0.0,0.014808,0.0,46.33,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-08,0,0.5328120210985747,0.0,0.014773,0.0,50.59,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-09,0,0.277268708040073,0.0,0.014898,0.0,52.54,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-10,0,0.22415069046272465,0.0,0.013712,0.0,48.22,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-11,0,0.1945635318566001,0.0,0.013885,0.0,48.52,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-12,0,0.06142920303483102,0.0,0.013453,0.0,47.31,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-13,0,-0.34699859183554216,0.0,0.013462,0.0,49.05,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-14,0,-0.46610629512255997,0.0,0.01337,0.0,48.48,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-15,0,-0.02051387458199713,0.0,0.013618,0.0,47.07,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-16,0,0.11748590563747213,0.0,0.012609,0.0,42.83,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-17,0,-0.18051119392365064,0.0,0.012524,0.0,43.28,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-18,0,-0.13550370326214373,0.0,0.011668,0.0,39.84,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-19,0,0.4072798121436066,0.0,0.012686,0.0,41.51,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-20,2,1.3057727283176581,0.0,0.013566,0.0,42.08,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-21,2,1.6648119416137854,0.0,0.013858,0.0,41.57,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-22,1,1.0760945970831455,-10551511.383047849,0.01303,3417.5041839700098,40.23,200000,274972.38664222695,74972.38664222695,1.3748619332111347
2021-11-23,2,2.106264821723717,0.0,0.014014,0.0,40.28,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-24,2,1.613448009318897,0.0,0.01333,0.0,39.15,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-25,2,1.3538901902842957,0.0,0.013879,0.0,41.14,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-26,0,0.6975340464759269,0.0,0.011933,0.0,37.14,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-27,0,0.783580254432159,0.0,0.012146,0.0,37.53,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-28,0,0.7634767886304628,0.0,0.012361,0.0,38.04,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-29,0,0.5309440319932324,0.0,0.012325,0.0,38.39,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-11-30,0,0.4370945021314118,0.0,0.012015,0.0,37.5,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-01,0,0.16118427547821726,0.0,0.011786,0.0,37.36,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-02,0,0.06868375446864372,0.0,0.011503,0.0,36.53,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-03,0,-0.060041905875089015,0.0,0.011013,0.0,35.04,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-04,2,1.3258490255478235,0.0,0.010127,0.0,29.63,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-05,0,0.5167527174853773,0.0,0.009285,0.0,28.22,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-06,0,0.3905921806735254,0.0,0.00964,0.0,29.37,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-07,0,0.04640697133252837,0.0,0.009636,0.0,29.67,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-08,0,-0.7569019053461242,0.0,0.009886,0.0,31.14,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-09,0,-0.7176008362643285,0.0,0.008923,0.0,27.95,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-10,-1,-1.0755299300633103,16906817.561889227,0.008434,-5328.553786135043,26.76,200000,285184.1986339475,85184.19863394753,1.4259209931697376
2021-12-11,-2,-1.3454191675968947,0.0,0.008715,0.0,28.03,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-12,-2,-1.2565281040024296,0.0,0.008736,0.0,28.13,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-13,-2,-1.6240196547050243,0.0,0.007747,0.0,25.32,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-14,-2,-1.7347985553757446,0.0,0.007991,0.0,26.34,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-15,-2,-1.6963892863094014,0.0,0.008202,0.0,27.14,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-16,-2,-1.9991731958103038,0.0,0.007813,0.0,26.43,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-17,-2,-2.096964212220038,0.0,0.007361,0.0,25.4,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-18,-2,-1.871066754617225,0.0,0.007463,0.0,25.86,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-19,-2,-1.4315602597481725,0.0,0.00739,0.0,25.31,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-20,0,-0.9177714865494598,0.0,0.00764,0.0,25.65,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-21,0,-0.31800463056777684,0.0,0.008069,0.0,26.38,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-22,0,-0.756001591033987,0.0,0.008155,0.0,27.3,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-23,-1,-1.1567570005877834,16608873.826477457,0.008646,-4836.656217707109,29.69,200000,287200.64620744815,87200.64620744815,1.4360032310372408
2021-12-24,-1,-0.6915299327455089,16608873.826477457,0.008608,-4836.656217707109,28.95,200000,282990.3834009387,82990.3834009387,1.4149519170046936
2021-12-25,-1,-0.9675829338684507,16608873.826477457,0.008624,-4836.656217707109,29.45,200000,285674.45349101594,85674.45349101594,1.4283722674550798
2021-12-26,-1,-0.7905425596661639,16608873.826477457,0.008685,-4836.656217707109,29.52,200000,287026.16072967055,87026.16072967055,1.4351308036483528
2021-12-27,-1,-1.1869187863298687,16608873.826477457,0.008558,-4836.656217707109,29.58,200000,285207.03312677034,85207.03312677034,1.4260351656338517
2021-12-28,-2,-1.5507673277063554,0.0,0.007677,0.0,27.0,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2021-12-29,-2,-1.4679749977370937,0.0,0.007411,0.0,26.06,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2021-12-30,-2,-1.6408850432136906,0.0,0.007365,0.0,26.14,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2021-12-31,-2,-1.2674793474895267,0.0,0.007299,0.0,25.69,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-01,-2,-1.4265101859385878,0.0,0.007441,0.0,26.38,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-02,-2,-1.8934691355225461,0.0,0.007471,0.0,27.01,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-03,-2,-1.9538758402036558,0.0,0.007291,0.0,26.63,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-04,-2,-1.4232720302847537,0.0,0.00721,0.0,26.03,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-05,-2,-1.4383387487356123,0.0,0.006729,0.0,24.44,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-06,-2,-1.8634912896526432,0.0,0.006652,0.0,24.75,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-07,-2,-1.8831008576856147,0.0,0.006275,0.0,23.65,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-08,-2,-2.1384280008040215,0.0,0.00594,0.0,23.07,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-09,-2,-1.9322130740239107,0.0,0.006056,0.0,23.66,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-10,-2,-1.8195365018985223,0.0,0.00578,0.0,22.68,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-11,-2,-1.573441460947537,0.0,0.006092,0.0,23.82,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-12,0,-0.8591902498917185,0.0,0.006542,0.0,24.76,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-13,-1,-1.1114443581224365,23766500.713908028,0.006107,-6168.3816345021805,23.53,200000,290284.03971967264,90284.03971967264,1.4514201985983632
2022-01-14,-2,-1.3602869435936817,0.0,0.006329,0.0,24.86,200000,293211.82413507294,93211.82413507294,1.4660591206753648
2022-01-15,-2,-1.6932190537257985,0.0,0.006283,0.0,25.32,200000,293211.82413507294,93211.82413507294,1.4660591206753648
2022-01-16,-1,-1.1732667903549578,22993399.00682818,0.006376,-5826.944040840082,25.16,200000,293211.82413507294,93211.82413507294,1.4660591206753648
2022-01-17,-2,-1.3269349329447309,0.0,0.005983,0.0,23.95,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-18,-2,-2.238636718680897,0.0,0.005928,0.0,25.42,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-19,-2,-1.5787511091975956,0.0,0.005709,0.0,23.83,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-20,-2,-1.4409564269532233,0.0,0.005442,0.0,22.71,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-21,-2,-1.5767450752260495,0.0,0.00461,0.0,19.56,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-22,0,-0.9092314457565507,0.0,0.004344,0.0,17.84,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-23,0,-0.8351502640816976,0.0,0.004529,0.0,18.61,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-24,0,-0.2500598718741479,0.0,0.00452,0.0,18.11,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-25,-2,-1.264722808066799,0.0,0.004332,0.0,18.24,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-26,0,-0.27735229155867935,0.0,0.004477,0.0,18.14,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-27,0,-0.7130756544639208,0.0,0.004376,0.0,18.08,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-28,-2,-1.375248646885736,0.0,0.004472,0.0,19.04,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-29,0,-0.9449713661027925,0.0,0.004597,0.0,19.33,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-30,-2,-1.83703467176805,0.0,0.004447,0.0,19.57,200000,295197.6276553399,95197.6276553399,1.4759881382766995
2022-01-31,-2,-1.4105804455764794,0.0,0.004528,0.0,19.71,200000,295197.6276553399,95197.6276553399,1.4759881382766995
