date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,ETHUSDT_position,ETHUSDT_price,init,total_asset,pnl,return
2021-09-25,2,2.009312200066491,0.0,1.125,0.0,2921.73,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-26,0,0.6070531299927279,0.0,1.0964,0.0,3059.37,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-27,0,0.8400773044884492,0.0,1.0672,0.0,2925.59,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-28,0,0.16751434562510364,0.0,0.9897,0.0,2804.91,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-29,0,0.614778430110482,0.0,1.0326,0.0,2850.45,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-30,2,1.2847380323434765,0.0,1.1335,0.0,3000.61,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-10-01,0,0.9303140413013676,0.0,1.2327,0.0,3309.91,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-10-02,0,0.47102852863489486,0.0,1.2345,0.0,3387.76,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-10-03,1,1.1457923456349945,-20054.36321132785,1.2995,7.625132761546565,3417.73,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-10-04,1,0.4285418654457176,-20054.36321132785,1.2444,7.625132761546565,3386.31,200000,50776.71290192913,-149223.28709807087,0.25388356450964567
2021-10-05,1,0.8905415254278413,-20054.36321132785,1.326,7.625132761546565,3515.27,200000,53396.48606090253,-146603.51393909747,0.26698243030451263
2021-10-06,2,1.2794988838523025,0.0,1.371,0.0,3574.89,200000,52356.81109104637,-147643.18890895363,0.26178405545523187
2021-10-07,2,2.1158306422657023,0.0,1.44,0.0,3587.47,200000,52356.81109104637,-147643.18890895363,0.26178405545523187
2021-10-08,1,1.1972365937473888,-18886.375835454284,1.3861,7.347025100269478,3563.13,200000,52356.81109104637,-147643.18890895363,0.26178405545523187
2021-10-09,0,-0.6397057628190987,0.0,1.2868,0.0,3574.82,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-10,0,0.2785035815963432,0.0,1.283,0.0,3414.22,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-11,-2,-1.4191048897513951,0.0,1.2423,0.0,3542.12,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-12,-2,-1.94559764466278,0.0,1.1864,0.0,3491.46,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-13,-2,-1.41964524311121,0.0,1.2515,0.0,3607.42,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-14,-2,-1.8858654964088997,0.0,1.2699,0.0,3790.82,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-15,-2,-2.8574811843759433,0.0,1.1565,0.0,3868.99,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-16,-2,-2.146099848349276,0.0,1.1666,0.0,3829.96,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-17,-2,-2.014211011766868,0.0,1.1449,0.0,3846.85,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-18,-2,-1.3387113985688797,0.0,1.1738,0.0,3744.96,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-19,-2,-1.5290034654005227,0.0,1.1676,0.0,3877.03,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-20,-2,-1.7082142974321324,0.0,1.1921,0.0,4161.15,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-21,-2,-1.439385770495314,0.0,1.1731,0.0,4052.99,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-22,0,-0.9044664923305783,0.0,1.2155,0.0,3972.2,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-23,0,-0.8740732649555188,0.0,1.2654,0.0,4167.12,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-24,0,-0.9315903525911713,0.0,1.2159,0.0,4082.33,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-25,-1,-1.02355311835161,20557.847453358732,1.2257,-5.970508183780521,4220.37,200000,50395.507247163594,-149604.4927528364,0.251977536235818
2021-10-26,-1,-0.9687501978034915,20557.847453358732,1.1943,-5.970508183780521,4131.52,200000,49219.51118499924,-150780.48881500075,0.24609755592499627
2021-10-27,-2,-1.3504346731976955,0.0,1.0723,0.0,3922.0,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-10-28,-2,-1.4818160400221467,0.0,1.1452,0.0,4286.02,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-10-29,-2,-1.3783841226160665,0.0,1.178,0.0,4418.89,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-10-30,0,-0.8015684843824142,0.0,1.2204,0.0,4322.68,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-10-31,0,0.00428129543849633,0.0,1.2843,0.0,4287.21,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-11-01,0,-0.5163416594235993,0.0,1.2381,0.0,4319.43,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-11-02,-1,-1.0908365655527994,20476.09386904289,1.2641,-5.639313852806302,4589.89,200000,51767.660519714234,-148232.33948028577,0.2588383025985712
2021-11-03,-2,-1.2264910014477313,0.0,1.2587,0.0,4603.35,200000,51954.13659106585,-148045.86340893415,0.25977068295532924
2021-11-04,0,-0.35953366128394215,0.0,1.2898,0.0,4532.32,200000,51954.13659106585,-148045.86340893415,0.25977068295532924
2021-11-05,0,-0.7752072165686867,0.0,1.243,0.0,4474.24,200000,51954.13659106585,-148045.86340893415,0.25977068295532924
2021-11-06,-1,-1.1449683721967485,21198.847964365043,1.2254,-5.74968311100773,4518.0,200000,51954.13659106585,-148045.86340893415,0.25977068295532924
2021-11-07,-2,-1.3735374865756642,0.0,1.2314,0.0,4612.59,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-08,-2,-1.8217449804913477,0.0,1.2398,0.0,4807.98,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-09,0,-0.7943248672399258,0.0,1.281,0.0,4732.33,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-10,-2,-1.7568381407258316,0.0,1.1743,0.0,4628.78,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-11,-2,-1.7900990540230268,0.0,1.1815,0.0,4719.0,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-12,-2,-1.7072913825360754,0.0,1.1624,0.0,4665.46,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-13,-1,-1.1420186257276619,22023.047110491945,1.189,-5.638205063944234,4644.28,200000,52370.80602874985,-147629.19397125015,0.2618540301437493
2021-11-14,-1,-1.0296265887852247,22023.047110491945,1.1851,-5.638205063944234,4626.5,200000,52184.668858982004,-147815.331141018,0.26092334429491004
2021-11-15,-1,-0.5379028900077674,22023.047110491945,1.1954,-5.638205063944234,4563.78,200000,52057.87802260948,-147942.12197739052,0.2602893901130474
2021-11-16,0,0.24297588242819468,0.0,1.1459,0.0,4209.76,200000,50870.086494827,-149129.913505173,0.254350432474135
2021-11-17,1,1.0319661899878358,-20896.354951867812,1.2172,5.931956538880895,4287.8,200000,50870.086494827,-149129.913505173,0.254350432474135
2021-11-18,1,0.8160244962177361,-20896.354951867812,1.1267,5.931956538880895,3996.9,200000,47253.360214522516,-152746.63978547748,0.23626680107261255
2021-11-19,0,-0.014079960549468298,0.0,1.1586,0.0,4294.76,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-20,0,0.18939624574876468,0.0,1.1945,0.0,4412.17,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-21,0,0.9442901707721201,0.0,1.1865,0.0,4258.31,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-22,0,0.8836675105930955,0.0,1.1367,0.0,4085.97,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-23,0,-0.2485315546812947,0.0,1.1502,0.0,4339.44,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-24,0,-0.5296290839546149,0.0,1.1146,0.0,4269.36,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-25,-1,-1.1488342552877187,21646.130946560024,1.1458,-5.481316914056483,4524.85,200000,49604.27367713695,-150395.72632286305,0.24802136838568478
2021-11-26,0,0.5799733229929196,0.0,1.0977,0.0,4041.2,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-11-27,0,0.545274284941547,0.0,1.112,0.0,4095.29,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-11-28,0,-0.5872712836930151,0.0,1.1145,0.0,4294.78,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-11-29,0,-0.6426056318255965,0.0,1.1478,0.0,4444.53,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-11-30,-2,-1.8667813324460685,0.0,1.1253,0.0,4630.26,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-01,-2,-1.558855384762544,0.0,1.1267,0.0,4582.95,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-02,-2,-1.4057710123086442,0.0,1.1161,0.0,4511.21,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-03,0,-0.8069309892636547,0.0,1.0728,0.0,4215.73,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-04,-2,-2.7356610951118223,0.0,0.9048,0.0,4117.25,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-05,-2,-2.8378128352677447,0.0,0.8387,0.0,4196.44,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-06,-2,-2.0872121199840556,0.0,0.8971,0.0,4347.59,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-07,-2,-1.815915372972531,0.0,0.8879,0.0,4306.4,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-08,-2,-1.244607140112108,0.0,0.9639,0.0,4436.91,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-09,-2,-1.3645887511370929,0.0,0.862,0.0,4105.64,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-10,-2,-1.237356281048165,0.0,0.8171,0.0,3897.94,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-11,-2,-1.2113177952839873,0.0,0.8467,0.0,4089.37,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-12,-1,-1.1969532675533143,28422.60668612051,0.8443,-5.81046170099069,4130.0,200000,47994.413650183094,-152005.5863498169,0.23997206825091544
2021-12-13,-2,-1.2148218399893,0.0,0.7585,0.0,3781.93,200000,48410.62589958843,-151589.37410041157,0.2420531294979421
2021-12-14,-2,-1.2157908555699155,0.0,0.7605,0.0,3858.99,200000,48410.62589958843,-151589.37410041157,0.2420531294979421
2021-12-15,-2,-1.2226780154783714,0.0,0.7767,0.0,4019.08,200000,48410.62589958843,-151589.37410041157,0.2420531294979421
2021-12-16,-1,-1.1264581299975824,31620.26512056723,0.7655,-6.115371465116991,3958.11,200000,48410.62589958843,-151589.37410041157,0.2420531294979421
2021-12-17,-1,-0.8353378450665889,31620.26512056723,0.7719,-6.115371465116991,3875.42,200000,48107.31552990954,-151892.68447009046,0.24053657764954772
2021-12-18,-1,-0.8304368256284921,31620.26512056723,0.7824,-6.115371465116991,3959.93,200000,48956.138356192525,-151043.86164380747,0.24478069178096262
2021-12-19,-1,-0.8032040532442033,31620.26512056723,0.7723,-6.115371465116991,3924.14,200000,48417.904533738256,-151582.09546626173,0.24208952266869133
2021-12-20,-1,-1.180015983216183,31620.26512056723,0.7394,-6.115371465116991,3944.73,200000,47503.51330973835,-152496.48669026163,0.23751756654869183
2021-12-21,-1,-0.9694553097584956,31620.26512056723,0.7633,-6.115371465116991,4014.15,200000,48683.76673322833,-151316.23326677165,0.2434188336661417
2021-12-22,-1,-0.5789669750429687,31620.26512056723,0.7796,-6.115371465116991,3979.51,200000,48987.34058714192,-151012.65941285808,0.24493670293570957
2021-12-23,0,0.06930043333723168,0.0,0.8317,0.0,4111.41,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-24,0,-0.02961196460430235,0.0,0.8114,0.0,4046.36,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-25,0,0.10788210195233841,0.0,0.8256,0.0,4094.83,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-26,0,0.43246748333846,0.0,0.8283,0.0,4063.56,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-27,0,0.5878846722658144,0.0,0.8271,0.0,4037.23,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-28,0,0.12601718213167568,0.0,0.7607,0.0,3792.75,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-29,0,0.6573359314769254,0.0,0.7375,0.0,3630.19,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-30,0,0.897106894360401,0.0,0.7561,0.0,3709.27,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2021-12-31,0,0.8797908359713691,0.0,0.7476,0.0,3676.23,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-01,2,1.771648359620277,0.0,0.7853,0.0,3765.54,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-02,2,2.5428689956580754,0.0,0.8297,0.0,3828.27,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-03,2,2.7411285854328393,0.0,0.8468,0.0,3765.89,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-04,2,1.2943336900732674,0.0,0.8091,0.0,3785.11,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-05,0,0.8601944020753745,0.0,0.7462,0.0,3540.63,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-06,2,1.433586179827279,0.0,0.7404,0.0,3406.81,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-07,2,2.8470732553057045,0.0,0.771,0.0,3199.24,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-08,2,1.9619685976508532,0.0,0.7231,0.0,3080.95,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-09,2,1.5262216483465407,0.0,0.728,0.0,3151.97,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-10,0,0.9027284243631515,0.0,0.6897,0.0,3082.68,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-11,0,0.3503837447327858,0.0,0.7047,0.0,3239.72,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-12,0,0.24301596553503044,0.0,0.7311,0.0,3371.26,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-13,0,0.12717692138826445,0.0,0.7006,0.0,3240.61,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-14,0,0.06597368373255838,0.0,0.715,0.0,3307.42,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-15,0,0.6719666941769188,0.0,0.7446,0.0,3326.04,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-16,2,1.6842648238454312,0.0,0.7957,0.0,3346.88,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-17,1,1.0323049539794893,-31834.31069402408,0.7422,7.361325431307478,3209.67,200000,47254.85079420934,-152745.14920579066,0.23627425397104673
2022-01-18,1,0.5445674160618181,-31834.31069402408,0.716,7.361325431307478,3159.85,200000,46054.05062103817,-153945.9493789618,0.2302702531051909
2022-01-19,1,0.28087029295419136,-31834.31069402408,0.6927,7.361325431307478,3084.02,200000,44754.10187441137,-155245.89812558863,0.2237705093720569
2022-01-20,0,0.055907484766494424,0.0,0.6703,0.0,3001.48,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-21,0,0.3985954471333218,0.0,0.5831,0.0,2568.15,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-22,2,3.7561739637332723,0.0,0.7062,0.0,2412.18,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-23,2,1.9166348434947715,0.0,0.6777,0.0,2539.01,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-24,2,1.2303396735164962,0.0,0.6252,0.0,2439.29,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-25,0,0.6961909387859024,0.0,0.6079,0.0,2458.83,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-26,0,0.673086270473098,0.0,0.6114,0.0,2462.99,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-27,0,0.6837902137956798,0.0,0.6036,0.0,2424.25,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-28,0,0.20330262236088362,0.0,0.6103,0.0,2544.99,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-29,0,0.18404198912470907,0.0,0.624,0.0,2601.43,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-30,0,0.6651553943603273,0.0,0.6522,0.0,2601.68,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
2022-01-31,0,-0.1342227988661713,0.0,0.634,0.0,2686.94,200000,46498.518196852936,-153501.48180314706,0.23249259098426467
