date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2021-10-04,-1,-1.1392181905958558,837.6893102436674,116.8,-369.49437853648163,264.8,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-10-05,-1,-0.6449943734444188,837.6893102436674,123.1,-369.49437853648163,270.8,200000,203178.63179867467,3178.6317986746726,1.0158931589933733
2021-10-06,-1,-1.0873440903749372,837.6893102436674,125.4,-369.49437853648163,286.5,200000,210906.37895525788,10906.378955257882,1.0545318947762894
2021-10-07,-1,-0.5696137882541172,837.6893102436674,125.3,-369.49437853648163,277.8,200000,207608.00893096614,7608.008930966142,1.0380400446548308
2021-10-08,-1,-0.7334970237519604,837.6893102436674,123.4,-369.49437853648163,277.9,200000,206053.3486793568,6053.348679356801,1.030266743396784
2021-10-09,0,-0.12188965123088348,0.0,127.6,0.0,278.4,200000,191662.3018703852,-8337.698129614786,0.9583115093519261
2021-10-10,0,-0.6950656802896698,0.0,119.5,0.0,270.0,200000,191662.3018703852,-8337.698129614786,0.9583115093519261
2021-10-11,-1,-1.146985320208939,800.5944104861537,119.7,-346.33592676253204,276.7,200000,191662.3018703852,-8337.698129614786,0.9583115093519261
2021-10-12,-2,-1.7551216094198447,0.0,116.3,0.0,277.2,200000,194557.4908294194,-5442.509170580597,0.972787454147097
2021-10-13,0,-0.8208983208513679,0.0,119.4,0.0,274.3,200000,194557.4908294194,-5442.509170580597,0.972787454147097
2021-10-14,0,0.7486904044691481,0.0,121.8,0.0,266.8,200000,194557.4908294194,-5442.509170580597,0.972787454147097
2021-10-15,1,1.1284632370812624,-770.8299953622005,126.2,354.9023911518048,274.1,200000,194557.4908294194,-5442.509170580597,0.972787454147097
2021-10-16,2,2.01147745027957,0.0,126.1,0.0,268.0,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-17,2,3.5228398808140824,0.0,137.7,0.0,261.1,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-18,2,3.009532823073293,0.0,140.7,0.0,256.5,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-19,2,2.635998222823611,0.0,144.1,0.0,255.0,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-20,2,2.3365297197751236,0.0,149.9,0.0,260.0,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-21,2,1.8932513865423204,0.0,155.0,0.0,271.0,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-22,2,2.2646826567513823,0.0,165.0,0.0,266.3,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-23,2,2.227284825275271,0.0,173.6,0.0,267.3,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-24,2,1.3329087856746837,0.0,173.0,0.0,289.3,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-25,1,1.1452801151382301,-578.0285491355356,170.1,343.06579277025327,286.6,200000,196645.3124159092,-3354.6875840908033,0.983226562079546
2021-10-26,1,0.817896752870955,-578.0285491355356,161.1,343.06579277025327,279.9,200000,189144.51466212867,-10855.48533787133,0.9457225733106434
2021-10-27,1,0.7374587720956582,-578.0285491355356,147.1,343.06579277025327,255.6,200000,172715.61620991403,-27284.383790085965,0.8635780810495701
2021-10-28,1,0.9069679712241839,-578.0285491355356,159.0,343.06579277025327,267.2,200000,183573.71914076182,-16426.280859238177,0.9178685957038091
2021-10-29,1,0.9367066929873108,-578.0285491355356,162.6,343.06579277025327,269.0,200000,186272.14034463622,-13727.859655363776,0.9313607017231811
2021-10-30,1,0.5585680066441615,-578.0285491355356,153.3,343.06579277025327,263.3,200000,178940.9998188853,-21059.00018111471,0.8947049990944265
2021-10-31,1,0.8365850658080246,-578.0285491355356,167.0,343.06579277025327,274.9,200000,190839.55413817707,-9160.445861822926,0.9541977706908854
2021-11-01,1,1.0497065392853755,-578.0285491355356,169.7,343.06579277025327,271.1,200000,191096.58120831606,-8903.418791683944,0.9554829060415803
2021-11-02,1,0.9751896827274713,-578.0285491355356,171.8,343.06579277025327,275.0,200000,193648.3977533047,-6351.6022466953145,0.9682419887665235
2021-11-03,1,1.0648785611386093,-578.0285491355356,168.3,343.06579277025327,266.1,200000,188572.01227567505,-11427.98772432495,0.9428600613783753
2021-11-04,1,0.9544822469756253,-578.0285491355356,163.7,343.06579277025327,260.7,200000,184060.5256686922,-15939.474331307807,0.920302628343461
2021-11-05,2,1.2973201331361357,0.0,162.8,0.0,255.0,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-06,0,0.4623518415454866,0.0,159.6,0.0,259.9,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-07,0,0.42072478094077936,0.0,164.1,0.0,266.8,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-08,0,0.5889796928936316,0.0,170.8,0.0,275.0,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-09,2,2.728616520646588,0.0,200.1,0.0,289.4,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-10,2,1.835274173453204,0.0,179.8,0.0,267.1,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-11,2,3.234136342287459,0.0,204.5,0.0,263.8,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-12,2,2.5149586495926304,0.0,202.1,0.0,260.7,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-13,2,1.5881364873688355,0.0,199.1,0.0,270.7,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-14,2,1.387480235131625,0.0,201.8,0.0,275.0,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-15,1,1.187159382689747,-519.8633837819943,195.5,379.0872492703465,268.1,200000,203266.5830587598,3266.583058759803,1.016332915293799
2021-11-16,1,0.472615709472657,-519.8633837819943,165.7,379.0872492703465,240.7,200000,177387.66359204886,-22612.336407951138,0.8869383179602444
2021-11-17,0,-0.057609151313094124,0.0,159.3,0.0,241.6,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-18,0,-0.18534268495432019,0.0,148.2,0.0,226.4,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-19,0,-0.057028362612821897,0.0,158.8,0.0,238.3,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-20,0,0.9338935777972414,0.0,179.3,0.0,247.2,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-21,2,3.0314449972104223,0.0,229.4,0.0,250.5,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-22,2,2.1867289722660175,0.0,206.0,0.0,231.7,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-23,2,2.1171873728419497,0.0,218.7,0.0,237.4,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-24,2,2.7068762844699448,0.0,260.8,0.0,243.9,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-25,2,2.7070031146948024,0.0,294.5,0.0,248.2,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-26,2,1.7833261443002366,0.0,246.6,0.0,226.9,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-27,2,1.4813767554500465,0.0,243.5,0.0,228.1,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-28,1,1.0320039807319183,-403.1785668978354,241.2,406.7196584515178,239.1,200000,194493.3406715158,-5506.659328484209,0.9724667033575789
2021-11-29,1,1.12785253481742,-403.1785668978354,246.7,406.7196584515178,235.8,200000,195368.6479165639,-4631.352083436097,0.9768432395828195
2021-11-30,1,0.36781613694030924,-403.1785668978354,220.2,406.7196584515178,238.0,200000,185579.19914236458,-14420.800857635419,0.9278959957118229
2021-12-01,1,0.7188638144121219,-403.1785668978354,229.8,406.7196584515178,230.6,200000,186439.9879120426,-13560.01208795741,0.932199939560213
2021-12-02,1,0.34712775092539283,-403.1785668978354,225.4,406.7196584515178,239.5,200000,188285.8071779106,-11714.19282208939,0.9414290358895531
2021-12-03,0,0.18857444379701255,0.0,206.2,0.0,223.4,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-04,0,0.09654100919746376,0.0,187.6,0.0,204.7,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-05,0,-0.016816439360594827,0.0,182.6,0.0,201.3,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-06,0,-0.17255728315272695,0.0,179.8,0.0,201.0,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-07,0,-0.6469256778669723,0.0,174.1,0.0,207.0,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-08,0,-0.7108172680421273,0.0,178.8,0.0,209.7,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-09,0,-0.7746239462011913,0.0,164.1,0.0,189.1,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-10,-2,-1.2178742655990369,0.0,159.4,0.0,189.9,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-11,-1,-1.0707258360880898,554.8650905162815,168.3,-469.97380339149566,198.7,200000,186767.58946778037,-13232.410532219626,0.9338379473389019
2021-12-12,-1,-0.9388942252091967,554.8650905162815,169.6,-469.97380339149566,197.9,200000,187112.93504273833,-12887.064957261668,0.9355646752136917
2021-12-13,-2,-1.3405461870876234,0.0,147.9,0.0,183.8,200000,191084.22764377925,-8915.772356220754,0.9554211382188962
2021-12-14,-1,-1.1507956820669556,630.2250252103537,151.6,-511.74137022972485,186.7,200000,191084.22764377925,-8915.772356220754,0.9554211382188962
2021-12-15,-1,-0.77293253191503,630.2250252103537,159.5,-511.74137022972485,188.1,200000,196779.44326126267,-3220.5567387373303,0.9838972163063133
2021-12-16,-1,-1.1078911546923202,630.2250252103537,152.3,-511.74137022972485,187.1,200000,191730.0817095184,-8269.918290481612,0.958650408547592
2021-12-17,-1,-0.9115712702948024,630.2250252103537,149.9,-511.74137022972485,181.6,200000,187402.96411275008,-12597.03588724992,0.9370148205637504
2021-12-18,0,-0.18541158918575112,0.0,157.6,0.0,181.2,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-19,0,-0.28919164638044403,0.0,157.8,0.0,184.0,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-20,0,-0.7770249609459869,0.0,156.7,0.0,189.0,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-21,0,-0.06561185153169521,0.0,162.2,0.0,189.1,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-22,0,0.3483115250345048,0.0,165.5,0.0,190.6,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-23,-2,-1.6084430317009129,0.0,167.6,0.0,209.8,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-24,-2,-1.2709004198206455,0.0,165.0,0.0,204.3,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-25,-2,-1.3682026468534718,0.0,169.5,0.0,211.1,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-26,-2,-2.2341936849252355,0.0,167.5,0.0,217.1,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-27,-2,-1.977282529926961,0.0,169.5,0.0,220.7,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-28,-2,-2.6736885201808964,0.0,149.7,0.0,208.8,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-29,-2,-2.6649422901220867,0.0,146.6,0.0,214.7,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-30,-2,-2.1816110967538846,0.0,153.7,0.0,225.4,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2021-12-31,-2,-2.318168721412134,0.0,146.5,0.0,228.7,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2022-01-01,-2,-2.328683051192538,0.0,150.3,0.0,250.1,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2022-01-02,-2,-1.6166698351980036,0.0,153.0,0.0,239.7,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2022-01-03,-2,-1.3195399919635724,0.0,150.5,0.0,231.5,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2022-01-04,-1,-1.0579604641660671,626.233197407514,147.3,-415.32710480921577,222.1,200000,184488.29995625364,-15511.700043746358,0.9224414997812682
2022-01-05,-1,-0.9663656192598242,626.233197407514,136.8,-415.32710480921577,206.5,200000,171433.748548451,-28566.251451549004,0.857168742742255
2022-01-06,-1,-0.775858520379688,626.233197407514,137.4,-415.32710480921577,204.4,200000,170937.30154679614,-29062.698453203862,0.8546865077339807
2022-01-07,-1,-0.20497332913915087,626.233197407514,139.6,-415.32710480921577,194.7,200000,168286.34166444326,-31713.65833555674,0.8414317083222163
2022-01-08,0,0.6229751214294403,0.0,143.6,0.0,183.9,200000,170939.86738294942,-29060.132617050578,0.8546993369147471
2022-01-09,0,0.35583732528717904,0.0,144.1,0.0,191.0,200000,170939.86738294942,-29060.132617050578,0.8546993369147471
2022-01-10,0,0.7194922846817826,0.0,141.3,0.0,182.4,200000,170939.86738294942,-29060.132617050578,0.8546993369147471
2022-01-11,0,0.26060110317355983,0.0,141.3,0.0,192.9,200000,170939.86738294942,-29060.132617050578,0.8546993369147471
2022-01-12,0,0.22263015336166614,0.0,144.5,0.0,199.1,200000,170939.86738294942,-29060.132617050578,0.8546993369147471
2022-01-13,-1,-1.0801207843734508,596.4405700730963,143.3,-382.24478395113914,223.6,200000,170939.86738294942,-29060.132617050578,0.8546993369147471
2022-01-14,-2,-1.3325261167979052,0.0,142.4,0.0,229.8,200000,173846.58155651228,-26153.418443487724,0.8692329077825613
2022-01-15,0,-0.4846718162710278,0.0,144.4,0.0,217.7,200000,173846.58155651228,-26153.418443487724,0.8692329077825613
2022-01-16,-1,-1.0087836321960284,615.6040423389245,141.2,-387.8772457753509,224.1,200000,173846.58155651228,-26153.418443487724,0.8692329077825613
2022-01-17,-1,-0.601053776709938,615.6040423389245,138.9,-387.8772457753509,214.4,200000,168668.28297511186,-31331.717024888145,0.8433414148755592
2022-01-18,-1,-0.5997154181549577,615.6040423389245,131.8,-387.8772457753509,204.1,200000,160302.35864301937,-39697.64135698063,0.8015117932150968
2022-01-19,-1,-0.918051538622703,615.6040423389245,125.9,-387.8772457753509,201.4,200000,155623.02622962627,-44376.973770373734,0.7781151311481314
2022-01-20,-1,-0.8126698618845304,615.6040423389245,118.8,-387.8772457753509,188.6,200000,146287.40878309542,-53712.59121690458,0.7314370439154771
2022-01-21,-2,-1.4986163267792574,0.0,102.3,0.0,173.0,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-22,0,-0.9190428548801708,0.0,94.6,0.0,152.2,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-23,0,-0.8865118665270427,0.0,97.5,0.0,157.0,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-24,0,-0.46767633970359573,0.0,94.4,0.0,146.7,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-25,0,-0.771381813226399,0.0,90.3,0.0,144.8,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-26,0,-0.9926914917931592,0.0,89.8,0.0,148.2,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-27,0,-0.7893271985697905,0.0,88.7,0.0,144.7,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-28,0,-0.74456905022248,0.0,91.2,0.0,149.0,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-29,0,-0.389565258068241,0.0,96.3,0.0,153.7,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-30,0,-0.22614665384098942,0.0,93.1,0.0,147.9,200000,177973.051544376,-22026.94845562399,0.8898652577218801
2022-01-31,0,0.34740796479136227,0.0,94.5,0.0,147.1,200000,177973.051544376,-22026.94845562399,0.8898652577218801
