date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-03-05,2,1.8883084063374236,0.0,0.139971,0.0,37.408,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-06,2,1.6113828681429079,0.0,0.140474,0.0,38.079,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-07,2,1.4916579405950454,0.0,0.146994,0.0,39.279,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-08,2,1.8493263156461317,0.0,0.171611,0.0,40.113,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-09,2,1.700868042594453,0.0,0.184748,0.0,42.587,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-10,2,2.7931930257757416,0.0,0.253021,0.0,40.867,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-11,2,3.1792200216641375,0.0,0.361876,0.0,41.937,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-12,2,2.8194241933157205,0.0,0.394429,0.0,39.895,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-13,2,1.9610560957180927,0.0,0.369683,0.0,42.044,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-14,2,1.9011451777249406,0.0,0.374202,0.0,39.616,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-15,2,1.5058993720623652,0.0,0.344795,0.0,38.597,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-16,2,1.2609718952170557,0.0,0.35307,0.0,40.793,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-17,0,0.7519708373607231,0.0,0.346803,0.0,46.428,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-18,0,0.8825595972329903,0.0,0.352472,0.0,43.643,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-19,0,0.6866239939530361,0.0,0.341767,0.0,44.023,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-20,0,0.4671109621105262,0.0,0.317905,0.0,43.08,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-21,0,0.5801719572708552,0.0,0.332983,0.0,42.421,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-22,1,1.0153908932555695,-455172.86911175755,0.371675,4157.17842799146,40.695,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-23,2,1.825811183853881,0.0,0.476938,0.0,41.081,200000,384660.9431023312,184660.9431023312,1.923304715511656
2021-03-24,1,1.038902462009093,-489528.77670580137,0.392889,4865.553683401188,39.529,200000,384660.9431023312,184660.9431023312,1.923304715511656
2021-03-25,2,1.288564824039273,0.0,0.417473,0.0,38.632,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-03-26,0,0.8670261223510072,0.0,0.416534,0.0,41.652,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-03-27,0,0.6376956670710772,0.0,0.396588,0.0,41.106,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-03-28,0,0.15355233648228844,0.0,0.399384,0.0,44.763,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-03-29,0,0.10278118623151494,0.0,0.41121,0.0,45.499,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-03-30,0,0.08313398376682754,0.0,0.411099,0.0,44.947,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-03-31,0,-0.763044960174851,0.0,0.416252,0.0,50.778,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-04-01,0,-0.90446954264316,0.0,0.415404,0.0,52.326,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-04-02,0,-0.5520639251352909,0.0,0.439453,0.0,52.958,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-04-03,0,-0.9364728208268839,0.0,0.393855,0.0,50.709,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-04-04,-1,-1.0594303092150394,488822.05416323664,0.410231,-3674.9310041130857,54.567,200000,401059.9202028775,201059.9202028775,2.0052996010143875
2021-04-05,-2,-1.760244167285457,0.0,0.376921,0.0,59.068,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-06,-2,-2.0969575165094065,0.0,0.347919,0.0,63.036,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-07,-2,-1.564327221760291,0.0,0.359988,0.0,59.778,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-08,-2,-1.4221312186798725,0.0,0.382227,0.0,63.351,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-09,-2,-1.255723134585338,0.0,0.375167,0.0,60.801,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-10,-2,-1.3131460551076832,0.0,0.361716,0.0,61.685,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-11,-2,-1.333425861202443,0.0,0.354218,0.0,63.922,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-12,-2,-1.2580306108433272,0.0,0.357912,0.0,64.65,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-13,-2,-1.2670121018551606,0.0,0.352329,0.0,66.587,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-14,-2,-1.43254786548348,0.0,0.334358,0.0,69.12,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-15,-2,-1.314841214164346,0.0,0.363338,0.0,74.829,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-16,-2,-1.4419121006909335,0.0,0.387414,0.0,86.833,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-17,-2,-1.6811626823715318,0.0,0.355571,0.0,93.96,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-18,-2,-2.0872731267463895,0.0,0.318046,0.0,119.841,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-19,-2,-1.8388765462145389,0.0,0.300044,0.0,109.129,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-20,-2,-1.5842276813033356,0.0,0.31082,0.0,108.138,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-21,-2,-1.37388915229861,0.0,0.290039,0.0,96.846,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-22,-2,-1.3936748800744772,0.0,0.250976,0.0,89.828,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-23,-1,-1.1283013348758453,818648.0137293733,0.265,-2519.765420440949,86.096,200000,433883.4472765679,233883.44727656792,2.1694172363828397
2021-04-24,-1,-1.1067852446399116,818648.0137293733,0.238531,-2519.765420440949,79.544,200000,395705.149966436,195705.14996643597,1.9785257498321798
2021-04-25,-1,-0.7724704530652782,818648.0137293733,0.26626,-2519.765420440949,79.596,200000,418536.46854100074,218536.46854100074,2.092682342705004
2021-04-26,-1,-0.6915665157489933,818648.0137293733,0.3023,-2519.765420440949,90.206,200000,474775.2540666858,274775.2540666858,2.373876270333429
2021-04-27,-1,-0.569040368496155,818648.0137293733,0.32129,-2519.765420440949,94.117,200000,500176.1824067512,300176.1824067512,2.500880912033756
2021-04-28,-1,-0.48838908882334214,818648.0137293733,0.31404,-2519.765420440949,91.795,200000,488390.08900094935,288390.08900094935,2.4419504450047467
2021-04-29,0,-0.11395267486964673,0.0,0.33615,0.0,89.448,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-04-30,0,-0.08090755273875466,0.0,0.35815,0.0,96.965,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-01,0,-0.18377448526940046,0.0,0.35872,0.0,102.2,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-02,0,-0.29110171246600125,0.0,0.35685,0.0,106.817,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-03,0,0.0107914022249777,0.0,0.37214,0.0,107.046,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-04,0,0.019064571191722963,0.0,0.32882,0.0,96.468,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-05,0,0.050658683249997484,0.0,0.38419,0.0,114.883,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-06,0,-0.41962052440796627,0.0,0.38257,0.0,122.794,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-07,0,0.6681243259583718,0.0,0.40605,0.0,117.784,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-08,0,0.6141922247389038,0.0,0.40215,0.0,116.473,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-09,0,-0.24933162537848363,0.0,0.3874,0.0,119.599,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-10,0,-0.08367028324188562,0.0,0.34681,0.0,104.943,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-11,0,-0.7907170634052488,0.0,0.36499,0.0,115.724,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-12,-2,-1.5087365427696244,0.0,0.28697,0.0,94.286,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-13,0,0.4945201407293473,0.0,0.33436,0.0,96.686,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-14,0,-0.05597075905737386,0.0,0.34021,0.0,100.862,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-15,0,0.0659572007530515,0.0,0.31496,0.0,92.735,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-16,2,1.6288704403369452,0.0,0.344,0.0,92.911,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-17,2,2.1122928420076734,0.0,0.33172,0.0,85.634,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-18,2,1.4768894853405243,0.0,0.33024,0.0,87.421,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-19,2,2.7169994153983463,0.0,0.23274,0.0,55.124,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-20,2,1.7116877282064464,0.0,0.28624,0.0,71.705,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-21,2,2.4237322063040483,0.0,0.25489,0.0,57.851,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-22,2,3.1578839523285636,0.0,0.27369,0.0,51.385,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-23,2,2.8708491366890323,0.0,0.25157,0.0,43.103,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-24,2,1.694544938752603,0.0,0.27944,0.0,54.04,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-25,2,1.2480034061605243,0.0,0.27915,0.0,56.599,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-26,1,1.0967887668817027,-626480.8749087249,0.30654,3072.663158312328,62.5,200000,384082.894789041,184082.89478904102,1.9204144739452051
2021-05-27,1,1.0598199336381626,-626480.8749087249,0.31268,3072.663158312328,62.947,200000,389302.96779274626,189302.96779274626,1.9465148389637315
2021-05-28,2,1.3882129085670099,0.0,0.29327,0.0,54.421,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-05-29,2,1.556468155678531,0.0,0.28627,0.0,50.092,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-05-30,2,1.5617816211680544,0.0,0.30461,0.0,51.579,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-05-31,2,1.566824866009677,0.0,0.34008,0.0,55.865,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-01,2,1.9778061189958254,0.0,0.36487,0.0,53.951,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-02,2,1.4172677830037743,0.0,0.36738,0.0,57.8,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-03,2,1.8469021794691847,0.0,0.43258,0.0,61.321,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-04,2,2.088941025665441,0.0,0.43143,0.0,56.25,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-05,2,2.028913048045401,0.0,0.44424,0.0,55.635,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-06,2,1.8556003401539383,0.0,0.4597,0.0,56.7,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-07,2,2.3408201047861907,0.0,0.4784,0.0,51.08,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-08,2,2.905116780503039,0.0,0.5775,0.0,48.735,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-09,2,2.1506467980117594,0.0,0.57565,0.0,51.297,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-10,2,1.5932581677669546,0.0,0.53091,0.0,50.561,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-11,2,1.2964198260744826,0.0,0.48342,0.0,47.443,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-12,0,0.7569509546694224,0.0,0.42363,0.0,46.25,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-13,2,1.6439542176561106,0.0,0.57385,0.0,49.201,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-14,1,1.174190770763877,-364050.1819689631,0.55019,3947.901244062359,50.735,200000,400593.5392350076,200593.5392350076,2.002967696175038
2021-06-15,1,0.7104840563783752,-364050.1819689631,0.49849,3947.901244062359,50.139,200000,379419.19568575104,179419.19568575104,1.897095978428755
2021-06-16,1,0.8143515138446182,-364050.1819689631,0.504,3947.901244062359,48.639,200000,375503.26032230654,175503.26032230654,1.8775163016115326
2021-06-17,2,1.2521562989130606,0.0,0.56207,0.0,48.623,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-18,2,1.6307089033870426,0.0,0.5792,0.0,45.422,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-19,2,1.6608155744196031,0.0,0.5873,0.0,44.445,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-20,2,1.501414272915844,0.0,0.58881,0.0,44.679,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-21,2,1.8010021881143967,0.0,0.45868,0.0,32.046,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-22,2,1.9169120628205845,0.0,0.45324,0.0,30.115,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-23,2,1.468347103660552,0.0,0.47999,0.0,33.453,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-24,1,1.1668472126362432,-424654.139940255,0.48658,5907.3763912210325,34.978,200000,413256.42282425857,213256.42282425857,2.066282114121293
2021-06-25,1,0.9490672287225985,-424654.139940255,0.42552,5907.3763912210325,31.229,200000,365180.28694881895,165180.28694881895,1.8259014347440947
2021-06-26,1,0.8612742046645298,-424654.139940255,0.42354,5907.3763912210325,31.167,200000,363973.21441548155,163973.21441548155,1.8198660720774078
2021-06-27,1,0.7332311714257612,-424654.139940255,0.43151,5907.3763912210325,31.961,200000,372048.1647654348,172048.1647654348,1.8602408238271742
2021-06-28,1,0.3708611962901276,-424654.139940255,0.429,5907.3763912210325,33.171,200000,378130.2083075623,178130.20830756228,1.8906510415378115
2021-06-29,0,-0.09551435988031332,0.0,0.42802,0.0,35.148,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-06-30,0,-0.6790492289885004,0.0,0.41198,0.0,36.648,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-01,0,-0.8290667394004235,0.0,0.37767,0.0,34.097,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-02,-2,-1.3739473644184679,0.0,0.36884,0.0,35.438,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-03,-2,-1.2976962460635033,0.0,0.3772,0.0,36.348,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-04,-2,-1.4607468636200354,0.0,0.37538,0.0,37.545,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-05,-2,-1.5522785868359092,0.0,0.35303,0.0,35.916,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-06,-2,-1.6187550136948377,0.0,0.35359,0.0,36.88,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-07,-2,-1.493856132647683,0.0,0.35301,0.0,36.998,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-08,0,-0.5154319301717953,0.0,0.38178,0.0,34.018,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-09,0,-0.9120714105808317,0.0,0.35844,0.0,34.674,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-10,0,-0.9709892193935759,0.0,0.34214,0.0,34.062,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-11,0,-0.8332038227954762,0.0,0.34683,0.0,34.203,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-12,0,-0.9328493392471738,0.0,0.33194,0.0,33.747,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-13,-1,-1.1664036776092623,622104.4201105662,0.31135,-5788.250043374019,33.463,200000,387384.4224028496,187384.4224028496,1.9369221120142481
2021-07-14,-1,-1.1809042451714955,622104.4201105662,0.30023,-5788.250043374019,32.839,200000,376854.7532241547,176854.7532241547,1.8842737661207734
2021-07-15,-1,-1.0545821488103393,622104.4201105662,0.28951,-5788.250043374019,31.406,200000,361891.2315284144,161891.2315284144,1.809456157642072
2021-07-16,-2,-1.2551601194903483,0.0,0.26293,0.0,29.665,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-17,0,-0.8810010460214008,0.0,0.27528,0.0,29.589,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-18,0,-0.1555439333829693,0.0,0.29584,0.0,29.733,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-19,0,-0.7606604697547844,0.0,0.26095,0.0,27.702,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-20,-2,-1.3990274009198116,0.0,0.23041,0.0,25.845,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-21,0,-0.0558262296067781,0.0,0.27142,0.0,27.907,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-22,0,-0.0010608025684085835,0.0,0.2813,0.0,28.93,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-23,0,-0.0634755636774182,0.0,0.28544,0.0,29.568,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-24,2,1.3027653192677788,0.0,0.32065,0.0,30.712,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-25,2,2.529003357016992,0.0,0.35555,0.0,30.759,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-26,0,0.6160512015815349,0.0,0.33305,0.0,32.451,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-27,0,0.24020220865721975,0.0,0.34149,0.0,34.072,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-28,0,-0.3933042020431313,0.0,0.32909,0.0,34.555,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-29,0,-0.438240372245035,0.0,0.33316,0.0,35.231,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-30,-2,-2.2670039868891942,0.0,0.33288,0.0,41.66,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-07-31,-2,-2.568926476458452,0.0,0.3292,0.0,45.81,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-08-01,-2,-1.9770972110022402,0.0,0.31032,0.0,42.102,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-08-02,-2,-1.980639766781662,0.0,0.30342,0.0,43.389,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-08-03,-2,-1.6589184308442702,0.0,0.29418,0.0,41.473,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-08-04,-2,-1.5437572285342687,0.0,0.30479,0.0,43.64,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-08-05,-1,-1.114080517214493,606686.1133844659,0.32597,-4505.740866690992,43.891,200000,395522.94475986867,195522.94475986867,1.9776147237993433
2021-08-06,-2,-1.2328793772884579,0.0,0.3149,0.0,44.473,200000,404861.3012194489,204861.3012194489,2.0243065060972443
2021-08-07,-2,-1.388580053013762,0.0,0.31047,0.0,46.954,200000,404861.3012194489,204861.3012194489,2.0243065060972443
2021-08-08,-2,-1.3946599672365594,0.0,0.28578,0.0,45.051,200000,404861.3012194489,204861.3012194489,2.0243065060972443
2021-08-09,-1,-1.139900969247149,663750.5758073463,0.30498,-4353.25370658103,46.501,200000,404861.3012194489,204861.3012194489,2.0243065060972443
2021-08-10,-1,-1.0074022327486154,663750.5758073463,0.3081,-4353.25370658103,46.681,200000,407715.7886831524,207715.7886831524,2.0385789434157617
2021-08-11,-1,-0.686479532096828,663750.5758073463,0.34113,-4353.25370658103,48.741,200000,438607.172837626,238607.172837626,2.19303586418813
2021-08-12,-1,-0.6894552661710355,663750.5758073463,0.3339,-4353.25370658103,48.611,200000,433242.33319268335,233242.33319268335,2.1662116659634165
2021-08-13,-1,-0.9284007167989324,663750.5758073463,0.352,-4353.25370658103,55.424,200000,474914.9361177329,274914.9361177329,2.3745746805886645
2021-08-14,-1,-0.9938967081987723,663750.5758073463,0.34815,-4353.25370658103,55.809,200000,474035.49907790835,274035.49907790835,2.370177495389542
2021-08-15,-2,-1.2485246709856406,0.0,0.34505,0.0,58.913,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-16,0,-0.7872652966656865,0.0,0.35738,0.0,56.34,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-17,0,-0.6935775818731706,0.0,0.332,0.0,51.863,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-18,0,-0.9796429510306284,0.0,0.32373,0.0,51.556,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-19,-2,-1.3153418489412134,0.0,0.3314,0.0,54.334,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-20,-2,-1.4180743734248233,0.0,0.33806,0.0,56.542,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-21,-1,-1.0760904498641835,640668.3867640824,0.33738,-3903.856023812782,55.368,200000,432297.40065293224,232297.40065293224,2.161487003264661
2021-08-22,-1,-1.0093642330597445,640668.3867640824,0.3372,-3903.856023812782,55.495,200000,432677.87005833886,232677.87005833886,2.1633893502916943
2021-08-23,-2,-1.5301424190814352,0.0,0.35075,0.0,60.763,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-24,0,-0.9846054952813773,0.0,0.33145,0.0,55.528,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-25,0,-0.6614343152534047,0.0,0.34281,0.0,56.304,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-26,0,-0.3048408734315732,0.0,0.318,0.0,51.39,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-27,0,-0.5888801663362339,0.0,0.3372,0.0,55.52,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-28,0,-0.6591115494395658,0.0,0.3289,0.0,54.51,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-29,0,-0.5564510468537189,0.0,0.3291,0.0,54.45,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-30,0,0.3028094240656854,0.0,0.3246,0.0,51.58,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-08-31,0,0.7376698429474443,0.0,0.3305,0.0,52.09,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-09-01,0,0.3335585059466002,0.0,0.3418,0.0,55.19,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-09-02,0,0.5329092220345415,0.0,0.3445,0.0,55.41,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-09-03,2,1.688560981379686,0.0,0.3688,0.0,57.27,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-09-04,2,1.6920101800038332,0.0,0.3752,0.0,57.95,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-09-05,-1,-1.1487620490424426,-569080.050627388,0.3908,3380.913405065114,65.78,200000,444792.9675703664,244792.9675703664,2.223964837851832
2021-09-06,0,3.0610708525244386,0.0,0.4413,0.0,63.62,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-07,2,2.120756381418318,0.0,0.3393,0.0,49.84,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-08,2,1.3376321175825925,0.0,0.3258,0.0,49.14,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-09,0,0.940825000517814,0.0,0.3311,0.0,50.62,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-10,0,0.4179400474093509,0.0,0.3077,0.0,48.09,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-11,0,0.14514847490779134,0.0,0.3103,0.0,49.03,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-12,0,-0.40584773609635794,0.0,0.3195,0.0,51.56,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-13,0,-0.6567754935774721,0.0,0.2975,0.0,48.43,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-14,0,-0.8479042579711091,0.0,0.3158,0.0,51.83,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-15,0,-0.4908715001088946,0.0,0.3266,0.0,52.79,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-16,0,-0.31743097896372113,0.0,0.316,0.0,50.62,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-17,0,-0.22588514112825292,0.0,0.3063,0.0,48.77,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-18,0,-0.49181511226259306,0.0,0.3092,0.0,49.65,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-19,0,-0.5898195901795261,0.0,0.2985,0.0,48.16,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-20,0,-0.2624854176584884,0.0,0.2608,0.0,41.57,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-21,2,1.8362792567254698,0.0,0.2572,0.0,37.49,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-22,0,0.6094502330146483,0.0,0.2812,0.0,42.93,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-23,0,0.5874326577850794,0.0,0.2876,0.0,43.9,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-24,1,1.1649423547855435,-764021.7795490515,0.2675,5142.824006778342,39.74,200000,408751.6520587426,208751.6520587426,2.043758260293713
2021-09-25,2,1.221064687456642,0.0,0.2643,0.0,39.01,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-09-26,2,2.1254550215033503,0.0,0.2729,0.0,38.72,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-09-27,2,1.9839709001699757,0.0,0.2646,0.0,37.45,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-09-28,2,1.6495547916969973,0.0,0.2523,0.0,35.93,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-09-29,0,0.9689389668908227,0.0,0.253,0.0,37.08,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-09-30,0,0.4893481583679264,0.0,0.2621,0.0,39.25,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-10-01,1,1.0158199597732345,-702399.8696285266,0.2919,4839.04937324916,42.37,200000,410061.04388913384,210061.04388913384,2.0503052194456695
2021-10-02,2,1.493183969209186,0.0,0.3013,0.0,42.33,200000,416857.1646385719,216857.1646385719,2.0842858231928596
2021-10-03,0,0.13829752141221,0.0,0.2962,0.0,44.47,200000,416857.1646385719,216857.1646385719,2.0842858231928596
2021-10-04,0,0.7198652961246471,0.0,0.2961,0.0,43.01,200000,416857.1646385719,216857.1646385719,2.0842858231928596
2021-10-05,0,-0.2411517214292046,0.0,0.309,0.0,46.81,200000,416857.1646385719,216857.1646385719,2.0842858231928596
2021-10-06,0,-0.5777283227092121,0.0,0.3021,0.0,46.32,200000,416857.1646385719,216857.1646385719,2.0842858231928596
