date,statusList,zscore,LINKUSDT_position,LINKUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-10-03,0,0.8207897223362015,0.0,27.57,0.0,170.5,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-04,0,0.41570555524997077,0.0,26.6,0.0,167.5,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-05,0,0.022676720110504662,0.0,27.23,0.0,173.8,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-06,-2,-1.275374901289019,0.0,26.8,0.0,178.5,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-07,-1,-1.1752165539379789,3747.3344191231195,26.83,-562.9394314953712,178.6,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-08,-1,-1.1091531067911484,3747.3344191231195,26.39,-562.9394314953712,175.9,200000,197913.20132069493,-2086.798679305066,0.9895660066034747
2021-10-09,-1,-0.5555977586607287,3747.3344191231195,27.45,-562.9394314953712,179.9,200000,204137.1335309469,4137.133530946914,1.0206856676547347
2021-10-10,-2,-1.6989158562642335,0.0,25.56,0.0,174.8,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-11,-2,-2.4970387279261086,0.0,25.22,0.0,179.1,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-12,-2,-1.87602552793148,0.0,24.65,0.0,172.6,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-13,-2,-1.4362421899787519,0.0,25.66,0.0,177.6,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-14,0,-0.9363167259047218,0.0,26.72,0.0,181.3,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-15,-2,-1.4835260742583414,0.0,27.01,0.0,189.6,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-16,0,-0.834306093448726,0.0,27.23,0.0,186.0,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-17,-1,-1.0173242641251867,3837.6395968867846,26.54,-554.4417795393318,183.7,200000,203701.9098027505,3701.9098027505097,1.0185095490137526
2021-10-18,-2,-1.6694644908574259,0.0,25.71,0.0,185.6,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-19,-2,-1.6290284194482076,0.0,25.91,0.0,188.8,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-20,-2,-1.920526427438734,0.0,27.49,0.0,207.3,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-21,0,-0.48196384017891597,0.0,28.26,0.0,196.8,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-22,0,0.4478336059662676,0.0,28.67,0.0,191.0,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-23,2,1.8457566359000206,0.0,31.36,0.0,196.3,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-24,2,1.375138139365551,0.0,29.7,0.0,190.4,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-25,2,2.3987577594091998,0.0,32.38,0.0,195.5,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-26,2,1.93884875258666,0.0,32.52,0.0,197.6,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-27,2,1.3930104630905282,0.0,28.88,0.0,179.3,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-28,1,1.087448129662068,-3443.8653535821672,30.19,547.7886987599875,189.8,200000,207940.59004929126,7940.590049291262,1.0397029502464563
2021-10-29,1,0.8708173199547898,-3443.8653535821672,30.96,547.7886987599875,196.7,200000,214372.10839299345,14372.108392993454,1.0718605419649672
2021-10-30,1,0.7271614794857588,-3443.8653535821672,29.79,547.7886987599875,190.2,200000,206782.15938736236,6782.159387362364,1.0339107969368118
2021-10-31,1,0.6246862145468228,-3443.8653535821672,30.0,547.7886987599875,191.9,200000,208436.61189950662,8436.61189950662,1.0421830594975332
2021-11-01,1,0.93191380070017,-3443.8653535821672,31.66,547.7886987599875,197.6,200000,217275.82396938495,17275.823969384946,1.0863791198469248
2021-11-02,1,0.8780982995355111,-3443.8653535821672,32.26,547.7886987599875,200.9,200000,221149.84588744218,21149.845887442178,1.1057492294372109
2021-11-03,0,0.18859738316442626,0.0,31.96,0.0,207.3,200000,204449.9294968319,4449.929496831901,1.0222496474841596
2021-11-04,0,0.015156421173348965,0.0,31.0,0.0,202.6,200000,204449.9294968319,4449.929496831901,1.0222496474841596
2021-11-05,1,1.1766042066292366,-3110.9240641636015,32.86,513.9515573072697,198.9,200000,204449.9294968319,4449.929496831901,1.0222496474841596
2021-11-06,1,0.781401186553081,-3110.9240641636015,32.05,513.9515573072697,197.6,200000,201261.9439803599,1261.943980359909,1.0063097199017996
2021-11-07,1,0.4875509918779451,-3110.9240641636015,32.34,513.9515573072697,202.0,200000,204425.49881111935,4425.4988111193525,1.0221274940555967
2021-11-08,0,-0.7584835600674626,0.0,34.46,0.0,229.0,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-09,-2,-3.2226395155346617,0.0,33.82,0.0,262.0,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-10,-2,-2.4921019042815145,0.0,34.21,0.0,260.4,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-11,-2,-2.04381434574488,0.0,34.69,0.0,262.3,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-12,-2,-1.4737952887652326,0.0,34.26,0.0,251.2,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-13,-2,-1.6212645143487256,0.0,34.0,0.0,257.7,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-14,-2,-2.088349784969593,0.0,33.75,0.0,279.3,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-15,-2,-1.7517860594307328,0.0,32.04,0.0,263.0,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-16,-2,-1.278874783171815,0.0,29.16,0.0,230.2,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-17,-1,-1.128091296756009,3323.465834896245,29.18,-422.38124156042,229.6,200000,193957.46612454485,-6042.5338754551485,0.9697873306227243
2021-11-18,-1,-0.8510985517387998,3323.465834896245,26.55,-422.38124156042,204.2,200000,174488.26744313305,-25511.732556866948,0.8724413372156653
2021-11-19,-1,-0.7855009958988556,3323.465834896245,28.27,-422.38124156042,217.9,200000,185991.25168853236,-14008.748311467643,0.9299562584426618
2021-11-20,-1,-0.983039147240397,3323.465834896245,28.36,-422.38124156042,226.8,200000,190049.55666356074,-9950.44333643926,0.9502477833178037
2021-11-21,-1,-0.5242194486996884,3323.465834896245,28.98,-422.38124156042,221.1,200000,189702.53240430204,-10297.467595697963,0.9485126620215102
2021-11-22,-1,-0.6497007669109216,3323.465834896245,26.77,-422.38124156042,209.1,200000,177289.0980104563,-22710.901989543694,0.8864454900522816
2021-11-23,-1,-0.8024496160685319,3323.465834896245,26.94,-422.38124156042,216.2,200000,180852.99401746763,-19147.00598253237,0.9042649700873382
2021-11-24,-1,-0.9915713761519959,3323.465834896245,25.58,-422.38124156042,212.2,200000,174643.55551576708,-25356.444484232925,0.8732177775788353
2021-11-25,-1,-1.105409959436036,3323.465834896245,26.41,-422.38124156042,222.9,200000,181921.51144342744,-18078.488556572556,0.9096075572171373
2021-11-26,-1,-0.7496001856132929,3323.465834896245,23.96,-422.38124156042,195.7,200000,162290.2503774882,-37709.749622511794,0.811451251887441
2021-11-27,-1,-0.6436016015660709,3323.465834896245,24.1,-422.38124156042,195.1,200000,162502.10684943743,-37497.893150562566,0.8125105342471872
2021-11-28,-1,-0.5578786968999385,3323.465834896245,24.76,-422.38124156042,199.5,200000,166554.07176333482,-33445.928236665175,0.8327703588166742
2021-11-29,-1,-0.9866828607357224,3323.465834896245,24.99,-422.38124156042,205.5,200000,169852.75635472347,-30147.243645276525,0.8492637817736174
2021-11-30,-1,-0.8559159414937422,3323.465834896245,25.31,-422.38124156042,207.8,200000,171887.74227747924,-28112.257722520764,0.8594387113873962
2021-12-01,-1,-0.8784369981965682,3323.465834896245,25.32,-422.38124156042,208.8,200000,172343.3581773886,-27656.64182261139,0.8617167908869431
2021-12-02,-1,-0.9889360786700352,3323.465834896245,24.55,-422.38124156042,203.5,200000,167545.66890424828,-32454.331095751724,0.8377283445212413
2021-12-03,0,-0.049610791820933614,0.0,23.31,0.0,188.0,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-04,0,0.6779575669234461,0.0,20.64,0.0,162.7,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-05,0,0.0069800126109655965,0.0,19.48,0.0,156.3,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-06,0,-0.47948103063327074,0.0,19.8,0.0,161.3,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-07,2,1.5752830603150516,0.0,21.09,0.0,161.8,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-08,2,2.914949502905623,0.0,22.91,0.0,165.1,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-09,2,1.719785404999633,0.0,20.25,0.0,151.3,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-10,0,-0.01409029969129146,0.0,18.56,0.0,148.3,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-11,0,0.29053784103845304,0.0,19.97,0.0,158.0,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-12,0,0.6934749943203594,0.0,20.41,0.0,159.0,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-13,0,-0.4034942814901104,0.0,17.78,0.0,144.6,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-14,0,-0.5052435897517297,0.0,18.44,0.0,150.4,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-15,0,0.5850915397101166,0.0,19.69,0.0,153.6,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-16,0,0.0666491473295949,0.0,18.76,0.0,148.9,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-17,0,0.1785445514473391,0.0,18.25,0.0,144.1,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-18,1,1.1360789194748993,-5012.670187473704,19.54,659.1357702774977,148.6,200000,195895.15092647233,-4104.849073527672,0.9794757546323616
2021-12-19,0,-0.6948294621008035,0.0,18.86,0.0,153.2,200000,189454.51065571373,-10545.489344286267,0.9472725532785686
2021-12-20,0,-0.726473382826541,0.0,18.78,0.0,152.6,200000,189454.51065571373,-10545.489344286267,0.9472725532785686
2021-12-21,0,-0.23647927155839588,0.0,19.42,0.0,154.7,200000,189454.51065571373,-10545.489344286267,0.9472725532785686
2021-12-22,0,0.3138189562043842,0.0,19.93,0.0,155.4,200000,189454.51065571373,-10545.489344286267,0.9472725532785686
2021-12-23,2,1.7740745472253543,0.0,22.17,0.0,163.6,200000,189454.51065571373,-10545.489344286267,0.9472725532785686
2021-12-24,1,1.1560958167296942,-4410.0211977587,21.48,587.6380603465067,161.2,200000,189454.51065571373,-10545.489344286267,0.9472725532785686
2021-12-25,2,2.1402174374876966,0.0,22.1,0.0,157.8,200000,194186.69320350222,-5813.306796497782,0.9709334660175111
2021-12-26,2,2.671328502205785,0.0,22.98,0.0,155.7,200000,194186.69320350222,-5813.306796497782,0.9709334660175111
2021-12-27,2,2.1873279705864217,0.0,23.02,0.0,155.9,200000,194186.69320350222,-5813.306796497782,0.9709334660175111
2021-12-28,1,1.1576959254609982,-4766.487314764414,20.37,666.3922210140777,145.7,200000,194186.69320350222,-5813.306796497782,0.9709334660175111
2021-12-29,1,0.6119546237135935,-4766.487314764414,19.74,666.3922210140777,145.5,200000,191050.52775099783,-8949.472249002167,0.9552526387549891
2021-12-30,1,0.4271994270893321,-4766.487314764414,19.93,666.3922210140777,148.0,200000,193622.14089333825,-6377.859106661752,0.9681107044666912
2021-12-31,1,0.21661892548827072,-4766.487314764414,19.51,666.3922210140777,146.3,200000,190487.34944541327,-9512.650554586726,0.9524367472270664
2022-01-01,1,0.7096674980675992,-4766.487314764414,20.76,666.3922210140777,150.8,200000,199444.22358343215,-555.7764165678527,0.9972211179171607
2022-01-02,2,1.4385812526724489,0.0,21.87,0.0,151.2,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-03,2,2.5937899343340214,0.0,23.72,0.0,148.5,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-04,2,2.1402361961838037,0.0,23.42,0.0,146.5,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-05,2,3.067323099110745,0.0,25.24,0.0,135.4,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-06,2,2.4249625328852953,0.0,25.38,0.0,135.9,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-07,2,2.381986223852013,0.0,25.98,0.0,131.4,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-08,2,1.9460779696737023,0.0,25.32,0.0,129.4,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-09,2,2.1364686982100487,0.0,27.54,0.0,130.9,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-10,2,2.118814259049321,0.0,27.98,0.0,126.5,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-11,2,1.317360847661757,0.0,26.59,0.0,131.6,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-12,0,0.7827564019970638,0.0,26.75,0.0,141.9,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-13,0,0.4911351639003711,0.0,24.86,0.0,136.7,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-14,0,0.2917810600604332,0.0,25.72,0.0,144.7,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-15,0,-0.006274765208623466,0.0,25.17,0.0,147.7,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-16,0,0.08252385700106818,0.0,25.5,0.0,146.4,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-17,0,-0.5798687687431522,0.0,23.79,0.0,151.2,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-18,0,-0.4682886394757177,0.0,22.96,0.0,141.5,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-19,0,-0.7144422607912353,0.0,21.55,0.0,136.2,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-20,0,-0.9363118071822932,0.0,20.17,0.0,129.7,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-21,-1,-1.1788331002815209,5673.6873409894215,17.42,-863.1933055024955,114.5,200000,197671.26696007146,-2328.733039928542,0.9883563348003573
2022-01-22,-2,-1.4705280349094276,0.0,15.85,0.0,108.4,200000,201313.47692185963,1313.4769218596339,1.0065673846092982
2022-01-23,-2,-1.3096980010162975,0.0,16.64,0.0,112.3,200000,201313.47692185963,1313.4769218596339,1.0065673846092982
2022-01-24,-2,-1.4697312848839115,0.0,15.58,0.0,109.5,200000,201313.47692185963,1313.4769218596339,1.0065673846092982
2022-01-25,-2,-1.2624000414067067,0.0,15.49,0.0,107.8,200000,201313.47692185963,1313.4769218596339,1.0065673846092982
2022-01-26,-1,-1.182438389662671,6609.10955094746,15.23,-941.5971792416259,106.9,200000,201313.47692185963,1313.4769218596339,1.0065673846092982
2022-01-27,-1,-1.0733212048376972,6609.10955094746,15.22,-941.5971792416259,106.9,200000,201247.38582635016,1247.3858263501606,1.0062369291317508
2022-01-28,-1,-0.7745564778785936,6609.10955094746,16.15,-941.5971792416259,109.4,200000,209747.85065683536,9747.850656835362,1.0487392532841768
2022-01-29,-1,-0.7522838649450277,6609.10955094746,16.23,-941.5971792416259,110.8,200000,211594.8154718494,11594.815471849404,1.057974077359247
2022-01-30,0,0.20102404789153974,0.0,17.77,0.0,108.6,200000,186127.05386716384,-13872.946132836165,0.9306352693358192
2022-01-31,0,-0.0894404984484504,0.0,17.15,0.0,109.5,200000,186127.05386716384,-13872.946132836165,0.9306352693358192
