date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-27,-1,-1.0246882686556638,453.77968943036086,210.69,-36184559.36949615,0.0026422,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-28,-1,-0.9424582106270124,453.77968943036086,196.77,-36184559.36949615,0.0024256,200000,177059.49669586198,-22940.503304138023,0.8852974834793099
2021-03-01,-1,-0.907201217680067,453.77968943036086,224.94,-36184559.36949615,0.002807,200000,203643.26149064107,3643.2614906410745,1.0182163074532053
2021-03-02,-1,-0.833990560658419,453.77968943036086,216.04,-36184559.36949615,0.0026748,200000,194821.02350606344,-5178.976493936556,0.9741051175303173
2021-03-03,-1,-0.7370982252124072,453.77968943036086,222.59,-36184559.36949615,0.0026857,200000,198187.69216895982,-1812.307831040176,0.9909384608447991
2021-03-04,-1,-0.6576118198832044,453.77968943036086,211.18,-36184559.36949615,0.0024918,200000,185993.87985081412,-14006.120149185881,0.9299693992540706
2021-03-05,-1,-0.8924792315767993,453.77968943036086,205.7,-36184559.36949615,0.0030274,200000,202887.61715103788,2887.617151037877,1.0144380857551893
2021-03-06,-1,-0.7713976946438643,453.77968943036086,208.61,-36184559.36949615,0.0029855,200000,202691.98300969834,2691.983009698335,1.0134599150484918
2021-03-07,-1,-0.686878793068084,453.77968943036086,214.79,-36184559.36949615,0.0030384,200000,207410.50468102432,7410.504681024322,1.0370525234051216
2021-03-08,-1,-0.5779893567640416,453.77968943036086,218.23,-36184559.36949615,0.0030073,200000,207846.16701627342,7846.167016273423,1.039230835081367
2021-03-09,-1,-0.35938740584083034,453.77968943036086,244.2,-36184559.36949615,0.0031371,200000,224327.5813569405,24327.5813569405,1.1216379067847024
2021-03-10,-1,-0.34855436937610185,453.77968943036086,234.41,-36184559.36949615,0.0030958,200000,218390.65589545708,18390.65589545708,1.0919532794772855
2021-03-11,-1,-0.3453717833167014,453.77968943036086,235.39,-36184559.36949615,0.0031403,200000,220445.5728830414,20445.5728830414,1.102227864415207
2021-03-12,0,-0.18200521298764497,0.0,224.69,0.0,0.0029625,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-13,-2,-3.2777732114044515,0.0,243.04,0.0,0.004619,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-14,-2,-3.466905519891457,0.0,231.17,0.0,0.0072737,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-15,-2,-2.6196534125119224,0.0,221.42,0.0,0.00708,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-16,-2,-2.083332517892652,0.0,223.59,0.0,0.0068416,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-17,-2,-1.8139735920885167,0.0,229.47,0.0,0.0071676,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-18,-2,-1.6013983309588027,0.0,225.83,0.0,0.0071323,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-19,-2,-1.5745175970430498,0.0,225.72,0.0,0.00815,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-20,-2,-1.3353010751974936,0.0,227.11,0.0,0.0077178,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-21,-2,-1.2713616281513211,0.0,221.01,0.0,0.0080067,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-22,-1,-1.138978262079236,475.4372803634803,206.6,-13237916.72817992,0.00742,200000,196450.68424619004,-3549.315753809962,0.9822534212309502
2021-03-23,-1,-1.0664037852563244,475.4372803634803,206.62,-13237916.72817992,0.0076374,200000,199338.11608850362,-661.8839114963776,0.9966905804425181
2021-03-24,-1,-1.0035145094946836,475.4372803634803,190.75,-13237916.72817992,0.0072311,200000,186414.36088247568,-13585.639117524319,0.9320718044123784
2021-03-25,-1,-0.993073727180915,475.4372803634803,189.1,-13237916.72817992,0.0077737,200000,192812.78298658636,-7187.2170134136395,0.9640639149329318
2021-03-26,-1,-1.0965049197867316,475.4372803634803,203.51,-13237916.72817992,0.0104099,200000,234561.63027545201,34561.630275452015,1.1728081513772601
2021-03-27,-1,-0.9696924453295425,475.4372803634803,201.64,-13237916.72817992,0.0099946,200000,228174.8557439592,28174.855743959197,1.140874278719796
2021-03-28,-1,-0.8743743519296637,475.4372803634803,207.72,-13237916.72817992,0.0101872,200000,233615.1371704166,33615.137170416594,1.1680756858520829
2021-03-29,-1,-0.9952577802828028,475.4372803634803,214.98,-13237916.72817992,0.0129999,200000,274301.10020720714,74301.10020720714,1.3715055010360357
2021-03-30,-1,-1.1909228013618054,475.4372803634803,216.3,-13237916.72817992,0.0181274,200000,342806.09544102947,142806.09544102947,1.7140304772051473
2021-03-31,-1,-1.1166738070566165,475.4372803634803,222.44,-13237916.72817992,0.0167518,200000,327515.202091177,127515.202091177,1.637576010455885
2021-04-01,-2,-1.3459963379120408,0.0,233.44,0.0,0.0173532,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-02,-2,-1.8303453437295214,0.0,243.59,0.0,0.0242549,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-03,-2,-1.6511281823451562,0.0,222.84,0.0,0.0230732,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-04,-2,-1.4409147957556636,0.0,270.78,0.0,0.0272443,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-05,-2,-1.3467576519404354,0.0,273.66,0.0,0.0285997,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-06,0,-0.9376161498841449,0.0,275.99,0.0,0.0227351,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-07,0,-0.8262321149610554,0.0,253.45,0.0,0.0204695,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-08,0,-0.8455467567622481,0.0,267.79,0.0,0.0231061,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-09,0,-0.6216113596556543,0.0,265.1,0.0,0.0209399,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-10,0,-0.22192154807010198,0.0,283.32,0.0,0.0191341,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-11,0,-0.17846141244221864,0.0,286.79,0.0,0.0197457,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-12,0,0.0015729069966896418,0.0,280.48,0.0,0.0187987,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-13,0,0.3299172947574335,0.0,294.31,0.0,0.0187208,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-14,0,0.9797866279078352,0.0,305.36,0.0,0.01757,200000,315184.822085591,115184.82208559097,1.5759241104279549
2021-04-15,1,1.1206788656179714,-482.2289199595945,326.8,8490329.988190303,0.0185614,200000,315184.8220855909,115184.82208559092,1.5759241104279544
2021-04-16,2,1.839646149375996,0.0,378.47,0.0,0.0190209,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-17,2,1.626437796038311,0.0,356.64,0.0,0.0188709,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-18,2,1.437216361344812,0.0,317.23,0.0,0.0170608,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-19,2,1.2961270559028102,0.0,294.09,0.0,0.0157814,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-20,2,1.4391237453812602,0.0,317.15,0.0,0.0160758,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-21,2,1.3011933026216804,0.0,294.62,0.0,0.0149,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-22,2,1.6142441654900166,0.0,275.97,0.0,0.0127212,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-23,1,1.1964000220956736,-640.3327056040108,262.52,13132720.984614566,0.0128001,200000,336200.2837503298,136200.2837503298,1.681001418751649
2021-04-24,1,1.0628670820298258,-640.3327056040108,246.17,13132720.984614566,0.0120997,200000,316532.68623608025,116532.68623608025,1.5826634311804013
2021-04-25,1,1.1860460152947478,-640.3327056040108,247.06,13132720.984614566,0.011748,200000,312483.8043737788,112483.80437377881,1.562419021868894
2021-04-26,1,0.7394937394188495,-640.3327056040108,278.62,13132720.984614566,0.014055,200000,362989.89187414723,162989.89187414723,1.814949459370736
2021-04-27,0,-0.007353719307508584,0.0,292.8,0.0,0.016473,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-04-28,0,0.040692530619363385,0.0,288.78,0.0,0.015843,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-04-29,0,0.10296151297546909,0.0,286.63,0.0,0.015375,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-04-30,0,0.6230017837816216,0.0,319.62,0.0,0.016071,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-01,0,0.5515788209784158,0.0,321.98,0.0,0.016197,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-02,0,0.7611383293896054,0.0,315.17,0.0,0.015528,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-03,2,2.141420781185951,0.0,342.75,0.0,0.01529,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-04,2,3.3336034667090586,0.0,360.62,0.0,0.013525,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-05,2,2.622940778664864,0.0,396.74,0.0,0.014775,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-06,2,2.7243671110611136,0.0,443.11,0.0,0.014982,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-07,2,1.5457797550126995,0.0,404.11,0.0,0.015233,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-08,2,1.6473288965846933,0.0,408.83,0.0,0.01477,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-09,2,1.5802102155239337,0.0,406.96,0.0,0.01442,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-10,2,1.633095804911698,0.0,371.63,0.0,0.012672,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-11,2,2.062495987558475,0.0,426.74,0.0,0.01303,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-12,2,1.9613786729738465,0.0,359.0,0.0,0.010559,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-13,2,1.3547961685022492,0.0,357.29,0.0,0.01125,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-14,1,1.1449904648110771,-414.2130766982405,371.01,12971823.549068473,0.011847,200000,307354.3871716284,107354.38717162842,1.536771935858142
2021-05-15,1,0.9823174593004119,-414.2130766982405,336.28,12971823.549068473,0.010849,200000,280022.88711592817,80022.88711592817,1.4001144355796409
2021-05-16,1,0.4561235755600183,-414.2130766982405,331.6,12971823.549068473,0.011639,200000,288332.1105207445,88332.11052074452,1.4416605526037225
2021-05-17,0,0.05183062894830979,0.0,294.45,0.0,0.010999,200000,286642.34038922115,86642.34038922115,1.4332117019461057
2021-05-18,0,0.1353050249209639,0.0,304.52,0.0,0.011034,200000,286642.34038922115,86642.34038922115,1.4332117019461057
2021-05-19,0,-0.25838922897545974,0.0,189.04,0.0,0.007187,200000,286642.34038922115,86642.34038922115,1.4332117019461057
2021-05-20,0,-0.2808392079991742,0.0,226.94,0.0,0.008513,200000,286642.34038922115,86642.34038922115,1.4332117019461057
2021-05-21,0,-0.9657596242702853,0.0,188.34,0.0,0.007614,200000,286642.34038922115,86642.34038922115,1.4332117019461057
2021-05-22,-1,-1.0105495595255212,803.7752800998854,178.31,-20326360.827486962,0.007051,200000,286642.34038922115,86642.34038922115,1.4332117019461057
2021-05-23,-2,-1.2705726998905715,0.0,149.93,0.0,0.00601,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-24,0,-0.7639588067168807,0.0,201.48,0.0,0.007672,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-25,-2,-2.2663678207055225,0.0,195.0,0.0,0.009328,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-26,-2,-2.1160464765744993,0.0,214.1,0.0,0.010742,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-27,-2,-1.5109214249438627,0.0,205.1,0.0,0.009547,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-28,-2,-1.2812289741444634,0.0,183.22,0.0,0.008392,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-29,-2,-1.208789871876589,0.0,176.53,0.0,0.008174,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-30,-1,-1.1997607843153182,792.8870770545708,181.8,-16704933.43475733,0.008629,200000,288293.74121704197,88293.74121704197,1.4414687060852098
2021-05-31,-1,-0.9181731178033267,792.8870770545708,197.42,-16704933.43475733,0.009011,200000,307059.9219327116,107059.92193271162,1.535299609663558
2021-06-01,-1,-0.7376810693556983,792.8870770545708,191.5,-16704933.43475733,0.008551,200000,294681.7610565602,94681.76105656021,1.473408805282801
2021-06-02,-1,-0.4642133254393438,792.8870770545708,202.42,-16704933.43475733,0.008754,200000,306731.1894252519,106731.18942525191,1.5336559471262596
2021-06-03,-1,-0.5271468246796055,792.8870770545708,210.25,-16704933.43475733,0.009274,200000,321626.060624663,121626.06062466302,1.608130303123315
2021-06-04,-1,-0.5746641932545731,792.8870770545708,191.25,-16704933.43475733,0.008559,200000,294617.1787547747,94617.17875477468,1.4730858937738733
2021-06-05,-1,-0.5702288740224533,792.8870770545708,185.23,-16704933.43475733,0.008355,200000,286436.1921302156,86436.19213021558,1.432180960651078
2021-06-06,-1,-0.7065907034295236,792.8870770545708,185.45,-16704933.43475733,0.008559,200000,290018.43370785814,90018.43370785814,1.4500921685392907
2021-06-07,-1,-0.40664710502197754,792.8870770545708,172.58,-16704933.43475733,0.007787,200000,266917.7684145332,66917.76841453317,1.334588842072666
2021-06-08,-1,-0.9460496675221686,792.8870770545708,166.22,-16704933.43475733,0.007943,200000,264480.9762202882,64480.9762202882,1.322404881101441
2021-06-09,-1,-0.5885588745668463,792.8870770545708,176.76,-16704933.43475733,0.008231,200000,277649.0268416535,77649.02684165351,1.3882451342082676
2021-06-10,-1,-0.3760345627298764,792.8870770545708,170.04,-16704933.43475733,0.007834,200000,265688.96711024817,65688.96711024817,1.3284448355512408
2021-06-11,0,-0.06782277413794081,0.0,165.71,0.0,0.00752,200000,282525.5231077042,82525.52310770418,1.412627615538521
2021-06-12,0,0.19362358371241883,0.0,163.5,0.0,0.007354,200000,282525.5231077042,82525.52310770418,1.412627615538521
2021-06-13,0,-0.9573841536881711,0.0,172.55,0.0,0.008202,200000,282525.5231077042,82525.52310770418,1.412627615538521
2021-06-14,0,-0.4235947688723092,0.0,177.91,0.0,0.008289,200000,282525.5231077042,82525.52310770418,1.412627615538521
2021-06-15,0,-0.906849906176842,0.0,171.94,0.0,0.008067,200000,282525.5231077042,82525.52310770418,1.412627615538521
2021-06-16,-1,-1.040308422526274,858.7401918167301,164.5,-18215701.038536698,0.007755,200000,282525.5231077042,82525.52310770418,1.412627615538521
2021-06-17,-1,-0.7962789724875003,858.7401918167301,163.93,-18215701.038536698,0.007689,200000,280833.80492982524,80833.80492982524,1.4041690246491263
2021-06-18,-1,-0.3966150404149991,858.7401918167301,155.32,-18215701.038536698,0.007206,200000,264641.86827667,64641.86827666999,1.32320934138335
2021-06-19,-1,-0.4954833503929751,858.7401918167301,150.94,-18215701.038536698,0.007011,200000,257328.52453399802,57328.52453399802,1.28664262266999
2021-06-20,-2,-1.8085787057828178,0.0,153.28,0.0,0.007439,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-21,-2,-1.5589367125903781,0.0,123.09,0.0,0.005966,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-22,0,0.5514524611284544,0.0,119.37,0.0,0.005448,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-23,0,-0.06527997118769278,0.0,127.43,0.0,0.005925,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-24,0,0.1467978580154692,0.0,131.43,0.0,0.006093,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-25,0,0.13563696580474874,0.0,119.77,0.0,0.005563,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-26,1,1.1520605471698129,-1151.8839548411772,124.32,25358989.42196833,0.005647,200000,286404.4265317103,86404.42653171031,1.4320221326585516
2021-06-27,0,0.15714584625945174,0.0,127.22,0.0,0.005911,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-06-28,2,1.5984393632446379,0.0,132.23,0.0,0.005948,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-06-29,2,1.9402850668001246,0.0,140.85,0.0,0.006248,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-06-30,2,2.9701537272629914,0.0,145.62,0.0,0.006132,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-07-01,2,2.1841069125124593,0.0,138.16,0.0,0.005876,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-07-02,2,1.435331522157354,0.0,135.35,0.0,0.005883,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-07-03,1,1.1959076558855648,-1019.5595302692532,138.81,23365537.13004376,0.006057,200000,283050.1167933501,83050.11679335008,1.4152505839667504
2021-07-04,1,0.8917222780620024,-1019.5595302692532,140.22,23365537.13004376,0.006169,200000,287104.6358895947,87104.63588959468,1.4355231794479733
2021-07-05,1,0.2922754835445385,-1019.5595302692532,132.52,23365537.13004376,0.005957,200000,274300.53363495215,74300.53363495215,1.3715026681747609
2021-07-06,1,0.3883456702909141,-1019.5595302692532,134.94,23365537.13004376,0.006029,200000,278450.18637156684,78450.18637156684,1.3922509318578342
2021-07-07,1,0.5300839090423656,-1019.5595302692532,135.15,23365537.13004376,0.005991,200000,277776.40346198174,77776.40346198174,1.3888820173099088
2021-07-08,0,-0.12232073407878863,0.0,126.48,0.0,0.00574,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-09,0,-0.04679504763838748,0.0,128.41,0.0,0.005803,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-10,0,0.4189654282961071,0.0,128.42,0.0,0.005689,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-11,0,-0.0850223279908201,0.0,128.44,0.0,0.005761,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-12,0,0.23750610289703422,0.0,126.62,0.0,0.005621,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-13,0,0.4273583658652178,0.0,123.93,0.0,0.005462,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-14,0,-0.015825093617539348,0.0,123.25,0.0,0.005484,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-15,2,1.6043045594849195,0.0,122.87,0.0,0.005239,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-16,0,0.49365973331964447,0.0,114.77,0.0,0.005015,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-17,0,-0.455280190751733,0.0,116.08,0.0,0.005169,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-18,0,-0.11021252183718332,0.0,115.78,0.0,0.005114,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-19,2,4.029352352403626,0.0,137.98,0.0,0.004795,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-20,2,2.6748704007250614,0.0,125.26,0.0,0.004455,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-21,2,2.4708287542940774,0.0,139.02,0.0,0.004785,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-22,2,2.048392597365127,0.0,142.2,0.0,0.004895,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-23,2,1.3559005007828602,0.0,142.76,0.0,0.005155,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-24,1,1.0247320738247325,-986.1800804008593,140.89,26709517.786942918,0.005202,200000,277885.8230553541,77885.82305535412,1.3894291152767706
2021-07-25,1,0.6172879202217174,-986.1800804008593,139.6,26709517.786942918,0.005339,200000,280272.8546884482,80272.85468844819,1.401364273442241
2021-07-26,0,-0.20809939643663705,0.0,142.17,0.0,0.005932,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-07-27,0,-0.5212740691362231,0.0,146.04,0.0,0.006306,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-07-28,0,-0.05310304283989819,0.0,152.63,0.0,0.006218,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-07-29,0,0.5461160123082606,0.0,164.24,0.0,0.006245,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-07-30,0,0.35038908055843676,0.0,165.36,0.0,0.006373,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-07-31,0,0.28189833064835934,0.0,163.77,0.0,0.006315,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-01,0,0.13910025379086796,0.0,160.19,0.0,0.006225,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-02,0,0.1786825727212487,0.0,161.75,0.0,0.006227,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-03,0,-0.11038294942713262,0.0,156.41,0.0,0.006138,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-04,0,-0.22616109498256465,0.0,161.58,0.0,0.006376,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-05,0,-0.3831471016868153,0.0,164.41,0.0,0.006532,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-06,-2,-2.1779614887537506,0.0,167.19,0.0,0.007851,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-07,-2,-1.8850384575209649,0.0,170.34,0.0,0.007848,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-08,-2,-2.269640470200621,0.0,161.62,0.0,0.008157,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-09,-2,-1.5899052624647048,0.0,179.06,0.0,0.008541,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-10,-2,-2.3002206184163434,0.0,175.82,0.0,0.009772,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-11,-2,-2.4981419452772764,0.0,181.49,0.0,0.011505,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-12,-2,-1.9685932614040793,0.0,180.2,0.0,0.010991,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-13,-2,-1.615328638588868,0.0,204.6,0.0,0.012131,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-14,-2,-1.4436549327773682,0.0,199.02,0.0,0.011825,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-15,0,-0.9545154798269355,0.0,215.87,0.0,0.011787,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-16,0,-0.997757893392503,0.0,200.98,0.0,0.011304,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-17,0,-0.6173053355542578,0.0,194.76,0.0,0.010245,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-18,0,-0.1805977107512693,0.0,209.79,0.0,0.010253,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-19,0,-0.11557005450142246,0.0,220.09,0.0,0.010762,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-20,0,-0.007770082232828422,0.0,232.73,0.0,0.011314,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-21,0,0.5058089420948646,0.0,237.27,0.0,0.010777,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-22,0,0.9655932360649869,0.0,255.26,0.0,0.011033,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-23,2,1.398716310721489,0.0,270.58,0.0,0.011176,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-24,2,1.2251324682915032,0.0,248.16,0.0,0.010591,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-25,2,1.5854553156123163,0.0,264.46,0.0,0.010917,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-26,1,1.1656558780518076,-559.3498181253746,232.1,13047748.01878386,0.00995,200000,259650.18557379884,59650.18557379884,1.2982509278689942
2021-08-27,1,0.9795398066643577,-559.3498181253746,242.3,13047748.01878386,0.010566,200000,273392.9664982485,73392.96649824851,1.3669648324912425
2021-08-28,0,0.1797161481661823,0.0,236.4,0.0,0.011382,200000,243371.0146288395,43371.014628839504,1.2168550731441976
2021-08-29,0,0.07039549250604221,0.0,225.3,0.0,0.011022,200000,243371.0146288395,43371.014628839504,1.2168550731441976
2021-08-30,0,0.11649864537932504,0.0,216.6,0.0,0.010465,200000,243371.0146288395,43371.014628839504,1.2168550731441976
2021-08-31,0,0.22214639518588342,0.0,223.7,0.0,0.010549,200000,243371.0146288395,43371.014628839504,1.2168550731441976
2021-09-01,0,0.3310291107209168,0.0,238.9,0.0,0.011023,200000,243371.0146288395,43371.014628839504,1.2168550731441976
2021-09-02,-1,-1.1971254446588269,509.1443820687019,239.0,-9371958.357549272,0.012984,200000,243371.0146288395,43371.014628839504,1.2168550731441976
2021-09-03,-1,-0.5973478777249787,509.1443820687019,247.5,-9371958.357549272,0.012381,200000,242047.45098682126,42047.45098682126,1.2102372549341063
2021-09-04,-1,-0.2078906304919832,509.1443820687019,251.8,-9371958.357549272,0.012047,200000,241106.5377382952,41106.537738295214,1.2055326886914761
2021-09-05,-1,-0.7152823526117826,509.1443820687019,264.4,-9371958.357549272,0.013077,200000,257174.8740606366,57174.87406063659,1.285874370303183
2021-09-06,-1,-0.45441077710283684,509.1443820687019,255.7,-9371958.357549272,0.012305,200000,245510.16608461086,45510.16608461086,1.2275508304230542
2021-09-07,-1,-0.5545101297393084,509.1443820687019,207.3,-9371958.357549272,0.010046,200000,199696.3240627819,-303.6759372180968,0.9984816203139095
2021-09-08,-1,-0.9993143854635582,509.1443820687019,201.7,-9371958.357549272,0.010142,200000,197744.82352552188,-2255.176474478125,0.9887241176276094
2021-09-09,-1,-0.9761003505367323,509.1443820687019,202.5,-9371958.357549272,0.010196,200000,198658.22478248453,-1341.7752175154747,0.9932911239124226
2021-09-10,-1,-0.9240966178755042,509.1443820687019,192.9,-9371958.357549272,0.009741,200000,189506.19766194007,-10493.802338059933,0.9475309883097003
2021-09-11,-1,-0.8550059156321608,509.1443820687019,194.1,-9371958.357549272,0.009819,200000,190848.18367231134,-9151.816327688663,0.9542409183615567
2021-09-12,-1,-0.433955663523511,509.1443820687019,203.5,-9371958.357549272,0.010011,200000,197433.5568684066,-2566.4431315934053,0.987167784342033
2021-09-13,-1,-0.2634799955196514,509.1443820687019,196.6,-9371958.357549272,0.009609,200000,190152.93337239773,-9847.066627602268,0.9507646668619887
2021-09-14,0,0.18849475932796297,0.0,205.7,0.0,0.009865,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-15,0,0.18573010994946443,0.0,209.0,0.0,0.010107,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-16,2,1.3225977014132568,0.0,208.3,0.0,0.009743,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-17,0,0.7221060396520862,0.0,199.3,0.0,0.009506,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-18,0,0.05854485667061078,0.0,199.4,0.0,0.009731,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-19,0,-0.08524349053853224,0.0,192.9,0.0,0.009469,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-20,0,0.7568964406532337,0.0,170.1,0.0,0.008118,200000,231094.3844345311,31094.384434531094,1.1554719221726555
2021-09-21,0,0.46555204153470126,0.0,157.4,0.0,0.007615,200000,231094.3844345311,31094.384434531094,1.1554719221726555
