date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-09-21,2,1.2243965381379425,0.0,0.08826,0.0,0.6031,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-22,0,0.43956271365265387,0.0,0.09876,0.0,0.743,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-23,0,-0.45434106787069267,0.0,0.09923,0.0,0.8443,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-24,0,-0.6306158916173389,0.0,0.09226,0.0,0.8129,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-25,0,-0.9188180729586285,0.0,0.09055,0.0,0.8359,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-26,0,-0.8543159446405615,0.0,0.08769,0.0,0.8114,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-27,0,-0.35882796835033554,0.0,0.08599,0.0,0.7378,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-28,0,-0.03539685737107563,0.0,0.08305,0.0,0.684,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-29,0,0.011059342095009762,0.0,0.08581,0.0,0.6981,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-30,0,0.043392328363488046,0.0,0.08943,0.0,0.7229,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-01,0,-0.44575543053334027,0.0,0.09481,0.0,0.7902,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-02,0,-0.7490663307926511,0.0,0.09338,0.0,0.8018,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-03,0,-0.47092402260167904,0.0,0.09494,0.0,0.7957,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-04,0,0.15595871147597118,0.0,0.09351,0.0,0.7482,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-05,0,0.664770857144402,0.0,0.09618,0.0,0.7402,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-06,2,1.3077084955957174,0.0,0.09549,0.0,0.6967,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-07,0,0.9315383950541054,0.0,0.09547,0.0,0.7133,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-08,0,0.45387257031185474,0.0,0.09771,0.0,0.7563,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-09,0,0.736833577898013,0.0,0.10306,0.0,0.7823,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-10,0,0.17679838095632058,0.0,0.09747,0.0,0.7755,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-11,0,0.8736309744628201,0.0,0.09707,0.0,0.7442,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-12,1,1.0097827229129321,-783905.7910377727,0.09549,103006.96846868985,0.7267,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-10-13,1,1.1464938119199735,-783905.7910377727,0.09793,103006.96846868985,0.7332,200000,152292.60339757247,-47707.39660242753,0.7614630169878623
2021-10-14,1,0.9583901452369831,-783905.7910377727,0.09729,103006.96846868985,0.7326,200000,151729.0995102271,-48270.9004897729,0.7586454975511354
2021-10-15,1,0.6809465361075544,-783905.7910377727,0.09861,103006.96846868985,0.7525,200000,154813.69382692387,-45186.306173076126,0.7740684691346194
2021-10-16,1,0.256900275741357,-783905.7910377727,0.09871,103006.96846868985,0.7676,200000,156447.48962990486,-43552.510370095144,0.7822374481495242
2021-10-17,1,0.9067087044476695,-783905.7910377727,0.0987,103006.96846868985,0.742,200000,153802.67217919603,-46197.32782080397,0.7690133608959802
2021-10-18,1,1.1138870777815435,-783905.7910377727,0.0981,103006.96846868985,0.7274,200000,151828.4269649305,-48171.57303506951,0.7591421348246524
2021-10-19,2,1.8739855540876806,0.0,0.10055,0.0,0.7132,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-20,2,1.4910022524488995,0.0,0.10324,0.0,0.7384,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-21,2,1.2185960117865426,0.0,0.09958,0.0,0.7177,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-22,0,-0.04153636458283522,0.0,0.09982,0.0,0.7578,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-23,0,-0.24472666582991115,0.0,0.10066,0.0,0.7654,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-24,0,0.6030743469374534,0.0,0.09913,0.0,0.7321,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-25,0,-0.4862190796474501,0.0,0.10074,0.0,0.7674,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-26,-2,-1.3757440048029663,0.0,0.10112,0.0,0.7947,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-27,-2,-1.5303473356587773,0.0,0.09064,0.0,0.7204,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-28,0,-0.7678761984794765,0.0,0.09527,0.0,0.7385,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-29,0,0.4390836748598544,0.0,0.0996,0.0,0.7421,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-30,0,0.3523174666752204,0.0,0.10111,0.0,0.7536,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-10-31,0,-0.689645515475336,0.0,0.10152,0.0,0.7807,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-01,-2,-1.2457786241074083,0.0,0.10048,0.0,0.7885,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-02,-2,-1.6025007751756049,0.0,0.10748,0.0,0.8597,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-03,-2,-2.0570707734994076,0.0,0.10587,0.0,0.8741,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-04,-2,-1.3352132571369928,0.0,0.10329,0.0,0.8325,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-05,-2,-2.048639930357705,0.0,0.10346,0.0,0.8747,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-06,-2,-1.73394274882632,0.0,0.10252,0.0,0.8651,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-07,0,-0.4938886456100524,0.0,0.1045,0.0,0.8274,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-08,0,-0.185265863555685,0.0,0.10993,0.0,0.8604,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-09,0,-0.8864529120929453,0.0,0.11436,0.0,0.9286,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-10,0,-0.9004903797520708,0.0,0.10662,0.0,0.8688,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-11,-1,-1.1015847960946163,711775.8438876906,0.10893,-86206.07368766525,0.8994,200000,155067.48534937226,-44932.51465062774,0.7753374267468613
2021-11-12,-1,-0.7240455341401493,711775.8438876906,0.10796,-86206.07368766525,0.8804,200000,152739.14738073555,-47260.85261926445,0.7636957369036778
2021-11-13,0,1.0706761463078562,0.0,0.11255,0.0,0.8587,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-14,2,1.9577036050279604,0.0,0.117,0.0,0.8585,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-15,2,2.240555948959349,0.0,0.1238,0.0,0.8818,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-16,2,2.278117417142861,0.0,0.10934,0.0,0.7591,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-17,2,1.770493094471226,0.0,0.11119,0.0,0.7811,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-18,2,2.0398831965241837,0.0,0.10038,0.0,0.6826,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-19,2,1.549126667275613,0.0,0.10387,0.0,0.7207,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-20,0,-0.34266971732665125,0.0,0.10519,0.0,0.833,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-21,-1,-1.129048809281977,699907.3080682649,0.10643,-82639.37741036768,0.9014,200000,148982.26959541085,-51017.73040458915,0.7449113479770543
2021-11-22,-1,-0.8412201952954154,699907.3080682649,0.10182,-82639.37741036768,0.8449,200000,141086.57208153038,-58913.42791846962,0.7054328604076519
2021-11-23,-1,-0.38728507755997404,699907.3080682649,0.10283,-82639.37741036768,0.8211,200000,139826.66128031258,-60173.338719687425,0.6991333064015629
2021-11-24,-1,-0.5558098092548126,699907.3080682649,0.09785,-82639.37741036768,0.7919,200000,133928.05306574987,-66071.94693425013,0.6696402653287494
2021-11-25,-1,-0.8199697474275708,699907.3080682649,0.10019,-82639.37741036768,0.8262,200000,138400.36681180523,-61599.63318819477,0.6920018340590262
2021-11-26,-1,-0.3456897787498702,699907.3080682649,0.09229,-82639.37741036768,0.7307,200000,124979.03853537583,-75020.96146462417,0.6248951926768791
2021-11-27,-1,-0.5826187257635217,699907.3080682649,0.09335,-82639.37741036768,0.7531,200000,127572.06233592043,-72427.93766407957,0.6378603116796022
2021-11-28,-1,-0.45128542077683803,699907.3080682649,0.09518,-82639.37741036768,0.7613,200000,129530.53560445036,-70469.46439554964,0.6476526780222518
2021-11-29,0,-0.0654221429955147,0.0,0.09655,0.0,0.7488,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-11-30,0,0.2571942678829072,0.0,0.09652,0.0,0.7291,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-12-01,0,-0.25929448404734684,0.0,0.09688,0.0,0.7565,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-12-02,0,0.16980371544378212,0.0,0.0975,0.0,0.7367,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-12-03,0,-0.7826324103504009,0.0,0.09388,0.0,0.76,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-12-04,0,-0.2094671278380328,0.0,0.08696,0.0,0.6781,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-12-05,1,1.0853583782425384,-849659.5398855739,0.08432,118555.83717218535,0.6043,200000,143286.5848063032,-56713.4151936968,0.716432924031516
2021-12-06,2,1.6472082508357004,0.0,0.08729,0.0,0.6039,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-07,2,2.434260126922169,0.0,0.08999,0.0,0.5792,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-08,2,1.8660891477961143,0.0,0.09237,0.0,0.6144,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-09,2,2.677507591123637,0.0,0.08861,0.0,0.5328,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-10,2,2.434464732192422,0.0,0.08771,0.0,0.5095,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-11,2,2.053773820574902,0.0,0.0916,0.0,0.5314,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-12,2,1.4807376361159377,0.0,0.09101,0.0,0.549,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-13,2,1.8290755588802967,0.0,0.08497,0.0,0.4786,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-14,2,1.6642923825212976,0.0,0.08707,0.0,0.4863,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-15,2,1.2731258401530179,0.0,0.08754,0.0,0.5035,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-16,1,1.0203243213621043,-854667.150911943,0.08533,146003.49947410633,0.4995,200000,145857.4959746322,-54142.50402536779,0.729287479873161
2021-12-17,1,0.829354439180997,-854667.150911943,0.07951,146003.49947410633,0.4714,200000,136780.6348211023,-63219.365178897686,0.6839031741055115
2021-12-18,1,0.7441541429604508,-854667.150911943,0.08042,146003.49947410633,0.477,200000,138376.00152548717,-61623.99847451283,0.6918800076274358
2021-12-19,1,0.7778462562698505,-854667.150911943,0.07944,146003.49947410633,0.4648,200000,135757.18502400938,-64242.81497599062,0.6787859251200469
2021-12-20,1,0.36433700283939713,-854667.150911943,0.07759,146003.49947410633,0.4722,200000,135256.47669093066,-64743.52330906934,0.6762823834546533
2021-12-21,0,-1.0422803319221552,0.0,0.07884,0.0,0.5635,200000,130966.48219887092,-69033.51780112908,0.6548324109943546
2021-12-22,0,-0.9511985297416385,0.0,0.07913,0.0,0.5547,200000,130966.48219887092,-69033.51780112908,0.6548324109943546
2021-12-23,-1,-1.021124256395555,791433.9025795922,0.08274,-114181.76303301736,0.5735,200000,130966.48219887092,-69033.51780112908,0.6548324109943546
2021-12-24,-2,-1.3859287785519776,0.0,0.08085,0.0,0.5734,200000,132450.87409844302,-67549.12590155698,0.662254370492215
2021-12-25,-2,-1.2461988362088368,0.0,0.08153,0.0,0.5681,200000,132450.87409844302,-67549.12590155698,0.662254370492215
2021-12-26,-1,-1.0879719619958388,812681.7652377164,0.08149,-118513.66687405425,0.5588,200000,132450.87409844302,-67549.12590155698,0.662254370492215
2021-12-27,-2,-1.2100108102718443,0.0,0.08114,0.0,0.5678,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2021-12-28,0,-0.8153220873356437,0.0,0.07713,0.0,0.52,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2021-12-29,0,-0.4486397862049427,0.0,0.0765,0.0,0.5004,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2021-12-30,0,-0.09402526984599056,0.0,0.07782,0.0,0.495,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2021-12-31,0,-0.5404546209228713,0.0,0.07539,0.0,0.5025,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-01,0,-0.7298324559685481,0.0,0.0766,0.0,0.5231,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-02,-2,-1.290575720136638,0.0,0.07762,0.0,0.5661,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-03,0,-0.7154115477608142,0.0,0.07705,0.0,0.5355,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-04,0,-0.9337983388930828,0.0,0.07592,0.0,0.5413,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-05,-2,-1.9946308468446519,0.0,0.07112,0.0,0.569,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-06,-2,-1.4162495826398342,0.0,0.07106,0.0,0.545,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-07,0,-0.7112299253770947,0.0,0.0682,0.0,0.4951,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-08,0,-0.6371045413580586,0.0,0.06539,0.0,0.4737,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-09,0,-0.034380583383004676,0.0,0.06611,0.0,0.4648,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-10,0,-0.2552889701944076,0.0,0.06342,0.0,0.4508,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-11,0,-0.5597293361861416,0.0,0.06493,0.0,0.4697,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-12,-1,-1.1806969956931377,982970.4357783044,0.06806,-130563.9497639957,0.5124,200000,133801.93571814278,-66198.06428185722,0.6690096785907138
2022-01-13,-1,-0.6937726044281376,982970.4357783044,0.0662,-130563.9497639957,0.4861,200000,128539.77882880205,-71460.22117119795,0.6426988941440103
2022-01-14,-1,-0.9155758253267062,982970.4357783044,0.06765,-130563.9497639957,0.5054,200000,132484.9701911257,-67515.0298088743,0.6624248509556285
2022-01-15,-1,-0.3776247961051379,982970.4357783044,0.06842,-130563.9497639957,0.497,200000,132145.12024865745,-67854.87975134255,0.6607256012432872
2022-01-16,0,0.49835075650838595,0.0,0.06988,0.0,0.4834,200000,128226.57498187039,-71773.42501812961,0.6411328749093519
2022-01-17,2,1.478757871189604,0.0,0.07085,0.0,0.4635,200000,128226.57498187039,-71773.42501812961,0.6411328749093519
2022-01-18,0,0.584562475004512,0.0,0.06846,0.0,0.4722,200000,128226.57498187039,-71773.42501812961,0.6411328749093519
2022-01-19,2,1.3200198092653905,0.0,0.06915,0.0,0.4634,200000,128226.57498187039,-71773.42501812961,0.6411328749093519
2022-01-20,1,1.052240573276446,-946601.0259993385,0.06773,139164.93920324548,0.4607,200000,128226.57498187039,-71773.42501812961,0.6411328749093519
2022-01-21,2,2.572605195889362,0.0,0.06103,0.0,0.3771,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-22,2,2.6193168231973294,0.0,0.0568,0.0,0.3351,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-23,2,1.6536785782721544,0.0,0.05752,0.0,0.3554,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-24,2,1.8955500056856338,0.0,0.05506,0.0,0.3269,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-25,2,1.9381188959710487,0.0,0.05588,0.0,0.3241,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-26,2,1.997278376523181,0.0,0.0562,0.0,0.3163,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-27,2,1.8477795872780751,0.0,0.05649,0.0,0.3138,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-28,2,1.7397701629429057,0.0,0.05757,0.0,0.3154,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-29,2,1.9065091167937465,0.0,0.06034,0.0,0.3159,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-30,2,1.5644633468750542,0.0,0.05863,0.0,0.3107,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
2022-01-31,2,1.2004589478824412,0.0,0.05906,0.0,0.3206,200000,133518.53702506615,-66481.46297493385,0.6675926851253308
