Date,加權指數,報酬指數,台泥,亞泥,統一,台塑,南亞,台化,遠東新,中鋼,正新,和泰車,光寶科,聯電,台達電,鴻海,國巨,台積電,華碩,瑞昱,廣達,研華,南亞科,中華電,聯發科,可成,台灣高鐵,彰銀,華南金,富邦金,國泰金,開發金,玉山金,元大金,兆豐金,台新金,永豐金,中信金,第一金,統一超,大立光,台灣大,日月光投控,遠傳,和碩,中租-KY,上海商銀,合庫金,矽力-KY,台塑化,緯穎,豐泰
2018/3/12,11002.10 ,18850.23 ,25.45,25.34,60.52,88.59,68.64,91.04,22.38,21.41,45.7,289.23,34.31,13.38,121.59,101.03,270.14,228.36,227.61,108.23,50.68,183.97,69.23,96.51,291.96,320.16,20.66,14.19,13.74,45.25,47.56,9.11,14.65,11.35,21.54,11.52,8.53,18.89,16.7,254.95,3746.87,92.09,,63.43,63.96,87.06,,13.95,634.38,102.23,,93.7
2018/3/13,11095.63 ,19010.49 ,25.66,25.21,60.69,88.17,69.06,90.61,22.56,21.55,45.38,291.06,34.11,13.38,122.93,101.99,276.07,232.85,230.53,108.23,50.85,185.22,74.99,96.51,293.81,316.24,20.8,14.27,13.82,45.08,47.04,9.15,14.68,11.35,21.71,11.61,8.83,18.89,16.78,257.12,3832.13,92.09,,63.43,63.87,85.41,,13.99,650.09,103.55,,93.7
2018/3/14,11038.80 ,18913.13 ,25.66,25.25,60.26,87.31,68.64,91.04,22.3,21.55,45.88,290.14,33.29,13.25,122.49,99.96,267.18,231.05,228.45,108.68,51.1,183.55,74.57,96.51,288.74,313.62,20.85,14.27,13.82,45.08,47.04,9.03,14.61,11.31,21.42,11.77,8.87,18.8,16.78,254.08,3751.61,92.09,,63.78,63.21,83.76,,13.95,648.12,103.55,,93.35
2018/3/15,11018.45 ,18878.25 ,25.73,25.21,60,87.31,68.47,90.61,22.3,21.46,45.79,284.65,34.6,13.25,122.49,100.07,275.08,229.26,229.28,111.4,51.02,183.13,75.9,96.51,292.89,314.93,20.8,14.27,13.78,44.73,46.6,9.07,14.53,11.31,21.25,11.77,8.87,18.63,16.7,255.38,3585.81,92.09,,64.3,62.8,84.59,,13.95,667.76,103.11,,92.65
2018/3/16,11027.70 ,18894.10 ,25.73,24.91,60.96,87.31,69.66,93.16,23.16,21.41,45.52,276.87,34.11,13.34,122.04,99.42,280.03,229.26,230.11,110.95,50.93,178.53,78.57,97.39,291.96,315.8,20.94,14.27,13.94,45.16,46.6,9.15,14.5,11.48,21.59,11.73,9.08,18.37,16.78,262.78,3495.81,91.66,,63.87,62.88,88.3,,13.99,642.23,102.23,,91.6
2018/3/19,11046.90 ,18927.00 ,25.69,25,60.26,88.17,69.92,92.73,22.64,21.6,45.33,271.83,34.27,13.38,120.69,99.53,290.57,229.26,231.37,111.4,51.52,176.86,80.91,97.39,307.62,315.8,20.89,14.31,13.94,45.08,46.78,9.07,14.72,11.39,21.54,11.85,9,18.63,16.82,259.3,3514.76,92.09,,64.3,62.39,88.3,,13.99,655.98,102.23,,91.25
2018/3/20,11010.84 ,18865.21 ,25.56,24.91,59.22,89.88,70.34,93.58,22.6,21.46,45.52,273.21,34.11,13.34,118.45,99.21,307.7,227.46,228.45,112.76,51.35,175.61,79.24,96.95,315.45,317.98,20.85,14.23,13.9,45.16,46.43,9.03,14.65,11.35,21.46,11.85,8.91,18.59,16.74,259.73,3367.92,92.09,,64.64,61.89,86.65,,13.91,657.94,101.79,,92.3
2018/3/21,11011.07 ,18865.60 ,25.56,25.04,59.82,91.16,70.34,94,22.6,21.46,44.97,275.95,33.57,13.34,118.9,98.99,321.54,227.01,231.78,113.21,51.52,177.7,82.58,97.84,309.46,319.73,20.85,14.36,13.94,44.99,46.6,8.98,14.72,11.39,21.46,11.89,8.83,18.54,16.74,260.6,3457.92,92.96,,64.73,61.56,88.3,,13.91,653.03,93.41,,91.25
2018/3/22,11005.84 ,18856.65 ,25.69,25.08,59.65,89.02,70.85,94,22.77,21.55,45.11,270.46,33.82,13.38,116.65,99.42,334.05,226.11,231.37,112.76,51.61,177.28,80.32,98.72,309.46,315.8,20.8,14.4,13.94,45.25,46.6,8.98,14.72,11.52,21.5,11.81,8.91,18.59,16.78,256.25,3405.81,93.83,,65.25,61.56,85,,13.95,642.23,102.67,,92.3
2018/3/23,10823.33 ,18543.95 ,25.32,24.65,59.13,89.45,70.09,93.16,22.47,21.23,44.74,271.38,33.08,13.34,114.86,96.85,318.9,220.27,225.53,109.13,50.68,175.19,78.82,97.39,302.1,314.06,20.53,14.23,13.82,43.94,45.55,8.9,14.57,11.43,21.33,11.69,8.7,18.07,16.7,254.95,3221.08,92.96,,64.81,60.73,83.76,,13.87,629.47,103.55,,92.3
2018/3/26,10840.05 ,18572.59 ,25.04,24.44,59.13,88.59,70.34,92.73,22.47,21.19,44.52,269.55,32.88,13.3,113.96,96.64,312.97,218.92,226.78,111.4,50.85,175.19,76.74,98.28,319.6,313.18,20.66,14.15,13.82,44.03,46.08,8.85,14.53,11.43,21.29,11.73,8.79,18.15,16.7,256.69,3315.81,93.83,,65.25,60.73,85,,13.99,623.57,104.43,,91.25
2018/3/27,10986.79 ,18824.00 ,25.42,24.52,59.3,89.88,70.85,93.16,22.6,21.28,44.15,274.58,33.33,13.65,118,97.71,331.42,225.66,228.86,111.85,50.51,175.61,79.57,99.16,315.45,323.65,20.62,14.23,13.94,44.29,46.51,8.98,14.61,11.48,21.5,11.89,8.83,18.24,16.82,258.43,3240.02,94.27,,65.68,60.98,85,,14.03,644.2,105.31,,92.3
2018/3/28,10865.66 ,18616.48 ,25.32,24.31,59.13,88.17,70.34,92.31,22.6,21.14,43.43,271.38,33.17,13.51,115.31,96.53,326.15,220.27,228.86,114.11,50,174.77,75.65,99.61,306.7,317.55,20.53,14.27,13.9,43.94,45.82,8.9,14.65,11.35,21.21,11.73,8.74,18.11,16.82,258.43,3187.92,94.27,,65.76,60.73,85,,14.03,642.23,104.43,,92.65
2018/3/29,10845.92 ,18582.66 ,25.01,24.05,59.39,88.17,69.75,92.31,22.73,20.96,43.02,265.89,33.25,13.43,116.65,96.42,342.62,219.37,226.36,113.66,49.66,174.77,76.99,98.72,304.86,315.37,20.39,14.15,13.86,43.77,45.21,8.85,14.72,11.31,21.21,11.69,8.66,18.03,16.87,254.95,3140.55,94.7,,66.45,59.99,82.52,,13.95,645.18,104.43,,92.65
2018/3/30,10906.22 ,18685.97 ,25.04,24.27,59.56,88.59,70,91.89,22.94,21.23,42.74,269.55,33.21,13.51,116.65,97.92,343.94,221.16,228.86,116.83,49.66,174.77,76.57,100.05,313.15,309.7,20.66,14.27,13.94,43.77,45.29,8.94,14.65,11.31,21.25,11.69,8.74,18.28,16.87,257.56,3154.76,95.13,,67.32,60.49,85,,13.99,638.3,105.31,,93
2018/3/31,10919.49 ,18708.70 ,25.01,24.44,60,89.02,69.57,91.89,22.9,21.19,42.74,270,33.82,13.6,117.1,94.82,343.94,222.51,230.11,117.74,49.92,175.61,76.74,100.05,313.61,310.57,20.48,14.23,13.94,43.85,45.82,8.85,14.68,11.31,21.33,11.65,8.7,18.28,16.91,255.82,3173.71,95.57,,67.49,60.32,85.41,,13.99,630.45,104.43,,91.25
2018/4/2,10888.27 ,18655.21 ,25.08,24.57,60.35,87.74,69.57,91.04,22.81,21.23,42.52,266.8,33.57,13.56,116.65,94.39,331.42,221.61,229.28,113.21,49.83,175.61,76.49,99.61,309.92,311.88,20.48,14.19,13.9,43.77,45.82,8.9,14.65,11.39,21.46,11.61,8.66,18.15,16.87,257.12,3017.39,95.57,,66.8,60.16,85,,13.99,638.3,103.11,,93
2018/4/3,10821.53 ,18540.87 ,25.28,24.18,59.3,87.31,69.32,91.04,23.03,21.1,42.43,266.34,32.92,13.51,114.86,93.42,336.69,219.37,228.86,115.93,49.24,173.1,75.57,99.16,302.1,307.95,20.53,14.1,13.86,43.59,45.38,8.9,14.61,11.35,21.38,11.52,8.62,18.03,16.82,259.3,3017.39,95.13,,66.28,59.5,82.94,,13.95,628.48,102.23,,91.95
2018/4/9,10893.53 ,18664.23 ,25.56,25.21,61.04,89.88,71.11,94.85,23.42,21.51,43.65,270.46,33,13.38,114.41,93.64,350.53,220.27,231.78,116.83,48.99,173.52,73.82,100.93,301.64,311.44,20.57,14.23,13.98,43.94,46.25,8.94,14.72,11.43,21.54,11.52,8.74,18.11,16.82,260.6,2842.13,95.57,,67.49,59.66,82.44,,13.99,620.63,104.87,,92.3
2018/4/10,10927.18 ,18721.88 ,26.14,25.21,61.39,90.3,71.45,95.27,23.55,21.46,43.52,265.43,33.08,13.43,114.41,93.21,359.09,220.71,231.37,117.28,48.74,172.26,76.65,101.38,301.17,317.55,20.62,14.31,14.1,44.55,46.25,9.07,14.87,11.69,21.71,11.69,8.91,18.15,16.91,263.21,3078.97,95.57,,67.84,59.33,85.41,,14.07,628.48,103.55,,93
2018/4/11,10974.02 ,18802.14 ,26.31,25.17,61.48,90.3,71.54,94.43,23.38,21.32,43.65,271.38,33.08,13.51,113.51,93.53,358.43,222.96,231.37,117.74,48.57,172.26,76.07,100.93,312.23,312.31,20.66,14.31,14.06,44.55,46.51,9.03,15.02,11.65,21.59,11.69,8.91,18.54,16.91,261.47,3060.02,95.57,,67.84,59.33,86.65,,14.03,608.84,105.31,,94.4
2018/4/12,10955.29 ,18770.03 ,26.07,24.91,61.56,91.16,72.3,93.58,23.2,21.32,43.43,271.83,33.45,13.56,110.82,93,363.7,220.27,231.78,118.19,47.98,173.1,77.15,100.93,305.32,320.6,20.89,14.31,14.1,44.55,46.51,9.07,15.1,11.69,21.71,11.69,8.91,18.46,16.95,262.34,3126.34,95.13,,67.49,59.08,87.89,,14.03,602.95,105.75,,94.74
2018/4/13,10965.39 ,18787.35 ,26.14,24.95,61.48,91.16,71.71,93.16,23.07,21.19,43.38,270,33.66,13.51,108.13,93.21,368.98,219.82,234.7,119.1,47.38,173.1,77.91,100.49,309.46,316.24,20.89,14.27,14.1,44.73,46.08,9.11,15.06,11.69,21.67,11.65,8.91,18.63,16.91,263.65,3277.92,94.7,,67.58,58.75,86.24,,13.99,605.9,106.19,,93
2018/4/16,10954.55 ,18768.77 ,26.17,25.04,62.26,92.02,71.45,92.73,23.07,21.19,43.56,270,33.82,13.47,109.03,93.85,405.87,218.92,230.53,120,46.54,171.43,76.9,100.05,314.99,322.78,20.85,14.27,14.06,44.2,45.82,8.98,15.13,11.69,21.71,11.65,8.83,18.59,16.87,261.47,3363.18,96,,67.4,58.09,86.65,,13.95,611.79,104.87,,97.19
2018/4/17,10810.45 ,18521.88 ,26,24.95,61.3,90.73,70.26,91.46,22.94,21.05,43.11,270.46,33.53,13.47,107.68,92.67,397.97,213.97,228.03,116.38,45.44,168.5,74.65,100.49,313.15,315.37,21.21,14.27,14.06,43.63,45.03,8.9,15.06,11.6,21.46,11.61,8.74,18.2,16.87,262.34,3391.6,95.13,,67.32,57.02,84.17,,13.91,609.83,103.55,,97.54
2018/4/18,10847.89 ,18586.02 ,26.14,25,61.91,90.73,70.68,91.89,23.29,21.14,42.88,271.83,33.21,13.69,107.68,90.85,437.5,213.97,230.95,115.93,44.93,168.5,77.66,101.38,333.41,317.98,21.03,14.27,14.06,43.68,45.38,8.98,15.1,11.65,21.33,11.61,8.83,18.54,16.87,263.21,3339.5,95.57,,67.4,57.1,84.17,,13.91,596.08,104.43,,95.09
2018/4/19,10971.22 ,18797.34 ,26.69,25.81,63.82,90.3,71.45,92.73,23.55,21.41,43.74,269.55,33.08,13.91,107.68,91.07,428.27,219.82,233.03,120,46.37,170.17,81.66,100.93,332.03,323.65,21.12,14.36,14.14,44.2,46.17,9.11,15.17,11.73,21.8,11.69,8.91,18.72,16.99,265.82,3306.34,95.57,,67.49,57.43,85,,14.03,605.9,104.87,,96.49
2018/4/20,10779.38 ,18468.64 ,26.51,26.02,62.09,91.16,70.77,92.31,23.46,21.37,43.52,274.12,33.37,13.69,106.78,90,409.83,205.88,232.62,115.93,45.61,169.75,77.32,100.49,326.5,303.15,21.08,14.36,14.06,44.03,45.82,9.24,15.29,11.69,21.76,11.69,8.91,18.59,16.99,264.08,3240.02,95.57,,67.06,58.26,86.24,,13.91,618.66,105.31,,96.49
2018/4/23,10697.13 ,18327.73 ,26.62,26.49,61.13,90.3,69.92,91.46,23.51,21.32,43.33,271.83,32.88,13.65,102.74,88.92,450.68,203.63,230.53,120.45,45.7,170.17,77.57,99.61,322.82,292.25,20.76,14.36,14.1,43.85,45.82,9.5,15.13,11.69,21.84,11.77,8.91,18.41,17.07,256.69,3083.71,95.57,,67.32,58.17,85.83,,13.91,608.84,104.87,,94.4
2018/4/24,10579.50 ,18126.19 ,27.95,26.45,61.13,89.02,68.98,90.61,23.25,21.05,43.47,270,31.98,13.47,100.05,86.35,421.03,204.08,232.62,114.12,45.86,170.17,75.15,98.28,314.53,283.96,20.62,14.27,14.06,43.85,45.82,9.5,15.21,11.6,21.93,11.65,8.87,18.37,17.07,256.69,3050.55,94.7,,66.97,57.1,86.24,,13.91,612.77,103.55,,91.6
2018/4/25,10559.97 ,18092.73 ,27.51,26.28,60.52,88.17,68.98,91.04,23.55,21.14,43.06,267.26,32.68,13.6,100.05,86.14,384.79,202.28,234.28,102.79,45.78,169.75,75.74,97.84,310.39,284.83,20.66,14.31,14.1,43.94,45.55,9.41,15.21,11.73,22.01,11.65,8.87,18.46,17.07,256.69,3078.97,94.27,,66.8,56.69,86.24,,13.91,601.97,106.19,,92.3
2018/4/26,10488.58 ,17970.41 ,27.71,26.79,61.56,89.02,69.06,91.89,23.46,21.1,42.74,266.34,32.51,13.78,98.71,86.35,390.72,199.59,233.03,102.34,45.7,168.08,76.57,98.72,297.95,284.83,20.57,14.31,14.14,44.11,46.08,9.41,15.44,11.99,21.97,11.61,8.91,18.33,17.07,254.95,3121.6,94.7,,66.97,56.44,86.24,,13.91,608.84,104.87,,93
2018/4/27,10553.43 ,18081.52 ,27.57,27.18,61.13,89.45,68.89,91.89,23.55,21.14,42.88,265.89,32.63,13.78,98.71,87.32,390.72,200.94,232.2,99.17,45.61,167.66,77.66,100.05,312.69,279.16,20.76,14.36,14.14,44.38,46.69,9.45,15.47,12.07,22.01,11.73,8.91,18.41,17.03,254.51,3093.18,94.7,,67.06,56.77,88.3,,14.03,613.75,104.87,,93.35
2018/4/30,10657.88 ,18260.48 ,27.95,27.18,62.26,89.45,69.57,92.73,24.59,21.23,43.52,266.8,32.06,14.04,96.91,88.82,413.12,204.08,231.78,102.34,45.7,171.01,77.57,100.05,313.15,288.76,20.85,14.36,14.22,44.55,46.69,9.67,15.77,12.03,22.22,11.81,9,18.33,16.99,254.51,3296.87,95.13,72.78,67.66,57.43,89.95,,14.03,610.81,107.07,,94.4
2018/5/2,10618.81 ,18193.54 ,27.95,27.44,61.3,90.3,70.68,93.58,24.76,21.37,43.02,268.17,31.53,14.26,96.91,87.64,431.57,200.49,232.62,102.34,45.27,168.08,76.49,99.16,304.86,290.5,20.89,14.36,14.26,44.81,46.69,9.5,15.66,12.32,22.22,11.85,9,18.24,17.03,256.25,3505.29,96.44,68.61,67.14,58.67,89.54,,14.19,628.48,105.75,,93
2018/5/3,10514.18 ,18014.28 ,26.96,26.54,59.82,89.45,69.66,92.73,24.37,21.01,42.7,265.89,31.04,14.09,93.32,85.82,430.25,198.24,233.45,101.44,44.51,172.68,74.99,98.72,294.73,280.47,20.57,14.31,14.18,44.03,46.17,9.45,15.44,12.24,22.09,11.73,8.91,18.2,16.99,254.51,3491.08,95.57,68.07,66.71,58.42,87.06,,14.11,616.7,104.43,,92.3
2018/5/4,10529.37 ,18040.30 ,27.06,27.09,60.87,89.88,69.75,92.31,23.98,21.01,42.38,260.85,31.04,14.04,96.01,86.14,444.09,200.49,230.11,99.62,44.6,170.59,76.49,98.72,299.79,276.54,20.53,14.23,14.1,43.77,46.08,9.37,15.55,11.99,21.84,11.73,8.87,18.15,16.91,252.77,3448.45,95.13,72.69,66.54,57.68,87.48,,14.03,614.74,103.99,,91.95
2018/5/7,10604.91 ,18169.72 ,27.64,26.96,61.04,90.3,70.34,93.58,24.33,21.01,42.15,263.14,30.72,13.73,100.5,87.42,488.23,200.94,229.28,99.62,44.85,171.84,77.24,99.16,293.35,291.81,20.48,14.23,14.06,43.94,46.25,9.41,15.55,12.11,22.01,11.81,8.83,18.2,16.91,252.77,3789.5,94.7,71.6,66.2,57.18,88.3,,14.03,626.52,104.43,,92.65
2018/5/8,10691.38 ,18317.87 ,27.92,27.73,60.69,90.3,70.68,94,24.59,21.14,41.97,262.68,31.45,13.91,102.74,88.5,473.08,204.98,233.45,100.08,44.6,171.43,78.41,99.16,299.33,293.12,20.44,14.31,14.1,44.29,46.69,9.5,15.55,12.07,22.18,11.81,8.87,18.41,16.95,255.38,3780.03,95.57,70.43,66.37,57.84,89.13,,14.03,618.66,107.07,,92.3
2018/5/9,10703.35 ,18338.52 ,27.78,27.73,59.91,90.3,70.77,93.16,24.5,21.19,41.79,265.89,31.16,14.22,101.4,87.64,506.68,206.33,230.53,100.98,44.26,171.43,78.74,97.39,302.1,294.86,20.48,14.27,14.06,44.29,46.78,9.58,15.55,12.11,22.14,11.85,8.83,18.5,16.91,251.9,3789.5,94.27,69.97,64.73,56.93,90.36,,14.03,608.84,106.19,,93.7
2018/5/10,10760.21 ,18435.94 ,28.12,28.25,61.13,90.73,71.45,93.58,24.42,21.19,41.79,263.14,31.41,14,103.19,88.82,556.76,206.33,232.62,101.44,44.68,172.68,78.07,96.06,303.48,294.86,20.39,14.31,14.1,44.55,46.51,9.54,15.62,12.07,22.09,11.81,8.87,18.5,16.95,261.91,3770.55,93.83,71.15,64.21,56.69,89.95,,14.03,613.75,108.4,,92.3
2018/5/11,10858.98 ,18605.16 ,28.22,28.25,60.87,92.87,72.47,96.97,24.55,21.28,42.02,263.6,31.74,14.17,102.3,91.07,546.87,209.48,232.62,102.79,44.85,174.35,79.74,96.51,294.27,301.84,20.89,14.44,14.14,45.25,47.65,9.63,15.7,12.2,22.35,11.93,9,18.93,17.16,263.65,3860.55,92.96,72.33,64.73,55.36,92.43,,14.11,604.92,110.6,,93
2018/5/14,10952.39 ,18765.20 ,29.52,29.06,62.61,95.01,72.9,96.97,24.46,21.23,41.7,264.06,31.41,14.39,103.64,95.35,601.56,209.48,232.62,104.61,44.01,174.35,79.49,96.51,294.73,309.7,21.35,14.44,14.18,45.25,48,9.63,15.92,12.24,22.43,11.93,9.04,19.06,17.24,262.78,3983.71,92.96,72.33,64.3,55.78,92.84,,14.19,649.11,110.6,,93.35
2018/5/15,10874.73 ,18632.15 ,29.76,28.89,62.61,94.58,72.64,95.27,24.37,21.1,40.88,262.68,31.21,14.44,103.19,92.14,658.88,207.23,227.61,105.96,44.34,171.84,79.66,96.06,293.81,302.28,21.4,14.57,14.26,44.73,47.13,9.63,15.89,12.24,22.26,11.93,8.95,18.89,17.12,266.69,3874.76,92.96,72.24,64.64,55.28,90.78,,14.19,615.72,107.96,,91.6
2018/5/16,10897.57 ,18671.28 ,31.41,28.89,63.04,95.01,73.67,97.81,24.42,21.23,40.43,262.22,31.41,14.3,103.64,90.64,610.13,207.23,230.95,104.61,44.43,175.19,85.5,95.62,293.81,300.97,21.4,14.61,14.18,45.6,47.91,9.8,15.85,12.24,22.39,12.02,9,19.02,17.2,267.56,3836.87,93.4,72.06,64.81,55.03,90.78,,14.27,632.41,108.84,,93.7
2018/5/17,10833.81 ,18562.03 ,31.24,29.19,61.48,95.44,74.35,99.51,24.37,21.1,40.75,256.73,31.21,14.09,101.85,90.21,556.1,203.63,230.53,103.7,44.68,172.68,84.66,96.06,285.52,297.48,21.4,14.57,14.18,45.86,47.91,9.76,15.89,12.24,22.39,12.02,8.95,19.02,17.2,265.39,3713.71,93.4,70.52,64.81,55.53,89.13,,14.23,627.5,110.6,,92.3
2018/5/18,10830.84 ,18556.95 ,31.17,30,62.09,95.87,74.43,99.51,24.81,21.14,40.75,257.19,31.16,14.09,102.3,89.89,583.77,200.94,231.78,103.25,44.43,172.26,82.49,97.39,288.28,298.35,21.49,14.61,14.1,46.21,47.47,9.93,15.89,12.2,22.6,12.1,9.04,19.06,17.32,271.48,3798.97,94.27,71.33,65.85,53.71,87.48,,14.31,624.56,109.28,,94.05
2018/5/21,10966.20 ,18789.19 ,31.47,30.17,62.35,96.3,74.26,99.93,25.07,21.14,41.43,256.73,31.49,14.09,105.44,91.07,641.75,205.88,232.62,105.06,44.68,174.77,82.58,97.39,289.2,310.57,21.76,14.78,14.18,46.47,48,10.01,15.96,12.32,22.86,12.18,9.12,19.1,17.32,270.17,3827.4,94.27,72.33,66.2,53.71,88.3,,14.35,628.48,110.6,,93
2018/5/22,10938.73 ,18742.14 ,31.2,29.36,62.43,93.73,73.92,98.66,25.02,21.05,42.34,258.56,31.41,14.22,102.74,90,641.75,205.88,229.28,105.96,46.46,174.35,81.08,96.95,295.19,309.7,21.67,14.86,14.1,46.91,47.74,9.88,15.96,12.28,22.69,12.14,9.12,19.1,17.24,265.82,3770.55,94.27,71.6,66.28,53.71,88.71,,14.39,637.32,110.16,,92.65
2018/5/23,10886.18 ,18652.10 ,30.17,28.8,62.61,94.16,73.92,98.66,25.28,20.96,42.34,253.53,31.25,14.22,100.95,89.57,581.79,205.43,230.53,104.61,44.77,173.52,82.83,96.95,294.73,298.79,21.72,14.9,14.06,46.56,47.13,9.8,15.89,12.15,22.77,12.1,9.08,19.1,17.16,267.56,3713.71,94.27,71.15,66.97,53.71,89.54,,14.39,647.14,107.52,,92.65
2018/5/24,10936.93 ,18739.05 ,30.62,28.98,62.69,95.01,74.52,99.08,25.33,21.01,41.88,254.44,31.7,14.22,100.95,90.1,601.56,205.88,231.37,104.15,45.19,173.93,85.08,96.95,296.57,298.79,21.9,14.9,14.06,46.74,47.3,9.88,15.92,12.11,22.9,12.14,9.16,19.1,17.28,270.61,3789.5,94.7,70.79,66.89,53.71,89.13,,14.48,660.89,107.96,,93
2018/5/25,10942.30 ,18748.25 ,30.04,28.72,62.96,92.87,73.33,97.39,24.89,21.1,41.65,253.99,31.74,14.26,103.19,92.67,638.46,205.43,228.86,104.61,45.1,173.93,83.83,97.39,298.41,303.15,21.9,14.9,14.06,46.39,47.04,9.93,15.89,12.07,22.73,12.1,9.25,19.15,17.37,268,3784.76,95.13,71.6,67.92,54.62,89.95,,14.52,660.89,107.96,,91.95
2018/5/28,10987.77 ,18826.15 ,30.07,28.68,63.74,94.16,73.58,99.08,24.85,21.14,41.43,252.16,32.02,14.39,101.85,95.14,701.71,204.08,231.37,106.42,45.27,174.77,82.83,98.28,293.35,300.97,21.9,14.94,14.14,46.56,47.21,9.88,15.96,12.03,22.98,12.1,9.25,19.15,17.45,267.13,3870.03,95.57,70.88,67.58,54.54,89.54,,14.64,660.89,106.63,,92.3
2018/5/29,10964.12 ,18785.63 ,29.7,28.12,63.91,94.16,73.33,99.51,24.94,21.14,41.38,254.9,31.86,14.44,102.74,93.85,718.18,202.28,231.37,103.25,45.53,174.77,82.49,96.95,290.12,300.97,21.85,14.94,14.18,46.12,47.21,9.76,16,11.94,22.77,12.06,9.21,19.1,17.45,268.87,4031.08,95.57,70.79,66.54,54.54,88.3,,14.64,660.89,106.19,,93
2018/5/30,10821.17 ,18540.71 ,29.94,28.08,62.52,92.87,72.56,98.66,24.29,20.96,40.84,245.75,31.45,14.39,100.5,93.64,681.94,198.69,227.2,101.89,45.1,169.33,80.49,96.06,285.52,301.84,21.49,14.78,13.98,44.73,46.17,9.54,15.77,11.65,22.31,11.89,9,18.63,17.12,265.39,3978.98,95.13,68.25,65.59,53.71,86.65,,14.48,652.05,103.99,,91.25
2018/5/31,10874.96 ,18632.87 ,29.83,28.29,63.56,92.02,71.37,97.39,24.72,21.32,41.43,250.33,31.94,14.61,99.6,91.82,626.6,201.39,226.36,103.7,44.77,169.75,83.08,96.51,286.9,304.02,21.17,14.73,14.18,45.51,46.78,9.67,15.7,11.94,22.22,12.06,9.33,18.63,16.95,267.13,3884.24,95.57,68.89,65.94,52.31,88.3,,14.35,673.66,107.07,,93
2018/6/1,10949.08 ,18760.39 ,29.94,28.46,64.35,93.73,72.56,97.39,25.07,21.46,41.11,245.29,31.9,14.44,102.74,92.78,647.02,201.39,231.37,105.51,46.54,171.01,81.33,97.39,293.81,310.57,21.53,14.82,14.1,45.25,46.69,9.76,15.85,11.86,22.6,12.1,9.33,18.72,17.28,271.48,4021.61,96,68.89,66.71,53.63,89.95,,14.52,654.02,107.52,,93.35
2018/6/4,11109.50 ,19035.91 ,31.24,29.66,65.3,94.58,73.67,99.08,25.41,21.87,41.47,250.78,31.9,14.48,102.74,94.07,705.01,205.88,233.45,106.87,48.57,171.84,83.83,97.39,303.48,317.11,21.85,14.94,14.1,46.12,47.13,9.8,15.96,11.94,22.94,12.18,9.37,18.93,17.37,274.09,4182.66,96,69.61,66.37,55.03,89.95,,14.6,662.85,108.84,,93.7
2018/6/5,11100.11 ,19020.82 ,30.93,29.36,65.22,93.73,73.75,97.81,25.54,21.96,42.02,258.56,32.1,14.48,100.5,94.39,675.36,205.88,232.2,104.61,48.14,173.93,84.24,97.39,299.33,318.86,21.76,15.03,14.22,46.3,47.39,9.84,16.15,12.07,23.15,12.26,9.5,19.15,17.41,280.62,4215.82,95.57,69.61,66.28,55.61,90.78,,14.68,672.67,107.07,,94.74
2018/6/6,11201.83 ,19195.12 ,30.65,29.19,66,93.73,73.67,97.81,25.93,21.91,42.34,258.56,32.59,14.39,101.4,95.46,741.24,206.78,233.45,104.15,48.31,173.1,83.41,97.84,304.86,317.98,21.81,15.11,14.22,46.56,47.91,9.84,16.37,12.24,23.2,12.26,9.5,19.36,17.49,277.57,4381.61,95.13,70.34,66.28,56.6,90.78,,14.72,682.49,109.28,,96.49
2018/6/7,11251.75 ,19281.07 ,30.62,29.36,65.65,94.16,74.09,98.66,25.8,22.05,42.84,261.77,33.17,14.57,101.85,97.71,810.43,206.78,233.45,104.15,48.14,173.1,84.24,97.39,304.86,311.88,21.81,15.2,14.33,47.17,48,9.93,16.45,12.28,23.15,12.3,9.63,19.41,17.57,273.65,4400.56,96,71.06,67.4,56.02,92.43,,14.8,682.49,109.72,,97.19
2018/6/8,11156.42 ,19117.71 ,30.79,28.98,65.22,92.87,72.9,98.24,25.67,22.05,42.65,256.73,32.68,14.39,101.85,94.6,777.48,204.08,234.7,103.25,47.47,175.19,83.24,97.39,303.94,301.84,21.67,15.15,14.29,47,48,9.88,16.41,12.37,22.94,12.22,9.63,19.28,17.53,274.96,4305.82,96,70.24,66.97,56.11,91.6,,14.8,672.67,109.28,,97.89
2018/6/11,11149.23 ,19105.39 ,30.52,28.8,64.35,93.3,72.47,98.24,25.11,21.78,42.65,261.31,32.63,14.74,104.54,93.64,797.25,203.18,233.87,101.89,46.71,174.35,83.83,96.95,306.24,303.15,21.67,15.07,14.29,46.91,48.35,9.88,16.45,12.32,22.81,12.14,9.58,19.28,17.57,274.52,4310.56,95.57,68.98,66.8,56.02,92.84,,14.72,680.53,108.84,,97.54
2018/6/12,11144.79 ,19098.15 ,30.45,28.76,64.78,92.02,72.73,98.24,25.2,21.82,43.47,263.6,32.84,14.79,103.19,93.96,747.83,205.88,233.87,100.53,46.37,173.1,81.41,96.95,298.41,300.54,21.53,15.11,14.29,46.74,48.09,9.76,16.49,12.32,22.64,12.06,9.54,19.06,17.41,276.26,4206.35,96,68.52,66.45,55.61,90.78,,14.72,670.71,108.4,,97.19
